date,동진쎄미켐주가
2023-05-29,2.24889
2023-05-30,8.4621
2023-05-31,6.89845
2023-06-01,6.75128
2023-06-02,6.86626
2023-06-03,1.37969
2023-06-04,0.95198
2023-06-05,5.27501
2023-06-06,1.39808
2023-06-07,5.61994
2023-06-08,5.62454
2023-06-09,5.70272
2023-06-10,1.18653
2023-06-11,1.01177
2023-06-12,5.67512
2023-06-13,5.85908
2023-06-14,4.94849
2023-06-15,7.77225
2023-06-16,6.44315
2023-06-17,1.25091
2023-06-18,1.43947
2023-06-19,6.79267
2023-06-20,6.34197
2023-06-21,5.7993
2023-06-22,5.67972
2023-06-23,4.76453
2023-06-24,0.83241
2023-06-25,0.68984
2023-06-26,9.87398
2023-06-27,7.65728
2023-06-28,5.73951
2023-06-29,7.41353
2023-06-30,13.07027
2023-07-01,2.07413
2023-07-02,1.96376
2023-07-03,9.05997
2023-07-04,7.89643
2023-07-05,6.56272
2023-07-06,6.6593
2023-07-07,6.6961
2023-07-08,1.07615
2023-07-09,1.21412
2023-07-10,8.8852
2023-07-11,7.96081
2023-07-12,10.52704
2023-07-13,8.59547
2023-07-14,8.922
2023-07-15,1.51306
2023-07-16,1.40728
2023-07-17,7.40434
2023-07-18,6.71909
2023-07-19,8.51269
2023-07-20,6.86626
2023-07-21,5.97866
2023-07-22,0.8554
2023-07-23,0.74503
2023-07-24,6.70069
2023-07-25,7.5791
2023-07-26,6.13042
2023-07-27,7.24337
2023-07-28,7.39514
2023-07-29,1.63263
2023-07-30,1.27851
2023-07-31,10.21431
2023-08-01,8.84381
2023-08-02,7.34455
2023-08-03,6.33738
2023-08-04,5.66593
2023-08-05,0.80941
2023-08-06,0.84161
2023-08-07,6.20401
2023-08-08,6.03844
2023-08-09,5.27961
2023-08-10,5.03127
2023-08-11,4.91169
2023-08-12,0.65305
2023-08-13,0.50128
2023-08-14,4.22645
2023-08-15,0.96578
2023-08-16,4.10688
2023-08-17,5.04506
2023-08-18,5.20603
2023-08-19,0.83701
2023-08-20,0.64385
2023-08-21,4.77832
2023-08-22,4.22185
2023-08-23,4.57597
2023-08-24,5.04506
2023-08-25,3.93671
2023-08-26,0.97958
2023-08-27,0.65765
2023-08-28,3.9827
2023-08-29,4.37821
2023-08-30,4.33682
2023-08-31,4.4334
2023-09-01,5.75331
2023-09-02,1.28771
2023-09-03,0.97958
2023-09-04,4.56217
2023-09-05,4.33682
2023-09-06,4.16206
2023-09-07,3.92292
2023-09-08,3.38024
2023-09-09,0.53348
2023-09-10,0.48749
2023-09-11,3.38484
2023-09-12,3.89072
2023-09-13,3.38024
2023-09-14,5.18303
2023-09-15,4.41961
2023-09-16,0.55187
2023-09-17,0.36791
2023-09-18,3.1227
2023-09-19,2.94334
2023-09-20,2.97093
2023-09-21,2.82836
2023-09-22,2.97093
2023-09-23,0.57027
2023-09-24,0.48749
2023-09-25,2.95253
2023-09-26,2.70419
2023-09-27,2.58002
2023-09-28,0.4231
2023-09-29,0.26214
2023-09-30,0.22534
2023-10-01,0.25754
2023-10-02,0.29433
2023-10-03,0.36331
2023-10-04,2.69039
2023-10-05,2.62601
2023-10-06,2.37766
2023-10-07,0.4231
2023-10-08,0.22994
2023-10-09,0.37251
2023-10-10,2.92954
2023-10-11,3.48142
2023-10-12,3.42623
2023-10-13,2.59841
2023-10-14,0.29893
2023-10-15,0.28513
2023-10-16,2.88815
2023-10-17,3.78035
2023-10-18,3.15949
2023-10-19,2.78697
2023-10-20,2.80537
2023-10-21,0.38631
2023-10-22,0.28513
2023-10-23,2.68119
2023-10-24,3.58719
2023-10-25,3.24687
2023-10-26,3.62858
2023-10-27,3.25147
2023-10-28,0.59326
2023-10-29,0.57027
2023-10-30,3.32965
2023-10-31,2.72718
2023-11-01,3.61479
2023-11-02,3.90912
2023-11-03,3.72976
2023-11-04,0.72663
2023-11-05,0.62545
2023-11-06,5.83609
2023-11-07,4.9071
2023-11-08,5.27501
2023-11-09,4.99448
2023-11-10,4.78292
2023-11-11,1.08535
2023-11-12,1.07615
2023-11-13,6.82487
2023-11-14,5.82689
2023-11-15,5.95566
2023-11-16,4.91629
2023-11-17,4.35522
2023-11-18,0.73123
2023-11-19,0.61626
2023-11-20,4.36442
2023-11-21,5.54175
2023-11-22,4.58517
2023-11-23,4.12527
2023-11-24,3.75735
2023-11-25,0.78642
2023-11-26,0.58866
2023-11-27,3.75735
2023-11-28,4.91169
2023-11-29,3.9965
2023-11-30,4.85191
2023-12-01,5.51416
2023-12-02,1.09455
2023-12-03,0.73583
2023-12-04,4.64495
2023-12-05,4.32763
2023-12-06,5.10485
2023-12-07,4.52078
2023-12-08,5.58314
2023-12-09,0.91059
2023-12-10,0.75423
2023-12-11,4.31383
2023-12-12,4.78292
2023-12-13,6.07983
2023-12-14,5.66593
2023-12-15,4.60816
2023-12-16,0.80481
2023-12-17,0.68064
2023-12-18,4.06089
2023-12-19,3.42163
2023-12-20,4.30003
2023-12-21,3.95971
2023-12-22,4.12067
2023-12-23,0.63465
2023-12-24,0.4461
2023-12-25,0.50588
2023-12-26,3.47222
2023-12-27,4.72314
2023-12-28,4.71394
2023-12-29,1.45327
2023-12-30,0.89679
2023-12-31,0.73583
2024-01-01,0.76802
2024-01-02,8.86681
2024-01-03,8.33333
2024-01-04,7.01802
2024-01-05,6.53973
2024-01-06,0.76342
2024-01-07,0.79562
2024-01-08,5.31181
2024-01-09,5.89128
2024-01-10,4.64955
2024-01-11,5.88668
2024-01-12,6.90305
2024-01-13,0.74963
2024-01-14,0.62545
2024-01-15,4.94849
2024-01-16,4.31843
2024-01-17,4.74613
2024-01-18,4.54838
2024-01-19,6.30058
2024-01-20,1.39808
2024-01-21,1.19573
2024-01-22,5.42678
2024-01-23,4.67255
2024-01-24,5.15544
2024-01-25,5.7855
2024-01-26,4.24484
2024-01-27,0.80941
2024-01-28,0.68984
2024-01-29,4.28164
2024-01-30,3.83094
2024-01-31,3.74816
2024-02-01,4.29083
2024-02-02,4.49319
2024-02-03,0.8508
2024-02-04,0.73583
2024-02-05,4.29543
2024-02-06,4.47019
2024-02-07,3.49521
2024-02-08,4.08848
2024-02-09,0.99797
2024-02-10,0.65305
2024-02-11,0.81401
2024-02-12,1.48546
2024-02-13,6.98123
2024-02-14,6.39716
2024-02-15,5.37619
2024-02-16,4.60816
2024-02-17,1.13134
2024-02-18,1.58204
2024-02-19,5.42678
2024-02-20,4.91629
2024-02-21,4.81052
2024-02-22,4.82431
2024-02-23,4.97608
2024-02-24,1.10835
2024-02-25,0.8922
2024-02-26,4.59896
2024-02-27,4.4472
2024-02-28,5.81769
2024-02-29,6.08443
2024-03-01,1.27391
2024-03-02,1.12674
2024-03-03,0.78182
2024-03-04,5.84529
2024-03-05,4.74153
2024-03-06,7.5653
2024-03-07,6.88005
2024-03-08,6.33738
2024-03-09,1.38888
2024-03-10,1.71541
2024-03-11,5.70272
2024-03-12,5.7947
2024-03-13,4.93009
2024-03-14,4.51158
2024-03-15,4.36902
2024-03-16,0.47829
2024-03-17,0.4093
2024-03-18,4.15746
2024-03-19,3.5274
2024-03-20,6.44315
