date,보험청구서류
2023-06-04,25.47368
2023-06-05,82.31578
2023-06-06,28.0
2023-06-07,67.57894
2023-06-08,64.63157
2023-06-09,58.73684
2023-06-10,39.15789
2023-06-11,19.57894
2023-06-12,63.15789
2023-06-13,70.94736
2023-06-14,64.8421
2023-06-15,58.94736
2023-06-16,61.89473
2023-06-17,37.68421
2023-06-18,23.36842
2023-06-19,74.10526
2023-06-20,52.21052
2023-06-21,61.26315
2023-06-22,58.73684
2023-06-23,57.47368
2023-06-24,29.47368
2023-06-25,18.94736
2023-06-26,65.26315
2023-06-27,60.8421
2023-06-28,55.36842
2023-06-29,55.57894
2023-06-30,59.36842
2023-07-01,37.68421
2023-07-02,19.15789
2023-07-03,63.57894
2023-07-04,53.89473
2023-07-05,58.52631
2023-07-06,53.26315
2023-07-07,56.21052
2023-07-08,40.21052
2023-07-09,16.42105
2023-07-10,79.15789
2023-07-11,58.10526
2023-07-12,54.94736
2023-07-13,58.31578
2023-07-14,56.8421
2023-07-15,35.36842
2023-07-16,19.36842
2023-07-17,74.10526
2023-07-18,59.36842
2023-07-19,58.73684
2023-07-20,60.21052
2023-07-21,61.89473
2023-07-22,37.89473
2023-07-23,18.94736
2023-07-24,70.73684
2023-07-25,67.36842
2023-07-26,59.78947
2023-07-27,63.78947
2023-07-28,65.05263
2023-07-29,39.78947
2023-07-30,24.42105
2023-07-31,78.10526
2023-08-01,62.31578
2023-08-02,64.0
2023-08-03,67.57894
2023-08-04,60.21052
2023-08-05,34.52631
2023-08-06,19.15789
2023-08-07,71.15789
2023-08-08,65.47368
2023-08-09,53.68421
2023-08-10,52.8421
2023-08-11,58.10526
2023-08-12,40.0
2023-08-13,21.68421
2023-08-14,74.52631
2023-08-15,26.10526
2023-08-16,74.31578
2023-08-17,64.8421
2023-08-18,63.36842
2023-08-19,41.05263
2023-08-20,16.63157
2023-08-21,73.68421
2023-08-22,70.10526
2023-08-23,56.63157
2023-08-24,60.21052
2023-08-25,58.73684
2023-08-26,42.52631
2023-08-27,17.68421
2023-08-28,69.47368
2023-08-29,65.68421
2023-08-30,56.8421
2023-08-31,62.73684
2023-09-01,60.0
2023-09-02,43.78947
2023-09-03,20.42105
2023-09-04,72.42105
2023-09-05,62.94736
2023-09-06,60.21052
2023-09-07,55.36842
2023-09-08,62.73684
2023-09-09,42.52631
2023-09-10,18.52631
2023-09-11,73.68421
2023-09-12,67.36842
2023-09-13,59.36842
2023-09-14,58.73684
2023-09-15,67.57894
2023-09-16,40.42105
2023-09-17,18.52631
2023-09-18,69.89473
2023-09-19,66.52631
2023-09-20,58.10526
2023-09-21,57.05263
2023-09-22,60.21052
2023-09-23,36.63157
2023-09-24,17.26315
2023-09-25,68.0
2023-09-26,62.10526
2023-09-27,48.21052
2023-09-28,16.63157
2023-09-29,13.26315
2023-09-30,17.89473
2023-10-01,20.8421
2023-10-02,45.89473
2023-10-03,23.15789
2023-10-04,86.73684
2023-10-05,61.05263
2023-10-06,60.42105
2023-10-07,39.78947
2023-10-08,13.47368
2023-10-09,24.21052
2023-10-10,78.10526
2023-10-11,64.0
2023-10-12,62.10526
2023-10-13,65.68421
2023-10-14,39.78947
2023-10-15,23.36842
2023-10-16,69.26315
2023-10-17,61.47368
2023-10-18,59.78947
2023-10-19,61.47368
2023-10-20,58.10526
2023-10-21,35.78947
2023-10-22,18.52631
2023-10-23,65.68421
2023-10-24,67.57894
2023-10-25,57.05263
2023-10-26,68.42105
2023-10-27,62.31578
2023-10-28,43.57894
2023-10-29,27.57894
2023-10-30,87.15789
2023-10-31,74.73684
2023-11-01,58.73684
2023-11-02,61.05263
2023-11-03,67.15789
2023-11-04,40.21052
2023-11-05,23.57894
2023-11-06,81.89473
2023-11-07,73.05263
2023-11-08,65.26315
2023-11-09,62.73684
2023-11-10,60.42105
2023-11-11,33.89473
2023-11-12,19.36842
2023-11-13,65.26315
2023-11-14,59.78947
2023-11-15,62.10526
2023-11-16,61.89473
2023-11-17,60.63157
2023-11-18,32.8421
2023-11-19,21.26315
2023-11-20,74.52631
2023-11-21,76.42105
2023-11-22,67.15789
2023-11-23,69.26315
2023-11-24,59.57894
2023-11-25,45.26315
2023-11-26,20.8421
2023-11-27,76.8421
2023-11-28,75.57894
2023-11-29,70.52631
2023-11-30,63.57894
2023-12-01,60.21052
2023-12-02,44.63157
2023-12-03,23.57894
2023-12-04,100.0
2023-12-05,75.15789
2023-12-06,76.42105
2023-12-07,80.0
2023-12-08,79.57894
2023-12-09,52.63157
2023-12-10,23.57894
2023-12-11,76.42105
2023-12-12,68.8421
2023-12-13,74.10526
2023-12-14,75.57894
2023-12-15,76.0
2023-12-16,41.68421
2023-12-17,25.26315
2023-12-18,82.10526
2023-12-19,77.47368
2023-12-20,59.36842
2023-12-21,72.0
2023-12-22,64.63157
2023-12-23,42.10526
2023-12-24,18.52631
2023-12-25,26.94736
2023-12-26,95.78947
2023-12-27,75.57894
2023-12-28,83.36842
2023-12-29,85.89473
2023-12-30,49.89473
2023-12-31,19.57894
2024-01-01,33.89473
2024-01-02,87.15789
2024-01-03,73.26315
2024-01-04,79.36842
2024-01-05,77.26315
2024-01-06,51.36842
2024-01-07,23.78947
2024-01-08,74.10526
2024-01-09,73.47368
2024-01-10,69.89473
2024-01-11,68.21052
2024-01-12,74.10526
2024-01-13,49.89473
2024-01-14,20.8421
2024-01-15,81.68421
2024-01-16,70.52631
2024-01-17,68.21052
2024-01-18,72.8421
2024-01-19,66.52631
2024-01-20,44.0
2024-01-21,21.68421
2024-01-22,74.10526
2024-01-23,67.78947
2024-01-24,60.42105
2024-01-25,57.05263
2024-01-26,62.73684
2024-01-27,35.57894
2024-01-28,18.94736
2024-01-29,74.94736
2024-01-30,65.05263
2024-01-31,62.73684
2024-02-01,64.42105
2024-02-02,64.63157
2024-02-03,39.15789
2024-02-04,22.31578
2024-02-05,70.73684
2024-02-06,65.89473
2024-02-07,67.36842
2024-02-08,54.31578
2024-02-09,14.73684
2024-02-10,14.31578
2024-02-11,16.42105
2024-02-12,38.52631
2024-02-13,93.68421
2024-02-14,71.57894
2024-02-15,79.57894
2024-02-16,74.31578
2024-02-17,42.10526
2024-02-18,17.68421
2024-02-19,70.52631
2024-02-20,65.26315
2024-02-21,62.52631
2024-02-22,53.89473
2024-02-23,63.15789
2024-02-24,39.36842
2024-02-25,17.68421
2024-02-26,70.73684
2024-02-27,61.05263
2024-02-28,62.73684
2024-02-29,59.78947
2024-03-01,19.78947
2024-03-02,40.0
2024-03-03,20.0
2024-03-04,70.10526
2024-03-05,54.73684
2024-03-06,50.94736
2024-03-07,60.21052
2024-03-08,59.15789
2024-03-09,42.52631
2024-03-10,20.8421
2024-03-11,61.05263
2024-03-12,55.15789
2024-03-13,57.89473
2024-03-14,58.52631
2024-03-15,59.36842
2024-03-16,47.57894
2024-03-17,23.15789
2024-03-18,69.05263
2024-03-19,58.31578
2024-03-20,56.42105
