date,카드발급이벤트
2023-11-23,34.48275
2023-11-24,12.64367
2023-11-25,27.5862
2023-11-26,18.3908
2023-11-27,31.03448
2023-11-28,37.93103
2023-11-29,32.1839
2023-11-30,37.93103
2023-12-01,77.01149
2023-12-02,29.88505
2023-12-03,35.63218
2023-12-04,57.47126
2023-12-05,58.62068
2023-12-06,41.37931
2023-12-07,54.02298
2023-12-08,36.7816
2023-12-09,35.63218
2023-12-10,41.37931
2023-12-11,28.73563
2023-12-12,44.82758
2023-12-13,33.33333
2023-12-14,49.42528
2023-12-15,29.88505
2023-12-16,18.3908
2023-12-17,19.54022
2023-12-18,27.5862
2023-12-19,35.63218
2023-12-20,34.48275
2023-12-21,29.88505
2023-12-22,32.1839
2023-12-23,14.94252
2023-12-24,10.34482
2023-12-25,13.7931
2023-12-26,34.48275
2023-12-27,24.13793
2023-12-28,32.1839
2023-12-29,28.73563
2023-12-30,12.64367
2023-12-31,25.28735
2024-01-01,62.06896
2024-01-02,97.70114
2024-01-03,59.77011
2024-01-04,42.52873
2024-01-05,42.52873
2024-01-06,35.63218
2024-01-07,14.94252
2024-01-08,32.1839
2024-01-09,49.42528
2024-01-10,43.67816
2024-01-11,52.87356
2024-01-12,42.52873
2024-01-13,16.09195
2024-01-14,45.97701
2024-01-15,43.67816
2024-01-16,52.87356
2024-01-17,39.08045
2024-01-18,45.97701
2024-01-19,36.7816
2024-01-20,25.28735
2024-01-21,29.88505
2024-01-22,44.82758
2024-01-23,42.52873
2024-01-24,60.91954
2024-01-25,39.08045
2024-01-26,32.1839
2024-01-27,22.9885
2024-01-28,25.28735
2024-01-29,42.52873
2024-01-30,47.12643
2024-01-31,37.93103
2024-02-01,100.0
2024-02-02,86.20689
2024-02-03,25.28735
2024-02-04,35.63218
2024-02-05,45.97701
2024-02-06,67.81609
2024-02-07,31.03448
2024-02-08,35.63218
2024-02-09,9.1954
2024-02-10,10.34482
2024-02-11,13.7931
2024-02-12,26.43678
2024-02-13,39.08045
2024-02-14,44.82758
2024-02-15,24.13793
2024-02-16,34.48275
2024-02-17,28.73563
2024-02-18,35.63218
2024-02-19,37.93103
2024-02-20,39.08045
2024-02-21,31.03448
2024-02-22,20.68965
2024-02-23,24.13793
2024-02-24,34.48275
2024-02-25,21.83908
2024-02-26,54.02298
2024-02-27,55.17241
2024-02-28,40.22988
2024-02-29,22.9885
2024-03-01,66.66666
2024-03-02,48.27586
2024-03-03,33.33333
2024-03-04,51.72413
2024-03-05,33.33333
2024-03-06,49.42528
2024-03-07,45.97701
2024-03-08,26.43678
2024-03-09,21.83908
2024-03-10,19.54022
2024-03-11,21.83908
2024-03-12,37.93103
2024-03-13,33.33333
2024-03-14,37.93103
2024-03-15,35.63218
2024-03-16,21.83908
2024-03-17,33.33333
2024-03-18,20.68965
2024-03-19,29.88505
2024-03-20,34.48275
