date,메리츠화재보험
2023-05-29,21.35728
2023-05-30,55.68862
2023-05-31,53.09381
2023-06-01,47.70459
2023-06-02,43.51297
2023-06-03,13.17365
2023-06-04,12.37524
2023-06-05,43.51297
2023-06-06,18.56287
2023-06-07,53.89221
2023-06-08,49.10179
2023-06-09,43.31337
2023-06-10,16.16766
2023-06-11,18.16367
2023-06-12,48.30339
2023-06-13,45.30938
2023-06-14,46.70658
2023-06-15,44.71057
2023-06-16,36.52694
2023-06-17,11.17764
2023-06-18,15.56886
2023-06-19,42.51497
2023-06-20,43.31337
2023-06-21,65.86826
2023-06-22,40.11976
2023-06-23,34.13173
2023-06-24,13.77245
2023-06-25,13.17365
2023-06-26,48.90219
2023-06-27,47.30538
2023-06-28,46.10778
2023-06-29,44.11177
2023-06-30,46.10778
2023-07-01,17.56487
2023-07-02,14.37125
2023-07-03,46.90618
2023-07-04,41.91616
2023-07-05,43.91217
2023-07-06,36.12774
2023-07-07,42.91417
2023-07-08,14.97005
2023-07-09,13.37325
2023-07-10,45.30938
2023-07-11,44.31137
2023-07-12,37.32534
2023-07-13,37.92415
2023-07-14,39.32135
2023-07-15,20.35928
2023-07-16,13.17365
2023-07-17,50.2994
2023-07-18,46.90618
2023-07-19,46.70658
2023-07-20,44.51097
2023-07-21,38.72255
2023-07-22,17.76447
2023-07-23,16.36726
2023-07-24,51.497
2023-07-25,50.8982
2023-07-26,40.31936
2023-07-27,44.71057
2023-07-28,45.90818
2023-07-29,14.77045
2023-07-30,16.96606
2023-07-31,53.69261
2023-08-01,47.70459
2023-08-02,40.11976
2023-08-03,39.52095
2023-08-04,35.72854
2023-08-05,13.77245
2023-08-06,13.17365
2023-08-07,44.91017
2023-08-08,44.31137
2023-08-09,43.11377
2023-08-10,46.10778
2023-08-11,41.71656
2023-08-12,16.16766
2023-08-13,13.77245
2023-08-14,42.31536
2023-08-15,18.36327
2023-08-16,49.30139
2023-08-17,42.91417
2023-08-18,39.52095
2023-08-19,16.96606
2023-08-20,13.37325
2023-08-21,49.10179
2023-08-22,45.50898
2023-08-23,43.71257
2023-08-24,43.71257
2023-08-25,50.6986
2023-08-26,17.16566
2023-08-27,16.96606
2023-08-28,57.08582
2023-08-29,50.0998
2023-08-30,56.08782
2023-08-31,46.90618
2023-09-01,40.51896
2023-09-02,15.56886
2023-09-03,10.77844
2023-09-04,52.69461
2023-09-05,45.70858
2023-09-06,48.10379
2023-09-07,42.91417
2023-09-08,40.11976
2023-09-09,16.96606
2023-09-10,16.96606
2023-09-11,56.28742
2023-09-12,45.90818
2023-09-13,51.2974
2023-09-14,45.30938
2023-09-15,45.50898
2023-09-16,17.76447
2023-09-17,15.16966
2023-09-18,49.10179
2023-09-19,47.70459
2023-09-20,49.10179
2023-09-21,49.90019
2023-09-22,39.52095
2023-09-23,13.37325
2023-09-24,11.97604
2023-09-25,57.88423
2023-09-26,51.0978
2023-09-27,38.12375
2023-09-28,12.17564
2023-09-29,8.58283
2023-09-30,12.17564
2023-10-01,8.38323
2023-10-02,13.57285
2023-10-03,12.77445
2023-10-04,56.68662
2023-10-05,48.90219
2023-10-06,42.11576
2023-10-07,13.97205
2023-10-08,11.97604
2023-10-09,14.77045
2023-10-10,55.28942
2023-10-11,52.0958
2023-10-12,46.30738
2023-10-13,41.51696
2023-10-14,12.57485
2023-10-15,14.97005
2023-10-16,51.8962
2023-10-17,51.497
2023-10-18,43.71257
2023-10-19,46.50698
2023-10-20,40.31936
2023-10-21,11.77644
2023-10-22,12.57485
2023-10-23,51.6966
2023-10-24,43.71257
2023-10-25,50.2994
2023-10-26,42.11576
2023-10-27,41.91616
2023-10-28,16.36726
2023-10-29,14.37125
2023-10-30,42.11576
2023-10-31,44.71057
2023-11-01,45.50898
2023-11-02,40.71856
2023-11-03,33.53293
2023-11-04,17.76447
2023-11-05,14.37125
2023-11-06,41.11776
2023-11-07,43.51297
2023-11-08,45.90818
2023-11-09,43.51297
2023-11-10,39.32135
2023-11-11,12.97405
2023-11-12,11.17764
2023-11-13,46.90618
2023-11-14,35.32934
2023-11-15,44.71057
2023-11-16,38.32335
2023-11-17,30.93812
2023-11-18,17.16566
2023-11-19,13.17365
2023-11-20,51.0978
2023-11-21,45.70858
2023-11-22,44.31137
2023-11-23,43.91217
2023-11-24,38.92215
2023-11-25,15.96806
2023-11-26,11.57684
2023-11-27,47.90419
2023-11-28,50.499
2023-11-29,40.91816
2023-11-30,48.10379
2023-12-01,35.92814
2023-12-02,12.57485
2023-12-03,10.97804
2023-12-04,49.30139
2023-12-05,43.91217
2023-12-06,46.30738
2023-12-07,45.30938
2023-12-08,45.50898
2023-12-09,10.77844
2023-12-10,11.37724
2023-12-11,58.48303
2023-12-12,46.30738
2023-12-13,50.8982
2023-12-14,43.71257
2023-12-15,37.52495
2023-12-16,14.37125
2023-12-17,13.97205
2023-12-18,51.0978
2023-12-19,51.0978
2023-12-20,50.2994
2023-12-21,47.10578
2023-12-22,37.72455
2023-12-23,18.36327
2023-12-24,16.16766
2023-12-25,23.95209
2023-12-26,72.45508
2023-12-27,78.64271
2023-12-28,71.25748
2023-12-29,59.08183
2023-12-30,24.35129
2023-12-31,23.15369
2024-01-01,23.35329
2024-01-02,68.06387
2024-01-03,57.28542
2024-01-04,64.07185
2024-01-05,57.68463
2024-01-06,18.56287
2024-01-07,20.95808
2024-01-08,48.10379
2024-01-09,61.07784
2024-01-10,53.09381
2024-01-11,51.0978
2024-01-12,57.08582
2024-01-13,19.56087
2024-01-14,19.76047
2024-01-15,64.87025
2024-01-16,67.06586
2024-01-17,51.0978
2024-01-18,53.29341
2024-01-19,52.69461
2024-01-20,18.16367
2024-01-21,18.76247
2024-01-22,59.68063
2024-01-23,50.8982
2024-01-24,62.47504
2024-01-25,61.27744
2024-01-26,61.47704
2024-01-27,18.76247
2024-01-28,18.76247
2024-01-29,64.67065
2024-01-30,59.88023
2024-01-31,56.88622
2024-02-01,53.29341
2024-02-02,47.30538
2024-02-03,19.96007
2024-02-04,19.56087
2024-02-05,57.28542
2024-02-06,51.2974
2024-02-07,43.91217
2024-02-08,45.70858
2024-02-09,14.77045
2024-02-10,9.58083
2024-02-11,14.77045
2024-02-12,13.17365
2024-02-13,68.06387
2024-02-14,56.68662
2024-02-15,59.48103
2024-02-16,45.10978
2024-02-17,17.56487
2024-02-18,14.97005
2024-02-19,51.0978
2024-02-20,52.69461
2024-02-21,53.89221
2024-02-22,47.90419
2024-02-23,53.29341
2024-02-24,21.55688
2024-02-25,17.16566
2024-02-26,49.70059
2024-02-27,57.28542
2024-02-28,55.28942
2024-02-29,53.69261
2024-03-01,19.56087
2024-03-02,13.37325
2024-03-03,14.77045
2024-03-04,54.09181
2024-03-05,47.50499
2024-03-06,57.48502
2024-03-07,50.2994
2024-03-08,50.2994
2024-03-09,19.76047
2024-03-10,16.96606
2024-03-11,48.10379
2024-03-12,52.495
2024-03-13,50.6986
2024-03-14,55.08982
2024-03-15,44.11177
2024-03-16,16.76646
2024-03-17,17.56487
2024-03-18,46.70658
2024-03-19,51.6966
2024-03-20,53.09381
