date,신혼희망타운
2023-05-30,0.52386
2023-05-31,0.52813
2023-06-01,0.41481
2023-06-02,0.44261
2023-06-03,0.31752
2023-06-04,0.34104
2023-06-05,0.50889
2023-06-06,0.42229
2023-06-07,0.67139
2023-06-08,0.5431
2023-06-09,0.48858
2023-06-10,0.31004
2023-06-11,0.42336
2023-06-12,0.57411
2023-06-13,0.526
2023-06-14,0.45757
2023-06-15,0.38915
2023-06-16,0.38274
2023-06-17,0.32928
2023-06-18,0.35815
2023-06-19,0.57517
2023-06-20,0.53241
2023-06-21,0.47254
2023-06-22,0.44581
2023-06-23,0.37739
2023-06-24,0.3389
2023-06-25,0.36884
2023-06-26,0.64039
2023-06-27,0.61152
2023-06-28,0.52386
2023-06-29,0.52813
2023-06-30,0.39129
2023-07-01,0.29079
2023-07-02,0.36349
2023-07-03,0.54417
2023-07-04,0.5848
2023-07-05,0.50675
2023-07-06,0.54096
2023-07-07,0.43191
2023-07-08,0.30576
2023-07-09,0.31217
2023-07-10,0.54845
2023-07-11,0.47789
2023-07-12,0.44581
2023-07-13,0.42871
2023-07-14,0.42015
2023-07-15,0.35494
2023-07-16,0.35815
2023-07-17,0.46613
2023-07-18,0.4704
2023-07-19,0.40305
2023-07-20,0.38594
2023-07-21,0.35494
2023-07-22,0.2662
2023-07-23,0.33356
2023-07-24,0.4704
2023-07-25,0.4116
2023-07-26,0.40412
2023-07-27,0.40839
2023-07-28,0.37311
2023-07-29,0.31645
2023-07-30,0.37311
2023-07-31,0.50354
2023-08-01,0.50782
2023-08-02,0.42978
2023-08-03,0.5292
2023-08-04,0.45757
2023-08-05,0.36028
2023-08-06,0.3667
2023-08-07,0.56341
2023-08-08,0.56662
2023-08-09,0.42122
2023-08-10,0.44367
2023-08-11,0.45971
2023-08-12,0.32714
2023-08-13,0.33249
2023-08-14,0.48002
2023-08-15,0.45971
2023-08-16,0.57624
2023-08-17,0.4843
2023-08-18,0.39343
2023-08-19,0.30683
2023-08-20,0.40626
2023-08-21,0.53562
2023-08-22,0.97609
2023-08-23,2.25367
2023-08-24,2.42259
2023-08-25,1.4326
2023-08-26,1.10759
2023-08-27,1.21664
2023-08-28,2.03771
2023-08-29,1.44222
2023-08-30,1.37487
2023-08-31,1.10866
2023-09-01,0.72592
2023-09-02,0.52386
2023-09-03,1.00389
2023-09-04,1.07124
2023-09-05,1.03703
2023-09-06,0.80503
2023-09-07,1.36311
2023-09-08,1.11614
2023-09-09,0.52813
2023-09-10,0.60404
2023-09-11,1.08514
2023-09-12,1.36738
2023-09-13,0.87773
2023-09-14,0.71416
2023-09-15,0.61473
2023-09-16,0.44154
2023-09-17,0.48109
2023-09-18,0.83283
2023-09-19,0.74196
2023-09-20,0.69491
2023-09-21,0.55914
2023-09-22,0.70026
2023-09-23,0.40412
2023-09-24,0.50461
2023-09-25,0.6746
2023-09-26,0.76441
2023-09-27,0.43726
2023-09-28,0.26086
2023-09-29,0.25551
2023-09-30,0.30255
2023-10-01,0.31538
2023-10-02,0.35387
2023-10-03,0.45009
2023-10-04,0.61152
2023-10-05,0.52813
2023-10-06,0.48537
2023-10-07,0.29079
2023-10-08,0.29079
2023-10-09,0.53241
2023-10-10,0.58052
2023-10-11,0.48751
2023-10-12,0.66498
2023-10-13,0.51851
2023-10-14,0.32393
2023-10-15,0.35708
2023-10-16,0.65856
2023-10-17,0.47254
2023-10-18,0.4394
2023-10-19,0.42657
2023-10-20,0.4116
2023-10-21,0.28117
2023-10-22,0.30897
2023-10-23,0.46613
2023-10-24,0.45009
2023-10-25,0.42229
2023-10-26,0.42978
2023-10-27,0.40305
2023-10-28,0.24696
2023-10-29,0.30897
2023-10-30,0.46399
2023-10-31,0.42764
2023-11-01,0.41695
2023-11-02,0.41267
2023-11-03,0.35066
2023-11-04,0.28224
2023-11-05,0.34104
2023-11-06,0.46399
2023-11-07,0.39984
2023-11-08,0.44047
2023-11-09,0.45116
2023-11-10,0.3667
2023-11-11,0.23947
2023-11-12,0.25658
2023-11-13,0.44367
2023-11-14,0.40839
2023-11-15,0.39236
2023-11-16,0.33142
2023-11-17,0.27689
2023-11-18,0.21595
2023-11-19,0.27048
2023-11-20,0.45116
2023-11-21,0.39236
2023-11-22,0.40198
2023-11-23,0.34639
2023-11-24,0.36884
2023-11-25,0.27048
2023-11-26,0.26406
2023-11-27,0.4843
2023-11-28,0.46078
2023-11-29,0.45971
2023-11-30,0.43085
2023-12-01,0.37311
2023-12-02,0.28224
2023-12-03,0.34211
2023-12-04,0.48537
2023-12-05,0.50248
2023-12-06,0.47468
2023-12-07,0.4565
2023-12-08,0.35815
2023-12-09,0.30041
2023-12-10,0.31324
2023-12-11,0.46078
2023-12-12,0.45971
2023-12-13,0.52386
2023-12-14,0.50034
2023-12-15,0.39984
2023-12-16,0.28224
2023-12-17,0.28652
2023-12-18,0.47254
2023-12-19,0.45864
2023-12-20,0.48751
2023-12-21,0.44902
2023-12-22,0.40626
2023-12-23,0.25337
2023-12-24,0.2662
2023-12-25,0.35815
2023-12-26,0.63718
2023-12-27,0.93439
2023-12-28,0.97288
2023-12-29,0.79434
2023-12-30,0.52706
2023-12-31,0.43298
2024-01-01,0.54096
2024-01-02,1.09797
2024-01-03,0.97074
2024-01-04,1.10866
2024-01-05,0.96861
2024-01-06,0.66819
2024-01-07,1.02206
2024-01-08,1.61542
2024-01-09,1.32783
2024-01-10,1.16425
2024-01-11,1.58869
2024-01-12,0.76761
2024-01-13,0.4255
2024-01-14,0.51637
2024-01-15,0.72057
2024-01-16,0.58266
2024-01-17,0.52386
2024-01-18,0.53241
2024-01-19,0.42015
2024-01-20,0.31217
2024-01-21,0.41695
2024-01-22,0.72699
2024-01-23,0.47361
2024-01-24,0.42443
2024-01-25,0.39877
2024-01-26,0.38701
2024-01-27,0.3079
2024-01-28,0.37525
2024-01-29,0.99106
2024-01-30,1.01458
2024-01-31,0.71202
2024-02-01,0.76227
2024-02-02,0.43191
2024-02-03,0.31966
2024-02-04,0.31752
2024-02-05,0.52493
2024-02-06,0.45971
2024-02-07,0.36028
2024-02-08,0.30148
2024-02-09,0.21168
2024-02-10,0.26513
2024-02-11,0.294
2024-02-12,0.36456
2024-02-13,0.57411
2024-02-14,0.52065
2024-02-15,0.39663
2024-02-16,0.3528
2024-02-17,0.29828
2024-02-18,0.38487
2024-02-19,0.48965
2024-02-20,0.4982
2024-02-21,0.41802
2024-02-22,0.41374
2024-02-23,0.33997
2024-02-24,0.25658
2024-02-25,0.33676
2024-02-26,0.57304
2024-02-27,0.43619
2024-02-28,0.39022
2024-02-29,0.41908
2024-03-01,0.32073
2024-03-02,0.31217
2024-03-03,0.36991
2024-03-04,0.55272
2024-03-05,0.47468
2024-03-06,0.44367
2024-03-07,0.38701
2024-03-08,0.43085
2024-03-09,0.29934
2024-03-10,0.325
2024-03-11,0.557
2024-03-12,0.50354
2024-03-13,0.44474
2024-03-14,0.44367
2024-03-15,0.41908
2024-03-16,0.30255
2024-03-17,0.37632
2024-03-18,0.59121
2024-03-19,0.65963
2024-03-20,0.51958
