date,풍동실험
2023-10-14,9.85915
2023-10-15,16.9014
2023-10-16,18.30985
2023-10-17,30.98591
2023-10-18,35.21126
2023-10-19,47.88732
2023-10-20,43.66197
2023-10-22,19.7183
2023-10-23,38.02816
2023-10-24,45.07042
2023-10-25,26.76056
2023-10-26,46.47887
2023-10-27,25.35211
2023-10-28,9.85915
2023-10-30,36.61971
2023-10-31,33.80281
2023-11-01,43.66197
2023-11-02,39.43661
2023-11-03,33.80281
2023-11-04,29.57746
2023-11-06,64.78873
2023-11-07,36.61971
2023-11-08,32.39436
2023-11-09,33.80281
2023-11-10,39.43661
2023-11-11,7.04225
2023-11-12,14.0845
2023-11-13,52.11267
2023-11-14,33.80281
2023-11-15,56.33802
2023-11-16,30.98591
2023-11-17,29.57746
2023-11-19,16.9014
2023-11-20,38.02816
2023-11-21,42.25352
2023-11-22,42.25352
2023-11-23,36.61971
2023-11-24,32.39436
2023-11-26,15.49295
2023-11-27,29.57746
2023-11-28,25.35211
2023-11-29,43.66197
2023-11-30,26.76056
2023-12-01,21.12676
2023-12-02,18.30985
2023-12-03,11.2676
2023-12-04,47.88732
2023-12-05,49.29577
2023-12-06,30.98591
2023-12-07,40.84507
2023-12-08,30.98591
2023-12-09,9.85915
2023-12-10,19.7183
2023-12-11,40.84507
2023-12-12,52.11267
2023-12-13,33.80281
2023-12-14,38.02816
2023-12-15,45.07042
2023-12-16,7.04225
2023-12-18,46.47887
2023-12-19,26.76056
2023-12-20,36.61971
2023-12-21,40.84507
2023-12-22,14.0845
2023-12-23,16.9014
2023-12-25,8.4507
2023-12-26,38.02816
2023-12-27,21.12676
2023-12-28,29.57746
2023-12-29,8.4507
2024-01-02,21.12676
2024-01-03,23.94366
2024-01-04,26.76056
2024-01-05,14.0845
2024-01-08,30.98591
2024-01-09,25.35211
2024-01-10,25.35211
2024-01-11,22.53521
2024-01-12,26.76056
2024-01-13,9.85915
2024-01-14,7.04225
2024-01-15,35.21126
2024-01-16,28.16901
2024-01-17,35.21126
2024-01-18,7.04225
2024-01-19,9.85915
2024-01-22,32.39436
2024-01-23,11.2676
2024-01-24,28.16901
2024-01-25,22.53521
2024-01-26,12.67605
2024-01-28,15.49295
2024-01-29,30.98591
2024-01-30,29.57746
2024-01-31,23.94366
2024-02-01,18.30985
2024-02-05,14.0845
2024-02-06,30.98591
2024-02-07,16.9014
2024-02-13,18.30985
2024-02-14,22.53521
2024-02-15,25.35211
2024-02-16,7.04225
2024-02-19,18.30985
2024-02-20,12.67605
2024-02-21,16.9014
2024-02-22,12.67605
2024-02-23,7.04225
2024-02-26,14.0845
2024-02-27,22.53521
2024-02-28,21.12676
2024-02-29,14.0845
2024-03-01,11.2676
2024-03-04,14.0845
2024-03-05,23.94366
2024-03-06,61.97183
2024-03-07,57.74647
2024-03-08,56.33802
2024-03-09,21.12676
2024-03-10,12.67605
2024-03-11,45.07042
2024-03-12,73.23943
2024-03-13,66.19718
2024-03-14,67.60563
2024-03-15,49.29577
2024-03-16,7.04225
2024-03-17,36.61971
2024-03-18,38.02816
2024-03-19,60.56338
2024-03-20,63.38028
