date,명함
2023-05-31,81.71413
2023-06-01,83.79025
2023-06-02,72.23848
2023-06-03,38.48815
2023-06-04,36.09262
2023-06-05,72.07878
2023-06-06,42.82672
2023-06-07,84.21612
2023-06-08,79.79771
2023-06-09,70.535
2023-06-10,37.63641
2023-06-11,35.45381
2023-06-12,83.73702
2023-06-13,77.42879
2023-06-14,76.01809
2023-06-15,77.26909
2023-06-16,70.21559
2023-06-17,32.87197
2023-06-18,32.10007
2023-06-19,73.01038
2023-06-20,76.52382
2023-06-21,80.67607
2023-06-22,74.47431
2023-06-23,66.67553
2023-06-24,31.62097
2023-06-25,27.20255
2023-06-26,68.27255
2023-06-27,74.42108
2023-06-28,73.38301
2023-06-29,69.284
2023-06-30,63.53473
2023-07-01,33.24461
2023-07-02,27.54857
2023-07-03,74.39446
2023-07-04,73.11684
2023-07-05,80.30343
2023-07-06,77.9079
2023-07-07,65.90364
2023-07-08,32.17993
2023-07-09,31.59435
2023-07-10,79.18552
2023-07-11,71.83923
2023-07-12,76.63029
2023-07-13,71.33351
2023-07-14,61.61831
2023-07-15,32.6058
2023-07-16,28.16076
2023-07-17,69.57678
2023-07-18,66.99494
2023-07-19,63.29518
2023-07-20,58.74367
2023-07-21,53.18072
2023-07-22,25.81847
2023-07-23,26.13787
2023-07-24,60.95288
2023-07-25,60.9795
2023-07-26,59.38248
2023-07-27,62.44343
2023-07-28,53.07426
2023-07-29,28.02768
2023-07-30,24.35453
2023-07-31,52.59515
2023-08-01,56.77402
2023-08-02,56.5877
2023-08-03,56.428
2023-08-04,48.46952
2023-08-05,28.90604
2023-08-06,26.21772
2023-08-07,58.53074
2023-08-08,60.68671
2023-08-09,58.58397
2023-08-10,54.56481
2023-08-11,51.50385
2023-08-12,28.08091
2023-08-13,27.1227
2023-08-14,51.69017
2023-08-15,33.83018
2023-08-16,64.01384
2023-08-17,69.1243
2023-08-18,59.14293
2023-08-19,28.56002
2023-08-20,27.38887
2023-08-21,67.66036
2023-08-22,69.25738
2023-08-23,70.21559
2023-08-24,69.20415
2023-08-25,58.1581
2023-08-26,27.92121
2023-08-27,26.93638
2023-08-28,71.91908
2023-08-29,71.46659
2023-08-30,71.36012
2023-08-31,73.30316
2023-09-01,64.33324
2023-09-02,29.81101
2023-09-03,31.38142
2023-09-04,79.50492
2023-09-05,75.69869
2023-09-06,75.37929
2023-09-07,77.02954
2023-09-08,66.06334
2023-09-09,31.70082
2023-09-10,31.14186
2023-09-11,78.57332
2023-09-12,76.28426
2023-09-13,74.10167
2023-09-14,70.93425
2023-09-15,67.02155
2023-09-16,31.86052
2023-09-17,32.57918
2023-09-18,74.84695
2023-09-19,72.29172
2023-09-20,68.69842
2023-09-21,68.13947
2023-09-22,59.48895
2023-09-23,29.27867
2023-09-24,28.29385
2023-09-25,61.11258
2023-09-26,56.82725
2023-09-27,45.6215
2023-09-28,18.15278
2023-09-29,16.26297
2023-09-30,18.87143
2023-10-01,22.51796
2023-10-02,26.82991
2023-10-03,33.8568
2023-10-04,71.20042
2023-10-05,75.21959
2023-10-06,65.58424
2023-10-07,33.11152
2023-10-08,27.20255
2023-10-09,38.38168
2023-10-10,80.46313
2023-10-11,75.0865
2023-10-12,79.13228
2023-10-13,67.92653
2023-10-14,31.78067
2023-10-15,32.57918
2023-10-16,80.35666
2023-10-17,78.52009
2023-10-18,77.77482
2023-10-19,69.6034
2023-10-20,64.49294
2023-10-21,31.16848
2023-10-22,30.39659
2023-10-23,73.43625
2023-10-24,74.50093
2023-10-25,72.1054
2023-10-26,72.55789
2023-10-27,58.74367
2023-10-28,31.00878
2023-10-29,29.19882
2023-10-30,73.9952
2023-10-31,72.71759
2023-11-01,76.25765
2023-11-02,74.18152
2023-11-03,67.04817
2023-11-04,34.73516
2023-11-05,32.73888
2023-11-06,74.55416
2023-11-07,76.84322
2023-11-08,70.77455
2023-11-09,69.70987
2023-11-10,62.28373
2023-11-11,28.26723
2023-11-12,30.66276
2023-11-13,71.83923
2023-11-14,74.23476
2023-11-15,74.15491
2023-11-16,65.29145
2023-11-17,60.60686
2023-11-18,31.75405
2023-11-19,29.11897
2023-11-20,72.15863
2023-11-21,71.70614
2023-11-22,74.74048
2023-11-23,71.46659
2023-11-24,66.64892
2023-11-25,31.62097
2023-11-26,32.25978
2023-11-27,75.72531
2023-11-28,74.04844
2023-11-29,68.64519
2023-11-30,72.02555
2023-12-01,64.06707
2023-12-02,32.63241
2023-12-03,32.4461
2023-12-04,67.79345
2023-12-05,74.9268
2023-12-06,70.13574
2023-12-07,68.69842
2023-12-08,60.63348
2023-12-09,34.14958
2023-12-10,32.52595
2023-12-11,69.23076
2023-12-12,71.9457
2023-12-13,68.32579
2023-12-14,67.79345
2023-12-15,60.18099
2023-12-16,28.87942
2023-12-17,28.45355
2023-12-18,66.16981
2023-12-19,66.35613
2023-12-20,60.36731
2023-12-21,56.34815
2023-12-22,50.0133
2023-12-23,29.59808
2023-12-24,19.93611
2023-12-25,25.47245
2023-12-26,61.27229
2023-12-27,60.12776
2023-12-28,61.91109
2023-12-29,50.25286
2023-12-30,25.76523
2023-12-31,21.58637
2024-01-01,26.0314
2024-01-02,70.56161
2024-01-03,71.9457
2024-01-04,73.3564
2024-01-05,66.16981
2024-01-06,36.97098
2024-01-07,32.31301
2024-01-08,65.29145
2024-01-09,74.44769
2024-01-10,67.8733
2024-01-11,72.98376
2024-01-12,64.65264
2024-01-13,36.27894
2024-01-14,32.9252
2024-01-15,72.47804
2024-01-16,72.95714
2024-01-17,70.96087
2024-01-18,71.59968
2024-01-19,63.05562
2024-01-20,34.20282
2024-01-21,32.20654
2024-01-22,81.28826
2024-01-23,89.64599
2024-01-24,86.10593
2024-01-25,74.26137
2024-01-26,57.59914
2024-01-27,36.33217
2024-01-28,31.24833
2024-01-29,67.84668
2024-01-30,70.50838
2024-01-31,65.61085
2024-02-01,68.96459
2024-02-02,61.64492
2024-02-03,34.57545
2024-02-04,29.27867
2024-02-05,63.58796
2024-02-06,61.37875
2024-02-07,56.32153
2024-02-08,44.74314
2024-02-09,20.44184
2024-02-10,18.79158
2024-02-11,20.84109
2024-02-12,28.45355
2024-02-13,71.30689
2024-02-14,67.58051
2024-02-15,62.47005
2024-02-16,61.53846
2024-02-17,31.38142
2024-02-18,29.54484
2024-02-19,69.97604
2024-02-20,73.46286
2024-02-21,69.78972
2024-02-22,66.40936
2024-02-23,71.59968
2024-02-24,37.07745
2024-02-25,31.0354
2024-02-26,64.94543
2024-02-27,73.09023
2024-02-28,67.31434
2024-02-29,59.99467
2024-03-01,34.28267
2024-03-02,32.95182
2024-03-03,34.14958
2024-03-04,72.61112
2024-03-05,77.42879
2024-03-06,79.42507
2024-03-07,73.14346
2024-03-08,70.72132
2024-03-09,39.18019
2024-03-10,35.10779
2024-03-11,77.13601
2024-03-12,81.76736
2024-03-13,82.67234
2024-03-14,75.96486
2024-03-15,69.73649
2024-03-16,36.35879
2024-03-17,33.45754
2024-03-18,80.30343
2024-03-19,81.76736
2024-03-20,78.78626
