date,신용카드조회
2023-05-31,28.20512
2023-06-01,25.0
2023-06-02,32.6923
2023-06-03,9.61538
2023-06-04,10.25641
2023-06-05,31.41025
2023-06-06,17.30769
2023-06-07,32.6923
2023-06-08,25.0
2023-06-09,18.58974
2023-06-10,14.10256
2023-06-11,12.82051
2023-06-12,27.5641
2023-06-13,35.25641
2023-06-14,20.51282
2023-06-15,25.64102
2023-06-16,28.20512
2023-06-17,13.46153
2023-06-18,20.51282
2023-06-19,28.84615
2023-06-20,36.53846
2023-06-21,33.97435
2023-06-22,25.0
2023-06-23,26.92307
2023-06-24,16.02564
2023-06-25,14.10256
2023-06-26,26.28205
2023-06-27,30.1282
2023-06-28,28.84615
2023-06-29,28.84615
2023-06-30,23.71794
2023-07-01,12.17948
2023-07-02,18.58974
2023-07-03,30.1282
2023-07-04,30.76923
2023-07-05,33.97435
2023-07-06,23.07692
2023-07-07,27.5641
2023-07-08,21.79487
2023-07-09,12.17948
2023-07-10,28.84615
2023-07-11,28.84615
2023-07-12,32.05128
2023-07-13,20.51282
2023-07-14,25.0
2023-07-15,14.74358
2023-07-16,17.30769
2023-07-17,28.84615
2023-07-18,30.1282
2023-07-19,22.43589
2023-07-20,29.48717
2023-07-21,18.58974
2023-07-22,20.51282
2023-07-23,10.25641
2023-07-24,30.1282
2023-07-25,27.5641
2023-07-26,34.61538
2023-07-27,19.23076
2023-07-28,23.07692
2023-07-29,16.66666
2023-07-30,18.58974
2023-07-31,21.79487
2023-08-01,27.5641
2023-08-02,28.84615
2023-08-03,24.35897
2023-08-04,25.0
2023-08-05,12.17948
2023-08-06,19.23076
2023-08-07,32.6923
2023-08-08,25.0
2023-08-09,15.38461
2023-08-10,32.05128
2023-08-11,15.38461
2023-08-12,14.74358
2023-08-13,16.66666
2023-08-14,19.23076
2023-08-15,19.23076
2023-08-16,33.33333
2023-08-17,37.17948
2023-08-18,26.28205
2023-08-19,11.53846
2023-08-20,6.41025
2023-08-21,25.64102
2023-08-22,37.82051
2023-08-23,26.92307
2023-08-24,35.89743
2023-08-25,35.89743
2023-08-26,15.38461
2023-08-27,11.53846
2023-08-28,27.5641
2023-08-29,34.61538
2023-08-30,25.64102
2023-08-31,28.84615
2023-09-01,23.07692
2023-09-02,14.10256
2023-09-03,13.46153
2023-09-04,28.84615
2023-09-05,21.15384
2023-09-06,27.5641
2023-09-07,25.0
2023-09-08,24.35897
2023-09-09,13.46153
2023-09-10,19.87179
2023-09-11,35.89743
2023-09-12,41.02564
2023-09-13,28.20512
2023-09-14,29.48717
2023-09-15,20.51282
2023-09-16,19.87179
2023-09-17,12.17948
2023-09-18,28.20512
2023-09-19,26.28205
2023-09-20,24.35897
2023-09-21,25.64102
2023-09-22,25.64102
2023-09-23,10.25641
2023-09-24,16.02564
2023-09-25,27.5641
2023-09-26,26.28205
2023-09-27,16.66666
2023-09-28,10.89743
2023-09-29,11.53846
2023-09-30,12.82051
2023-10-01,13.46153
2023-10-02,11.53846
2023-10-03,22.43589
2023-10-04,27.5641
2023-10-05,26.92307
2023-10-06,26.28205
2023-10-07,15.38461
2023-10-08,10.25641
2023-10-09,18.58974
2023-10-10,26.28205
2023-10-11,21.79487
2023-10-12,32.05128
2023-10-13,31.41025
2023-10-14,12.17948
2023-10-15,14.74358
2023-10-16,27.5641
2023-10-17,32.05128
2023-10-18,26.92307
2023-10-19,32.6923
2023-10-20,23.71794
2023-10-21,14.74358
2023-10-22,12.17948
2023-10-23,25.0
2023-10-24,31.41025
2023-10-25,25.0
2023-10-26,28.84615
2023-10-27,25.64102
2023-10-28,11.53846
2023-10-29,16.66666
2023-10-30,22.43589
2023-10-31,19.23076
2023-11-01,29.48717
2023-11-02,20.51282
2023-11-03,26.28205
2023-11-04,12.17948
2023-11-05,10.89743
2023-11-06,26.92307
2023-11-07,35.89743
2023-11-08,29.48717
2023-11-09,23.71794
2023-11-10,26.92307
2023-11-11,10.25641
2023-11-12,12.82051
2023-11-13,41.02564
2023-11-14,25.0
2023-11-15,23.07692
2023-11-16,21.15384
2023-11-17,34.61538
2023-11-18,11.53846
2023-11-19,16.02564
2023-11-20,33.97435
2023-11-21,32.6923
2023-11-22,29.48717
2023-11-23,24.35897
2023-11-24,26.28205
2023-11-25,12.82051
2023-11-26,12.82051
2023-11-27,22.43589
2023-11-28,30.1282
2023-11-29,28.84615
2023-11-30,30.76923
2023-12-01,32.6923
2023-12-02,10.25641
2023-12-03,12.17948
2023-12-04,26.28205
2023-12-05,28.20512
2023-12-06,22.43589
2023-12-07,17.30769
2023-12-08,26.28205
2023-12-09,7.05128
2023-12-10,12.17948
2023-12-11,22.43589
2023-12-12,37.17948
2023-12-13,21.79487
2023-12-14,27.5641
2023-12-15,23.71794
2023-12-16,8.33333
2023-12-17,17.94871
2023-12-18,23.71794
2023-12-19,24.35897
2023-12-20,26.92307
2023-12-21,21.79487
2023-12-22,19.23076
2023-12-23,12.82051
2023-12-24,12.82051
2023-12-25,10.89743
2023-12-26,24.35897
2023-12-27,37.17948
2023-12-28,26.92307
2023-12-29,19.23076
2023-12-30,3.84615
2023-12-31,16.66666
2024-01-01,24.35897
2024-01-02,39.10256
2024-01-03,32.05128
2024-01-04,35.25641
2024-01-05,25.0
2024-01-06,15.38461
2024-01-07,15.38461
2024-01-08,33.33333
2024-01-09,32.6923
2024-01-10,35.25641
2024-01-11,28.84615
2024-01-12,25.64102
2024-01-13,17.30769
2024-01-14,8.97435
2024-01-15,41.66666
2024-01-16,43.58974
2024-01-17,39.10256
2024-01-18,23.07692
2024-01-19,37.17948
2024-01-20,18.58974
2024-01-21,21.79487
2024-01-22,35.89743
2024-01-23,30.1282
2024-01-24,35.89743
2024-01-25,21.15384
2024-01-26,26.92307
2024-01-27,15.38461
2024-01-28,14.74358
2024-01-29,30.76923
2024-01-30,33.33333
2024-01-31,25.64102
2024-02-01,28.20512
2024-02-02,19.23076
2024-02-03,13.46153
2024-02-04,10.25641
2024-02-05,30.76923
2024-02-06,28.20512
2024-02-07,18.58974
2024-02-08,21.79487
2024-02-09,10.25641
2024-02-10,8.97435
2024-02-11,14.10256
2024-02-12,14.74358
2024-02-13,32.6923
2024-02-14,36.53846
2024-02-15,23.71794
2024-02-16,27.5641
2024-02-17,17.30769
2024-02-18,14.10256
2024-02-19,25.0
2024-02-20,23.71794
2024-02-21,26.28205
2024-02-22,25.64102
2024-02-23,25.64102
2024-02-24,8.33333
2024-02-25,12.82051
2024-02-26,23.71794
2024-02-27,32.6923
2024-02-28,25.0
2024-02-29,19.87179
2024-03-01,11.53846
2024-03-02,10.25641
2024-03-03,11.53846
2024-03-04,22.43589
2024-03-05,23.71794
2024-03-06,19.23076
2024-03-07,27.5641
2024-03-08,23.71794
2024-03-09,16.66666
2024-03-10,10.89743
2024-03-11,24.35897
2024-03-12,42.30769
2024-03-13,28.20512
2024-03-14,18.58974
2024-03-15,21.79487
2024-03-16,9.61538
2024-03-17,10.89743
2024-03-18,23.71794
2024-03-19,29.48717
2024-03-20,19.23076
