date,노래방어플
2023-05-31,13.69369
2023-06-01,11.35135
2023-06-02,14.77477
2023-06-03,22.88288
2023-06-04,16.39639
2023-06-05,12.79279
2023-06-06,17.11711
2023-06-07,14.59459
2023-06-08,11.53153
2023-06-09,14.77477
2023-06-10,22.7027
2023-06-11,18.37837
2023-06-12,13.15315
2023-06-13,13.51351
2023-06-14,18.91891
2023-06-15,16.03603
2023-06-16,15.85585
2023-06-17,20.36036
2023-06-18,18.55855
2023-06-19,12.61261
2023-06-20,12.79279
2023-06-21,12.97297
2023-06-22,12.97297
2023-06-23,14.77477
2023-06-24,16.93693
2023-06-25,18.91891
2023-06-26,13.69369
2023-06-27,13.87387
2023-06-28,12.61261
2023-06-29,15.49549
2023-06-30,16.57657
2023-07-01,20.36036
2023-07-02,15.67567
2023-07-03,15.31531
2023-07-04,14.23423
2023-07-05,12.07207
2023-07-06,13.15315
2023-07-07,15.67567
2023-07-08,24.68468
2023-07-09,18.91891
2023-07-10,11.71171
2023-07-11,12.61261
2023-07-12,15.13513
2023-07-13,14.59459
2023-07-14,19.45945
2023-07-15,20.36036
2023-07-16,13.69369
2023-07-17,12.43243
2023-07-18,10.63063
2023-07-19,15.31531
2023-07-20,12.25225
2023-07-21,14.05405
2023-07-22,19.45945
2023-07-23,16.57657
2023-07-24,14.05405
2023-07-25,13.15315
2023-07-26,16.39639
2023-07-27,18.37837
2023-07-28,13.87387
2023-07-29,18.91891
2023-07-30,19.09909
2023-07-31,16.57657
2023-08-01,22.7027
2023-08-02,16.39639
2023-08-03,14.05405
2023-08-04,17.29729
2023-08-05,17.47747
2023-08-06,14.95495
2023-08-07,10.63063
2023-08-08,16.39639
2023-08-09,14.41441
2023-08-10,14.95495
2023-08-11,15.85585
2023-08-12,20.54054
2023-08-13,19.45945
2023-08-14,18.91891
2023-08-15,15.13513
2023-08-16,16.75675
2023-08-17,10.99099
2023-08-18,13.69369
2023-08-19,20.54054
2023-08-20,19.45945
2023-08-21,13.87387
2023-08-22,14.41441
2023-08-23,12.25225
2023-08-24,12.97297
2023-08-25,15.67567
2023-08-26,20.0
2023-08-27,15.31531
2023-08-28,16.75675
2023-08-29,12.97297
2023-08-30,15.31531
2023-08-31,12.07207
2023-09-01,17.65765
2023-09-02,17.83783
2023-09-03,18.55855
2023-09-04,14.23423
2023-09-05,10.09009
2023-09-06,14.95495
2023-09-07,12.25225
2023-09-08,14.77477
2023-09-09,15.31531
2023-09-10,15.85585
2023-09-11,10.63063
2023-09-12,11.35135
2023-09-13,12.43243
2023-09-14,13.15315
2023-09-15,14.59459
2023-09-16,21.08108
2023-09-17,19.45945
2023-09-18,13.51351
2023-09-19,14.05405
2023-09-20,12.79279
2023-09-21,11.53153
2023-09-22,12.25225
2023-09-23,22.16216
2023-09-24,16.03603
2023-09-25,10.63063
2023-09-26,10.81081
2023-09-27,11.71171
2023-09-28,19.27927
2023-09-29,22.34234
2023-09-30,17.83783
2023-10-01,12.07207
2023-10-02,14.95495
2023-10-03,13.69369
2023-10-04,9.009
2023-10-05,12.07207
2023-10-06,12.61261
2023-10-07,14.77477
2023-10-08,15.85585
2023-10-09,16.75675
2023-10-10,11.89189
2023-10-11,10.45045
2023-10-12,13.15315
2023-10-13,13.51351
2023-10-14,15.49549
2023-10-15,12.61261
2023-10-16,9.18918
2023-10-17,14.23423
2023-10-18,12.97297
2023-10-19,9.72972
2023-10-20,13.69369
2023-10-21,16.57657
2023-10-22,15.31531
2023-10-23,10.45045
2023-10-24,14.59459
2023-10-25,8.64864
2023-10-26,12.43243
2023-10-27,16.03603
2023-10-28,16.39639
2023-10-29,17.11711
2023-10-30,14.41441
2023-10-31,15.31531
2023-11-01,12.25225
2023-11-02,13.87387
2023-11-03,18.73873
2023-11-04,19.45945
2023-11-05,16.21621
2023-11-06,17.11711
2023-11-07,14.41441
2023-11-08,14.23423
2023-11-09,16.57657
2023-11-10,11.53153
2023-11-11,21.8018
2023-11-12,13.33333
2023-11-13,12.25225
2023-11-14,14.23423
2023-11-15,11.53153
2023-11-16,14.41441
2023-11-17,13.51351
2023-11-18,18.91891
2023-11-19,16.03603
2023-11-20,12.61261
2023-11-21,13.69369
2023-11-22,13.87387
2023-11-23,9.9099
2023-11-24,17.83783
2023-11-25,15.31531
2023-11-26,15.85585
2023-11-27,12.43243
2023-11-28,15.67567
2023-11-29,14.23423
2023-11-30,13.15315
2023-12-01,20.36036
2023-12-02,17.83783
2023-12-03,16.75675
2023-12-04,13.33333
2023-12-05,12.43243
2023-12-06,14.41441
2023-12-07,9.009
2023-12-08,12.97297
2023-12-09,21.8018
2023-12-10,16.93693
2023-12-11,14.41441
2023-12-12,14.05405
2023-12-13,14.23423
2023-12-14,13.51351
2023-12-15,16.93693
2023-12-16,20.72072
2023-12-17,16.03603
2023-12-18,15.49549
2023-12-19,13.15315
2023-12-20,15.49549
2023-12-21,20.18018
2023-12-22,15.13513
2023-12-23,24.68468
2023-12-24,19.81981
2023-12-25,25.76576
2023-12-26,14.59459
2023-12-27,13.51351
2023-12-28,16.93693
2023-12-29,19.09909
2023-12-30,27.56756
2023-12-31,25.58558
2024-01-01,21.8018
2024-01-02,12.25225
2024-01-03,12.25225
2024-01-04,11.17117
2024-01-05,17.47747
2024-01-06,21.8018
2024-01-07,14.05405
2024-01-08,11.89189
2024-01-09,12.43243
2024-01-10,10.27027
2024-01-11,16.21621
2024-01-12,16.75675
2024-01-13,19.45945
2024-01-14,16.57657
2024-01-15,14.59459
2024-01-16,12.07207
2024-01-17,10.27027
2024-01-18,13.33333
2024-01-19,12.79279
2024-01-20,16.21621
2024-01-21,21.44144
2024-01-22,10.81081
2024-01-23,14.77477
2024-01-24,12.61261
2024-01-25,12.97297
2024-01-26,15.49549
2024-01-27,23.06306
2024-01-28,13.33333
2024-01-29,12.61261
2024-01-30,13.87387
2024-01-31,10.99099
2024-02-01,14.05405
2024-02-02,15.49549
2024-02-03,16.75675
2024-02-04,12.97297
2024-02-05,11.53153
2024-02-06,14.59459
2024-02-07,12.79279
2024-02-08,14.05405
2024-02-09,18.55855
2024-02-10,20.9009
2024-02-11,14.05405
2024-02-12,14.59459
2024-02-13,13.51351
2024-02-14,12.07207
2024-02-15,11.53153
2024-02-16,11.17117
2024-02-17,14.23423
2024-02-18,15.49549
2024-02-19,12.97297
2024-02-20,10.09009
2024-02-21,13.33333
2024-02-22,12.43243
2024-02-23,11.71171
2024-02-24,14.23423
2024-02-25,14.59459
2024-02-26,8.64864
2024-02-27,10.45045
2024-02-28,9.18918
2024-02-29,10.63063
2024-03-01,16.39639
2024-03-02,14.95495
2024-03-03,16.93693
2024-03-04,11.17117
2024-03-05,7.56756
2024-03-06,8.28828
2024-03-07,9.009
2024-03-08,13.87387
2024-03-09,14.59459
2024-03-10,12.97297
2024-03-11,11.35135
2024-03-12,10.27027
2024-03-13,11.53153
2024-03-14,10.45045
2024-03-15,10.45045
2024-03-16,16.03603
2024-03-17,11.35135
2024-03-18,10.99099
2024-03-19,11.17117
2024-03-20,10.99099
