date,주식시간외거래
2023-06-04,0.68168
2023-06-05,4.53467
2023-06-06,0.59276
2023-06-07,5.72021
2023-06-08,6.2537
2023-06-09,6.34262
2023-06-10,0.65204
2023-06-11,0.53349
2023-06-12,5.8684
2023-06-13,7.94309
2023-06-14,7.73562
2023-06-15,7.46887
2023-06-16,7.05394
2023-06-17,0.47421
2023-06-18,0.74096
2023-06-19,6.66864
2023-06-20,6.84647
2023-06-21,7.32068
2023-06-22,6.19442
2023-06-23,6.31298
2023-06-24,0.56312
2023-06-25,1.0077
2023-06-26,5.12744
2023-06-27,5.63129
2023-06-28,6.28334
2023-06-29,6.34262
2023-06-30,6.43153
2023-07-01,0.88915
2023-07-02,0.47421
2023-07-03,5.98695
2023-07-04,6.60936
2023-07-05,6.28334
2023-07-06,5.95732
2023-07-07,5.30527
2023-07-08,0.80023
2023-07-09,0.50385
2023-07-10,5.83876
2023-07-11,6.55008
2023-07-12,7.58743
2023-07-13,8.50622
2023-07-14,9.03971
2023-07-15,1.24481
2023-07-16,1.09662
2023-07-17,7.73562
2023-07-18,8.62477
2023-07-19,9.1879
2023-07-20,9.27682
2023-07-21,9.27682
2023-07-22,1.30409
2023-07-23,1.27445
2023-07-24,10.69946
2023-07-25,14.34499
2023-07-26,24.45168
2023-07-27,16.92353
2023-07-28,15.94546
2023-07-29,2.78601
2023-07-30,1.71902
2023-07-31,12.15174
2023-08-01,11.97391
2023-08-02,17.42738
2023-08-03,23.65145
2023-08-04,15.76763
2023-08-05,1.63011
2023-08-06,1.45228
2023-08-07,12.2703
2023-08-08,13.60403
2023-08-09,11.35151
2023-08-10,12.59632
2023-08-11,11.4997
2023-08-12,1.7783
2023-08-13,1.63011
2023-08-14,9.89922
2023-08-15,2.19324
2023-08-16,13.72258
2023-08-17,12.59632
2023-08-18,10.22525
2023-08-19,1.51155
2023-08-20,1.393
2023-08-21,10.78838
2023-08-22,11.23295
2023-08-23,13.48547
2023-08-24,12.80379
2023-08-25,7.97273
2023-08-26,1.03734
2023-08-27,0.91879
2023-08-28,8.65441
2023-08-29,8.09128
2023-08-30,9.15826
2023-08-31,8.77296
2023-09-01,7.94309
2023-09-02,0.50385
2023-09-03,1.0077
2023-09-04,7.49851
2023-09-05,7.37996
2023-09-06,7.20213
2023-09-07,6.87611
2023-09-08,8.032
2023-09-09,0.77059
2023-09-10,0.88915
2023-09-11,6.66864
2023-09-12,5.98695
2023-09-13,5.63129
2023-09-14,6.66864
2023-09-15,6.75755
2023-09-16,0.68168
2023-09-17,0.6224
2023-09-18,5.36455
2023-09-19,5.18672
2023-09-20,5.30527
2023-09-21,6.10551
2023-09-22,4.65323
2023-09-23,0.35566
2023-09-24,0.41493
2023-09-25,4.53467
2023-09-26,4.29756
2023-09-27,4.56431
2023-09-28,0.32602
2023-09-29,0.38529
2023-09-30,0.2371
2023-10-01,0.14819
2023-10-02,0.20746
2023-10-03,0.41493
2023-10-04,4.77178
2023-10-05,5.51274
2023-10-06,4.86069
2023-10-07,0.35566
2023-10-08,0.50385
2023-10-09,0.56312
2023-10-10,3.28986
2023-10-11,4.7125
2023-10-12,5.66093
2023-10-13,3.58624
2023-10-14,0.32602
2023-10-15,0.6224
2023-10-16,3.9419
2023-10-17,4.68286
2023-10-18,4.4754
2023-10-19,4.59395
2023-10-20,4.56431
2023-10-21,0.35566
2023-10-22,0.59276
2023-10-23,2.87492
2023-10-24,3.79371
2023-10-25,4.26793
2023-10-26,4.38648
2023-10-27,3.46769
2023-10-28,0.38529
2023-10-29,0.38529
2023-10-30,4.50503
2023-10-31,4.77178
2023-11-01,3.67516
2023-11-02,5.74985
2023-11-03,5.15708
2023-11-04,0.65204
2023-11-05,1.0077
2023-11-06,13.18909
2023-11-07,8.23947
2023-11-08,6.31298
2023-11-09,5.95732
2023-11-10,6.04623
2023-11-11,1.89685
2023-11-12,1.24481
2023-11-13,5.27563
2023-11-14,5.06816
2023-11-15,6.78719
2023-11-16,6.96502
2023-11-17,6.04623
2023-11-18,0.44457
2023-11-19,0.59276
2023-11-20,4.83106
2023-11-21,6.99466
2023-11-22,6.57972
2023-11-23,5.60165
2023-11-24,6.13515
2023-11-25,0.71132
2023-11-26,0.68168
2023-11-27,7.91345
2023-11-28,7.97273
2023-11-29,6.40189
2023-11-30,8.1802
2023-12-01,7.11321
2023-12-02,1.06698
2023-12-03,1.36336
2023-12-04,7.52815
2023-12-05,5.42382
2023-12-06,8.74333
2023-12-07,7.55779
2023-12-08,7.20213
2023-12-09,1.27445
2023-12-10,0.53349
2023-12-11,6.46117
2023-12-12,8.83224
2023-12-13,9.60284
2023-12-14,8.74333
2023-12-15,7.85417
2023-12-16,0.88915
2023-12-17,0.6224
2023-12-18,7.97273
2023-12-19,8.65441
2023-12-20,9.42501
2023-12-21,7.20213
2023-12-22,8.77296
2023-12-23,1.03734
2023-12-24,0.38529
2023-12-25,0.85951
2023-12-26,8.35803
2023-12-27,8.50622
2023-12-28,6.69828
2023-12-29,1.42264
2023-12-30,0.35566
2023-12-31,0.35566
2024-01-01,0.38529
2024-01-02,6.10551
2024-01-03,5.51274
2024-01-04,6.81683
2024-01-05,6.52045
2024-01-06,0.77059
2024-01-07,0.74096
2024-01-08,4.38648
2024-01-09,7.94309
2024-01-10,6.60936
2024-01-11,7.17249
2024-01-12,6.37225
2024-01-13,0.71132
2024-01-14,0.6224
2024-01-15,5.80912
2024-01-16,5.83876
2024-01-17,6.69828
2024-01-18,6.16478
2024-01-19,6.40189
2024-01-20,0.97806
2024-01-21,0.74096
2024-01-22,8.44694
2024-01-23,5.83876
2024-01-24,6.93538
2024-01-25,7.23177
2024-01-26,7.37996
2024-01-27,1.0077
2024-01-28,0.68168
2024-01-29,6.34262
2024-01-30,6.57972
2024-01-31,7.82454
2024-02-01,6.639
2024-02-02,7.35032
2024-02-03,0.94842
2024-02-04,0.71132
2024-02-05,6.43153
2024-02-06,6.46117
2024-02-07,8.50622
2024-02-08,7.35032
2024-02-09,0.94842
2024-02-10,0.56312
2024-02-11,0.50385
2024-02-12,0.56312
2024-02-13,7.0243
2024-02-14,7.7949
2024-02-15,7.82454
2024-02-16,8.32839
2024-02-17,0.88915
2024-02-18,1.18553
2024-02-19,6.43153
2024-02-20,7.88381
2024-02-21,9.30646
2024-02-22,11.94427
2024-02-23,9.78067
2024-02-24,0.82987
2024-02-25,0.85951
2024-02-26,7.58743
2024-02-27,11.41078
2024-02-28,8.92116
2024-02-29,9.83995
2024-03-01,1.03734
2024-03-02,0.6224
2024-03-03,0.71132
2024-03-04,8.77296
2024-03-05,10.01778
2024-03-06,8.12092
2024-03-07,7.61707
2024-03-08,8.20983
2024-03-09,1.33372
2024-03-10,0.85951
2024-03-11,7.64671
2024-03-12,8.47658
2024-03-13,8.68405
2024-03-14,9.63248
2024-03-15,8.06164
2024-03-16,1.21517
2024-03-17,0.53349
2024-03-18,7.26141
2024-03-19,6.90574
2024-03-20,9.12863
