date,2차전지관련주
2023-05-29,3.96314
2023-05-30,7.5688
2023-05-31,6.74905
2023-06-01,6.43471
2023-06-02,6.3515
2023-06-03,3.38685
2023-06-04,3.33138
2023-06-05,5.76288
2023-06-06,4.24974
2023-06-07,9.1898
2023-06-08,7.991
2023-06-09,8.84773
2023-06-10,4.95546
2023-06-11,4.79213
2023-06-12,9.19596
2023-06-13,13.44879
2023-06-14,22.05923
2023-06-15,10.76458
2023-06-16,7.91395
2023-06-17,4.58565
2023-06-18,4.75207
2023-06-19,8.75527
2023-06-20,9.31615
2023-06-21,8.22829
2023-06-22,7.54414
2023-06-23,5.96936
2023-06-24,3.73817
2023-06-25,3.57175
2023-06-26,6.49018
2023-06-27,6.88464
2023-06-28,8.46251
2023-06-29,6.56722
2023-06-30,5.06024
2023-07-01,3.85528
2023-07-02,3.78748
2023-07-03,12.82319
2023-07-04,13.44263
2023-07-05,13.15294
2023-07-06,10.88785
2023-07-07,9.36854
2023-07-08,6.16659
2023-07-09,5.52251
2023-07-10,12.98653
2023-07-11,16.25011
2023-07-12,13.42722
2023-07-13,13.40873
2023-07-14,12.60131
2023-07-15,7.35307
2023-07-16,6.69666
2023-07-17,12.57665
2023-07-18,26.95922
2023-07-19,28.18576
2023-07-20,22.67866
2023-07-21,23.08237
2023-07-22,13.67376
2023-07-23,14.01584
2023-07-24,41.03054
2023-07-25,50.42066
2023-07-26,100.0
2023-07-27,58.93864
2023-07-28,30.4601
2023-07-29,12.78313
2023-07-30,13.15911
2023-07-31,28.52168
2023-08-01,24.22878
2023-08-02,21.4891
2023-08-03,18.2625
2023-08-04,12.75848
2023-08-05,6.86924
2023-08-06,8.55188
2023-08-07,19.46747
2023-08-08,13.70458
2023-08-09,12.01886
2023-08-10,10.32081
2023-08-11,9.63357
2023-08-12,4.47779
2023-08-13,4.49012
2023-08-14,8.74911
2023-08-15,6.77986
2023-08-16,12.09282
2023-08-17,12.59206
2023-08-18,9.50106
2023-08-19,4.58257
2023-08-20,4.24974
2023-08-21,7.80609
2023-08-22,8.38546
2023-08-23,8.13584
2023-08-24,7.20515
2023-08-25,6.22515
2023-08-26,4.07716
2023-08-27,4.39767
2023-08-28,7.34999
2023-08-29,7.81225
2023-08-30,7.38081
2023-08-31,6.46244
2023-09-01,7.03257
2023-09-02,3.3437
2023-09-03,3.64263
2023-09-04,6.80144
2023-09-05,6.29911
2023-09-06,5.68892
2023-09-07,6.45628
2023-09-08,5.26056
2023-09-09,3.50087
2023-09-10,4.0032
2023-09-11,7.27295
2023-09-12,9.96024
2023-09-13,7.81225
2023-09-14,5.64578
2023-09-15,4.49012
2023-09-16,2.79515
2023-09-17,3.66421
2023-09-18,5.12804
2023-09-19,5.61188
2023-09-20,4.69351
2023-09-21,3.9354
2023-09-22,3.23892
2023-09-23,2.10175
2023-09-24,2.24968
2023-09-25,7.162
2023-09-26,4.70276
2023-09-27,3.63031
2023-09-28,2.22503
2023-09-29,1.79358
2023-09-30,1.8583
2023-10-01,1.92609
2023-10-02,2.2466
2023-10-03,2.67804
2023-10-04,5.64886
2023-10-05,4.46546
2023-10-06,3.31289
2023-10-07,1.99697
2023-10-08,2.08943
2023-10-09,2.41609
2023-10-10,5.36842
2023-10-11,5.26672
2023-10-12,5.19276
2023-10-13,3.9354
2023-10-14,2.46848
2023-10-15,2.36987
2023-10-16,4.0032
2023-10-17,4.81987
2023-10-18,5.34685
2023-10-19,5.93238
2023-10-20,5.58414
2023-10-21,2.72735
2023-10-22,2.61641
2023-10-23,4.92465
2023-10-24,5.06333
2023-10-25,14.25929
2023-10-26,10.47489
2023-10-27,5.90773
2023-10-28,3.07251
2023-10-29,3.32213
2023-10-30,5.07257
2023-10-31,8.53339
2023-11-01,7.64892
2023-11-02,6.69358
2023-11-03,5.74439
2023-11-04,3.43616
2023-11-05,5.3376
2023-11-06,30.09337
2023-11-07,16.3364
2023-11-08,7.84307
2023-11-09,6.5549
2023-11-10,5.32836
2023-11-11,2.8537
2023-11-12,2.61641
2023-11-13,4.45622
2023-11-14,5.64578
2023-11-15,6.45936
2023-11-16,5.06641
2023-11-17,4.04634
2023-11-18,2.65339
2023-11-19,3.03245
2023-11-20,4.89383
2023-11-21,4.48087
2023-11-22,3.72892
2023-11-23,4.09257
2023-11-24,3.2605
2023-11-25,2.4315
2023-11-26,2.53012
2023-11-27,4.02477
2023-11-28,4.2066
2023-11-29,5.24823
2023-11-30,5.37766
2023-12-01,5.02634
2023-12-02,2.65339
2023-12-03,3.14339
2023-12-04,5.0849
2023-12-05,4.16653
2023-12-06,4.43773
2023-12-07,4.01245
2023-12-08,3.24201
2023-12-09,2.19421
2023-12-10,2.21578
2023-12-11,3.50396
2023-12-12,3.60257
2023-12-13,5.18043
2023-12-14,4.87842
2023-12-15,4.83527
2023-12-16,2.24352
2023-12-17,2.19729
2023-12-18,5.16502
2023-12-19,4.40075
2023-12-20,4.20043
2023-12-21,4.09565
2023-12-22,4.53326
2023-12-23,2.13565
2023-12-24,2.35446
2023-12-25,2.81672
2023-12-26,5.17427
2023-12-27,4.59798
2023-12-28,4.27131
2023-12-29,3.2759
2023-12-30,2.67188
2023-12-31,2.52704
2024-01-01,2.94616
2024-01-02,5.93854
2024-01-03,5.31911
2024-01-04,4.47163
2024-01-05,4.4593
2024-01-06,2.22811
2024-01-07,2.25892
2024-01-08,3.54402
2024-01-09,3.59949
2024-01-10,4.02169
2024-01-11,3.89842
2024-01-12,3.50396
2024-01-13,1.87062
2024-01-14,2.111
2024-01-15,4.40075
2024-01-16,3.4454
2024-01-17,4.60414
2024-01-18,4.16653
2024-01-19,5.93546
2024-01-20,3.63647
2024-01-21,2.81056
2024-01-22,11.16213
2024-01-23,7.31609
2024-01-24,4.92156
2024-01-25,8.142
2024-01-26,6.5888
2024-01-27,3.00471
2024-01-28,3.01396
2024-01-29,5.30062
2024-01-30,4.561
2024-01-31,3.2266
2024-02-01,3.76899
2024-02-02,4.15421
2024-02-03,2.51163
2024-02-04,2.20962
2024-02-05,3.70735
2024-02-06,4.20043
2024-02-07,4.58257
2024-02-08,3.57175
2024-02-09,2.28666
2024-02-10,2.05553
2024-02-11,1.81207
2024-02-12,2.79207
2024-02-13,5.43005
2024-02-14,4.15729
2024-02-15,5.34068
2024-02-16,5.61496
2024-02-17,2.69962
2024-02-18,2.94924
2024-02-19,4.72741
2024-02-20,5.98169
2024-02-21,6.17276
2024-02-22,5.1681
2024-02-23,4.52402
2024-02-24,2.77666
2024-02-25,2.59484
2024-02-26,4.42848
2024-02-27,4.94622
2024-02-28,5.42697
2024-02-29,4.18502
2024-03-01,3.23584
2024-03-02,2.67804
2024-03-03,2.4654
2024-03-04,4.47779
2024-03-05,5.88307
2024-03-06,5.18043
2024-03-07,6.29603
2024-03-08,5.45163
2024-03-09,3.05402
2024-03-10,3.4454
2024-03-11,5.5071
2024-03-12,7.42395
2024-03-13,6.77062
2024-03-14,5.98785
2024-03-15,3.67037
2024-03-16,3.25125
2024-03-17,2.52087
2024-03-18,4.81987
2024-03-19,5.17427
2024-03-20,4.58257
