date,걷기어플
2023-05-30,31.81049
2023-05-31,32.99492
2023-06-01,32.65651
2023-06-02,31.13367
2023-06-03,28.08798
2023-06-04,34.17935
2023-06-05,36.20981
2023-06-06,33.50253
2023-06-07,31.64128
2023-06-08,35.8714
2023-06-09,29.10321
2023-06-10,27.74957
2023-06-11,29.10321
2023-06-12,36.20981
2023-06-13,37.22504
2023-06-14,34.68697
2023-06-15,34.51776
2023-06-16,28.42639
2023-06-17,27.58037
2023-06-18,27.07275
2023-06-19,29.27241
2023-06-20,23.68866
2023-06-21,25.38071
2023-06-22,28.93401
2023-06-23,24.87309
2023-06-24,26.73434
2023-06-25,27.74957
2023-06-26,20.47377
2023-06-27,41.96277
2023-06-28,30.28764
2023-06-29,26.05752
2023-06-30,23.51945
2023-07-01,43.31641
2023-07-02,40.27072
2023-07-03,31.30287
2023-07-04,27.07275
2023-07-05,28.5956
2023-07-06,29.44162
2023-07-07,21.6582
2023-07-08,22.67343
2023-07-09,28.25719
2023-07-10,21.31979
2023-07-11,17.76649
2023-07-12,21.489
2023-07-13,23.85786
2023-07-14,15.90524
2023-07-15,22.16582
2023-07-16,22.50423
2023-07-17,23.18104
2023-07-18,20.13536
2023-07-19,21.15059
2023-07-20,21.6582
2023-07-21,17.9357
2023-07-22,20.81218
2023-07-23,17.42808
2023-07-24,28.7648
2023-07-25,18.27411
2023-07-26,21.99661
2023-07-27,23.35025
2023-07-28,20.81218
2023-07-29,21.15059
2023-07-30,23.18104
2023-07-31,23.51945
2023-08-01,32.65651
2023-08-02,20.98138
2023-08-03,23.35025
2023-08-04,22.84263
2023-08-05,25.88832
2023-08-06,16.92047
2023-08-07,22.16582
2023-08-08,21.6582
2023-08-09,24.70389
2023-08-10,19.96615
2023-08-11,21.6582
2023-08-12,22.33502
2023-08-13,25.71912
2023-08-14,24.70389
2023-08-15,25.71912
2023-08-16,23.51945
2023-08-17,27.91878
2023-08-18,20.30456
2023-08-19,27.24196
2023-08-20,22.50423
2023-08-21,27.24196
2023-08-22,30.11844
2023-08-23,23.68866
2023-08-24,18.61252
2023-08-25,18.95093
2023-08-26,23.68866
2023-08-27,25.54991
2023-08-28,25.71912
2023-08-29,25.71912
2023-08-30,22.67343
2023-08-31,24.53468
2023-09-01,29.10321
2023-09-02,23.85786
2023-09-03,28.7648
2023-09-04,32.82571
2023-09-05,28.93401
2023-09-06,33.84094
2023-09-07,26.90355
2023-09-08,23.68866
2023-09-09,24.02707
2023-09-10,35.19458
2023-09-11,32.99492
2023-09-12,27.07275
2023-09-13,23.18104
2023-09-14,26.22673
2023-09-15,21.31979
2023-09-16,21.99661
2023-09-17,25.0423
2023-09-18,30.11844
2023-09-19,25.38071
2023-09-20,19.96615
2023-09-21,22.33502
2023-09-22,21.15059
2023-09-23,19.96615
2023-09-24,23.35025
2023-09-25,24.87309
2023-09-26,21.15059
2023-09-27,18.44331
2023-09-28,17.42808
2023-09-29,21.489
2023-09-30,26.22673
2023-10-01,45.17766
2023-10-02,100.0
2023-10-03,51.77664
2023-10-04,35.53299
2023-10-05,30.96446
2023-10-06,28.5956
2023-10-07,27.91878
2023-10-08,67.17428
2023-10-09,61.08291
2023-10-10,48.05414
2023-10-11,40.60913
2023-10-12,45.51607
2023-10-13,33.67174
2023-10-14,32.3181
2023-10-15,36.20981
2023-10-16,35.53299
2023-10-17,32.82571
2023-10-18,37.22504
2023-10-19,31.13367
2023-10-20,29.27241
2023-10-21,25.38071
2023-10-22,33.84094
2023-10-23,34.01015
2023-10-24,32.65651
2023-10-25,36.0406
2023-10-26,31.30287
2023-10-27,26.56514
2023-10-28,31.13367
2023-10-29,36.37901
2023-10-30,34.17935
2023-10-31,34.51776
2023-11-01,38.40947
2023-11-02,29.44162
2023-11-03,27.07275
2023-11-04,48.39255
2023-11-05,38.91708
2023-11-06,26.39593
2023-11-07,28.5956
2023-11-08,27.91878
2023-11-09,23.01184
2023-11-10,28.5956
2023-11-11,18.44331
2023-11-12,24.02707
2023-11-13,17.59729
2023-11-14,24.36548
2023-11-15,26.39593
2023-11-16,16.75126
2023-11-17,15.22842
2023-11-18,19.79695
2023-11-19,23.01184
2023-11-20,25.54991
2023-11-21,25.2115
2023-11-22,26.73434
2023-11-23,20.30456
2023-11-24,14.72081
2023-11-25,19.79695
2023-11-26,25.38071
2023-11-27,22.16582
2023-11-28,24.02707
2023-11-29,16.41285
2023-11-30,28.08798
2023-12-01,23.18104
2023-12-02,25.0423
2023-12-03,16.92047
2023-12-04,23.51945
2023-12-05,23.01184
2023-12-06,22.84263
2023-12-07,21.15059
2023-12-08,18.1049
2023-12-09,16.07445
2023-12-10,26.22673
2023-12-11,15.73604
2023-12-12,24.70389
2023-12-13,21.6582
2023-12-14,15.73604
2023-12-15,15.90524
2023-12-16,14.04399
2023-12-17,15.39763
2023-12-18,20.30456
2023-12-19,14.72081
2023-12-20,25.0423
2023-12-21,14.5516
2023-12-22,14.04399
2023-12-23,13.36717
2023-12-24,14.3824
2023-12-25,15.22842
2023-12-26,16.41285
2023-12-27,16.92047
2023-12-28,23.68866
2023-12-29,18.61252
2023-12-30,17.25888
2023-12-31,23.68866
2024-01-01,32.82571
2024-01-02,26.56514
2024-01-03,22.16582
2024-01-04,29.94923
2024-01-05,22.33502
2024-01-06,26.73434
2024-01-07,29.10321
2024-01-08,21.15059
2024-01-09,26.56514
2024-01-10,21.99661
2024-01-11,18.44331
2024-01-12,19.12013
2024-01-13,17.08967
2024-01-14,22.84263
2024-01-15,20.13536
2024-01-16,20.47377
2024-01-17,17.08967
2024-01-18,19.12013
2024-01-19,23.01184
2024-01-20,17.42808
2024-01-21,36.88663
2024-01-22,25.54991
2024-01-23,18.27411
2024-01-24,16.24365
2024-01-25,15.56683
2024-01-26,17.76649
2024-01-27,17.9357
2024-01-28,23.85786
2024-01-29,24.02707
2024-01-30,20.47377
2024-01-31,23.18104
2024-02-01,23.18104
2024-02-02,22.33502
2024-02-03,22.67343
2024-02-04,21.489
2024-02-05,20.81218
2024-02-06,22.16582
2024-02-07,17.9357
2024-02-08,19.96615
2024-02-09,21.489
2024-02-10,25.38071
2024-02-11,31.64128
2024-02-12,32.65651
2024-02-13,27.41116
2024-02-14,29.27241
2024-02-15,28.5956
2024-02-16,23.68866
2024-02-17,28.93401
2024-02-18,25.0423
2024-02-19,22.67343
2024-02-20,24.87309
2024-02-21,20.64297
2024-02-22,17.76649
2024-02-23,23.01184
2024-02-24,19.12013
2024-02-25,22.33502
2024-02-26,24.36548
2024-02-27,27.24196
2024-02-28,27.91878
2024-02-29,27.41116
2024-03-01,26.22673
2024-03-02,31.47208
2024-03-03,29.94923
2024-03-04,34.17935
2024-03-05,27.24196
2024-03-06,34.68697
2024-03-07,34.17935
2024-03-08,39.93231
2024-03-09,32.99492
2024-03-10,39.93231
2024-03-11,37.73265
2024-03-12,36.71742
2024-03-13,42.63959
2024-03-14,38.57868
2024-03-15,54.82233
2024-03-16,39.08629
2024-03-17,37.90186
2024-03-18,31.81049
2024-03-19,39.93231
2024-03-20,32.65651
