date,미국채권ETF
2023-06-01,19.88636
2023-06-02,19.12878
2023-06-03,11.74242
2023-06-04,13.63636
2023-06-05,20.64393
2023-06-06,17.04545
2023-06-07,14.58333
2023-06-08,20.83333
2023-06-09,14.77272
2023-06-10,10.98484
2023-06-11,9.2803
2023-06-12,14.77272
2023-06-13,24.24242
2023-06-14,27.8409
2023-06-15,24.62121
2023-06-16,21.40151
2023-06-17,17.23484
2023-06-18,13.63636
2023-06-19,18.5606
2023-06-20,23.10606
2023-06-21,24.8106
2023-06-22,17.80303
2023-06-23,16.85606
2023-06-24,8.52272
2023-06-25,7.95454
2023-06-26,16.28787
2023-06-27,16.47727
2023-06-28,14.39393
2023-06-29,16.85606
2023-06-30,26.32575
2023-07-01,11.93181
2023-07-02,13.63636
2023-07-03,19.50757
2023-07-04,19.88636
2023-07-05,14.39393
2023-07-06,19.69696
2023-07-07,31.0606
2023-07-08,16.47727
2023-07-09,14.96212
2023-07-10,32.76515
2023-07-11,25.18939
2023-07-12,28.0303
2023-07-13,23.10606
2023-07-14,17.99242
2023-07-15,17.04545
2023-07-16,14.96212
2023-07-17,25.94696
2023-07-18,20.45454
2023-07-19,18.75
2023-07-20,25.56818
2023-07-21,16.85606
2023-07-22,10.03787
2023-07-23,13.44696
2023-07-24,15.71969
2023-07-25,25.37878
2023-07-26,17.80303
2023-07-27,29.54545
2023-07-28,35.41666
2023-07-29,16.66666
2023-07-30,21.7803
2023-07-31,33.33333
2023-08-01,37.12121
2023-08-02,47.91666
2023-08-03,51.32575
2023-08-04,75.37878
2023-08-05,37.5
2023-08-06,25.0
2023-08-07,49.05303
2023-08-08,49.05303
2023-08-09,46.40151
2023-08-10,46.02272
2023-08-11,40.71969
2023-08-12,29.54545
2023-08-13,32.57575
2023-08-14,32.00757
2023-08-15,39.58333
2023-08-16,55.30303
2023-08-17,66.28787
2023-08-18,67.80303
2023-08-19,30.30303
2023-08-20,28.0303
2023-08-21,48.67424
2023-08-22,57.57575
2023-08-23,62.3106
2023-08-24,47.34848
2023-08-25,33.90151
2023-08-26,19.50757
2023-08-27,27.46212
2023-08-28,30.68181
2023-08-29,32.95454
2023-08-30,32.38636
2023-08-31,26.32575
2023-09-01,24.8106
2023-09-02,15.90909
2023-09-03,20.26515
2023-09-04,27.08333
2023-09-05,23.86363
2023-09-06,29.54545
2023-09-07,28.21969
2023-09-08,26.51515
2023-09-09,14.01515
2023-09-10,14.58333
2023-09-11,21.5909
2023-09-12,24.43181
2023-09-13,22.53787
2023-09-14,20.26515
2023-09-15,20.26515
2023-09-16,15.15151
2023-09-17,10.60606
2023-09-18,20.07575
2023-09-19,25.37878
2023-09-20,24.24242
2023-09-21,32.57575
2023-09-22,44.69696
2023-09-23,20.07575
2023-09-24,20.64393
2023-09-25,30.68181
2023-09-26,49.8106
2023-09-27,34.84848
2023-09-28,24.05303
2023-09-29,15.71969
2023-09-30,18.93939
2023-10-01,16.28787
2023-10-02,20.45454
2023-10-03,38.25757
2023-10-04,92.42424
2023-10-05,49.24242
2023-10-06,34.84848
2023-10-07,32.00757
2023-10-08,20.83333
2023-10-09,27.27272
2023-10-10,32.76515
2023-10-11,30.11363
2023-10-12,29.16666
2023-10-13,33.14393
2023-10-14,10.79545
2023-10-15,18.18181
2023-10-16,28.59848
2023-10-17,33.14393
2023-10-18,40.90909
2023-10-19,67.04545
2023-10-20,67.80303
2023-10-21,37.12121
2023-10-22,32.95454
2023-10-23,43.75
2023-10-24,41.28787
2023-10-25,35.41666
2023-10-26,40.90909
2023-10-27,34.65909
2023-10-28,20.83333
2023-10-29,17.80303
2023-10-30,29.73484
2023-10-31,33.52272
2023-11-01,35.98484
2023-11-02,44.12878
2023-11-03,32.19696
2023-11-04,20.83333
2023-11-05,18.5606
2023-11-06,22.34848
2023-11-07,28.97727
2023-11-08,40.3409
2023-11-09,33.33333
2023-11-10,25.0
2023-11-11,14.39393
2023-11-12,15.90909
2023-11-13,28.21969
2023-11-14,22.15909
2023-11-15,32.95454
2023-11-16,20.07575
2023-11-17,27.65151
2023-11-18,17.99242
2023-11-19,16.66666
2023-11-20,25.18939
2023-11-21,24.05303
2023-11-22,25.0
2023-11-23,25.0
2023-11-24,20.83333
2023-11-25,13.25757
2023-11-26,14.58333
2023-11-27,21.40151
2023-11-28,22.34848
2023-11-29,24.24242
2023-11-30,32.38636
2023-12-01,16.85606
2023-12-02,17.61363
2023-12-03,15.5303
2023-12-04,30.87121
2023-12-05,33.33333
2023-12-06,28.78787
2023-12-07,31.62878
2023-12-08,31.81818
2023-12-09,20.64393
2023-12-10,17.61363
2023-12-11,26.51515
2023-12-12,27.46212
2023-12-13,28.59848
2023-12-14,62.12121
2023-12-15,45.45454
2023-12-16,30.87121
2023-12-17,23.86363
2023-12-18,33.14393
2023-12-19,42.42424
2023-12-20,38.82575
2023-12-21,35.98484
2023-12-22,32.95454
2023-12-23,22.91666
2023-12-24,19.12878
2023-12-25,25.0
2023-12-26,40.5303
2023-12-27,40.90909
2023-12-28,60.79545
2023-12-29,38.44696
2023-12-30,22.91666
2023-12-31,24.05303
2024-01-01,30.49242
2024-01-02,64.39393
2024-01-03,53.78787
2024-01-04,45.26515
2024-01-05,66.66666
2024-01-06,58.52272
2024-01-07,46.5909
2024-01-08,48.29545
2024-01-09,54.35606
2024-01-10,55.11363
2024-01-11,48.48484
2024-01-12,34.2803
2024-01-13,24.62121
2024-01-14,27.08333
2024-01-15,34.65909
2024-01-16,38.63636
2024-01-17,46.21212
2024-01-18,33.33333
2024-01-19,42.42424
2024-01-20,24.05303
2024-01-21,23.67424
2024-01-22,42.61363
2024-01-23,40.15151
2024-01-24,43.5606
2024-01-25,40.90909
2024-01-26,36.74242
2024-01-27,29.54545
2024-01-28,34.46969
2024-01-29,38.44696
2024-01-30,51.70454
2024-01-31,39.58333
2024-02-01,50.18939
2024-02-02,40.5303
2024-02-03,32.38636
2024-02-04,31.43939
2024-02-05,46.7803
2024-02-06,50.75757
2024-02-07,40.3409
2024-02-08,41.85606
2024-02-09,37.87878
2024-02-10,35.22727
2024-02-11,30.87121
2024-02-12,36.55303
2024-02-13,53.78787
2024-02-14,55.49242
2024-02-15,46.21212
2024-02-16,41.85606
2024-02-17,30.11363
2024-02-18,31.0606
2024-02-19,39.01515
2024-02-20,50.56818
2024-02-21,43.18181
2024-02-22,50.0
2024-02-23,48.48484
2024-02-24,34.2803
2024-02-25,31.0606
2024-02-26,45.64393
2024-02-27,53.0303
2024-02-28,50.56818
2024-02-29,43.37121
2024-03-01,27.08333
2024-03-02,33.71212
2024-03-03,39.01515
2024-03-04,56.62878
2024-03-05,53.78787
2024-03-06,52.08333
2024-03-07,54.92424
2024-03-08,64.39393
2024-03-09,31.43939
2024-03-10,28.78787
2024-03-11,46.5909
2024-03-12,47.34848
2024-03-13,52.08333
2024-03-14,44.88636
2024-03-15,40.15151
2024-03-16,23.67424
2024-03-17,24.62121
2024-03-18,43.37121
2024-03-19,44.12878
2024-03-20,35.60606
