date,종합주가
2023-05-31,22.07707
2023-06-01,21.68517
2023-06-02,19.20313
2023-06-03,1.5676
2023-06-04,0.52253
2023-06-05,19.72566
2023-06-06,4.18027
2023-06-07,20.90137
2023-06-08,20.18288
2023-06-09,18.22338
2023-06-10,1.89418
2023-06-11,1.04506
2023-06-12,22.66492
2023-06-13,20.44415
2023-06-14,25.47354
2023-06-15,23.70999
2023-06-16,20.50947
2023-06-17,1.24101
2023-06-18,0.58785
2023-06-19,21.16263
2023-06-20,21.4239
2023-06-21,26.25734
2023-06-22,21.29327
2023-06-23,22.9915
2023-06-24,1.9595
2023-06-25,1.04506
2023-06-26,21.09732
2023-06-27,22.33834
2023-06-28,26.12671
2023-06-29,24.62442
2023-06-30,18.94186
2023-07-01,2.54735
2023-07-02,0.84911
2023-07-03,21.35858
2023-07-04,24.23252
2023-07-05,21.75048
2023-07-06,23.57935
2023-07-07,23.44872
2023-07-08,1.9595
2023-07-09,0.91443
2023-07-10,24.68974
2023-07-11,23.90594
2023-07-12,22.40365
2023-07-13,23.12214
2023-07-14,21.22795
2023-07-15,1.5676
2023-07-16,0.91443
2023-07-17,22.53429
2023-07-18,24.16721
2023-07-19,22.46897
2023-07-20,25.40822
2023-07-21,24.68974
2023-07-22,1.69823
2023-07-23,0.7838
2023-07-24,21.88112
2023-07-25,22.33834
2023-07-26,36.12018
2023-07-27,29.1966
2023-07-28,23.97126
2023-07-29,1.1757
2023-07-30,0.91443
2023-07-31,26.38798
2023-08-01,21.8158
2023-08-02,31.80927
2023-08-03,32.13585
2023-08-04,24.75506
2023-08-05,2.41672
2023-08-06,0.3919
2023-08-07,24.49379
2023-08-08,25.80013
2023-08-09,22.2077
2023-08-10,24.10189
2023-08-11,23.57935
2023-08-12,1.37165
2023-08-13,0.52253
2023-08-14,23.44872
2023-08-15,3.39647
2023-08-16,28.93533
2023-08-17,27.17178
2023-08-18,26.58393
2023-08-19,1.76355
2023-08-20,0.97975
2023-08-21,24.10189
2023-08-22,22.5996
2023-08-23,24.23252
2023-08-24,22.01175
2023-08-25,25.08164
2023-08-26,1.9595
2023-08-27,1.24101
2023-08-28,22.79555
2023-08-29,22.66492
2023-08-30,19.79098
2023-08-31,22.40365
2023-09-01,25.34291
2023-09-02,1.1757
2023-09-03,0.97975
2023-09-04,23.97126
2023-09-05,23.44872
2023-09-06,22.73024
2023-09-07,22.01175
2023-09-08,22.14239
2023-09-09,1.37165
2023-09-10,0.84911
2023-09-11,19.98693
2023-09-12,21.35858
2023-09-13,23.70999
2023-09-14,21.35858
2023-09-15,24.29784
2023-09-16,1.50228
2023-09-17,0.84911
2023-09-18,24.95101
2023-09-19,24.03657
2023-09-20,23.84062
2023-09-21,30.56825
2023-09-22,30.69888
2023-09-23,1.89418
2023-09-24,1.1757
2023-09-25,33.05029
2023-09-26,32.3318
2023-09-27,32.00522
2023-09-28,1.89418
2023-09-29,1.11038
2023-09-30,1.24101
2023-10-01,0.65316
2023-10-02,1.1757
2023-10-03,1.69823
2023-10-04,38.27563
2023-10-05,33.89941
2023-10-06,26.91051
2023-10-07,2.22077
2023-10-08,1.04506
2023-10-09,1.63291
2023-10-10,30.3723
2023-10-11,29.52318
2023-10-12,24.82037
2023-10-13,28.87001
2023-10-14,2.15545
2023-10-15,1.04506
2023-10-16,31.61332
2023-10-17,27.43305
2023-10-18,32.98497
2023-10-19,33.37687
2023-10-20,35.20574
2023-10-21,2.7433
2023-10-22,0.71848
2023-10-23,31.28674
2023-10-24,26.45329
2023-10-25,33.50751
2023-10-26,41.80274
2023-10-27,34.48726
2023-10-28,2.7433
2023-10-29,1.30633
2023-10-30,28.60875
2023-10-31,30.56825
2023-11-01,30.96015
2023-11-02,27.89026
2023-11-03,26.97583
2023-11-04,2.93925
2023-11-05,1.89418
2023-11-06,43.37034
2023-11-07,46.57086
2023-11-08,35.85891
2023-11-09,33.18092
2023-11-10,32.85434
2023-11-11,3.85369
2023-11-12,0.97975
2023-11-13,31.80927
2023-11-14,28.21685
2023-11-15,32.26649
2023-11-16,36.83866
2023-11-17,27.69431
2023-11-18,2.54735
2023-11-19,1.11038
2023-11-20,30.56825
2023-11-21,29.06596
2023-11-22,31.48269
2023-11-23,29.26192
2023-11-24,26.58393
2023-11-25,1.50228
2023-11-26,1.24101
2023-11-27,25.08164
2023-11-28,24.95101
2023-11-29,26.97583
2023-11-30,24.49379
2023-12-01,25.01632
2023-12-02,3.20052
2023-12-03,1.89418
2023-12-04,22.01175
2023-12-05,23.3834
2023-12-06,22.46897
2023-12-07,22.66492
2023-12-08,17.70084
2023-12-09,1.76355
2023-12-10,1.50228
2023-12-11,23.44872
2023-12-12,20.6401
2023-12-13,25.80013
2023-12-14,24.23252
2023-12-15,23.70999
2023-12-16,2.15545
2023-12-17,0.91443
2023-12-18,22.73024
2023-12-19,22.2077
2023-12-20,23.70999
2023-12-21,29.32723
2023-12-22,25.53886
2023-12-23,1.89418
2023-12-24,0.7838
2023-12-25,1.11038
2023-12-26,25.66949
2023-12-27,27.10646
2023-12-28,26.64924
2023-12-29,12.8674
2023-12-30,1.50228
2023-12-31,1.1757
2024-01-01,1.04506
2024-01-02,29.78445
2024-01-03,36.18549
2024-01-04,33.70346
2024-01-05,28.87001
2024-01-06,2.3514
2024-01-07,1.30633
2024-01-08,29.91508
2024-01-09,27.69431
2024-01-10,27.75963
2024-01-11,27.95558
2024-01-12,28.87001
2024-01-13,1.69823
2024-01-14,0.65316
2024-01-15,25.80013
2024-01-16,28.60875
2024-01-17,46.89745
2024-01-18,33.11561
2024-01-19,30.89483
2024-01-20,3.00457
2024-01-21,0.71848
2024-01-22,30.11103
2024-01-23,27.30241
2024-01-24,29.71913
2024-01-25,31.80927
2024-01-26,27.36773
2024-01-27,2.15545
2024-01-28,0.84911
2024-01-29,26.71456
2024-01-30,28.0209
2024-01-31,26.97583
2024-02-01,29.13128
2024-02-02,30.11103
2024-02-03,3.1352
2024-02-04,1.63291
2024-02-05,31.80927
2024-02-06,26.91051
2024-02-07,27.95558
2024-02-08,25.53886
2024-02-09,1.76355
2024-02-10,1.1757
2024-02-11,0.97975
2024-02-12,1.1757
2024-02-13,29.84977
2024-02-14,31.35205
2024-02-15,29.9804
2024-02-16,27.36773
2024-02-17,2.61267
2024-02-18,0.7838
2024-02-19,26.12671
2024-02-20,30.56825
2024-02-21,32.59307
2024-02-22,26.84519
2024-02-23,24.75506
2024-02-24,1.43696
2024-02-25,1.11038
2024-02-26,29.32723
2024-02-27,31.09079
2024-02-28,26.58393
2024-02-29,30.17635
2024-03-01,2.09013
2024-03-02,1.89418
2024-03-03,0.71848
2024-03-04,28.34748
2024-03-05,30.89483
2024-03-06,28.93533
2024-03-07,28.28216
2024-03-08,28.34748
2024-03-09,2.67798
2024-03-10,0.84911
2024-03-11,29.26192
2024-03-12,30.43762
2024-03-13,33.76877
2024-03-14,33.50751
2024-03-15,38.99412
2024-03-16,2.93925
2024-03-17,0.65316
2024-03-18,32.00522
2024-03-19,32.91966
2024-03-20,34.74853
