date,미국선물지수
2023-05-30,4.91231
2023-05-31,4.76166
2023-06-01,5.06974
2023-06-02,3.57674
2023-06-03,0.51966
2023-06-04,0.21667
2023-06-05,3.34315
2023-06-06,2.86749
2023-06-07,4.0998
2023-06-08,4.43496
2023-06-09,3.2365
2023-06-10,0.52305
2023-06-11,0.23529
2023-06-12,4.12519
2023-06-13,3.91191
2023-06-14,4.18105
2023-06-15,4.43835
2023-06-16,3.30083
2023-06-17,0.4638
2023-06-18,0.19974
2023-06-19,3.42609
2023-06-20,4.6364
2023-06-21,4.8446
2023-06-22,4.63809
2023-06-23,3.69185
2023-06-24,0.49427
2023-06-25,0.25729
2023-06-26,4.18274
2023-06-27,4.29616
2023-06-28,4.48574
2023-06-29,4.16074
2023-06-30,3.16541
2023-07-01,0.44857
2023-07-02,0.15403
2023-07-03,3.42778
2023-07-04,2.81163
2023-07-05,3.83235
2023-07-06,4.46374
2023-07-07,3.96099
2023-07-08,0.61615
2023-07-09,0.22344
2023-07-10,4.33847
2023-07-11,3.69016
2023-07-12,4.10996
2023-07-13,3.79849
2023-07-14,3.61229
2023-07-15,0.48242
2023-07-16,0.18958
2023-07-17,3.71047
2023-07-18,3.70031
2023-07-19,3.61398
2023-07-20,3.97454
2023-07-21,3.54627
2023-07-22,0.42656
2023-07-23,0.22344
2023-07-24,3.57167
2023-07-25,3.27544
2023-07-26,3.67323
2023-07-27,3.51411
2023-07-28,2.98429
2023-07-29,0.35547
2023-07-30,0.15742
2023-07-31,3.37531
2023-08-01,3.62075
2023-08-02,6.35452
2023-08-03,6.4053
2023-08-04,4.0761
2023-08-05,0.56875
2023-08-06,0.19635
2023-08-07,4.45697
2023-08-08,4.39433
2023-08-09,4.04394
2023-08-10,4.61947
2023-08-11,3.54627
2023-08-12,0.45873
2023-08-13,0.11679
2023-08-14,3.75279
2023-08-15,3.23312
2023-08-16,5.5911
2023-08-17,5.16453
2023-08-18,4.43157
2023-08-19,0.54844
2023-08-20,0.21836
2023-08-21,4.50775
2023-08-22,4.18274
2023-08-23,4.38079
2023-08-24,4.2149
2023-08-25,4.07779
2023-08-26,0.56029
2023-08-27,0.1862
2023-08-28,3.68677
2023-08-29,4.30631
2023-08-30,3.79849
2023-08-31,3.57336
2023-09-01,3.04692
2023-09-02,0.325
2023-09-03,0.1625
2023-09-04,2.96397
2023-09-05,4.03886
2023-09-06,3.69016
2023-09-07,4.17936
2023-09-08,3.34822
2023-09-09,0.37409
2023-09-10,0.15742
2023-09-11,3.43117
2023-09-12,3.77818
2023-09-13,4.41803
2023-09-14,3.59029
2023-09-15,3.08754
2023-09-16,0.50274
2023-09-17,0.16758
2023-09-18,3.89328
2023-09-19,3.63599
2023-09-20,3.78326
2023-09-21,4.96479
2023-09-22,4.24537
2023-09-23,0.46719
2023-09-24,0.1625
2023-09-25,4.42311
2023-09-26,4.47728
2023-09-27,3.07231
2023-09-28,1.73336
2023-09-29,1.63518
2023-09-30,0.51797
2023-10-01,0.24713
2023-10-02,2.17685
2023-10-03,2.98767
2023-10-04,6.93513
2023-10-05,5.48953
2023-10-06,4.27076
2023-10-07,0.60599
2023-10-08,0.41133
2023-10-09,6.98422
2023-10-10,5.71467
2023-10-11,4.93093
2023-10-12,4.72103
2023-10-13,4.12011
2023-10-14,0.65001
2023-10-15,0.31315
2023-10-16,5.54539
2023-10-17,4.53822
2023-10-18,5.16453
2023-10-19,6.18694
2023-10-20,5.51831
2023-10-21,0.78712
2023-10-22,0.37578
2023-10-23,6.54919
2023-10-24,5.62665
2023-10-25,5.5911
2023-10-26,8.30117
2023-10-27,6.5001
2023-10-28,0.81081
2023-10-29,0.37409
2023-10-30,5.32365
2023-10-31,5.92457
2023-11-01,5.28641
2023-11-02,5.01049
2023-11-03,4.86999
2023-11-04,0.60769
2023-11-05,0.28437
2023-11-06,4.92247
2023-11-07,5.05789
2023-11-08,4.44681
2023-11-09,4.3097
2023-11-10,3.83573
2023-11-11,0.60261
2023-11-12,0.22513
2023-11-13,5.01557
2023-11-14,4.57207
2023-11-15,5.09682
2023-11-16,5.11882
2023-11-17,4.20644
2023-11-18,0.5112
2023-11-19,0.21836
2023-11-20,4.04732
2023-11-21,4.2166
2023-11-22,4.49421
2023-11-23,3.39393
2023-11-24,2.95212
2023-11-25,0.43841
2023-11-26,0.22005
2023-11-27,3.99146
2023-11-28,3.81034
2023-11-29,3.85435
2023-11-30,3.71047
2023-12-01,3.57505
2023-12-02,0.57045
2023-12-03,0.19466
2023-12-04,3.73078
2023-12-05,4.43496
2023-12-06,4.13535
2023-12-07,4.37233
2023-12-08,3.51411
2023-12-09,0.53151
2023-12-10,0.19466
2023-12-11,3.71216
2023-12-12,4.03717
2023-12-13,3.82388
2023-12-14,4.04394
2023-12-15,3.27374
2023-12-16,0.50951
2023-12-17,0.20651
2023-12-18,3.19249
2023-12-19,3.27882
2023-12-20,3.49888
2023-12-21,4.20306
2023-12-22,3.15187
2023-12-23,0.43503
2023-12-24,0.14896
2023-12-25,0.58399
2023-12-26,3.37869
2023-12-27,3.04522
2023-12-28,2.49847
2023-12-29,1.53023
2023-12-30,0.3013
2023-12-31,0.08632
2024-01-01,0.42149
2024-01-02,4.01008
2024-01-03,5.26779
2024-01-04,5.13237
2024-01-05,3.78834
2024-01-06,0.50612
2024-01-07,0.22682
2024-01-08,3.62245
2024-01-09,4.11673
2024-01-10,4.05917
2024-01-11,3.94915
2024-01-12,3.51073
2024-01-13,0.4638
2024-01-14,0.15403
2024-01-15,3.18911
2024-01-16,4.54668
2024-01-17,5.37104
2024-01-18,4.71595
2024-01-19,3.21788
2024-01-20,0.49597
2024-01-21,0.21836
2024-01-22,4.04902
2024-01-23,3.91698
2024-01-24,3.75956
2024-01-25,3.70201
2024-01-26,3.45656
2024-01-27,0.5112
2024-01-28,0.21159
2024-01-29,3.42948
2024-01-30,3.50565
2024-01-31,4.15058
2024-02-01,3.87636
2024-02-02,3.20265
2024-02-03,0.4875
2024-02-04,0.21836
2024-02-05,3.60552
2024-02-06,3.58521
2024-02-07,3.32791
2024-02-08,2.39014
2024-02-09,1.31186
2024-02-10,0.36393
2024-02-11,0.1608
2024-02-12,2.34274
2024-02-13,4.36217
2024-02-14,4.26907
2024-02-15,3.80696
2024-02-16,3.09093
2024-02-17,0.48412
2024-02-18,0.21159
2024-02-19,3.04353
2024-02-20,4.11673
2024-02-21,4.06594
2024-02-22,3.7731
2024-02-23,3.01645
2024-02-24,0.36901
2024-02-25,0.19974
2024-02-26,2.99783
2024-02-27,3.30591
2024-02-28,3.13663
2024-02-29,2.93689
2024-03-01,1.68934
2024-03-02,0.39271
2024-03-03,0.1862
2024-03-04,3.10955
2024-03-05,3.50565
2024-03-06,3.71216
2024-03-07,3.73417
2024-03-08,2.96905
2024-03-09,0.48073
2024-03-10,0.2082
2024-03-11,3.85604
2024-03-12,3.79849
2024-03-13,3.41932
2024-03-14,3.27205
2024-03-15,3.12309
2024-03-16,0.45196
2024-03-17,0.17604
2024-03-18,3.18064
2024-03-19,3.30591
2024-03-20,2.9589
