date,ISA서민형
2023-11-07,0.20641
2023-11-08,0.41282
2023-11-09,0.31606
2023-11-10,0.34186
2023-11-11,0.10965
2023-11-12,0.129
2023-11-13,0.33541
2023-11-14,0.53538
2023-11-15,0.43217
2023-11-16,0.47732
2023-11-17,0.46442
2023-11-18,0.23221
2023-11-19,0.33541
2023-11-20,0.50312
2023-11-21,0.51602
2023-11-22,0.64503
2023-11-23,0.44507
2023-11-24,0.42572
2023-11-25,0.29026
2023-11-26,0.42572
2023-11-27,0.64503
2023-11-28,0.64503
2023-11-29,0.56763
2023-11-30,0.47087
2023-12-01,0.37412
2023-12-02,0.41282
2023-12-03,0.50957
2023-12-04,0.70308
2023-12-05,0.57408
2023-12-06,0.71599
2023-12-07,0.55473
2023-12-08,0.63213
2023-12-09,0.33541
2023-12-10,0.43217
2023-12-11,0.61278
2023-12-12,0.77404
2023-12-13,0.68373
2023-12-14,0.67728
2023-12-15,0.66438
2023-12-16,0.35477
2023-12-17,0.45152
2023-12-18,0.59343
2023-12-19,0.72244
2023-12-20,0.9224
2023-12-21,0.85789
2023-12-22,0.69663
2023-12-23,0.43217
2023-12-24,0.36767
2023-12-25,0.50312
2023-12-26,0.974
2023-12-27,1.0127
2023-12-28,0.85144
2023-12-29,1.0127
2023-12-30,0.48377
2023-12-31,0.59343
2024-01-01,0.40637
2024-01-02,0.9482
2024-01-03,0.82564
2024-01-04,0.82564
2024-01-05,0.79339
2024-01-06,0.65793
2024-01-07,0.63213
2024-01-08,0.85144
2024-01-09,1.00625
2024-01-10,0.8966
2024-01-11,1.10301
2024-01-12,0.76759
2024-01-13,0.58698
2024-01-14,0.74179
2024-01-15,1.14171
2024-01-16,0.89015
2024-01-17,3.52189
2024-01-18,3.40579
2024-01-19,2.62529
2024-01-20,1.8835
2024-01-21,1.94155
2024-01-22,2.7414
2024-01-23,2.49629
2024-01-24,2.26407
2024-01-25,2.14797
2024-01-26,2.14797
2024-01-27,2.46403
2024-01-28,1.92865
2024-01-29,2.94781
2024-01-30,3.27678
2024-01-31,3.5477
2024-02-01,3.32838
2024-02-02,2.70915
2024-02-03,1.90285
2024-02-04,3.61865
2024-02-05,4.52815
2024-02-06,3.77346
2024-02-07,3.60575
2024-02-08,3.47029
2024-02-09,1.98671
2024-02-10,1.98671
2024-02-11,5.4183
2024-02-12,3.52189
2024-02-13,4.86357
2024-02-14,3.99277
2024-02-15,3.5735
2024-02-16,2.79945
2024-02-17,2.01896
2024-02-18,2.7414
2024-02-19,3.35418
2024-02-20,3.6767
2024-02-21,3.61865
2024-02-22,3.97342
2024-02-23,4.17983
2024-02-24,2.45113
2024-02-25,4.02502
2024-02-26,5.68277
2024-02-27,4.76681
2024-02-28,4.67006
2024-02-29,3.6767
2024-03-01,3.01232
2024-03-02,2.30278
2024-03-03,3.32193
2024-03-04,6.73418
2024-03-05,6.10204
2024-03-06,4.4443
2024-03-07,3.35418
2024-03-08,3.6251
2024-03-09,2.31568
2024-03-10,2.12862
2024-03-11,3.35418
2024-03-12,3.6638
2024-03-13,3.82506
2024-03-14,2.92846
2024-03-15,2.86396
2024-03-16,1.8706
2024-03-17,2.23182
2024-03-18,2.96071
2024-03-19,3.12842
2024-03-20,3.61865
