date,TIGER차이나전기차SOLACTIVE
2024-02-12,0.99002
2024-02-13,6.95692
2024-02-14,6.15802
2024-02-15,6.00894
2024-02-16,6.2918
2024-02-17,1.00531
2024-02-18,0.82947
2024-02-19,6.71228
2024-02-20,6.06245
2024-02-21,6.32621
2024-02-22,6.30709
2024-02-23,5.4585
2024-02-24,0.87534
2024-02-25,0.7148
2024-02-26,6.19242
2024-02-27,6.21918
2024-02-28,7.12893
2024-02-29,6.46764
2024-03-01,1.28817
2024-03-02,0.97473
2024-03-03,0.73391
2024-03-04,6.86135
2024-03-05,6.09303
2024-03-06,6.04334
2024-03-07,6.20389
2024-03-08,5.79106
2024-03-09,0.6804
2024-03-10,0.7148
2024-03-11,8.15718
2024-03-12,8.18393
2024-03-13,7.4309
2024-03-14,6.42177
2024-03-15,5.85222
2024-03-16,0.76067
2024-03-17,0.50074
2024-03-18,8.31007
2024-03-19,7.71377
2024-03-20,6.51351
