date,리딩방
2023-05-30,6.43185
2023-05-31,4.90045
2023-06-01,4.44104
2023-06-02,3.90505
2023-06-03,1.83767
2023-06-04,2.83307
2023-06-05,4.82388
2023-06-06,2.90964
2023-06-07,3.29249
2023-06-08,5.74272
2023-06-09,4.21133
2023-06-10,2.29709
2023-06-11,4.21133
2023-06-12,5.35987
2023-06-13,6.8147
2023-06-14,6.73813
2023-06-15,10.49004
2023-06-16,9.64777
2023-06-17,2.37366
2023-06-18,5.35987
2023-06-19,10.18376
2023-06-20,7.42725
2023-06-21,7.50382
2023-06-22,43.79785
2023-06-23,67.53445
2023-06-24,8.26952
2023-06-25,6.43185
2023-06-26,9.72434
2023-06-27,12.63399
2023-06-28,20.75038
2023-06-29,15.69678
2023-06-30,13.85911
2023-07-01,4.36447
2023-07-02,4.21133
2023-07-03,8.65237
2023-07-04,6.66156
2023-07-05,8.26952
2023-07-06,9.5712
2023-07-07,7.88667
2023-07-08,4.05819
2023-07-09,4.59418
2023-07-10,7.50382
2023-07-11,11.63859
2023-07-12,14.93108
2023-07-13,12.71056
2023-07-14,9.5712
2023-07-15,4.74732
2023-07-16,8.26952
2023-07-17,8.80551
2023-07-18,7.65696
2023-07-19,8.34609
2023-07-20,4.97702
2023-07-21,5.97243
2023-07-22,3.13935
2023-07-23,3.29249
2023-07-24,5.81929
2023-07-25,9.26493
2023-07-26,6.50842
2023-07-27,5.43644
2023-07-28,5.05359
2023-07-29,2.83307
2023-07-30,2.22052
2023-07-31,4.21133
2023-08-01,4.21133
2023-08-02,3.59877
2023-08-03,19.6784
2023-08-04,76.26339
2023-08-05,100.0
2023-08-06,49.15773
2023-08-07,36.14088
2023-08-08,44.71669
2023-08-09,79.47932
2023-08-10,60.87289
2023-08-11,50.15313
2023-08-12,35.22205
2023-08-13,18.45329
2023-08-14,15.77335
2023-08-15,25.95712
2023-08-16,38.51454
2023-08-17,29.93874
2023-08-18,14.6248
2023-08-19,8.72894
2023-08-20,6.66156
2023-08-21,11.25574
2023-08-22,11.94486
2023-08-23,8.19295
2023-08-24,9.87748
2023-08-25,10.64318
2023-08-26,6.049
2023-08-27,5.51301
2023-08-28,7.88667
2023-08-29,10.87289
2023-08-30,11.02603
2023-08-31,8.19295
2023-09-01,5.35987
2023-09-02,3.44563
2023-09-03,4.2879
2023-09-04,11.17917
2023-09-05,12.8637
2023-09-06,8.88208
2023-09-07,8.42266
2023-09-08,8.72894
2023-09-09,4.67075
2023-09-10,6.12557
2023-09-11,11.48545
2023-09-12,12.63399
2023-09-13,8.80551
2023-09-14,14.70137
2023-09-15,16.46248
2023-09-16,7.27411
2023-09-17,4.59418
2023-09-18,6.96784
2023-09-19,7.65696
2023-09-20,9.72434
2023-09-21,12.32771
2023-09-22,7.65696
2023-09-23,4.05819
2023-09-24,11.33231
2023-09-25,22.28177
2023-09-26,11.17917
2023-09-27,8.95865
2023-09-28,5.81929
2023-09-29,3.13935
2023-09-30,4.82388
2023-10-01,3.44563
2023-10-02,3.59877
2023-10-03,4.51761
2023-10-04,8.11638
2023-10-05,8.26952
2023-10-06,7.19754
2023-10-07,3.06278
2023-10-08,5.13016
2023-10-09,6.12557
2023-10-10,8.49923
2023-10-11,7.50382
2023-10-12,8.72894
2023-10-13,7.50382
2023-10-14,3.44563
2023-10-15,4.13476
2023-10-16,24.11944
2023-10-17,19.37212
2023-10-18,9.5712
2023-10-19,9.80091
2023-10-20,7.12098
2023-10-21,3.59877
2023-10-22,5.43644
2023-10-23,10.41347
2023-10-24,9.03522
2023-10-25,8.26952
2023-10-26,9.11179
2023-10-27,5.35987
2023-10-28,3.82848
2023-10-29,4.05819
2023-10-30,18.91271
2023-10-31,23.81316
2023-11-01,10.94946
2023-11-02,11.1026
2023-11-03,11.40888
2023-11-04,6.27871
2023-11-05,5.58958
2023-11-06,10.49004
2023-11-07,38.3614
2023-11-08,25.88055
2023-11-09,15.77335
2023-11-10,8.95865
2023-11-11,6.50842
2023-11-12,5.97243
2023-11-13,9.49464
2023-11-14,10.41347
2023-11-15,12.098
2023-11-16,8.5758
2023-11-17,8.19295
2023-11-18,5.2833
2023-11-19,4.2879
2023-11-20,13.39969
2023-11-21,11.25574
2023-11-22,11.79173
2023-11-23,8.49923
2023-11-24,9.64777
2023-11-25,13.24655
2023-11-26,8.11638
2023-11-27,10.41347
2023-11-28,10.64318
2023-11-29,7.19754
2023-11-30,8.26952
2023-12-01,7.58039
2023-12-02,4.59418
2023-12-03,5.43644
2023-12-04,8.03981
2023-12-05,8.95865
2023-12-06,11.17917
2023-12-07,8.34609
2023-12-08,5.66615
2023-12-09,4.82388
2023-12-10,6.049
2023-12-11,5.81929
2023-12-12,6.8147
2023-12-13,8.42266
2023-12-14,9.49464
2023-12-15,6.20214
2023-12-16,4.59418
2023-12-17,3.67534
2023-12-18,6.27871
2023-12-19,8.19295
2023-12-20,15.46707
2023-12-21,11.17917
2023-12-22,7.35068
2023-12-23,3.5222
2023-12-24,5.58958
2023-12-25,6.73813
2023-12-26,7.04441
2023-12-27,8.80551
2023-12-28,15.54364
2023-12-29,7.73353
2023-12-30,3.21592
2023-12-31,3.98162
2024-01-01,4.21133
2024-01-02,7.96324
2024-01-03,8.49923
2024-01-04,7.27411
2024-01-05,5.74272
2024-01-06,3.98162
2024-01-07,3.90505
2024-01-08,6.049
2024-01-09,7.58039
2024-01-10,7.65696
2024-01-11,6.89127
2024-01-12,7.42725
2024-01-13,5.13016
2024-01-14,4.67075
2024-01-15,8.11638
2024-01-16,9.80091
2024-01-17,7.12098
2024-01-18,21.51607
2024-01-19,25.72741
2024-01-20,18.683
2024-01-21,26.33996
2024-01-22,19.14241
2024-01-23,23.12404
2024-01-24,25.72741
2024-01-25,20.75038
2024-01-26,22.35834
2024-01-27,11.02603
2024-01-28,14.24196
2024-01-29,21.4395
2024-01-30,26.03369
2024-01-31,18.30015
2024-02-01,14.01225
2024-02-02,13.85911
2024-02-03,8.11638
2024-02-04,8.72894
2024-02-05,11.25574
2024-02-06,11.63859
2024-02-07,8.49923
2024-02-08,10.3369
2024-02-09,7.35068
2024-02-10,5.66615
2024-02-11,6.27871
2024-02-12,8.34609
2024-02-13,22.43491
2024-02-14,15.31393
2024-02-15,12.8637
2024-02-16,8.19295
2024-02-17,4.59418
2024-02-18,5.20673
2024-02-19,8.95865
2024-02-20,11.40888
2024-02-21,9.41807
2024-02-22,10.49004
2024-02-23,10.94946
2024-02-24,4.82388
2024-02-25,3.90505
2024-02-26,9.03522
2024-02-27,8.95865
2024-02-28,13.39969
2024-02-29,8.88208
2024-03-01,5.81929
2024-03-02,4.44104
2024-03-03,56.43185
2024-03-04,21.2098
2024-03-05,13.09341
2024-03-06,12.32771
2024-03-07,11.71516
2024-03-08,12.17457
2024-03-09,5.66615
2024-03-10,11.02603
2024-03-11,9.95405
2024-03-12,12.48085
2024-03-13,13.93568
2024-03-14,12.78713
2024-03-15,9.72434
2024-03-16,5.66615
2024-03-17,6.20214
2024-03-18,70.90352
2024-03-19,44.9464
2024-03-20,26.56967
