date,테스주가
2023-05-30,10.46344
2023-05-31,7.6286
2023-06-01,8.32935
2023-06-02,8.20194
2023-06-03,0.97149
2023-06-04,1.13075
2023-06-05,7.75601
2023-06-06,1.11482
2023-06-07,7.6286
2023-06-08,7.16674
2023-06-09,9.4601
2023-06-10,1.36964
2023-06-11,1.27408
2023-06-12,7.6923
2023-06-13,8.44083
2023-06-14,7.70823
2023-06-15,9.84233
2023-06-16,9.41232
2023-06-17,1.49705
2023-06-18,1.32186
2023-06-19,9.55566
2023-06-20,9.98566
2023-06-21,7.83564
2023-06-22,7.88342
2023-06-23,7.6286
2023-06-24,1.19445
2023-06-25,0.74852
2023-06-26,8.74343
2023-06-27,8.3612
2023-06-28,8.40898
2023-06-29,8.40898
2023-06-30,8.64787
2023-07-01,1.13075
2023-07-02,1.48112
2023-07-03,10.57493
2023-07-04,9.07787
2023-07-05,8.85491
2023-07-06,7.88342
2023-07-07,11.56235
2023-07-08,1.51297
2023-07-09,1.48112
2023-07-10,9.28491
2023-07-11,9.79455
2023-07-12,10.33604
2023-07-13,11.10049
2023-07-14,11.86494
2023-07-15,1.81557
2023-07-16,1.8952
2023-07-17,27.154
2023-07-18,19.38206
2023-07-19,14.19015
2023-07-20,11.75346
2023-07-21,10.47937
2023-07-22,2.07039
2023-07-23,1.8952
2023-07-24,10.43159
2023-07-25,9.34862
2023-07-26,8.66379
2023-07-27,15.46424
2023-07-28,16.32425
2023-07-29,3.21707
2023-07-30,2.35706
2023-07-31,14.87498
2023-08-01,12.19939
2023-08-02,10.54308
2023-08-03,9.30084
2023-08-04,7.91527
2023-08-05,1.14667
2023-08-06,0.76445
2023-08-07,8.31342
2023-08-08,9.0301
2023-08-09,9.4601
2023-08-10,8.80713
2023-08-11,8.63194
2023-08-12,1.21038
2023-08-13,1.06704
2023-08-14,7.88342
2023-08-15,1.44927
2023-08-16,8.3612
2023-08-17,8.39305
2023-08-18,6.43414
2023-08-19,1.14667
2023-08-20,1.2263
2023-08-21,7.97897
2023-08-22,7.61267
2023-08-23,7.10304
2023-08-24,9.36454
2023-08-25,6.5297
2023-08-26,0.95556
2023-08-27,0.89186
2023-08-28,6.92785
2023-08-29,7.10304
2023-08-30,7.77193
2023-08-31,7.05526
2023-09-01,11.49864
2023-09-02,2.64373
2023-09-03,2.15002
2023-09-04,9.20528
2023-09-05,8.50453
2023-09-06,6.68896
2023-09-07,9.93788
2023-09-08,8.71157
2023-09-09,0.78037
2023-09-10,1.05112
2023-09-11,6.24303
2023-09-12,10.129
2023-09-13,10.52715
2023-09-14,15.79869
2023-09-15,12.24717
2023-09-16,2.37298
2023-09-17,2.27743
2023-09-18,11.33938
2023-09-19,10.57493
2023-09-20,8.83898
2023-09-21,8.60009
2023-09-22,7.326
2023-09-23,1.5289
2023-09-24,1.08297
2023-09-25,8.09046
2023-09-26,7.23045
2023-09-27,18.33094
2023-09-28,1.4652
2023-09-29,1.30594
2023-09-30,1.24223
2023-10-01,1.00334
2023-10-02,1.62446
2023-10-03,1.24223
2023-10-04,8.74343
2023-10-05,8.75935
2023-10-06,7.16674
2023-10-07,0.95556
2023-10-08,0.70074
2023-10-09,0.87593
2023-10-10,8.26564
2023-10-11,9.14158
2023-10-12,8.66379
2023-10-13,7.96305
2023-10-14,1.35371
2023-10-15,0.70074
2023-10-16,6.78451
2023-10-17,8.31342
2023-10-18,7.40563
2023-10-19,6.65711
2023-10-20,6.76859
2023-10-21,0.87593
2023-10-22,0.98741
2023-10-23,6.68896
2023-10-24,6.40229
2023-10-25,8.29749
2023-10-26,7.07118
2023-10-27,6.91192
2023-10-28,0.66889
2023-10-29,0.92371
2023-10-30,6.46599
2023-10-31,6.32266
2023-11-01,6.29081
2023-11-02,9.92196
2023-11-03,7.35785
2023-11-04,1.40149
2023-11-05,0.7963
2023-11-06,9.81047
2023-11-07,8.50453
2023-11-08,7.6286
2023-11-09,6.88007
2023-11-10,7.2623
2023-11-11,1.62446
2023-11-12,1.11482
2023-11-13,7.08711
2023-11-14,7.00748
2023-11-15,10.44752
2023-11-16,7.80379
2023-11-17,8.23379
2023-11-18,1.56075
2023-11-19,1.76779
2023-11-20,7.89934
2023-11-21,7.21452
2023-11-22,6.97563
2023-11-23,6.30673
2023-11-24,6.1634
2023-11-25,0.95556
2023-11-26,0.82815
2023-11-27,6.94378
2023-11-28,7.46934
2023-11-29,6.68896
2023-11-30,6.09969
2023-12-01,6.13154
2023-12-02,1.44927
2023-12-03,0.95556
2023-12-04,6.80044
2023-12-05,6.2271
2023-12-06,6.56155
2023-12-07,6.29081
2023-12-08,6.33858
2023-12-09,1.48112
2023-12-10,0.98741
2023-12-11,6.65711
2023-12-12,8.48861
2023-12-13,11.78531
2023-12-14,9.31677
2023-12-15,7.31008
2023-12-16,0.98741
2023-12-17,0.71667
2023-12-18,7.46934
2023-12-19,7.02341
2023-12-20,7.2623
2023-12-21,6.45007
2023-12-22,7.6286
2023-12-23,1.49705
2023-12-24,1.01927
2023-12-25,1.1626
2023-12-26,7.11896
2023-12-27,7.24637
2023-12-28,6.51377
2023-12-29,2.80299
2023-12-30,1.36964
2023-12-31,1.03519
2024-01-01,1.21038
2024-01-02,10.62271
2024-01-03,8.21786
2024-01-04,8.69565
2024-01-05,7.13489
2024-01-06,1.1626
2024-01-07,1.08297
2024-01-08,6.48192
2024-01-09,8.10638
2024-01-10,6.09969
2024-01-11,6.99155
2024-01-12,6.19525
2024-01-13,0.97149
2024-01-14,0.82815
2024-01-15,6.49784
2024-01-16,6.11562
2024-01-17,5.00079
2024-01-18,5.41487
2024-01-19,7.23045
2024-01-20,2.11817
2024-01-21,1.5289
2024-01-22,8.45676
2024-01-23,6.896
2024-01-24,6.86415
2024-01-25,9.07787
2024-01-26,7.02341
2024-01-27,1.35371
2024-01-28,1.25816
2024-01-29,6.97563
2024-01-30,5.98821
2024-01-31,5.35117
2024-02-01,6.62525
2024-02-02,6.83229
2024-02-03,1.32186
2024-02-04,1.24223
2024-02-05,5.94043
2024-02-06,6.17932
2024-02-07,5.71747
2024-02-08,5.73339
2024-02-09,1.17853
2024-02-10,1.06704
2024-02-11,1.29001
2024-02-12,1.70409
2024-02-13,8.29749
2024-02-14,7.21452
2024-02-15,6.60933
2024-02-16,7.10304
2024-02-17,1.99076
2024-02-18,2.07039
2024-02-19,8.80713
2024-02-20,7.03933
2024-02-21,8.45676
2024-02-22,8.37713
2024-02-23,6.73674
2024-02-24,1.21038
2024-02-25,0.66889
2024-02-26,6.21118
2024-02-27,5.81302
2024-02-28,7.46934
2024-02-29,11.38716
2024-03-01,2.53225
2024-03-02,1.8315
2024-03-03,1.79964
2024-03-04,10.00159
2024-03-05,9.36454
2024-03-06,11.03678
2024-03-07,9.85825
2024-03-08,9.26899
2024-03-09,1.06704
2024-03-10,1.0989
2024-03-11,7.34193
2024-03-12,8.93454
2024-03-13,7.9949
2024-03-14,6.56155
2024-03-15,5.62191
2024-03-16,1.06704
2024-03-17,0.89186
2024-03-18,6.60933
2024-03-19,5.27154
2024-03-20,7.54897
