date,18K금시세
2023-05-30,41.15642
2023-05-31,37.45741
2023-06-01,37.93439
2023-06-02,34.98491
2023-06-03,34.41059
2023-06-04,31.50004
2023-06-05,36.6592
2023-06-06,35.25747
2023-06-07,37.92465
2023-06-08,36.95123
2023-06-09,35.76365
2023-06-10,36.62026
2023-06-11,33.71945
2023-06-12,37.32113
2023-06-13,36.87335
2023-06-14,38.32376
2023-06-15,37.7105
2023-06-16,37.00963
2023-06-17,35.15039
2023-06-18,30.84785
2023-06-19,36.16275
2023-06-20,35.5787
2023-06-21,34.82916
2023-06-22,36.3477
2023-06-23,36.7176
2023-06-24,37.55475
2023-06-25,30.3806
2023-06-26,34.79996
2023-06-27,37.47688
2023-06-28,33.9044
2023-06-29,32.71683
2023-06-30,33.1354
2023-07-01,35.15039
2023-07-02,31.41244
2023-07-03,33.71945
2023-07-04,33.98228
2023-07-05,34.35218
2023-07-06,33.54424
2023-07-07,32.49294
2023-07-08,33.44689
2023-07-09,30.19565
2023-07-10,35.83179
2023-07-11,31.91862
2023-07-12,34.02122
2023-07-13,34.11856
2023-07-14,31.22748
2023-07-15,33.42743
2023-07-16,28.48242
2023-07-17,34.74155
2023-07-18,32.93098
2023-07-19,33.1938
2023-07-20,33.49557
2023-07-21,32.75576
2023-07-22,30.65316
2023-07-23,30.53635
2023-07-24,35.32561
2023-07-25,33.21327
2023-07-26,32.64869
2023-07-27,31.21775
2023-07-28,31.11067
2023-07-29,31.41244
2023-07-30,27.27538
2023-07-31,31.11067
2023-08-01,30.51688
2023-08-02,29.34877
2023-08-03,28.12226
2023-08-04,27.58687
2023-08-05,27.10989
2023-08-06,24.80288
2023-08-07,31.39297
2023-08-08,30.52662
2023-08-09,28.52136
2023-08-10,27.83023
2023-08-11,32.56108
2023-08-12,31.95755
2023-08-13,30.36114
2023-08-14,34.10882
2023-08-15,30.70183
2023-08-16,34.72208
2023-08-17,33.03806
2023-08-18,30.86732
2023-08-19,30.81865
2023-08-20,29.2417
2023-08-21,33.38849
2023-08-22,32.37613
2023-08-23,34.5858
2023-08-24,31.65579
2023-08-25,34.49819
2023-08-26,32.17171
2023-08-27,30.3806
2023-08-28,32.7655
2023-08-29,32.95045
2023-08-30,33.72919
2023-08-31,33.30088
2023-09-01,29.45585
2023-09-02,30.98413
2023-09-03,31.38323
2023-09-04,33.94334
2023-09-05,35.80258
2023-09-06,34.36191
2023-09-07,32.85311
2023-09-08,32.24958
2023-09-09,32.83364
2023-09-10,30.09831
2023-09-11,34.77075
2023-09-12,33.08673
2023-09-13,31.07174
2023-09-14,29.48505
2023-09-15,30.31246
2023-09-16,27.71342
2023-09-17,26.41876
2023-09-18,31.97702
2023-09-19,31.41244
2023-09-20,28.67711
2023-09-21,28.91073
2023-09-22,28.20987
2023-09-23,27.9081
2023-09-24,25.64976
2023-09-25,31.80181
2023-09-26,28.80366
2023-09-27,26.56478
2023-09-28,22.23303
2023-09-29,21.44456
2023-09-30,24.98783
2023-10-01,25.65949
2023-10-02,29.55319
2023-10-03,29.15409
2023-10-04,32.35666
2023-10-05,30.0107
2023-10-06,30.45848
2023-10-07,27.21697
2023-10-08,23.55689
2023-10-09,28.17093
2023-10-10,33.58317
2023-10-11,31.96729
2023-10-12,31.05227
2023-10-13,30.21512
2023-10-14,30.00097
2023-10-15,25.14358
2023-10-16,34.19643
2023-10-17,31.55845
2023-10-18,31.14961
2023-10-19,32.00622
2023-10-20,31.93809
2023-10-21,29.33904
2023-10-22,25.3772
2023-10-23,32.37613
2023-10-24,31.27616
2023-10-25,33.36902
2023-10-26,31.11067
2023-10-27,30.67263
2023-10-28,28.87179
2023-10-29,25.95152
2023-10-30,39.27771
2023-10-31,48.01907
2023-11-01,43.0546
2023-11-02,35.59816
2023-11-03,34.30351
2023-11-04,32.49294
2023-11-05,28.59924
2023-11-06,32.27878
2023-11-07,33.5053
2023-11-08,31.55845
2023-11-09,31.16908
2023-11-10,30.08858
2023-11-11,29.19303
2023-11-12,23.70291
2023-11-13,30.47795
2023-11-14,28.93993
2023-11-15,30.26379
2023-11-16,27.54794
2023-11-17,27.8497
2023-11-18,34.99464
2023-11-19,32.62922
2023-11-20,34.05042
2023-11-21,32.27878
2023-11-22,29.86469
2023-11-23,30.77971
2023-11-24,29.46558
2023-11-25,30.7213
2023-11-26,26.4869
2023-11-27,33.36902
2023-11-28,36.22116
2023-11-29,32.80443
2023-11-30,33.36902
2023-12-01,30.50715
2023-12-02,32.18144
2023-12-03,32.60975
2023-12-04,41.33164
2023-12-05,43.17142
2023-12-06,36.88309
2023-12-07,33.76813
2023-12-08,32.77523
2023-12-09,34.78049
2023-12-10,31.16908
2023-12-11,35.65657
2023-12-12,34.5274
2023-12-13,32.92124
2023-12-14,31.65579
2023-12-15,31.75313
2023-12-16,30.23459
2023-12-17,28.2488
2023-12-18,31.79207
2023-12-19,30.80891
2023-12-20,28.68684
2023-12-21,28.6187
2023-12-22,27.79129
2023-12-23,28.57003
2023-12-24,27.68422
2023-12-25,30.33193
2023-12-26,35.33534
2023-12-27,34.47873
2023-12-28,35.17959
2023-12-29,33.1354
2023-12-30,32.95045
2023-12-31,26.06833
2024-01-01,28.09305
2024-01-02,35.21853
2024-01-03,32.1425
2024-01-04,34.79996
2024-01-05,34.91677
2024-01-06,34.96544
2024-01-07,31.4319
2024-01-08,31.32483
2024-01-09,32.84337
2024-01-10,33.88494
2024-01-11,32.454
2024-01-12,32.98938
2024-01-13,32.99912
2024-01-14,33.46636
2024-01-15,36.64946
2024-01-16,35.9194
2024-01-17,35.05305
2024-01-18,34.9557
2024-01-19,35.03358
2024-01-20,32.80443
2024-01-21,31.44164
2024-01-22,35.69551
2024-01-23,33.38849
2024-01-24,31.54871
2024-01-25,33.33008
2024-01-26,35.38401
2024-01-27,36.7176
2024-01-28,29.94256
2024-01-29,33.69025
2024-01-30,33.02832
2024-01-31,35.14065
2024-02-01,32.95045
2024-02-02,31.72393
2024-02-03,31.53898
2024-02-04,29.05675
2024-02-05,32.4832
2024-02-06,29.60186
2024-02-07,28.96914
2024-02-08,27.81076
2024-02-09,25.4356
2024-02-10,28.03465
2024-02-11,29.88416
2024-02-12,33.58317
2024-02-13,38.62552
2024-02-14,36.26983
2024-02-15,36.12381
2024-02-16,34.1575
2024-02-17,34.45926
2024-02-18,30.0107
2024-02-19,34.22564
2024-02-20,34.04068
2024-02-21,33.40796
2024-02-22,32.27878
2024-02-23,33.57344
2024-02-24,37.40874
2024-02-25,31.14961
2024-02-26,35.80258
2024-02-27,32.4248
2024-02-28,33.30088
2024-02-29,31.7726
2024-03-01,32.50267
2024-03-02,33.14513
2024-03-03,30.78944
2024-03-04,37.96359
2024-03-05,54.57996
2024-03-06,51.56234
2024-03-07,45.78993
2024-03-08,48.36951
2024-03-09,53.07115
2024-03-10,48.11642
2024-03-11,51.79597
2024-03-12,47.84386
2024-03-13,46.92884
2024-03-14,42.64577
2024-03-15,46.28638
2024-03-16,42.37321
2024-03-17,39.95911
2024-03-18,40.62104
2024-03-19,43.60946
2024-03-20,39.95911
