date,자동차담보대출
2023-05-29,40.18388
2023-05-30,93.34775
2023-05-31,85.66792
2023-06-01,78.47485
2023-06-02,63.65603
2023-06-03,25.52731
2023-06-04,26.55489
2023-06-05,71.38994
2023-06-06,42.77988
2023-06-07,74.25635
2023-06-08,69.01027
2023-06-09,56.9497
2023-06-10,28.01514
2023-06-11,28.98864
2023-06-12,89.39967
2023-06-13,77.6636
2023-06-14,71.71444
2023-06-15,73.49918
2023-06-16,61.06003
2023-06-17,24.33747
2023-06-18,25.85181
2023-06-19,77.55543
2023-06-20,68.41535
2023-06-21,68.63169
2023-06-22,65.17036
2023-06-23,54.13737
2023-06-24,23.63439
2023-06-25,23.58031
2023-06-26,84.96484
2023-06-27,73.7696
2023-06-28,61.60086
2023-06-29,61.43861
2023-06-30,51.91995
2023-07-01,24.77014
2023-07-02,24.93239
2023-07-03,74.7431
2023-07-04,65.87344
2023-07-05,59.92428
2023-07-06,59.81611
2023-07-07,53.27203
2023-07-08,25.09464
2023-07-09,23.52623
2023-07-10,73.28285
2023-07-11,62.68253
2023-07-12,60.73553
2023-07-13,61.70903
2023-07-14,54.6782
2023-07-15,25.52731
2023-07-16,27.04164
2023-07-17,82.53109
2023-07-18,68.14494
2023-07-19,68.68577
2023-07-20,74.58085
2023-07-21,60.24878
2023-07-22,28.39372
2023-07-23,26.66306
2023-07-24,84.04542
2023-07-25,75.12168
2023-07-26,72.63385
2023-07-27,63.60194
2023-07-28,53.75878
2023-07-29,23.63439
2023-07-30,24.33747
2023-07-31,69.01027
2023-08-01,63.92644
2023-08-02,59.5457
2023-08-03,57.54461
2023-08-04,52.56895
2023-08-05,26.01406
2023-08-06,24.28339
2023-08-07,72.63385
2023-08-08,69.98377
2023-08-09,61.06003
2023-08-10,62.14169
2023-08-11,56.24661
2023-08-12,25.47322
2023-08-13,27.58247
2023-08-14,80.36776
2023-08-15,36.28988
2023-08-16,85.99242
2023-08-17,73.4451
2023-08-18,64.89994
2023-08-19,28.7723
2023-08-20,27.63656
2023-08-21,93.45592
2023-08-22,82.36884
2023-08-23,77.23093
2023-08-24,76.6901
2023-08-25,68.09085
2023-08-26,29.58355
2023-08-27,28.55597
2023-08-28,77.17685
2023-08-29,72.74202
2023-08-30,66.03569
2023-08-31,69.11844
2023-09-01,55.21903
2023-09-02,25.20281
2023-09-03,25.04056
2023-09-04,73.82368
2023-09-05,68.36127
2023-09-06,60.35694
2023-09-07,59.43753
2023-09-08,51.21687
2023-09-09,24.12114
2023-09-10,29.20497
2023-09-11,84.42401
2023-09-12,66.95511
2023-09-13,64.30502
2023-09-14,60.19469
2023-09-15,58.46403
2023-09-16,26.28447
2023-09-17,27.31206
2023-09-18,79.77285
2023-09-19,69.98377
2023-09-20,68.79394
2023-09-21,70.30827
2023-09-22,61.54678
2023-09-23,28.88047
2023-09-24,29.20497
2023-09-25,88.80475
2023-09-26,74.85127
2023-09-27,58.19361
2023-09-28,19.25365
2023-09-29,16.44131
2023-09-30,16.33315
2023-10-01,18.1179
2023-10-02,29.47539
2023-10-03,31.3683
2023-10-04,93.61817
2023-10-05,73.06652
2023-10-06,61.76311
2023-10-07,27.42022
2023-10-08,22.22823
2023-10-09,33.3153
2023-10-10,96.05191
2023-10-11,76.25743
2023-10-12,67.71227
2023-10-13,59.05895
2023-10-14,23.52623
2023-10-15,27.96106
2023-10-16,85.39751
2023-10-17,76.79826
2023-10-18,71.66035
2023-10-19,66.79286
2023-10-20,66.84694
2023-10-21,26.44672
2023-10-22,28.33964
2023-10-23,89.02109
2023-10-24,82.69334
2023-10-25,75.3921
2023-10-26,80.85451
2023-10-27,55.70578
2023-10-28,25.95997
2023-10-29,27.52839
2023-10-30,88.318
2023-10-31,73.33693
2023-11-01,69.38885
2023-11-02,61.97944
2023-11-03,56.51703
2023-11-04,23.74256
2023-11-05,26.01406
2023-11-06,78.47485
2023-11-07,60.14061
2023-11-08,65.38669
2023-11-09,65.71119
2023-11-10,62.73661
2023-11-11,27.47431
2023-11-12,25.52731
2023-11-13,84.85667
2023-11-14,70.30827
2023-11-15,72.41752
2023-11-16,65.60302
2023-11-17,51.70362
2023-11-18,25.09464
2023-11-19,28.55597
2023-11-20,85.28934
2023-11-21,76.3656
2023-11-22,69.06435
2023-11-23,70.63277
2023-11-24,58.13953
2023-11-25,23.30989
2023-11-26,28.61005
2023-11-27,86.58734
2023-11-28,74.90535
2023-11-29,66.19794
2023-11-30,66.25202
2023-12-01,59.32936
2023-12-02,25.90589
2023-12-03,28.71822
2023-12-04,81.07084
2023-12-05,67.49594
2023-12-06,62.62844
2023-12-07,59.38345
2023-12-08,54.78637
2023-12-09,28.28555
2023-12-10,28.71822
2023-12-11,89.39967
2023-12-12,79.82693
2023-12-13,79.06976
2023-12-14,64.19686
2023-12-15,63.11519
2023-12-16,28.39372
2023-12-17,27.20389
2023-12-18,79.71876
2023-12-19,73.60735
2023-12-20,70.8491
2023-12-21,67.71227
2023-12-22,56.35478
2023-12-23,22.82314
2023-12-24,18.82098
2023-12-25,29.79989
2023-12-26,89.07517
2023-12-27,77.39318
2023-12-28,65.27852
2023-12-29,54.73228
2023-12-30,23.41806
2023-12-31,22.76906
2024-01-01,24.60789
2024-01-02,81.23309
2024-01-03,70.90319
2024-01-04,67.27961
2024-01-05,60.57328
2024-01-06,26.50081
2024-01-07,29.0968
2024-01-08,73.17468
2024-01-09,65.92752
2024-01-10,74.63493
2024-01-11,68.2531
2024-01-12,63.27744
2024-01-13,27.69064
2024-01-14,32.3418
2024-01-15,92.32017
2024-01-16,76.31151
2024-01-17,74.36452
2024-01-18,65.65711
2024-01-19,71.60627
2024-01-20,33.26122
2024-01-21,36.2358
2024-01-22,95.40292
2024-01-23,84.69442
2024-01-24,82.09843
2024-01-25,80.04326
2024-01-26,72.57977
2024-01-27,33.15305
2024-01-28,37.2093
2024-01-29,92.37425
2024-01-30,74.85127
2024-01-31,77.28501
2024-02-01,79.34018
2024-02-02,67.11736
2024-02-03,33.47755
2024-02-04,35.37047
2024-02-05,89.45375
2024-02-06,73.55327
2024-02-07,61.87128
2024-02-08,55.75987
2024-02-09,24.44564
2024-02-10,22.60681
2024-02-11,20.38939
2024-02-12,33.15305
2024-02-13,95.72742
2024-02-14,84.53217
2024-02-15,74.04002
2024-02-16,67.33369
2024-02-17,30.0703
2024-02-18,32.50405
2024-02-19,88.53434
2024-02-20,78.25851
2024-02-21,78.47485
2024-02-22,71.4981
2024-02-23,65.27852
2024-02-24,31.74689
2024-02-25,33.3153
2024-02-26,88.26392
2024-02-27,76.96051
2024-02-28,69.01027
2024-02-29,64.84586
2024-03-01,29.7458
2024-03-02,27.96106
2024-03-03,32.28772
2024-03-04,95.07842
2024-03-05,82.26068
2024-03-06,71.38994
2024-03-07,65.17036
2024-03-08,58.95078
2024-03-09,28.50189
2024-03-10,32.28772
2024-03-11,93.51
2024-03-12,78.6371
2024-03-13,68.84802
2024-03-14,73.60735
2024-03-15,62.95294
2024-03-16,29.47539
2024-03-17,32.72038
2024-03-18,83.66684
2024-03-19,75.44618
2024-03-20,65.49486
