date,배당ETF
2023-06-11,15.0
2023-06-12,25.0
2023-06-13,26.11111
2023-06-14,27.5
2023-06-15,19.72222
2023-06-16,22.5
2023-06-17,22.5
2023-06-18,18.05555
2023-06-19,23.88888
2023-06-20,24.44444
2023-06-21,24.44444
2023-06-22,27.77777
2023-06-23,23.05555
2023-06-24,12.77777
2023-06-25,16.66666
2023-06-26,29.44444
2023-06-27,29.44444
2023-06-28,27.5
2023-06-29,27.77777
2023-06-30,26.11111
2023-07-01,24.44444
2023-07-02,21.66666
2023-07-03,28.33333
2023-07-04,30.83333
2023-07-05,28.88888
2023-07-06,25.27777
2023-07-07,23.33333
2023-07-08,11.94444
2023-07-09,20.27777
2023-07-10,29.16666
2023-07-11,33.33333
2023-07-12,33.05555
2023-07-13,39.44444
2023-07-14,26.11111
2023-07-15,20.0
2023-07-16,23.61111
2023-07-17,38.05555
2023-07-18,49.72222
2023-07-19,44.44444
2023-07-20,49.16666
2023-07-21,40.83333
2023-07-22,27.22222
2023-07-23,27.77777
2023-07-24,33.33333
2023-07-25,41.66666
2023-07-26,47.5
2023-07-27,40.27777
2023-07-28,32.77777
2023-07-29,17.5
2023-07-30,19.72222
2023-07-31,29.72222
2023-08-01,34.16666
2023-08-02,62.5
2023-08-03,39.16666
2023-08-04,33.88888
2023-08-05,22.22222
2023-08-06,25.27777
2023-08-07,36.94444
2023-08-08,36.11111
2023-08-09,43.33333
2023-08-10,32.5
2023-08-11,33.05555
2023-08-12,26.11111
2023-08-13,32.77777
2023-08-14,62.77777
2023-08-15,41.11111
2023-08-16,51.38888
2023-08-17,48.33333
2023-08-18,38.61111
2023-08-19,28.33333
2023-08-20,24.16666
2023-08-21,41.11111
2023-08-22,41.94444
2023-08-23,40.0
2023-08-24,30.55555
2023-08-25,28.88888
2023-08-26,21.38888
2023-08-27,30.55555
2023-08-28,55.0
2023-08-29,53.88888
2023-08-30,47.22222
2023-08-31,43.05555
2023-09-01,42.22222
2023-09-02,22.77777
2023-09-03,26.38888
2023-09-04,38.33333
2023-09-05,56.38888
2023-09-06,55.83333
2023-09-07,43.61111
2023-09-08,34.72222
2023-09-09,27.22222
2023-09-10,27.77777
2023-09-11,54.44444
2023-09-12,41.66666
2023-09-13,34.16666
2023-09-14,31.94444
2023-09-15,61.11111
2023-09-16,23.88888
2023-09-17,21.66666
2023-09-18,33.33333
2023-09-19,41.38888
2023-09-20,55.55555
2023-09-21,33.33333
2023-09-22,30.55555
2023-09-23,16.94444
2023-09-24,17.22222
2023-09-25,25.83333
2023-09-26,26.94444
2023-09-27,30.27777
2023-09-28,19.16666
2023-09-29,16.38888
2023-09-30,13.05555
2023-10-01,15.55555
2023-10-02,21.66666
2023-10-03,25.0
2023-10-04,28.61111
2023-10-05,27.77777
2023-10-06,25.83333
2023-10-07,12.5
2023-10-08,12.22222
2023-10-09,14.72222
2023-10-10,27.5
2023-10-11,32.5
2023-10-12,27.5
2023-10-13,19.44444
2023-10-14,12.77777
2023-10-15,16.94444
2023-10-16,30.55555
2023-10-17,31.66666
2023-10-18,28.05555
2023-10-19,28.61111
2023-10-20,28.88888
2023-10-21,15.83333
2023-10-22,15.83333
2023-10-23,26.11111
2023-10-24,23.88888
2023-10-25,26.94444
2023-10-26,21.94444
2023-10-27,25.83333
2023-10-28,19.44444
2023-10-29,15.83333
2023-10-30,32.22222
2023-10-31,23.33333
2023-11-01,21.66666
2023-11-02,32.77777
2023-11-03,46.38888
2023-11-04,19.44444
2023-11-05,22.5
2023-11-06,24.72222
2023-11-07,36.38888
2023-11-08,28.05555
2023-11-09,34.16666
2023-11-10,26.38888
2023-11-11,13.88888
2023-11-12,18.88888
2023-11-13,36.38888
2023-11-14,27.77777
2023-11-15,49.72222
2023-11-16,43.61111
2023-11-17,57.22222
2023-11-18,22.5
2023-11-19,47.5
2023-11-20,40.55555
2023-11-21,43.05555
2023-11-22,42.5
2023-11-23,35.55555
2023-11-24,40.55555
2023-11-25,24.44444
2023-11-26,23.61111
2023-11-27,41.38888
2023-11-28,40.83333
2023-11-29,46.66666
2023-11-30,51.94444
2023-12-01,45.27777
2023-12-02,25.55555
2023-12-03,36.11111
2023-12-04,47.22222
2023-12-05,56.94444
2023-12-06,68.88888
2023-12-07,57.22222
2023-12-08,42.5
2023-12-09,31.11111
2023-12-10,35.83333
2023-12-11,52.77777
2023-12-12,55.27777
2023-12-13,49.16666
2023-12-14,55.27777
2023-12-15,55.27777
2023-12-16,32.22222
2023-12-17,38.05555
2023-12-18,50.55555
2023-12-19,92.5
2023-12-20,65.55555
2023-12-21,55.0
2023-12-22,48.88888
2023-12-23,30.55555
2023-12-24,30.83333
2023-12-25,34.16666
2023-12-26,65.0
2023-12-27,61.94444
2023-12-28,48.88888
2023-12-29,37.22222
2023-12-30,31.11111
2023-12-31,25.27777
2024-01-01,35.55555
2024-01-02,61.38888
2024-01-03,65.83333
2024-01-04,52.22222
2024-01-05,53.33333
2024-01-06,30.27777
2024-01-07,34.16666
2024-01-08,43.61111
2024-01-09,56.38888
2024-01-10,51.38888
2024-01-11,53.05555
2024-01-12,45.83333
2024-01-13,30.27777
2024-01-14,30.83333
2024-01-15,39.44444
2024-01-16,34.44444
2024-01-17,41.11111
2024-01-18,49.16666
2024-01-19,59.16666
2024-01-20,39.72222
2024-01-21,46.66666
2024-01-22,45.27777
2024-01-23,61.11111
2024-01-24,63.33333
2024-01-25,68.05555
2024-01-26,68.33333
2024-01-27,47.5
2024-01-28,44.16666
2024-01-29,60.0
2024-01-30,70.55555
2024-01-31,66.94444
2024-02-01,57.22222
2024-02-02,69.16666
2024-02-03,43.33333
2024-02-04,50.55555
2024-02-05,74.16666
2024-02-06,59.16666
2024-02-07,61.11111
2024-02-08,62.5
2024-02-09,41.66666
2024-02-10,38.05555
2024-02-11,43.61111
2024-02-12,60.55555
2024-02-13,71.11111
2024-02-14,79.16666
2024-02-15,62.22222
2024-02-16,68.33333
2024-02-17,45.55555
2024-02-18,41.66666
2024-02-19,65.83333
2024-02-20,79.72222
2024-02-21,80.55555
2024-02-22,88.88888
2024-02-23,91.11111
2024-02-24,68.61111
2024-02-25,65.0
2024-02-26,100.0
2024-02-27,91.11111
2024-02-28,94.72222
2024-02-29,77.22222
2024-03-01,49.44444
2024-03-02,53.33333
2024-03-03,50.83333
2024-03-04,75.0
2024-03-05,90.55555
2024-03-06,86.38888
2024-03-07,71.38888
2024-03-08,73.05555
2024-03-09,48.61111
2024-03-10,55.83333
2024-03-11,95.55555
2024-03-12,85.0
2024-03-13,82.77777
2024-03-14,78.88888
2024-03-15,66.94444
2024-03-16,43.61111
2024-03-17,50.55555
2024-03-18,69.72222
2024-03-19,71.94444
2024-03-20,74.72222
