date,CPS
2023-05-31,23.08243
2023-06-01,25.80645
2023-06-02,22.50896
2023-06-03,11.68458
2023-06-04,11.25448
2023-06-05,21.14695
2023-06-06,13.54838
2023-06-07,25.30465
2023-06-08,28.96057
2023-06-09,21.07526
2023-06-10,12.40143
2023-06-11,13.54838
2023-06-12,25.59139
2023-06-13,25.87813
2023-06-14,26.59498
2023-06-15,26.30824
2023-06-16,18.92473
2023-06-17,14.69534
2023-06-18,10.96774
2023-06-19,23.44086
2023-06-20,23.79928
2023-06-21,25.30465
2023-06-22,24.08602
2023-06-23,20.21505
2023-06-24,11.97132
2023-06-25,9.7491
2023-06-26,22.36559
2023-06-27,21.00358
2023-06-28,21.14695
2023-06-29,24.22939
2023-06-30,18.35125
2023-07-01,9.39068
2023-07-02,8.8172
2023-07-03,21.57706
2023-07-04,22.22222
2023-07-05,22.36559
2023-07-06,21.00358
2023-07-07,21.29032
2023-07-08,9.53405
2023-07-09,9.89247
2023-07-10,21.29032
2023-07-11,22.36559
2023-07-12,23.94265
2023-07-13,22.2939
2023-07-14,20.86021
2023-07-15,10.60931
2023-07-16,9.46236
2023-07-17,21.50537
2023-07-18,22.79569
2023-07-19,23.44086
2023-07-20,23.44086
2023-07-21,17.27598
2023-07-22,11.39784
2023-07-23,9.96415
2023-07-24,20.93189
2023-07-25,21.00358
2023-07-26,20.21505
2023-07-27,23.36917
2023-07-28,20.07168
2023-07-29,12.11469
2023-07-30,7.8853
2023-07-31,18.78136
2023-08-01,18.78136
2023-08-02,20.78853
2023-08-03,19.42652
2023-08-04,16.63082
2023-08-05,8.24372
2023-08-06,7.8853
2023-08-07,20.64516
2023-08-08,20.50179
2023-08-09,19.13978
2023-08-10,18.78136
2023-08-11,19.28315
2023-08-12,8.24372
2023-08-13,10.32258
2023-08-14,16.41577
2023-08-15,9.39068
2023-08-16,23.44086
2023-08-17,20.0
2023-08-18,17.6344
2023-08-19,10.60931
2023-08-20,10.17921
2023-08-21,21.07526
2023-08-22,23.44086
2023-08-23,21.07526
2023-08-24,22.72401
2023-08-25,19.21146
2023-08-26,12.25806
2023-08-27,8.24372
2023-08-28,20.50179
2023-08-29,22.72401
2023-08-30,25.23297
2023-08-31,22.58064
2023-09-01,20.50179
2023-09-02,11.82795
2023-09-03,10.39426
2023-09-04,25.87813
2023-09-05,25.94982
2023-09-06,21.86379
2023-09-07,23.01075
2023-09-08,17.92114
2023-09-09,11.75627
2023-09-10,10.75268
2023-09-11,23.29749
2023-09-12,25.0896
2023-09-13,21.93548
2023-09-14,22.50896
2023-09-15,21.21863
2023-09-16,12.97491
2023-09-17,10.75268
2023-09-18,21.86379
2023-09-19,24.44444
2023-09-20,25.23297
2023-09-21,20.50179
2023-09-22,19.21146
2023-09-23,12.32974
2023-09-24,9.46236
2023-09-25,23.36917
2023-09-26,22.79569
2023-09-27,16.48745
2023-09-28,9.46236
2023-09-29,8.31541
2023-09-30,8.96057
2023-10-01,6.45161
2023-10-02,7.59856
2023-10-03,10.39426
2023-10-04,21.43369
2023-10-05,20.93189
2023-10-06,18.92473
2023-10-07,10.25089
2023-10-08,10.25089
2023-10-09,11.39784
2023-10-10,21.50537
2023-10-11,23.2258
2023-10-12,24.80286
2023-10-13,20.28673
2023-10-14,11.11111
2023-10-15,13.4767
2023-10-16,23.94265
2023-10-17,26.09318
2023-10-18,23.08243
2023-10-19,24.94623
2023-10-20,22.79569
2023-10-21,13.11827
2023-10-22,14.26523
2023-10-23,26.66666
2023-10-24,27.59856
2023-10-25,24.1577
2023-10-26,24.94623
2023-10-27,19.85663
2023-10-28,10.53763
2023-10-29,8.24372
2023-10-30,21.64874
2023-10-31,20.93189
2023-11-01,19.0681
2023-11-02,19.64157
2023-11-03,19.85663
2023-11-04,9.89247
2023-11-05,10.75268
2023-11-06,21.29032
2023-11-07,21.00358
2023-11-08,22.07885
2023-11-09,18.27956
2023-11-10,18.06451
2023-11-11,9.53405
2023-11-12,8.67383
2023-11-13,18.1362
2023-11-14,21.14695
2023-11-15,19.56989
2023-11-16,18.27956
2023-11-17,18.20788
2023-11-18,9.89247
2023-11-19,10.03584
2023-11-20,22.00716
2023-11-21,20.07168
2023-11-22,20.93189
2023-11-23,20.21505
2023-11-24,17.34767
2023-11-25,8.17204
2023-11-26,9.10394
2023-11-27,22.15053
2023-11-28,20.78853
2023-11-29,24.37275
2023-11-30,22.93906
2023-12-01,16.98924
2023-12-02,10.53763
2023-12-03,9.31899
2023-12-04,20.35842
2023-12-05,23.15412
2023-12-06,18.92473
2023-12-07,24.37275
2023-12-08,22.00716
2023-12-09,9.7491
2023-12-10,11.46953
2023-12-11,23.58422
2023-12-12,26.16487
2023-12-13,26.52329
2023-12-14,25.59139
2023-12-15,17.99283
2023-12-16,10.25089
2023-12-17,10.10752
2023-12-18,18.85304
2023-12-19,20.71684
2023-12-20,22.07885
2023-12-21,21.362
2023-12-22,16.20071
2023-12-23,7.52688
2023-12-24,6.37992
2023-12-25,7.24014
2023-12-26,16.7025
2023-12-27,17.6344
2023-12-28,17.84946
2023-12-29,11.89964
2023-12-30,8.24372
2023-12-31,6.59498
2024-01-01,6.30824
2024-01-02,19.71326
2024-01-03,20.14336
2024-01-04,20.50179
2024-01-05,19.21146
2024-01-06,8.96057
2024-01-07,9.17562
2024-01-08,19.35483
2024-01-09,21.50537
2024-01-10,20.86021
2024-01-11,22.93906
2024-01-12,16.20071
2024-01-13,7.38351
2024-01-14,7.02508
2024-01-15,19.4982
2024-01-16,20.78853
2024-01-17,17.13261
2024-01-18,24.51612
2024-01-19,18.1362
2024-01-20,8.17204
2024-01-21,8.31541
2024-01-22,19.35483
2024-01-23,20.35842
2024-01-24,19.85663
2024-01-25,18.92473
2024-01-26,15.98566
2024-01-27,9.03225
2024-01-28,7.45519
2024-01-29,18.49462
2024-01-30,22.07885
2024-01-31,19.4982
2024-02-01,22.22222
2024-02-02,18.42293
2024-02-03,6.81003
2024-02-04,9.10394
2024-02-05,20.35842
2024-02-06,20.35842
2024-02-07,20.78853
2024-02-08,15.7706
2024-02-09,6.16487
2024-02-10,5.87813
2024-02-11,5.59139
2024-02-12,7.09677
2024-02-13,15.69892
2024-02-14,23.08243
2024-02-15,21.07526
2024-02-16,23.65591
2024-02-17,10.89605
2024-02-18,8.74551
2024-02-19,22.07885
2024-02-20,22.22222
2024-02-21,23.51254
2024-02-22,22.50896
2024-02-23,19.0681
2024-02-24,10.25089
2024-02-25,7.52688
2024-02-26,18.78136
2024-02-27,18.85304
2024-02-28,21.50537
2024-02-29,17.70609
2024-03-01,8.88888
2024-03-02,7.52688
2024-03-03,7.38351
2024-03-04,20.86021
2024-03-05,22.15053
2024-03-06,23.15412
2024-03-07,22.43727
2024-03-08,19.56989
2024-03-09,9.10394
2024-03-10,9.53405
2024-03-11,24.30107
2024-03-12,24.51612
2024-03-13,28.67383
2024-03-14,22.07885
2024-03-15,19.21146
2024-03-16,9.10394
2024-03-17,10.681
2024-03-18,21.29032
2024-03-19,25.94982
2024-03-20,18.27956
