date,주식시장시간
2023-05-30,0.82399
2023-05-31,0.85862
2023-06-01,0.74263
2023-06-02,0.67685
2023-06-03,0.12636
2023-06-04,0.20946
2023-06-05,0.99191
2023-06-06,0.22157
2023-06-07,0.80149
2023-06-08,0.76341
2023-06-09,0.8967
2023-06-10,0.13329
2023-06-11,0.09867
2023-06-12,0.84477
2023-06-13,0.80322
2023-06-14,0.82573
2023-06-15,0.74436
2023-06-16,0.8742
2023-06-17,0.15233
2023-06-18,0.1004
2023-06-19,0.89324
2023-06-20,0.78418
2023-06-21,0.72013
2023-06-22,0.64915
2023-06-23,0.70109
2023-06-24,0.15233
2023-06-25,0.10732
2023-06-26,0.71667
2023-06-27,0.60761
2023-06-28,0.61799
2023-06-29,0.63531
2023-06-30,0.80322
2023-07-01,0.14368
2023-07-02,0.12636
2023-07-03,0.69763
2023-07-04,0.73744
2023-07-05,0.74263
2023-07-06,0.72878
2023-07-07,0.69243
2023-07-08,0.16791
2023-07-09,0.08828
2023-07-10,0.85342
2023-07-11,0.76687
2023-07-12,0.78245
2023-07-13,0.85515
2023-07-14,1.22561
2023-07-15,0.23369
2023-07-16,0.14714
2023-07-17,0.98326
2023-07-18,0.91055
2023-07-19,0.93305
2023-07-20,0.83438
2023-07-21,0.93825
2023-07-22,0.21119
2023-07-23,0.12463
2023-07-24,1.17714
2023-07-25,1.32428
2023-07-26,2.45641
2023-07-27,1.4922
2023-07-28,1.2862
2023-07-29,0.30986
2023-07-30,0.17137
2023-07-31,2.90996
2023-08-01,1.18406
2023-08-02,1.34678
2023-08-03,1.30005
2023-08-04,1.13386
2023-08-05,0.25793
2023-08-06,0.17484
2023-08-07,1.1581
2023-08-08,1.08366
2023-08-09,0.78937
2023-08-10,1.04904
2023-08-11,0.9469
2023-08-12,0.19388
2023-08-13,0.15752
2023-08-14,1.14078
2023-08-15,0.54183
2023-08-16,1.16329
2023-08-17,0.93998
2023-08-18,0.75821
2023-08-19,0.1506
2023-08-20,0.14021
2023-08-21,0.8742
2023-08-22,0.75821
2023-08-23,0.93652
2023-08-24,0.85169
2023-08-25,0.7184
2023-08-26,0.15406
2023-08-27,0.07963
2023-08-28,0.68897
2023-08-29,0.75475
2023-08-30,0.68031
2023-08-31,0.74436
2023-09-01,0.83092
2023-09-02,0.19561
2023-09-03,0.14541
2023-09-04,0.74783
2023-09-05,0.68205
2023-09-06,0.68205
2023-09-07,0.62319
2023-09-08,0.71494
2023-09-09,0.13156
2023-09-10,0.11771
2023-09-11,0.70801
2023-09-12,0.64569
2023-09-13,0.57991
2023-09-14,0.61453
2023-09-15,0.63531
2023-09-16,0.15233
2023-09-17,0.12117
2023-09-18,0.69589
2023-09-19,0.60761
2023-09-20,0.52971
2023-09-21,0.61626
2023-09-22,0.6128
2023-09-23,0.08309
2023-09-24,0.11425
2023-09-25,0.67339
2023-09-26,0.70974
2023-09-27,0.98672
2023-09-28,0.29428
2023-09-29,0.15752
2023-09-30,0.17484
2023-10-01,0.29082
2023-10-02,0.68031
2023-10-03,0.20946
2023-10-04,1.10443
2023-10-05,1.60126
2023-10-06,0.66473
2023-10-07,0.12463
2023-10-08,0.05885
2023-10-09,0.19215
2023-10-10,0.63184
2023-10-11,0.63877
2023-10-12,0.58684
2023-10-13,0.54875
2023-10-14,0.11252
2023-10-15,0.07789
2023-10-16,0.58337
2023-10-17,0.56779
2023-10-18,0.6405
2023-10-19,0.56779
2023-10-20,0.59895
2023-10-21,0.11078
2023-10-22,0.07097
2023-10-23,0.51586
2023-10-24,0.50547
2023-10-25,0.53663
2023-10-26,0.58857
2023-10-27,0.52971
2023-10-28,0.10905
2023-10-29,0.07443
2023-10-30,0.45354
2023-10-31,0.51067
2023-11-01,0.46047
2023-11-02,0.56606
2023-11-03,0.61973
2023-11-04,0.10213
2023-11-05,0.12117
2023-11-06,1.3312
2023-11-07,1.04211
2023-11-08,0.6128
2023-11-09,0.61799
2023-11-10,0.50894
2023-11-11,0.13848
2023-11-12,0.06924
2023-11-13,0.55221
2023-11-14,0.51067
2023-11-15,1.32082
2023-11-16,29.35759
2023-11-17,0.83957
2023-11-18,0.14368
2023-11-19,0.09174
2023-11-20,0.70455
2023-11-21,0.71667
2023-11-22,0.59895
2023-11-23,0.62146
2023-11-24,0.73052
2023-11-25,0.10386
2023-11-26,0.06231
2023-11-27,0.71147
2023-11-28,0.64569
2023-11-29,0.55221
2023-11-30,0.55394
2023-12-01,0.5903
2023-12-02,0.1229
2023-12-03,0.08309
2023-12-04,0.69936
2023-12-05,0.51586
2023-12-06,0.73744
2023-12-07,0.63184
2023-12-08,0.60242
2023-12-09,0.14194
2023-12-10,0.09867
2023-12-11,0.7132
2023-12-12,0.73571
2023-12-13,0.68724
2023-12-14,0.82399
2023-12-15,0.72359
2023-12-16,0.13848
2023-12-17,0.09521
2023-12-18,0.7184
2023-12-19,0.7461
2023-12-20,0.84996
2023-12-21,0.78072
2023-12-22,1.05423
2023-12-23,0.21465
2023-12-24,0.1506
2023-12-25,0.38603
2023-12-26,1.11136
2023-12-27,1.00057
2023-12-28,1.41776
2023-12-29,6.23193
2023-12-30,0.13502
2023-12-31,0.11252
2024-01-01,0.72013
2024-01-02,17.93411
2024-01-03,1.04038
2024-01-04,0.66647
2024-01-05,0.70282
2024-01-06,0.13848
2024-01-07,0.0727
2024-01-08,0.67858
2024-01-09,0.67339
2024-01-10,0.67685
2024-01-11,0.7132
2024-01-12,0.64396
2024-01-13,0.11425
2024-01-14,0.10386
2024-01-15,0.67685
2024-01-16,0.54529
2024-01-17,0.5903
2024-01-18,0.50374
2024-01-19,0.63531
2024-01-20,0.14194
2024-01-21,0.11598
2024-01-22,0.65435
2024-01-23,0.60761
2024-01-24,0.64569
2024-01-25,0.67166
2024-01-26,0.71147
2024-01-27,0.15926
2024-01-28,0.07963
2024-01-29,0.68724
2024-01-30,0.4847
2024-01-31,0.59722
2024-02-01,0.72705
2024-02-02,0.75821
2024-02-03,0.15579
2024-02-04,0.10213
2024-02-05,0.82053
2024-02-06,0.84996
2024-02-07,1.22041
2024-02-08,1.50085
2024-02-09,0.49163
2024-02-10,0.1783
2024-02-11,0.23542
2024-02-12,0.58164
2024-02-13,1.52336
2024-02-14,0.89151
2024-02-15,0.82919
2024-02-16,0.93305
2024-02-17,0.19042
2024-02-18,0.11944
2024-02-19,0.96768
2024-02-20,0.81707
2024-02-21,0.9244
2024-02-22,0.87939
2024-02-23,0.90189
2024-02-24,0.21292
2024-02-25,0.14714
2024-02-26,0.95902
2024-02-27,1.00057
2024-02-28,0.8465
2024-02-29,0.94171
2024-03-01,0.43277
2024-03-02,0.17137
2024-03-03,0.14021
2024-03-04,0.99018
2024-03-05,0.92786
2024-03-06,0.80842
2024-03-07,0.82399
2024-03-08,0.82746
2024-03-09,0.26139
2024-03-10,0.15406
2024-03-11,0.98152
2024-03-12,0.80668
2024-03-13,0.89324
2024-03-14,0.82053
2024-03-15,0.76514
2024-03-16,0.15579
2024-03-17,0.1229
2024-03-18,0.82573
2024-03-19,0.73052
2024-03-20,0.74956
