date,온비드
2023-05-30,13.24795
2023-05-31,13.70978
2023-06-01,12.88429
2023-06-02,11.182
2023-06-03,5.44152
2023-06-04,4.52233
2023-06-05,11.91156
2023-06-06,6.03498
2023-06-07,14.13591
2023-06-08,13.77225
2023-06-09,12.15474
2023-06-10,5.14033
2023-06-11,5.27419
2023-06-12,15.13096
2023-06-13,14.64682
2023-06-14,13.43313
2023-06-15,13.81018
2023-06-16,12.11235
2023-06-17,5.08009
2023-06-18,4.8726
2023-06-19,14.18276
2023-06-20,13.97527
2023-06-21,13.79233
2023-06-22,12.55856
2023-06-23,11.88478
2023-06-24,4.65619
2023-06-25,4.76997
2023-06-26,14.0132
2023-06-27,13.32158
2023-06-28,12.7192
2023-06-29,13.40636
2023-06-30,10.90982
2023-07-01,5.17379
2023-07-02,4.78782
2023-07-03,12.9423
2023-07-04,13.24572
2023-07-05,12.32653
2023-07-06,12.13689
2023-07-07,11.57244
2023-07-08,4.80344
2023-07-09,5.35451
2023-07-10,40.55597
2023-07-11,16.14162
2023-07-12,14.26085
2023-07-13,15.24251
2023-07-14,12.80398
2023-07-15,5.42813
2023-07-16,5.31435
2023-07-17,14.82754
2023-07-18,14.86546
2023-07-19,13.33273
2023-07-20,12.87314
2023-07-21,11.39618
2023-07-22,5.20503
2023-07-23,5.65124
2023-07-24,14.10468
2023-07-25,13.30819
2023-07-26,12.80398
2023-07-27,13.07393
2023-07-28,11.39395
2023-07-29,4.87483
2023-07-30,4.5134
2023-07-31,12.37115
2023-08-01,11.46312
2023-08-02,11.91825
2023-08-03,12.08335
2023-08-04,10.85627
2023-08-05,7.56771
2023-08-06,5.34782
2023-08-07,14.27424
2023-08-08,13.85257
2023-08-09,13.18995
2023-08-10,13.6607
2023-08-11,11.89148
2023-08-12,4.97523
2023-08-13,4.58926
2023-08-14,13.76109
2023-08-15,6.38748
2023-08-16,13.52907
2023-08-17,13.78787
2023-08-18,12.5474
2023-08-19,5.1314
2023-08-20,5.03101
2023-08-21,15.07964
2023-08-22,15.18896
2023-08-23,15.01048
2023-08-24,15.2202
2023-08-25,12.88429
2023-08-26,4.96631
2023-08-27,5.32774
2023-08-28,15.39868
2023-08-29,14.66913
2023-08-30,14.02659
2023-08-31,13.1007
2023-09-01,10.85627
2023-09-02,4.9373
2023-09-03,5.49283
2023-09-04,14.57096
2023-09-05,13.76333
2023-09-06,12.89322
2023-09-07,13.33943
2023-09-08,12.17928
2023-09-09,4.68519
2023-09-10,4.81459
2023-09-11,15.24697
2023-09-12,13.36397
2023-09-13,13.67408
2023-09-14,13.16094
2023-09-15,12.14135
2023-09-16,5.08232
2023-09-17,5.17602
2023-09-18,13.33496
2023-09-19,13.26803
2023-09-20,13.49114
2023-09-21,13.06501
2023-09-22,10.96336
2023-09-23,4.4554
2023-09-24,4.35723
2023-09-25,11.36049
2023-09-26,11.05483
2023-09-27,8.40658
2023-09-28,3.52728
2023-09-29,3.06768
2023-09-30,3.43581
2023-10-01,3.65222
2023-10-02,4.70304
2023-10-03,5.37905
2023-10-04,13.18325
2023-10-05,12.61657
2023-10-06,10.60862
2023-10-07,4.35723
2023-10-08,4.09174
2023-10-09,5.47945
2023-10-10,13.52014
2023-10-11,13.39743
2023-10-12,13.80348
2023-10-13,11.67507
2023-10-14,4.68966
2023-10-15,4.54018
2023-10-16,13.07839
2023-10-17,13.90388
2023-10-18,12.85529
2023-10-19,12.65896
2023-10-20,10.97675
2023-10-21,4.63388
2023-10-22,4.69635
2023-10-23,13.02708
2023-10-24,12.76382
2023-10-25,12.42024
2023-10-26,12.62772
2023-10-27,10.66663
2023-10-28,4.1899
2023-10-29,4.0895
2023-10-30,12.59203
2023-10-31,12.36
2023-11-01,12.21052
2023-11-02,12.35777
2023-11-03,11.05037
2023-11-04,4.89491
2023-11-05,5.18272
2023-11-06,14.51965
2023-11-07,13.50899
2023-11-08,12.74374
2023-11-09,12.86644
2023-11-10,11.35826
2023-11-11,4.17428
2023-11-12,4.54241
2023-11-13,13.67631
2023-11-14,13.35058
2023-11-15,13.52907
2023-11-16,13.08955
2023-11-17,11.06376
2023-11-18,4.95738
2023-11-19,4.56918
2023-11-20,14.45495
2023-11-21,13.37289
2023-11-22,13.34389
2023-11-23,13.83026
2023-11-24,11.70407
2023-11-25,4.45317
2023-11-26,4.53348
2023-11-27,13.654
2023-11-28,13.25242
2023-11-29,13.37289
2023-11-30,15.73334
2023-12-01,11.8067
2023-12-02,5.27419
2023-12-03,5.1381
2023-12-04,14.80522
2023-12-05,13.04047
2023-12-06,13.1364
2023-12-07,13.91281
2023-12-08,12.50725
2023-12-09,6.20008
2023-12-10,5.68024
2023-12-11,16.66592
2023-12-12,17.83052
2023-12-13,13.5603
2023-12-14,13.92842
2023-12-15,12.49832
2023-12-16,5.35674
2023-12-17,5.59769
2023-12-18,13.79456
2023-12-19,13.09847
2023-12-20,12.69912
2023-12-21,12.64334
2023-12-22,10.59078
2023-12-23,4.57587
2023-12-24,4.24122
2023-12-25,5.02654
2023-12-26,12.36446
2023-12-27,11.36272
2023-12-28,10.24496
2023-12-29,8.82379
2023-12-30,5.02431
2023-12-31,4.52902
2024-01-01,4.74766
2024-01-02,12.45147
2024-01-03,13.12971
2024-01-04,13.35281
2024-01-05,11.22439
2024-01-06,5.46383
2024-01-07,5.55307
2024-01-08,12.22167
2024-01-09,13.93512
2024-01-10,12.9133
2024-01-11,13.58484
2024-01-12,11.55905
2024-01-13,6.14207
2024-01-14,5.79626
2024-01-15,13.75217
2024-01-16,13.1007
2024-01-17,14.42818
2024-01-18,13.64508
2024-01-19,11.73084
2024-01-20,5.42813
2024-01-21,7.23528
2024-01-22,13.87265
2024-01-23,12.49832
2024-01-24,12.08112
2024-01-25,12.55187
2024-01-26,10.65994
2024-01-27,5.05555
2024-01-28,5.5553
2024-01-29,14.42818
2024-01-30,13.02931
2024-01-31,13.44652
2024-02-01,12.06327
2024-02-02,11.34487
2024-02-03,5.06893
2024-02-04,5.56646
2024-02-05,13.29257
2024-02-06,12.39569
2024-02-07,10.94551
2024-02-08,9.12498
2024-02-09,3.87979
2024-02-10,3.60314
2024-02-11,4.77221
2024-02-12,5.62
2024-02-13,14.0779
2024-02-14,13.65847
2024-02-15,12.90437
2024-02-16,11.05707
2024-02-17,5.14925
2024-02-18,5.20726
2024-02-19,13.04716
2024-02-20,12.73258
2024-02-21,12.30199
2024-02-22,12.19044
2024-02-23,10.69564
2024-02-24,5.0734
2024-02-25,4.91499
2024-02-26,11.74869
2024-02-27,11.88478
2024-02-28,11.13069
2024-02-29,11.17085
2024-03-01,4.98862
2024-03-02,4.61157
2024-03-03,4.72535
2024-03-04,11.77769
2024-03-05,12.18374
2024-03-06,11.78216
2024-03-07,11.29356
2024-03-08,9.9527
2024-03-09,4.33715
2024-03-10,4.65173
2024-03-11,14.08906
2024-03-12,12.05881
2024-03-13,12.62103
2024-03-14,11.57244
2024-03-15,10.12895
2024-03-16,4.83244
2024-03-17,4.88376
2024-03-18,12.58533
2024-03-19,16.60791
2024-03-20,17.49587
