date,가압류
2023-05-30,47.28132
2023-05-31,47.51773
2023-06-01,47.39952
2023-06-02,44.44444
2023-06-03,22.10401
2023-06-04,20.44917
2023-06-05,45.74468
2023-06-06,58.98345
2023-06-07,81.56028
2023-06-08,56.26477
2023-06-09,49.05437
2023-06-10,28.36879
2023-06-11,26.00472
2023-06-12,50.82742
2023-06-13,47.87234
2023-06-14,52.71867
2023-06-15,45.98108
2023-06-16,45.39007
2023-06-17,23.40425
2023-06-18,19.97635
2023-06-19,47.16312
2023-06-20,51.18203
2023-06-21,48.22695
2023-06-22,46.4539
2023-06-23,42.19858
2023-06-24,22.10401
2023-06-25,20.33096
2023-06-26,45.15366
2023-06-27,47.87234
2023-06-28,45.39007
2023-06-29,47.39952
2023-06-30,43.49881
2023-07-01,18.67612
2023-07-02,18.91252
2023-07-03,47.51773
2023-07-04,50.1182
2023-07-05,45.27186
2023-07-06,47.04491
2023-07-07,41.60756
2023-07-08,23.04964
2023-07-09,17.9669
2023-07-10,47.51773
2023-07-11,44.44444
2023-07-12,45.39007
2023-07-13,46.09929
2023-07-14,42.31678
2023-07-15,18.79432
2023-07-16,21.04018
2023-07-17,47.63593
2023-07-18,48.58156
2023-07-19,47.16312
2023-07-20,46.09929
2023-07-21,36.52482
2023-07-22,22.93144
2023-07-23,22.34042
2023-07-24,48.22695
2023-07-25,53.30969
2023-07-26,46.80851
2023-07-27,42.55319
2023-07-28,39.24349
2023-07-29,18.67612
2023-07-30,15.60283
2023-07-31,45.86288
2023-08-01,41.13475
2023-08-02,41.96217
2023-08-03,42.55319
2023-08-04,38.29787
2023-08-05,15.01182
2023-08-06,17.25768
2023-08-07,43.61702
2023-08-08,45.98108
2023-08-09,44.08983
2023-08-10,40.89834
2023-08-11,38.29787
2023-08-12,20.80378
2023-08-13,18.67612
2023-08-14,42.08037
2023-08-15,25.88652
2023-08-16,45.50827
2023-08-17,47.87234
2023-08-18,41.60756
2023-08-19,21.513
2023-08-20,20.44917
2023-08-21,45.98108
2023-08-22,45.62647
2023-08-23,45.98108
2023-08-24,47.28132
2023-08-25,43.1442
2023-08-26,21.27659
2023-08-27,18.2033
2023-08-28,42.9078
2023-08-29,49.17257
2023-08-30,46.80851
2023-08-31,46.5721
2023-09-01,45.15366
2023-09-02,22.45862
2023-09-03,20.33096
2023-09-04,49.29078
2023-09-05,51.65484
2023-09-06,50.47281
2023-09-07,46.4539
2023-09-08,41.25295
2023-09-09,19.50354
2023-09-10,20.33096
2023-09-11,46.92671
2023-09-12,44.56264
2023-09-13,50.2364
2023-09-14,48.69976
2023-09-15,41.01654
2023-09-16,24.58628
2023-09-17,21.39479
2023-09-18,46.4539
2023-09-19,49.52718
2023-09-20,46.5721
2023-09-21,44.56264
2023-09-22,46.4539
2023-09-23,26.35933
2023-09-24,29.31442
2023-09-25,56.50118
2023-09-26,57.3286
2023-09-27,42.31678
2023-09-28,19.73995
2023-09-29,17.61229
2023-09-30,14.4208
2023-10-01,16.66666
2023-10-02,21.98581
2023-10-03,20.68557
2023-10-04,37.47044
2023-10-05,47.99054
2023-10-06,43.97163
2023-10-07,22.69503
2023-10-08,18.67612
2023-10-09,25.53191
2023-10-10,48.81796
2023-10-11,54.84633
2023-10-12,52.24586
2023-10-13,49.40898
2023-10-14,24.82269
2023-10-15,25.1773
2023-10-16,50.3546
2023-10-17,59.92907
2023-10-18,54.49172
2023-10-19,49.05437
2023-10-20,44.91725
2023-10-21,21.513
2023-10-22,21.98581
2023-10-23,46.6903
2023-10-24,53.7825
2023-10-25,51.89125
2023-10-26,48.46335
2023-10-27,46.09929
2023-10-28,20.21276
2023-10-29,18.67612
2023-10-30,44.56264
2023-10-31,47.63593
2023-11-01,48.22695
2023-11-02,47.04491
2023-11-03,42.67139
2023-11-04,21.15839
2023-11-05,19.85815
2023-11-06,40.30732
2023-11-07,48.93617
2023-11-08,49.52718
2023-11-09,46.09929
2023-11-10,38.65248
2023-11-11,19.73995
2023-11-12,19.50354
2023-11-13,44.32624
2023-11-14,45.98108
2023-11-15,44.56264
2023-11-16,46.6903
2023-11-17,39.3617
2023-11-18,16.90307
2023-11-19,17.61229
2023-11-20,38.17966
2023-11-21,43.49881
2023-11-22,48.69976
2023-11-23,50.82742
2023-11-24,38.77068
2023-11-25,18.55791
2023-11-26,18.67612
2023-11-27,44.79905
2023-11-28,45.39007
2023-11-29,45.03546
2023-11-30,45.62647
2023-12-01,41.84397
2023-12-02,28.13238
2023-12-03,20.56737
2023-12-04,41.01654
2023-12-05,45.74468
2023-12-06,43.85342
2023-12-07,48.34515
2023-12-08,48.34515
2023-12-09,22.45862
2023-12-10,24.70449
2023-12-11,50.47281
2023-12-12,47.87234
2023-12-13,47.87234
2023-12-14,52.00945
2023-12-15,39.24349
2023-12-16,21.04018
2023-12-17,19.62174
2023-12-18,41.37115
2023-12-19,43.97163
2023-12-20,45.62647
2023-12-21,41.72576
2023-12-22,37.23404
2023-12-23,20.80378
2023-12-24,14.77541
2023-12-25,15.60283
2023-12-26,40.42553
2023-12-27,40.78014
2023-12-28,38.77068
2023-12-29,30.49645
2023-12-30,20.80378
2023-12-31,16.78486
2024-01-01,12.41134
2024-01-02,41.96217
2024-01-03,41.96217
2024-01-04,42.9078
2024-01-05,43.1442
2024-01-06,19.26713
2024-01-07,16.07565
2024-01-08,34.04255
2024-01-09,48.46335
2024-01-10,46.92671
2024-01-11,46.92671
2024-01-12,42.31678
2024-01-13,22.34042
2024-01-14,19.62174
2024-01-15,43.026
2024-01-16,43.85342
2024-01-17,40.89834
2024-01-18,43.1442
2024-01-19,46.09929
2024-01-20,17.73049
2024-01-21,17.49408
2024-01-22,43.38061
2024-01-23,47.04491
2024-01-24,39.4799
2024-01-25,44.68085
2024-01-26,38.88888
2024-01-27,20.92198
2024-01-28,22.69503
2024-01-29,43.38061
2024-01-30,40.54373
2024-01-31,40.30732
2024-02-01,46.92671
2024-02-02,41.01654
2024-02-03,18.79432
2024-02-04,19.97635
2024-02-05,40.54373
2024-02-06,46.5721
2024-02-07,37.70685
2024-02-08,35.8156
2024-02-09,16.07565
2024-02-10,12.88416
2024-02-11,14.3026
2024-02-12,15.48463
2024-02-13,41.84397
2024-02-14,45.74468
2024-02-15,47.16312
2024-02-16,43.85342
2024-02-17,23.04964
2024-02-18,22.22222
2024-02-19,45.27186
2024-02-20,45.86288
2024-02-21,47.16312
2024-02-22,45.86288
2024-02-23,37.23404
2024-02-24,22.69503
2024-02-25,18.2033
2024-02-26,43.49881
2024-02-27,48.34515
2024-02-28,48.46335
2024-02-29,40.66193
2024-03-01,20.92198
2024-03-02,21.39479
2024-03-03,19.14893
2024-03-04,43.26241
2024-03-05,44.79905
2024-03-06,45.39007
2024-03-07,44.44444
2024-03-08,42.67139
2024-03-09,22.34042
2024-03-10,20.44917
2024-03-11,45.27186
2024-03-12,46.21749
2024-03-13,42.9078
2024-03-14,46.21749
2024-03-15,39.95271
2024-03-16,25.1773
2024-03-17,20.92198
2024-03-18,45.50827
2024-03-19,49.52718
2024-03-20,45.50827
