date,티스토리수익
2023-05-29,14.446
2023-05-30,16.83029
2023-05-31,13.74474
2023-06-01,16.69004
2023-06-02,13.88499
2023-06-03,24.82468
2023-06-04,25.9467
2023-06-05,34.64235
2023-06-06,30.99579
2023-06-07,40.67321
2023-06-08,38.42917
2023-06-09,44.03927
2023-06-10,47.40532
2023-06-11,80.64516
2023-06-12,100.0
2023-06-13,90.74333
2023-06-14,79.66339
2023-06-15,71.669
2023-06-16,56.24123
2023-06-17,48.9481
2023-06-18,47.12482
2023-06-19,49.64936
2023-06-20,50.21037
2023-06-21,45.7223
2023-06-22,46.2833
2023-06-23,43.75876
2023-06-24,34.7826
2023-06-25,39.83169
2023-06-26,52.31416
2023-06-27,44.31977
2023-06-28,44.60028
2023-06-29,45.16129
2023-06-30,36.88639
2023-07-01,33.52033
2023-07-02,33.09957
2023-07-03,38.84992
2023-07-04,44.46002
2023-07-05,39.13043
2023-07-06,35.76437
2023-07-07,32.95932
2023-07-08,26.36746
2023-07-09,28.892
2023-07-10,38.84992
2023-07-11,34.64235
2023-07-12,32.95932
2023-07-13,30.57503
2023-07-14,29.73352
2023-07-15,25.80645
2023-07-16,28.33099
2023-07-17,36.60589
2023-07-18,35.06311
2023-07-19,39.13043
2023-07-20,36.18513
2023-07-21,27.06872
2023-07-22,20.61711
2023-07-23,28.75175
2023-07-24,31.69705
2023-07-25,33.66058
2023-07-26,33.66058
2023-07-27,31.13604
2023-07-28,26.08695
2023-07-29,21.03786
2023-07-30,21.59887
2023-07-31,27.06872
2023-08-01,30.29453
2023-08-02,29.73352
2023-08-03,25.66619
2023-08-04,20.61711
2023-08-05,14.7265
2023-08-06,23.0014
2023-08-07,24.68443
2023-08-08,28.05049
2023-08-09,27.20897
2023-08-10,27.48948
2023-08-11,25.38569
2023-08-12,27.34922
2023-08-13,22.58064
2023-08-14,27.06872
2023-08-15,22.72089
2023-08-16,27.34922
2023-08-17,27.62973
2023-08-18,26.78821
2023-08-19,16.97054
2023-08-20,19.63534
2023-08-21,24.96493
2023-08-22,27.48948
2023-08-23,30.29453
2023-08-24,24.12342
2023-08-25,19.49509
2023-08-26,14.446
2023-08-27,19.21458
2023-08-28,23.70266
2023-08-29,26.2272
2023-08-30,30.01402
2023-08-31,23.70266
2023-09-01,18.09256
2023-09-02,17.11079
2023-09-03,17.53155
2023-09-04,26.2272
2023-09-05,20.3366
2023-09-06,19.35483
2023-09-07,21.73913
2023-09-08,19.35483
2023-09-09,14.58625
2023-09-10,15.56802
2023-09-11,19.07433
2023-09-12,19.77559
2023-09-13,19.21458
2023-09-14,18.23281
2023-09-15,17.53155
2023-09-16,11.92145
2023-09-17,12.90322
2023-09-18,19.91584
2023-09-19,18.51332
2023-09-20,17.53155
2023-09-21,13.74474
2023-09-22,14.7265
2023-09-23,14.446
2023-09-24,15.84852
2023-09-25,16.83029
2023-09-26,14.30575
2023-09-27,11.5007
2023-09-28,8.27489
2023-09-29,11.07994
2023-09-30,8.8359
2023-10-01,14.86676
2023-10-02,16.97054
2023-10-03,14.58625
2023-10-04,13.04347
2023-10-05,12.76297
2023-10-06,12.06171
2023-10-07,9.81767
2023-10-08,8.41514
2023-10-09,14.30575
2023-10-10,16.12903
2023-10-11,14.30575
2023-10-12,17.81206
2023-10-13,13.46423
2023-10-14,12.48246
2023-10-15,16.26928
2023-10-16,19.77559
2023-10-17,18.51332
2023-10-18,16.69004
2023-10-19,17.25105
2023-10-20,17.6718
2023-10-21,14.16549
2023-10-22,13.88499
2023-10-23,17.95231
2023-10-24,18.51332
2023-10-25,17.3913
2023-10-26,25.38569
2023-10-27,17.3913
2023-10-28,12.90322
2023-10-29,11.07994
2023-10-30,18.65357
2023-10-31,19.63534
2023-11-01,17.11079
2023-11-02,17.95231
2023-11-03,13.18373
2023-11-04,11.36044
2023-11-05,14.58625
2023-11-06,16.26928
2023-11-07,15.28751
2023-11-08,17.53155
2023-11-09,15.56802
2023-11-10,11.22019
2023-11-11,10.23842
2023-11-12,10.23842
2023-11-13,12.34221
2023-11-14,14.86676
2023-11-15,12.90322
2023-11-16,12.48246
2023-11-17,11.64095
2023-11-18,13.46423
2023-11-19,12.62272
2023-11-20,14.02524
2023-11-21,13.04347
2023-11-22,13.18373
2023-11-23,12.62272
2023-11-24,13.46423
2023-11-25,9.67741
2023-11-26,9.39691
2023-11-27,14.16549
2023-11-28,14.446
2023-11-29,11.36044
2023-11-30,13.04347
2023-12-01,10.37868
2023-12-02,8.8359
2023-12-03,12.62272
2023-12-04,14.446
2023-12-05,13.74474
2023-12-06,8.8359
2023-12-07,13.04347
2023-12-08,11.36044
2023-12-09,7.01262
2023-12-10,11.22019
2023-12-11,11.36044
2023-12-12,15.00701
2023-12-13,14.02524
2023-12-14,11.7812
2023-12-15,10.23842
2023-12-16,10.09817
2023-12-17,11.07994
2023-12-18,13.74474
2023-12-19,15.56802
2023-12-20,11.7812
2023-12-21,9.53716
2023-12-22,13.60448
2023-12-23,11.07994
2023-12-24,7.43338
2023-12-25,10.79943
2023-12-26,19.77559
2023-12-27,14.446
2023-12-28,15.00701
2023-12-29,15.84852
2023-12-30,13.88499
2023-12-31,13.18373
2024-01-01,17.11079
2024-01-02,28.6115
2024-01-03,23.98316
2024-01-04,18.65357
2024-01-05,21.31837
2024-01-06,18.37307
2024-01-07,19.63534
2024-01-08,19.77559
2024-01-09,22.86115
2024-01-10,19.35483
2024-01-11,23.56241
2024-01-12,18.65357
2024-01-13,16.54978
2024-01-14,17.95231
2024-01-15,21.03786
2024-01-16,23.42215
2024-01-17,22.58064
2024-01-18,18.51332
2024-01-19,17.6718
2024-01-20,14.02524
2024-01-21,16.12903
2024-01-22,23.0014
2024-01-23,21.73913
2024-01-24,18.09256
2024-01-25,17.25105
2024-01-26,15.14726
2024-01-27,12.06171
2024-01-28,15.42776
2024-01-29,18.09256
2024-01-30,21.73913
2024-01-31,18.37307
2024-02-01,18.37307
2024-02-02,16.69004
2024-02-03,12.48246
2024-02-04,14.7265
2024-02-05,16.40953
2024-02-06,19.77559
2024-02-07,13.46423
2024-02-08,11.5007
2024-02-09,11.07994
2024-02-10,8.97615
2024-02-11,10.93969
2024-02-12,13.32398
2024-02-13,16.40953
2024-02-14,14.58625
2024-02-15,15.14726
2024-02-16,12.06171
2024-02-17,9.53716
2024-02-18,10.37868
2024-02-19,12.90322
2024-02-20,15.14726
2024-02-21,12.62272
2024-02-22,12.34221
2024-02-23,11.92145
2024-02-24,10.37868
2024-02-25,11.36044
2024-02-26,15.98877
2024-02-27,12.90322
2024-02-28,13.18373
2024-02-29,9.67741
2024-03-01,8.8359
2024-03-02,13.74474
2024-03-03,12.48246
2024-03-04,16.40953
2024-03-05,15.42776
2024-03-06,11.07994
2024-03-07,11.92145
2024-03-08,10.93969
2024-03-09,7.29312
2024-03-10,7.99438
2024-03-11,11.64095
2024-03-12,14.02524
2024-03-13,15.14726
2024-03-14,12.34221
2024-03-15,9.39691
2024-03-16,9.1164
2024-03-17,9.95792
2024-03-18,13.04347
2024-03-19,14.16549
2024-03-20,13.74474
