date,QQQ주가
2023-07-15,38.79017
2023-07-16,12.62759
2023-07-17,33.79962
2023-07-18,56.37051
2023-07-19,63.25141
2023-07-20,57.69376
2023-07-21,51.22873
2023-07-22,28.35538
2023-07-23,11.75803
2023-07-24,28.62003
2023-07-25,51.03969
2023-07-26,52.51417
2023-07-27,54.93383
2023-07-28,71.03969
2023-07-29,40.41587
2023-07-30,13.6862
2023-07-31,36.25708
2023-08-01,48.58223
2023-08-02,47.22117
2023-08-03,47.4102
2023-08-04,49.90548
2023-08-05,27.71266
2023-08-06,12.81663
2023-08-07,30.51039
2023-08-08,44.68809
2023-08-09,42.53308
2023-08-10,42.38185
2023-08-11,40.37807
2023-08-12,24.53686
2023-08-13,10.32136
2023-08-14,30.0189
2023-08-15,40.0378
2023-08-16,39.47069
2023-08-17,40.90737
2023-08-18,43.21361
2023-08-19,25.48204
2023-08-20,12.74102
2023-08-21,25.293
2023-08-22,42.60869
2023-08-23,39.92438
2023-08-24,51.41776
2023-08-25,42.49527
2023-08-26,25.06616
2023-08-27,9.67863
2023-08-28,29.22495
2023-08-29,41.39886
2023-08-30,52.1361
2023-08-31,43.85633
2023-09-01,45.93572
2023-09-02,25.89792
2023-09-03,9.94328
2023-09-04,19.69754
2023-09-05,31.45557
2023-09-06,42.30623
2023-09-07,40.86956
2023-09-08,38.9792
2023-09-09,23.21361
2023-09-10,10.5482
2023-09-11,25.14177
2023-09-12,40.49149
2023-09-13,37.46691
2023-09-14,43.96975
2023-09-15,41.96597
2023-09-16,23.40264
2023-09-17,9.52741
2023-09-18,26.01134
2023-09-19,36.3327
2023-09-20,37.31568
2023-09-21,41.77693
2023-09-22,38.79017
2023-09-23,22.49527
2023-09-24,9.82986
2023-09-25,21.96597
2023-09-26,35.91682
2023-09-27,34.44234
2023-09-28,30.13232
2023-09-29,31.41776
2023-09-30,19.31947
2023-10-01,10.0189
2023-10-02,20.86956
2023-10-03,34.93383
2023-10-04,40.71833
2023-10-05,35.87901
2023-10-06,32.09829
2023-10-07,23.74291
2023-10-08,9.26275
2023-10-09,21.17202
2023-10-10,36.18147
2023-10-11,39.69754
2023-10-12,40.26465
2023-10-13,31.56899
2023-10-14,17.50472
2023-10-15,8.73345
2023-10-16,24.46124
2023-10-17,39.77315
2023-10-18,33.724
2023-10-19,35.65217
2023-10-20,34.44234
2023-10-21,21.20982
2023-10-22,7.48582
2023-10-23,21.28544
2023-10-24,30.88846
2023-10-25,36.44612
2023-10-26,41.51228
2023-10-27,39.5085
2023-10-28,20.94517
2023-10-29,8.35538
2023-10-30,25.14177
2023-10-31,38.75236
2023-11-01,37.27788
2023-11-02,43.78071
2023-11-03,44.53686
2023-11-04,30.09451
2023-11-05,9.41398
2023-11-06,26.31379
2023-11-07,36.55954
2023-11-08,38.33648
2023-11-09,38.71455
2023-11-10,33.79962
2023-11-11,26.50283
2023-11-12,11.11531
2023-11-13,23.28922
2023-11-14,41.39886
2023-11-15,57.95841
2023-11-16,45.44423
2023-11-17,43.13799
2023-11-18,23.7051
2023-11-19,10.85066
2023-11-20,26.50283
2023-11-21,50.92627
2023-11-22,41.0586
2023-11-23,34.29111
2023-11-24,25.51984
2023-11-25,19.39508
2023-11-26,10.96408
2023-11-27,22.87334
2023-11-28,36.71077
2023-11-29,36.67296
2023-11-30,37.84499
2023-12-01,32.70321
2023-12-02,23.66729
2023-12-03,11.11531
2023-12-04,26.3516
2023-12-05,35.34971
2023-12-06,37.58034
2023-12-07,35.46313
2023-12-08,38.29867
2023-12-09,29.41398
2023-12-10,12.70321
2023-12-11,22.19281
2023-12-12,47.3724
2023-12-13,49.14933
2023-12-14,66.23818
2023-12-15,56.06805
2023-12-16,33.76181
2023-12-17,14.59357
2023-12-18,27.25897
2023-12-19,52.6654
2023-12-20,52.89224
2023-12-21,49.94328
2023-12-22,48.58223
2023-12-23,30.28355
2023-12-24,13.49716
2023-12-25,14.17769
2023-12-26,29.90548
2023-12-27,51.90926
2023-12-28,52.93005
2023-12-29,41.70132
2023-12-30,27.67485
2023-12-31,13.34593
2024-01-01,15.57655
2024-01-02,36.59735
2024-01-03,53.30812
2024-01-04,49.79206
2024-01-05,50.09451
2024-01-06,31.94706
2024-01-07,15.2741
2024-01-08,26.95652
2024-01-09,47.44801
2024-01-10,45.89792
2024-01-11,51.53119
2024-01-12,43.96975
2024-01-13,31.03969
2024-01-14,15.00945
2024-01-15,23.10018
2024-01-16,33.34593
2024-01-17,48.24196
2024-01-18,40.37807
2024-01-19,49.94328
2024-01-20,44.95274
2024-01-21,24.19659
2024-01-22,40.0378
2024-01-23,54.48015
2024-01-24,55.42533
2024-01-25,59.09262
2024-01-26,56.52173
2024-01-27,33.08128
2024-01-28,17.76937
2024-01-29,31.64461
2024-01-30,55.23629
2024-01-31,54.29111
2024-02-01,52.55198
2024-02-02,54.51795
2024-02-03,44.46124
2024-02-04,21.28544
2024-02-05,36.67296
2024-02-06,57.84499
2024-02-07,50.24574
2024-02-08,53.64839
2024-02-09,51.83364
2024-02-10,48.12854
2024-02-11,23.06238
2024-02-12,37.46691
2024-02-13,65.55765
2024-02-14,63.51606
2024-02-15,60.94517
2024-02-16,56.93761
2024-02-17,35.95463
2024-02-18,19.73534
2024-02-19,30.32136
2024-02-20,40.37807
2024-02-21,55.8412
2024-02-22,63.02457
2024-02-23,76.93761
2024-02-24,41.17202
2024-02-25,23.25141
2024-02-26,42.83553
2024-02-27,61.0964
2024-02-28,57.61814
2024-02-29,53.53497
2024-03-01,52.89224
2024-03-02,51.26654
2024-03-03,26.95652
2024-03-04,45.97353
2024-03-05,66.23818
2024-03-06,61.66351
2024-03-07,60.22684
2024-03-08,63.44045
2024-03-09,43.06238
2024-03-10,23.44045
2024-03-11,41.02079
2024-03-12,59.28166
2024-03-13,58.79017
2024-03-14,52.28733
2024-03-15,52.40075
2024-03-16,32.74102
2024-03-17,18.29867
2024-03-18,37.35349
2024-03-19,51.6068
2024-03-20,53.30812
