date,일본주식
2023-06-02,11.93359
2023-06-03,8.0664
2023-06-04,6.07421
2023-06-05,13.71093
2023-06-06,13.33984
2023-06-07,12.05078
2023-06-08,12.5
2023-06-09,14.70703
2023-06-10,6.62109
2023-06-11,6.48437
2023-06-12,13.39843
2023-06-13,24.16015
2023-06-14,27.10937
2023-06-15,22.98828
2023-06-16,31.75781
2023-06-17,14.88281
2023-06-18,26.07421
2023-06-19,72.01171
2023-06-20,100.0
2023-06-21,45.29296
2023-06-22,26.67968
2023-06-23,24.12109
2023-06-24,10.29296
2023-06-25,9.96093
2023-06-26,17.34375
2023-06-27,17.22656
2023-06-28,17.1875
2023-06-29,17.07031
2023-06-30,12.51953
2023-07-01,6.46484
2023-07-02,7.38281
2023-07-03,17.92968
2023-07-04,22.71484
2023-07-05,19.27734
2023-07-06,16.07421
2023-07-07,13.61328
2023-07-08,6.5039
2023-07-09,6.11328
2023-07-10,10.66406
2023-07-11,11.28906
2023-07-12,10.5664
2023-07-13,12.8125
2023-07-14,12.71484
2023-07-15,6.11328
2023-07-16,6.13281
2023-07-17,12.55859
2023-07-18,11.62109
2023-07-19,14.43359
2023-07-20,10.97656
2023-07-21,8.49609
2023-07-22,4.29687
2023-07-23,4.51171
2023-07-24,9.12109
2023-07-25,16.8164
2023-07-26,11.38671
2023-07-27,9.3164
2023-07-28,9.72656
2023-07-29,4.84375
2023-07-30,4.64843
2023-07-31,13.49609
2023-08-01,14.14062
2023-08-02,10.0
2023-08-03,8.78906
2023-08-04,7.24609
2023-08-05,3.86718
2023-08-06,4.39453
2023-08-07,7.63671
2023-08-08,7.92968
2023-08-09,7.36328
2023-08-10,7.48046
2023-08-11,8.41796
2023-08-12,3.6914
2023-08-13,3.35937
2023-08-14,7.16796
2023-08-15,7.85156
2023-08-16,8.82812
2023-08-17,8.33984
2023-08-18,7.5
2023-08-19,3.59375
2023-08-20,5.85937
2023-08-21,7.65625
2023-08-22,7.63671
2023-08-23,7.89062
2023-08-24,8.57421
2023-08-25,8.45703
2023-08-26,3.49609
2023-08-27,3.59375
2023-08-28,7.92968
2023-08-29,8.22265
2023-08-30,9.3164
2023-08-31,8.32031
2023-09-01,8.76953
2023-09-02,4.66796
2023-09-03,3.4375
2023-09-04,8.08593
2023-09-05,8.0664
2023-09-06,8.00781
2023-09-07,7.16796
2023-09-08,6.25
2023-09-09,3.08593
2023-09-10,4.49218
2023-09-11,6.54296
2023-09-12,7.98828
2023-09-13,6.38671
2023-09-14,6.67968
2023-09-15,7.10937
2023-09-16,3.92578
2023-09-17,3.26171
2023-09-18,10.3125
2023-09-19,11.8164
2023-09-20,8.02734
2023-09-21,7.96875
2023-09-22,5.64453
2023-09-23,3.04687
2023-09-24,2.96875
2023-09-25,6.44531
2023-09-26,5.74218
2023-09-27,6.34765
2023-09-28,5.05859
2023-09-29,4.17968
2023-09-30,4.10156
2023-10-01,3.04687
2023-10-02,6.62109
2023-10-03,8.16406
2023-10-04,8.57421
2023-10-05,6.17187
2023-10-06,5.625
2023-10-07,2.28515
2023-10-08,2.4414
2023-10-09,11.64062
2023-10-10,6.67968
2023-10-11,5.58593
2023-10-12,6.21093
2023-10-13,5.42968
2023-10-14,2.59765
2023-10-15,2.67578
2023-10-16,5.42968
2023-10-17,5.07812
2023-10-18,5.03906
2023-10-19,5.58593
2023-10-20,5.5664
2023-10-21,2.8125
2023-10-22,2.77343
2023-10-23,5.42968
2023-10-24,6.99218
2023-10-25,6.66015
2023-10-26,7.1875
2023-10-27,5.78125
2023-10-28,2.34375
2023-10-29,2.8125
2023-10-30,5.58593
2023-10-31,7.51953
2023-11-01,7.38281
2023-11-02,9.16015
2023-11-03,14.64843
2023-11-04,6.875
2023-11-05,6.17187
2023-11-06,16.23046
2023-11-07,13.04687
2023-11-08,13.65234
2023-11-09,13.00781
2023-11-10,9.72656
2023-11-11,4.23828
2023-11-12,4.04296
2023-11-13,10.42968
2023-11-14,10.0
2023-11-15,13.39843
2023-11-16,16.40625
2023-11-17,12.91015
2023-11-18,5.44921
2023-11-19,6.40625
2023-11-20,12.32421
2023-11-21,13.08593
2023-11-22,10.35156
2023-11-23,10.05859
2023-11-24,8.41796
2023-11-25,3.57421
2023-11-26,4.3164
2023-11-27,8.14453
2023-11-28,7.26562
2023-11-29,6.93359
2023-11-30,6.23046
2023-12-01,6.32812
2023-12-02,3.30078
2023-12-03,3.32031
2023-12-04,5.66406
2023-12-05,5.64453
2023-12-06,6.85546
2023-12-07,6.1914
2023-12-08,6.32812
2023-12-09,2.96875
2023-12-10,2.57812
2023-12-11,5.76171
2023-12-12,4.72656
2023-12-13,5.21484
2023-12-14,7.98828
2023-12-15,5.99609
2023-12-16,2.16796
2023-12-17,3.04687
2023-12-18,4.6289
2023-12-19,5.91796
2023-12-20,6.77734
2023-12-21,4.88281
2023-12-22,5.11718
2023-12-23,2.32421
2023-12-24,2.1875
2023-12-25,4.33593
2023-12-26,5.80078
2023-12-27,5.09765
2023-12-28,5.68359
2023-12-29,5.44921
2023-12-30,2.07031
2023-12-31,2.69531
2024-01-01,3.80859
2024-01-02,8.65234
2024-01-03,9.6289
2024-01-04,6.34765
2024-01-05,5.35156
2024-01-06,2.87109
2024-01-07,3.08593
2024-01-08,5.46875
2024-01-09,4.84375
2024-01-10,8.75
2024-01-11,11.54296
2024-01-12,10.82031
2024-01-13,6.67968
2024-01-14,4.86328
2024-01-15,10.33203
2024-01-16,19.21875
2024-01-17,25.44921
2024-01-18,14.23828
2024-01-19,10.85937
2024-01-20,5.95703
2024-01-21,6.13281
2024-01-22,12.07031
2024-01-23,14.02343
2024-01-24,11.42578
2024-01-25,11.64062
2024-01-26,8.39843
2024-01-27,4.90234
2024-01-28,5.44921
2024-01-29,11.97265
2024-01-30,17.08984
2024-01-31,12.08984
2024-02-01,10.17578
2024-02-02,10.625
2024-02-03,6.05468
2024-02-04,5.42968
2024-02-05,9.47265
2024-02-06,11.15234
2024-02-07,9.0039
2024-02-08,8.6914
2024-02-09,11.71875
2024-02-10,8.71093
2024-02-11,6.05468
2024-02-12,9.58984
2024-02-13,13.24218
2024-02-14,11.71875
2024-02-15,13.125
2024-02-16,12.1289
2024-02-17,6.67968
2024-02-18,6.01562
2024-02-19,10.76171
2024-02-20,10.05859
2024-02-21,8.6914
2024-02-22,20.15625
2024-02-23,23.59375
2024-02-24,12.16796
2024-02-25,10.99609
2024-02-26,20.95703
2024-02-27,24.08203
2024-02-28,19.3164
2024-02-29,12.36328
2024-03-01,15.17578
2024-03-02,10.50781
2024-03-03,8.55468
2024-03-04,20.625
2024-03-05,20.44921
2024-03-06,15.23437
2024-03-07,13.78906
2024-03-08,14.27734
2024-03-09,6.40625
2024-03-10,5.80078
2024-03-11,15.80078
2024-03-12,12.46093
2024-03-13,10.60546
2024-03-14,9.43359
2024-03-15,8.67187
2024-03-16,4.27734
2024-03-17,4.6875
2024-03-18,9.98046
2024-03-19,16.48437
2024-03-20,15.64453
