date,인베스트먼트
2023-05-30,11.7929
2023-05-31,12.27229
2023-06-01,12.27229
2023-06-02,13.9022
2023-06-03,6.80728
2023-06-04,4.98561
2023-06-05,11.7929
2023-06-06,6.80728
2023-06-07,11.60115
2023-06-08,11.88878
2023-06-09,11.98465
2023-06-10,4.88974
2023-06-11,5.65675
2023-06-12,12.55992
2023-06-13,18.21668
2023-06-14,12.08053
2023-06-15,15.24448
2023-06-16,12.08053
2023-06-17,6.80728
2023-06-18,6.80728
2023-06-19,11.7929
2023-06-20,14.28571
2023-06-21,14.09395
2023-06-22,10.73825
2023-06-23,11.21764
2023-06-24,7.28667
2023-06-25,5.94439
2023-06-26,9.58772
2023-06-27,12.27229
2023-06-28,11.40939
2023-06-29,13.9022
2023-06-30,11.21764
2023-07-01,6.13614
2023-07-02,6.80728
2023-07-03,12.17641
2023-07-04,12.46404
2023-07-05,12.75167
2023-07-06,11.98465
2023-07-07,10.64237
2023-07-08,6.42377
2023-07-09,6.42377
2023-07-10,12.46404
2023-07-11,12.08053
2023-07-12,13.99808
2023-07-13,11.88878
2023-07-14,13.71045
2023-07-15,9.6836
2023-07-16,7.95781
2023-07-17,14.57334
2023-07-18,14.66922
2023-07-19,13.13518
2023-07-20,13.13518
2023-07-21,10.93
2023-07-22,6.04026
2023-07-23,6.51965
2023-07-24,14.18983
2023-07-25,12.75167
2023-07-26,12.6558
2023-07-27,12.17641
2023-07-28,11.12176
2023-07-29,6.90316
2023-07-30,5.27325
2023-07-31,10.35474
2023-08-01,10.16299
2023-08-02,13.23106
2023-08-03,9.10834
2023-08-04,10.35474
2023-08-05,5.94439
2023-08-06,5.465
2023-08-07,12.17641
2023-08-08,10.83413
2023-08-09,11.31351
2023-08-10,11.60115
2023-08-11,11.7929
2023-08-12,5.94439
2023-08-13,5.84851
2023-08-14,8.91658
2023-08-15,6.61553
2023-08-16,11.02588
2023-08-17,11.40939
2023-08-18,10.06711
2023-08-19,6.7114
2023-08-20,5.84851
2023-08-21,13.23106
2023-08-22,11.50527
2023-08-23,11.50527
2023-08-24,13.51869
2023-08-25,10.93
2023-08-26,4.69798
2023-08-27,5.84851
2023-08-28,13.32694
2023-08-29,11.88878
2023-08-30,12.46404
2023-08-31,10.25886
2023-09-01,11.12176
2023-09-02,6.23202
2023-09-03,6.42377
2023-09-04,11.02588
2023-09-05,14.09395
2023-09-06,12.94343
2023-09-07,13.80632
2023-09-08,12.84755
2023-09-09,4.88974
2023-09-10,5.465
2023-09-11,10.93
2023-09-12,15.05273
2023-09-13,15.1486
2023-09-14,10.73825
2023-09-15,12.55992
2023-09-16,5.08149
2023-09-17,5.94439
2023-09-18,10.73825
2023-09-19,11.98465
2023-09-20,12.55992
2023-09-21,10.35474
2023-09-22,10.45062
2023-09-23,6.13614
2023-09-24,4.98561
2023-09-25,8.14956
2023-09-26,8.34132
2023-09-27,8.14956
2023-09-28,4.2186
2023-09-29,4.50623
2023-09-30,2.68456
2023-10-01,4.50623
2023-10-02,6.3279
2023-10-03,4.88974
2023-10-04,12.84755
2023-10-05,15.53211
2023-10-06,16.77852
2023-10-07,5.65675
2023-10-08,4.88974
2023-10-09,9.01246
2023-10-10,13.61457
2023-10-11,12.46404
2023-10-12,14.18983
2023-10-13,8.62895
2023-10-14,5.17737
2023-10-15,6.04026
2023-10-16,7.67018
2023-10-17,9.97123
2023-10-18,11.69702
2023-10-19,12.36816
2023-10-20,9.49185
2023-10-21,5.56088
2023-10-22,4.79386
2023-10-23,8.05369
2023-10-24,8.4372
2023-10-25,10.35474
2023-10-26,9.39597
2023-10-27,8.4372
2023-10-28,5.17737
2023-10-29,5.84851
2023-10-30,10.83413
2023-10-31,10.5465
2023-11-01,7.76605
2023-11-02,10.16299
2023-11-03,10.06711
2023-11-04,3.83509
2023-11-05,6.04026
2023-11-06,10.45062
2023-11-07,9.01246
2023-11-08,8.72483
2023-11-09,9.87535
2023-11-10,9.20421
2023-11-11,4.6021
2023-11-12,3.16395
2023-11-13,9.58772
2023-11-14,11.50527
2023-11-15,10.35474
2023-11-16,10.64237
2023-11-17,7.67018
2023-11-18,4.41035
2023-11-19,5.17737
2023-11-20,10.64237
2023-11-21,9.87535
2023-11-22,9.97123
2023-11-23,10.45062
2023-11-24,10.06711
2023-11-25,4.50623
2023-11-26,4.41035
2023-11-27,7.86193
2023-11-28,9.01246
2023-11-29,10.45062
2023-11-30,9.58772
2023-12-01,8.24544
2023-12-02,4.98561
2023-12-03,3.54745
2023-12-04,8.8207
2023-12-05,11.88878
2023-12-06,9.87535
2023-12-07,9.87535
2023-12-08,9.49185
2023-12-09,6.13614
2023-12-10,4.2186
2023-12-11,10.06711
2023-12-12,12.08053
2023-12-13,10.5465
2023-12-14,11.40939
2023-12-15,8.53307
2023-12-16,4.41035
2023-12-17,5.17737
2023-12-18,9.10834
2023-12-19,8.72483
2023-12-20,10.25886
2023-12-21,10.06711
2023-12-22,7.67018
2023-12-23,5.27325
2023-12-24,4.41035
2023-12-25,5.75263
2023-12-26,8.91658
2023-12-27,8.24544
2023-12-28,11.60115
2023-12-29,9.10834
2023-12-30,3.45158
2023-12-31,3.83509
2024-01-01,6.04026
2024-01-02,12.75167
2024-01-03,12.27229
2024-01-04,10.45062
2024-01-05,10.93
2024-01-06,6.99904
2024-01-07,6.99904
2024-01-08,10.93
2024-01-09,11.69702
2024-01-10,11.69702
2024-01-11,18.40843
2024-01-12,13.13518
2024-01-13,5.84851
2024-01-14,6.7114
2024-01-15,16.68264
2024-01-16,26.27037
2024-01-17,23.68168
2024-01-18,21.18887
2024-01-19,13.0393
2024-01-20,4.98561
2024-01-21,6.80728
2024-01-22,12.17641
2024-01-23,17.73729
2024-01-24,24.35282
2024-01-25,100.0
2024-01-26,24.64046
2024-01-27,9.10834
2024-01-28,8.8207
2024-01-29,19.3672
2024-01-30,16.77852
2024-01-31,14.95685
2024-02-01,14.57334
2024-02-02,11.40939
2024-02-03,6.80728
2024-02-04,5.56088
2024-02-05,9.49185
2024-02-06,12.17641
2024-02-07,12.36816
2024-02-08,6.80728
2024-02-09,4.6021
2024-02-10,4.31447
2024-02-11,2.87631
2024-02-12,4.98561
2024-02-13,11.88878
2024-02-14,11.7929
2024-02-15,10.5465
2024-02-16,8.53307
2024-02-17,5.56088
2024-02-18,5.08149
2024-02-19,11.60115
2024-02-20,9.77948
2024-02-21,12.84755
2024-02-22,9.30009
2024-02-23,7.86193
2024-02-24,5.94439
2024-02-25,5.465
2024-02-26,8.72483
2024-02-27,9.39597
2024-02-28,9.77948
2024-02-29,11.40939
2024-03-01,5.75263
2024-03-02,5.94439
2024-03-03,5.65675
2024-03-04,9.39597
2024-03-05,10.93
2024-03-06,10.73825
2024-03-07,8.24544
2024-03-08,14.95685
2024-03-09,7.19079
2024-03-10,5.465
2024-03-11,12.17641
2024-03-12,12.27229
2024-03-13,12.17641
2024-03-14,11.02588
2024-03-15,11.50527
2024-03-16,6.61553
2024-03-17,4.98561
2024-03-18,11.12176
2024-03-19,10.73825
2024-03-20,8.4372
