date,저축은행
2023-05-30,10.71048
2023-05-31,10.53499
2023-06-01,11.00297
2023-06-02,8.95554
2023-06-03,3.49925
2023-06-04,3.06849
2023-06-05,8.89704
2023-06-06,5.80195
2023-06-07,10.76898
2023-06-08,10.17336
2023-06-09,8.38119
2023-06-10,3.03658
2023-06-11,3.61625
2023-06-12,11.8379
2023-06-13,10.01914
2023-06-14,11.09338
2023-06-15,10.72644
2023-06-16,8.86513
2023-06-17,3.34503
2023-06-18,3.49393
2023-06-19,10.09891
2023-06-20,9.12571
2023-06-21,9.64156
2023-06-22,9.3863
2023-06-23,8.34396
2023-06-24,3.1004
2023-06-25,3.18017
2023-06-26,9.8596
2023-06-27,9.55647
2023-06-28,8.80131
2023-06-29,9.4767
2023-06-30,9.09912
2023-07-01,3.71729
2023-07-02,3.90342
2023-07-03,13.22059
2023-07-04,12.19953
2023-07-05,14.62986
2023-07-06,15.65092
2023-07-07,11.97617
2023-07-08,6.07849
2023-07-09,5.67964
2023-07-10,12.67815
2023-07-11,10.30631
2023-07-12,10.09359
2023-07-13,9.0619
2023-07-14,8.30142
2023-07-15,3.37694
2023-07-16,3.66943
2023-07-17,11.21038
2023-07-18,9.0938
2023-07-19,10.11486
2023-07-20,8.81727
2023-07-21,7.7643
2023-07-22,4.20123
2023-07-23,3.39821
2023-07-24,8.95022
2023-07-25,9.05126
2023-07-26,8.66836
2023-07-27,8.21101
2023-07-28,7.82812
2023-07-29,2.95681
2023-07-30,3.85024
2023-07-31,9.74792
2023-08-01,8.60455
2023-08-02,7.66858
2023-08-03,7.291
2023-08-04,6.51457
2023-08-05,2.64837
2023-08-06,2.69623
2023-08-07,7.81216
2023-08-08,7.39204
2023-08-09,6.95064
2023-08-10,7.75366
2023-08-11,6.63156
2023-08-12,3.29717
2023-08-13,3.03658
2023-08-14,7.5569
2023-08-15,3.58966
2023-08-16,7.97702
2023-08-17,7.08891
2023-08-18,6.88683
2023-08-19,2.87172
2023-08-20,3.00999
2023-08-21,8.6205
2023-08-22,8.37587
2023-08-23,8.91831
2023-08-24,8.28015
2023-08-25,7.53563
2023-08-26,2.73877
2023-08-27,2.86109
2023-08-28,10.89129
2023-08-29,10.67857
2023-08-30,11.22101
2023-08-31,10.02446
2023-09-01,9.63624
2023-09-02,3.56838
2023-09-03,3.1589
2023-09-04,10.067
2023-09-05,8.72686
2023-09-06,9.0619
2023-09-07,10.57753
2023-09-08,8.02488
2023-09-09,2.93022
2023-09-10,3.92469
2023-09-11,12.26866
2023-09-12,8.87045
2023-09-13,8.22697
2023-09-14,8.44501
2023-09-15,7.67921
2023-09-16,3.66943
2023-09-17,3.70665
2023-09-18,13.43863
2023-09-19,8.64709
2023-09-20,8.29078
2023-09-21,7.57285
2023-09-22,6.87087
2023-09-23,2.893
2023-09-24,3.24399
2023-09-25,8.53541
2023-09-26,7.58349
2023-09-27,5.9934
2023-09-28,2.21229
2023-09-29,2.26015
2023-09-30,2.22824
2023-10-01,2.41969
2023-10-02,3.04722
2023-10-03,3.38225
2023-10-04,9.36502
2023-10-05,8.38651
2023-10-06,7.65794
2023-10-07,2.5686
2023-10-08,2.43033
2023-10-09,3.1004
2023-10-10,9.43948
2023-10-11,8.54605
2023-10-12,7.63135
2023-10-13,7.39736
2023-10-14,2.75473
2023-10-15,3.02595
2023-10-16,9.60965
2023-10-17,8.87045
2023-10-18,10.14145
2023-10-19,10.90725
2023-10-20,9.05126
2023-10-21,3.38225
2023-10-22,3.64815
2023-10-23,10.30099
2023-10-24,8.95022
2023-10-25,9.70538
2023-10-26,9.1523
2023-10-27,7.80684
2023-10-28,2.776
2023-10-29,3.72793
2023-10-30,10.16273
2023-10-31,8.66305
2023-11-01,8.33865
2023-11-02,7.67921
2023-11-03,7.16868
2023-11-04,2.99936
2023-11-05,3.1004
2023-11-06,7.32291
2023-11-07,7.23782
2023-11-08,7.51435
2023-11-09,7.26972
2023-11-10,7.24845
2023-11-11,2.79727
2023-11-12,4.78621
2023-11-13,9.06721
2023-11-14,8.32801
2023-11-15,8.06211
2023-11-16,7.51967
2023-11-17,7.01978
2023-11-18,3.31844
2023-11-19,3.13231
2023-11-20,9.44479
2023-11-21,9.2693
2023-11-22,8.90236
2023-11-23,8.77472
2023-11-24,7.50904
2023-11-25,2.90363
2023-11-26,2.99936
2023-11-27,8.51414
2023-11-28,8.58859
2023-11-29,8.39714
2023-11-30,8.75877
2023-12-01,8.80663
2023-12-02,3.21208
2023-12-03,3.19081
2023-12-04,10.05105
2023-12-05,8.85981
2023-12-06,8.38119
2023-12-07,7.33354
2023-12-08,7.53031
2023-12-09,3.03126
2023-12-10,3.86619
2023-12-11,9.99787
2023-12-12,8.31737
2023-12-13,8.44501
2023-12-14,8.679
2023-12-15,6.83365
2023-12-16,3.08445
2023-12-17,3.60561
2023-12-18,8.562
2023-12-19,7.53563
2023-12-20,7.34418
2023-12-21,7.174
2023-12-22,6.64752
2023-12-23,2.81854
2023-12-24,2.33992
2023-12-25,3.43012
2023-12-26,8.46628
2023-12-27,8.81195
2023-12-28,9.18421
2023-12-29,8.09402
2023-12-30,3.1589
2023-12-31,2.65369
2024-01-01,3.68006
2024-01-02,9.90214
2024-01-03,8.2376
2024-01-04,7.7058
2024-01-05,7.60476
2024-01-06,3.2174
2024-01-07,3.22271
2024-01-08,7.88661
2024-01-09,7.66858
2024-01-10,7.60476
2024-01-11,7.23782
2024-01-12,6.54116
2024-01-13,2.88236
2024-01-14,3.30248
2024-01-15,8.89704
2024-01-16,7.92916
2024-01-17,7.96639
2024-01-18,7.31227
2024-01-19,7.46649
2024-01-20,3.31844
2024-01-21,3.86619
2024-01-22,8.68964
2024-01-23,8.50882
2024-01-24,9.25335
2024-01-25,8.70027
2024-01-26,7.6154
2024-01-27,3.91937
2024-01-28,4.49372
2024-01-29,9.38098
2024-01-30,9.02999
2024-01-31,9.12039
2024-02-01,8.58859
2024-02-02,7.16336
2024-02-03,3.20144
2024-02-04,3.35566
2024-02-05,8.64709
2024-02-06,7.92384
2024-02-07,7.40268
2024-02-08,7.00382
2024-02-09,3.72793
2024-02-10,3.14826
2024-02-11,3.07381
2024-02-12,3.99383
2024-02-13,8.80131
2024-02-14,7.95043
2024-02-15,8.01425
2024-02-16,7.16868
2024-02-17,4.15868
2024-02-18,3.59497
2024-02-19,8.10997
2024-02-20,7.95575
2024-02-21,8.15252
2024-02-22,8.21633
2024-02-23,7.55158
2024-02-24,3.3078
2024-02-25,3.72793
2024-02-26,8.98744
2024-02-27,8.24292
2024-02-28,7.62603
2024-02-29,6.69006
2024-03-01,3.37162
2024-03-02,3.3663
2024-03-03,3.38757
2024-03-04,7.8228
2024-03-05,7.22718
2024-03-06,7.51967
2024-03-07,7.057
2024-03-08,6.48266
2024-03-09,3.16953
2024-03-10,3.8981
2024-03-11,7.55158
2024-03-12,7.71644
2024-03-13,7.291
2024-03-14,6.97192
2024-03-15,7.31227
2024-03-16,3.04722
2024-03-17,3.17485
2024-03-18,8.25356
2024-03-19,7.92916
2024-03-20,7.89193
