date,퇴직금
2023-05-30,58.80958
2023-05-31,62.28601
2023-06-01,56.2286
2023-06-02,46.56307
2023-06-03,25.12509
2023-06-04,24.17698
2023-06-05,49.48643
2023-06-06,30.36607
2023-06-07,56.43929
2023-06-08,55.64919
2023-06-09,55.7282
2023-06-10,28.28548
2023-06-11,26.96865
2023-06-12,58.86225
2023-06-13,58.59889
2023-06-14,55.33315
2023-06-15,56.96602
2023-06-16,48.4593
2023-06-17,25.38846
2023-06-18,25.67816
2023-06-19,53.80563
2023-06-20,53.77929
2023-06-21,53.41058
2023-06-22,51.409
2023-06-23,48.4593
2023-06-24,26.62628
2023-06-25,25.30945
2023-06-26,50.88227
2023-06-27,57.83513
2023-06-28,55.67553
2023-06-29,52.59415
2023-06-30,58.54622
2023-07-01,28.6542
2023-07-02,25.91519
2023-07-03,59.59968
2023-07-04,55.54385
2023-07-05,61.23255
2023-07-06,53.46326
2023-07-07,52.06742
2023-07-08,24.9144
2023-07-09,24.88806
2023-07-10,66.97392
2023-07-11,55.46484
2023-07-12,56.41295
2023-07-13,51.85672
2023-07-14,52.35712
2023-07-15,26.02054
2023-07-16,27.46905
2023-07-17,55.25414
2023-07-18,52.38346
2023-07-19,47.37951
2023-07-20,47.40584
2023-07-21,42.03318
2023-07-22,23.88727
2023-07-23,22.22807
2023-07-24,49.03871
2023-07-25,54.41137
2023-07-26,47.32683
2023-07-27,46.08901
2023-07-28,43.8504
2023-07-29,23.33421
2023-07-30,23.30787
2023-07-31,54.54306
2023-08-01,48.01158
2023-08-02,42.40189
2023-08-03,45.48327
2023-08-04,38.79378
2023-08-05,24.80905
2023-08-06,23.28153
2023-08-07,51.85672
2023-08-08,49.09138
2023-08-09,44.82486
2023-08-10,57.17671
2023-08-11,46.40505
2023-08-12,24.75638
2023-08-13,25.73084
2023-08-14,48.9597
2023-08-15,29.18093
2023-08-16,55.41216
2023-08-17,56.30761
2023-08-18,47.95891
2023-08-19,25.36212
2023-08-20,26.04687
2023-08-21,55.49117
2023-08-22,52.67316
2023-08-23,48.88069
2023-08-24,50.17118
2023-08-25,51.64603
2023-08-26,25.96786
2023-08-27,26.96865
2023-08-28,55.83355
2023-08-29,59.23097
2023-08-30,56.0179
2023-08-31,58.91493
2023-09-01,50.0395
2023-09-02,26.07321
2023-09-03,26.17856
2023-09-04,53.5686
2023-09-05,59.54701
2023-09-06,53.04187
2023-09-07,49.35475
2023-09-08,53.14722
2023-09-09,25.80984
2023-09-10,26.02054
2023-09-11,60.57413
2023-09-12,54.62207
2023-09-13,52.01474
2023-09-14,51.77771
2023-09-15,48.51198
2023-09-16,23.5449
2023-09-17,25.44113
2023-09-18,51.48801
2023-09-19,46.56307
2023-09-20,46.01
2023-09-21,47.3005
2023-09-22,40.74269
2023-09-23,23.67658
2023-09-24,22.30708
2023-09-25,49.93415
2023-09-26,46.58941
2023-09-27,42.71793
2023-09-28,20.62154
2023-09-29,18.17224
2023-09-30,19.17303
2023-10-01,19.33105
2023-10-02,21.59599
2023-10-03,26.41559
2023-10-04,53.17355
2023-10-05,53.38425
2023-10-06,48.53831
2023-10-07,22.70213
2023-10-08,21.83302
2023-10-09,27.31103
2023-10-10,63.33947
2023-10-11,55.83355
2023-10-12,51.409
2023-10-13,51.43534
2023-10-14,25.23044
2023-10-15,24.96707
2023-10-16,55.09612
2023-10-17,50.77692
2023-10-18,48.3803
2023-10-19,47.11614
2023-10-20,39.61021
2023-10-21,23.01817
2023-10-22,25.25678
2023-10-23,50.48722
2023-10-24,50.96128
2023-10-25,54.46405
2023-10-26,49.51277
2023-10-27,46.72109
2023-10-28,24.75638
2023-10-29,25.33579
2023-10-30,56.5183
2023-10-31,63.12878
2023-11-01,55.88622
2023-11-02,50.35554
2023-11-03,48.72267
2023-11-04,24.9144
2023-11-05,26.02054
2023-11-06,50.77692
2023-11-07,53.5686
2023-11-08,49.93415
2023-11-09,48.61732
2023-11-10,52.14643
2023-11-11,23.75559
2023-11-12,24.70371
2023-11-13,52.25177
2023-11-14,49.72346
2023-11-15,55.25414
2023-11-16,46.87911
2023-11-17,42.11219
2023-11-18,23.78193
2023-11-19,22.83381
2023-11-20,47.66921
2023-11-21,50.43455
2023-11-22,48.53831
2023-11-23,48.67
2023-11-24,45.58862
2023-11-25,24.49302
2023-11-26,26.62628
2023-11-27,56.14959
2023-11-28,56.46563
2023-11-29,52.22544
2023-11-30,59.17829
2023-12-01,51.1193
2023-12-02,28.12746
2023-12-03,26.54727
2023-12-04,54.51672
2023-12-05,58.30919
2023-12-06,53.33157
2023-12-07,53.09454
2023-12-08,51.14564
2023-12-09,27.83776
2023-12-10,28.9439
2023-12-11,56.57097
2023-12-12,57.07137
2023-12-13,57.04503
2023-12-14,54.17434
2023-12-15,51.72504
2023-12-16,23.01817
2023-12-17,26.07321
2023-12-18,53.22623
2023-12-19,55.22781
2023-12-20,50.6189
2023-12-21,48.53831
2023-12-22,45.87832
2023-12-23,26.17856
2023-12-24,19.48907
2023-12-25,22.83381
2023-12-26,56.38662
2023-12-27,59.73136
2023-12-28,59.67869
2023-12-29,58.73057
2023-12-30,31.84092
2023-12-31,28.99657
2024-01-01,32.10429
2024-01-02,65.76244
2024-01-03,65.86779
2024-01-04,66.28917
2024-01-05,61.73294
2024-01-06,32.07795
2024-01-07,31.07716
2024-01-08,57.57176
2024-01-09,61.20621
2024-01-10,74.16381
2024-01-11,65.65709
2024-01-12,57.15038
2024-01-13,31.65657
2024-01-14,30.78746
2024-01-15,69.2652
2024-01-16,61.86462
2024-01-17,54.33236
2024-01-18,55.41216
2024-01-19,50.75059
2024-01-20,31.34053
2024-01-21,28.91756
2024-01-22,54.6484
2024-01-23,52.43613
2024-01-24,55.01711
2024-01-25,56.41295
2024-01-26,47.06347
2024-01-27,29.65499
2024-01-28,29.25994
2024-01-29,58.51988
2024-01-30,59.54701
2024-01-31,70.10797
2024-02-01,63.60284
2024-02-02,50.85593
2024-02-03,27.52172
2024-02-04,31.6829
2024-02-05,59.52067
2024-02-06,54.91177
2024-02-07,48.43297
2024-02-08,46.45772
2024-02-09,25.96786
2024-02-10,22.7548
2024-02-11,22.4651
2024-02-12,26.88964
2024-02-13,60.5478
2024-02-14,61.46958
2024-02-15,54.91177
2024-02-16,51.56702
2024-02-17,29.44429
2024-02-18,29.31261
2024-02-19,57.75612
2024-02-20,62.47037
2024-02-21,58.49354
2024-02-22,53.8583
2024-02-23,53.80563
2024-02-24,30.70845
2024-02-25,30.86647
2024-02-26,60.15275
2024-02-27,59.17829
2024-02-28,60.44245
2024-02-29,64.81432
2024-03-01,33.97419
2024-03-02,27.41638
2024-03-03,30.6031
2024-03-04,64.44561
2024-03-05,71.74084
2024-03-06,61.4169
2024-03-07,58.70424
2024-03-08,57.91414
2024-03-09,33.0524
2024-03-10,32.13062
2024-03-11,64.26125
2024-03-12,63.76086
2024-03-13,60.31077
2024-03-14,57.54543
2024-03-15,54.14801
2024-03-16,26.96865
2024-03-17,26.7843
2024-03-18,55.57018
2024-03-19,56.07058
2024-03-20,53.98999
