date,개인사업자법인전환
2023-05-29,30.622
2023-05-30,57.41626
2023-05-31,59.80861
2023-06-01,70.81339
2023-06-02,56.93779
2023-06-03,22.9665
2023-06-04,26.79425
2023-06-05,49.76076
2023-06-06,21.5311
2023-06-07,50.7177
2023-06-08,65.07177
2023-06-09,52.63157
2023-06-10,33.01435
2023-06-11,22.48803
2023-06-12,64.11483
2023-06-13,64.11483
2023-06-14,70.81339
2023-06-15,62.20095
2023-06-16,56.93779
2023-06-17,18.18181
2023-06-18,17.22488
2023-06-19,55.98086
2023-06-20,69.37799
2023-06-21,60.28708
2023-06-22,66.0287
2023-06-23,52.15311
2023-06-24,25.83732
2023-06-25,23.44497
2023-06-26,66.50717
2023-06-27,66.0287
2023-06-28,64.11483
2023-06-29,55.50239
2023-06-30,54.54545
2023-07-01,25.83732
2023-07-02,22.00956
2023-07-03,72.72727
2023-07-04,64.5933
2023-07-05,73.68421
2023-07-06,65.55023
2023-07-07,44.4976
2023-07-08,17.70334
2023-07-09,22.00956
2023-07-10,67.94258
2023-07-11,56.45933
2023-07-12,58.85167
2023-07-13,55.98086
2023-07-14,43.54066
2023-07-15,26.31578
2023-07-16,22.9665
2023-07-17,60.76555
2023-07-18,58.3732
2023-07-19,51.67464
2023-07-20,65.07177
2023-07-21,46.41148
2023-07-22,21.5311
2023-07-23,21.05263
2023-07-24,65.07177
2023-07-25,62.67942
2023-07-26,57.41626
2023-07-27,51.67464
2023-07-28,48.80382
2023-07-29,20.09569
2023-07-30,19.13875
2023-07-31,51.67464
2023-08-01,56.45933
2023-08-02,53.58851
2023-08-03,44.01913
2023-08-04,50.7177
2023-08-05,25.83732
2023-08-06,21.05263
2023-08-07,59.33014
2023-08-08,60.76555
2023-08-09,60.76555
2023-08-10,53.58851
2023-08-11,52.15311
2023-08-12,22.48803
2023-08-13,19.61722
2023-08-14,37.79904
2023-08-15,26.31578
2023-08-16,53.11004
2023-08-17,58.3732
2023-08-18,57.89473
2023-08-19,20.09569
2023-08-20,23.44497
2023-08-21,64.5933
2023-08-22,60.28708
2023-08-23,55.50239
2023-08-24,60.76555
2023-08-25,54.06698
2023-08-26,21.05263
2023-08-27,26.79425
2023-08-28,56.93779
2023-08-29,57.89473
2023-08-30,57.41626
2023-08-31,56.45933
2023-09-01,51.67464
2023-09-02,23.92344
2023-09-03,27.75119
2023-09-04,51.19617
2023-09-05,61.72248
2023-09-06,57.89473
2023-09-07,68.42105
2023-09-08,45.93301
2023-09-09,22.9665
2023-09-10,24.40191
2023-09-11,58.85167
2023-09-12,61.24401
2023-09-13,60.76555
2023-09-14,53.11004
2023-09-15,44.4976
2023-09-16,20.09569
2023-09-17,16.26794
2023-09-18,66.98564
2023-09-19,67.46411
2023-09-20,53.58851
2023-09-21,56.45933
2023-09-22,43.0622
2023-09-23,18.66028
2023-09-24,17.70334
2023-09-25,47.36842
2023-09-26,42.58373
2023-09-27,35.40669
2023-09-28,21.05263
2023-09-29,7.6555
2023-09-30,11.48325
2023-10-01,13.39712
2023-10-02,17.70334
2023-10-03,23.92344
2023-10-04,58.85167
2023-10-05,66.98564
2023-10-06,54.54545
2023-10-07,17.22488
2023-10-08,13.87559
2023-10-09,24.40191
2023-10-10,63.15789
2023-10-11,61.24401
2023-10-12,52.15311
2023-10-13,41.62679
2023-10-14,21.5311
2023-10-15,23.44497
2023-10-16,57.41626
2023-10-17,59.33014
2023-10-18,47.84688
2023-10-19,47.36842
2023-10-20,42.58373
2023-10-21,12.91866
2023-10-22,21.05263
2023-10-23,50.23923
2023-10-24,51.19617
2023-10-25,59.80861
2023-10-26,66.0287
2023-10-27,59.80861
2023-10-28,18.18181
2023-10-29,23.44497
2023-10-30,56.93779
2023-10-31,56.93779
2023-11-01,58.3732
2023-11-02,77.03349
2023-11-03,56.45933
2023-11-04,26.31578
2023-11-05,22.9665
2023-11-06,43.54066
2023-11-07,55.02392
2023-11-08,44.01913
2023-11-09,57.89473
2023-11-10,44.4976
2023-11-11,18.18181
2023-11-12,18.66028
2023-11-13,48.80382
2023-11-14,61.72248
2023-11-15,51.67464
2023-11-16,62.67942
2023-11-17,48.80382
2023-11-18,16.26794
2023-11-19,19.13875
2023-11-20,69.85645
2023-11-21,65.55023
2023-11-22,67.94258
2023-11-23,72.72727
2023-11-24,56.45933
2023-11-25,24.40191
2023-11-26,22.48803
2023-11-27,68.42105
2023-11-28,69.85645
2023-11-29,61.24401
2023-11-30,58.85167
2023-12-01,58.3732
2023-12-02,19.13875
2023-12-03,27.75119
2023-12-04,55.02392
2023-12-05,55.02392
2023-12-06,65.55023
2023-12-07,62.67942
2023-12-08,52.63157
2023-12-09,27.75119
2023-12-10,28.22966
2023-12-11,56.93779
2023-12-12,50.7177
2023-12-13,68.42105
2023-12-14,63.63636
2023-12-15,57.41626
2023-12-16,27.75119
2023-12-17,18.18181
2023-12-18,62.67942
2023-12-19,61.24401
2023-12-20,55.98086
2023-12-21,66.50717
2023-12-22,53.11004
2023-12-23,30.14354
2023-12-24,14.83253
2023-12-25,22.00956
2023-12-26,64.5933
2023-12-27,66.50717
2023-12-28,59.33014
2023-12-29,53.11004
2023-12-30,29.66507
2023-12-31,23.44497
2024-01-01,25.35885
2024-01-02,75.11961
2024-01-03,77.51196
2024-01-04,87.08133
2024-01-05,81.81818
2024-01-06,24.88038
2024-01-07,30.622
2024-01-08,68.89952
2024-01-09,88.99521
2024-01-10,72.72727
2024-01-11,70.81339
2024-01-12,59.80861
2024-01-13,25.83732
2024-01-14,26.31578
2024-01-15,66.0287
2024-01-16,60.28708
2024-01-17,72.72727
2024-01-18,70.81339
2024-01-19,55.98086
2024-01-20,39.71291
2024-01-21,45.45454
2024-01-22,82.77511
2024-01-23,85.16746
2024-01-24,82.77511
2024-01-25,87.5598
2024-01-26,63.15789
2024-01-27,26.31578
2024-01-28,19.61722
2024-01-29,64.11483
2024-01-30,65.55023
2024-01-31,59.33014
2024-02-01,58.3732
2024-02-02,60.76555
2024-02-03,26.31578
2024-02-04,28.70813
2024-02-05,61.24401
2024-02-06,68.89952
2024-02-07,56.93779
2024-02-08,42.10526
2024-02-09,24.88038
2024-02-10,10.52631
2024-02-11,25.83732
2024-02-12,19.61722
2024-02-13,61.24401
2024-02-14,77.03349
2024-02-15,54.54545
2024-02-16,52.63157
2024-02-17,22.48803
2024-02-18,20.57416
2024-02-19,62.20095
2024-02-20,55.02392
2024-02-21,58.85167
2024-02-22,63.63636
2024-02-23,44.97607
2024-02-24,26.79425
2024-02-25,28.22966
2024-02-26,67.46411
2024-02-27,65.55023
2024-02-28,54.54545
2024-02-29,46.88995
2024-03-01,26.79425
2024-03-02,19.61722
2024-03-03,21.5311
2024-03-04,50.23923
2024-03-05,46.88995
2024-03-06,57.89473
2024-03-07,58.85167
2024-03-08,48.32535
2024-03-09,30.14354
2024-03-10,24.88038
2024-03-11,57.41626
2024-03-12,43.54066
2024-03-13,49.76076
2024-03-14,55.02392
2024-03-15,45.93301
2024-03-16,22.00956
2024-03-17,25.35885
2024-03-18,54.54545
2024-03-19,41.62679
2024-03-20,54.54545
