date,스타트업투자
2023-05-30,6.16952
2023-05-31,6.06223
2023-06-01,4.82832
2023-06-02,4.50643
2023-06-03,3.16523
2023-06-04,3.05793
2023-06-05,4.66738
2023-06-06,3.48712
2023-06-07,4.98927
2023-06-08,4.07725
2023-06-09,4.98927
2023-06-10,2.62875
2023-06-11,3.54077
2023-06-12,5.52575
2023-06-13,5.74034
2023-06-14,5.20386
2023-06-15,5.25751
2023-06-16,4.50643
2023-06-17,2.84334
2023-06-18,3.64806
2023-06-19,5.15021
2023-06-20,6.59871
2023-06-21,4.29184
2023-06-22,4.34549
2023-06-23,4.0236
2023-06-24,1.82403
2023-06-25,2.84334
2023-06-26,5.31115
2023-06-27,4.50643
2023-06-28,3.27253
2023-06-29,4.29184
2023-06-30,2.84334
2023-07-01,2.36051
2023-07-02,3.37982
2023-07-03,5.31115
2023-07-04,4.56008
2023-07-05,5.25751
2023-07-06,5.09656
2023-07-07,3.75536
2023-07-08,2.41416
2023-07-09,3.27253
2023-07-10,4.61373
2023-07-11,5.04291
2023-07-12,4.77467
2023-07-13,4.56008
2023-07-14,3.86266
2023-07-15,2.62875
2023-07-16,2.89699
2023-07-17,3.75536
2023-07-18,3.9163
2023-07-19,4.23819
2023-07-20,4.07725
2023-07-21,3.86266
2023-07-22,1.50214
2023-07-23,2.46781
2023-07-24,5.04291
2023-07-25,3.86266
2023-07-26,5.15021
2023-07-27,3.80901
2023-07-28,3.11158
2023-07-29,2.14592
2023-07-30,2.30686
2023-07-31,4.72103
2023-08-01,4.61373
2023-08-02,3.96995
2023-08-03,3.70171
2023-08-04,3.11158
2023-08-05,1.93133
2023-08-06,2.95064
2023-08-07,4.88197
2023-08-08,4.34549
2023-08-09,3.05793
2023-08-10,4.0236
2023-08-11,3.59442
2023-08-12,2.41416
2023-08-13,2.09227
2023-08-14,4.98927
2023-08-15,2.5751
2023-08-16,4.39914
2023-08-17,5.31115
2023-08-18,5.41845
2023-08-19,2.73605
2023-08-20,1.87768
2023-08-21,4.77467
2023-08-22,4.77467
2023-08-23,4.66738
2023-08-24,5.09656
2023-08-25,3.32618
2023-08-26,1.98497
2023-08-27,2.84334
2023-08-28,4.56008
2023-08-29,4.1309
2023-08-30,5.04291
2023-08-31,4.77467
2023-09-01,3.80901
2023-09-02,2.30686
2023-09-03,2.62875
2023-09-04,4.56008
2023-09-05,5.09656
2023-09-06,3.96995
2023-09-07,4.66738
2023-09-08,3.48712
2023-09-09,2.14592
2023-09-10,4.56008
2023-09-11,5.09656
2023-09-12,5.09656
2023-09-13,4.61373
2023-09-14,4.61373
2023-09-15,4.18454
2023-09-16,2.19957
2023-09-17,2.84334
2023-09-18,4.82832
2023-09-19,5.79399
2023-09-20,5.41845
2023-09-21,3.00429
2023-09-22,2.25321
2023-09-23,1.98497
2023-09-24,2.09227
2023-09-25,3.27253
2023-09-26,3.70171
2023-09-27,2.09227
2023-09-28,1.44849
2023-09-29,1.60944
2023-09-30,1.60944
2023-10-01,2.25321
2023-10-02,2.36051
2023-10-03,2.41416
2023-10-04,4.07725
2023-10-05,3.05793
2023-10-06,3.27253
2023-10-07,1.93133
2023-10-08,2.25321
2023-10-09,2.52145
2023-10-10,3.75536
2023-10-11,3.80901
2023-10-12,4.0236
2023-10-13,2.5751
2023-10-14,2.03862
2023-10-15,1.50214
2023-10-16,4.0236
2023-10-17,4.18454
2023-10-18,3.37982
2023-10-19,4.0236
2023-10-20,2.78969
2023-10-21,2.25321
2023-10-22,2.09227
2023-10-23,4.1309
2023-10-24,4.23819
2023-10-25,4.0236
2023-10-26,5.20386
2023-10-27,10.8369
2023-10-28,3.21888
2023-10-29,2.36051
2023-10-30,4.34549
2023-10-31,4.56008
2023-11-01,3.75536
2023-11-02,3.9163
2023-11-03,4.0236
2023-11-04,2.25321
2023-11-05,2.19957
2023-11-06,4.1309
2023-11-07,4.29184
2023-11-08,3.80901
2023-11-09,3.96995
2023-11-10,3.64806
2023-11-11,2.03862
2023-11-12,2.03862
2023-11-13,4.18454
2023-11-14,2.95064
2023-11-15,3.21888
2023-11-16,2.89699
2023-11-17,2.62875
2023-11-18,2.25321
2023-11-19,2.52145
2023-11-20,3.64806
2023-11-21,3.64806
2023-11-22,3.37982
2023-11-23,3.9163
2023-11-24,3.54077
2023-11-25,2.30686
2023-11-26,2.19957
2023-11-27,4.98927
2023-11-28,3.43347
2023-11-29,3.59442
2023-11-30,3.37982
2023-12-01,2.36051
2023-12-02,1.66309
2023-12-03,2.14592
2023-12-04,3.75536
2023-12-05,3.32618
2023-12-06,3.64806
2023-12-07,3.9163
2023-12-08,2.46781
2023-12-09,2.84334
2023-12-10,2.46781
2023-12-11,2.6824
2023-12-12,4.82832
2023-12-13,2.84334
2023-12-14,3.43347
2023-12-15,3.37982
2023-12-16,2.09227
2023-12-17,2.09227
2023-12-18,3.11158
2023-12-19,3.80901
2023-12-20,3.86266
2023-12-21,3.86266
2023-12-22,3.11158
2023-12-23,1.98497
2023-12-24,1.71673
2023-12-25,2.19957
2023-12-26,3.32618
2023-12-27,3.27253
2023-12-28,3.32618
2023-12-29,3.32618
2023-12-30,1.77038
2023-12-31,2.19957
2024-01-01,2.30686
2024-01-02,3.70171
2024-01-03,4.77467
2024-01-04,4.23819
2024-01-05,3.05793
2024-01-06,2.46781
2024-01-07,1.71673
2024-01-08,3.86266
2024-01-09,3.43347
2024-01-10,4.29184
2024-01-11,3.27253
2024-01-12,3.43347
2024-01-13,1.98497
2024-01-14,2.89699
2024-01-15,3.16523
2024-01-16,3.54077
2024-01-17,4.1309
2024-01-18,4.56008
2024-01-19,4.07725
2024-01-20,2.14592
2024-01-21,2.41416
2024-01-22,3.32618
2024-01-23,3.86266
2024-01-24,3.54077
2024-01-25,4.34549
2024-01-26,4.29184
2024-01-27,3.05793
2024-01-28,2.73605
2024-01-29,4.34549
2024-01-30,3.80901
2024-01-31,3.9163
2024-02-01,3.16523
2024-02-02,2.78969
2024-02-03,1.2339
2024-02-04,2.30686
2024-02-05,3.54077
2024-02-06,3.70171
2024-02-07,3.75536
2024-02-08,2.46781
2024-02-09,1.77038
2024-02-10,1.71673
2024-02-11,2.25321
2024-02-12,2.41416
2024-02-13,3.86266
2024-02-14,3.32618
2024-02-15,4.93562
2024-02-16,4.07725
2024-02-17,2.14592
2024-02-18,2.46781
2024-02-19,4.1309
2024-02-20,3.64806
2024-02-21,4.45278
2024-02-22,3.37982
2024-02-23,3.00429
2024-02-24,1.98497
2024-02-25,2.46781
2024-02-26,3.37982
2024-02-27,3.9163
2024-02-28,4.45278
2024-02-29,3.05793
2024-03-01,1.66309
2024-03-02,2.14592
2024-03-03,2.25321
2024-03-04,3.11158
2024-03-05,4.50643
2024-03-06,4.34549
2024-03-07,3.43347
2024-03-08,4.1309
2024-03-09,1.87768
2024-03-10,2.19957
2024-03-11,4.0236
2024-03-12,3.80901
2024-03-13,4.72103
2024-03-14,3.70171
2024-03-15,3.21888
2024-03-16,1.82403
2024-03-17,1.98497
2024-03-18,4.50643
2024-03-19,4.50643
2024-03-20,3.70171
