date,수채화그림
2023-06-08,64.58333
2023-06-09,53.47222
2023-06-10,49.30555
2023-06-11,59.02777
2023-06-12,86.80555
2023-06-13,69.44444
2023-06-14,68.75
2023-06-15,65.27777
2023-06-16,65.27777
2023-06-17,59.02777
2023-06-18,61.11111
2023-06-19,50.69444
2023-06-20,82.63888
2023-06-21,67.36111
2023-06-22,73.61111
2023-06-23,77.77777
2023-06-24,69.44444
2023-06-25,52.77777
2023-06-26,45.13888
2023-06-27,63.88888
2023-06-28,72.22222
2023-06-29,59.72222
2023-06-30,57.63888
2023-07-01,68.75
2023-07-02,70.83333
2023-07-03,56.25
2023-07-04,61.11111
2023-07-05,73.61111
2023-07-06,72.22222
2023-07-07,67.36111
2023-07-08,77.77777
2023-07-09,63.88888
2023-07-10,81.25
2023-07-11,79.16666
2023-07-12,78.47222
2023-07-13,70.13888
2023-07-14,68.75
2023-07-15,63.88888
2023-07-16,76.38888
2023-07-17,69.44444
2023-07-18,50.69444
2023-07-19,79.16666
2023-07-20,86.11111
2023-07-21,75.69444
2023-07-22,77.08333
2023-07-23,72.22222
2023-07-24,68.75
2023-07-25,83.33333
2023-07-26,73.61111
2023-07-27,55.55555
2023-07-28,84.72222
2023-07-29,70.83333
2023-07-30,72.91666
2023-07-31,70.13888
2023-08-01,73.61111
2023-08-02,70.13888
2023-08-03,63.88888
2023-08-04,56.94444
2023-08-05,46.52777
2023-08-06,52.77777
2023-08-07,48.61111
2023-08-08,70.83333
2023-08-09,61.11111
2023-08-10,63.88888
2023-08-11,81.94444
2023-08-12,79.86111
2023-08-13,51.38888
2023-08-14,49.30555
2023-08-15,60.41666
2023-08-16,60.41666
2023-08-17,48.61111
2023-08-18,54.86111
2023-08-19,54.16666
2023-08-20,43.75
2023-08-21,59.72222
2023-08-22,66.66666
2023-08-23,66.66666
2023-08-24,72.91666
2023-08-25,50.0
2023-08-26,54.16666
2023-08-27,46.52777
2023-08-28,51.38888
2023-08-29,61.11111
2023-08-30,61.11111
2023-08-31,43.05555
2023-09-01,79.16666
2023-09-02,56.25
2023-09-03,43.05555
2023-09-04,32.63888
2023-09-05,63.88888
2023-09-06,65.97222
2023-09-07,61.11111
2023-09-08,63.88888
2023-09-09,54.16666
2023-09-10,49.30555
2023-09-11,63.19444
2023-09-12,70.13888
2023-09-13,52.08333
2023-09-14,62.5
2023-09-15,64.58333
2023-09-16,64.58333
2023-09-17,52.77777
2023-09-18,56.25
2023-09-19,67.36111
2023-09-20,56.94444
2023-09-21,48.61111
2023-09-22,63.19444
2023-09-23,54.16666
2023-09-24,61.80555
2023-09-25,60.41666
2023-09-26,57.63888
2023-09-27,54.16666
2023-09-28,38.19444
2023-09-29,34.72222
2023-09-30,39.58333
2023-10-01,63.19444
2023-10-02,52.77777
2023-10-03,59.72222
2023-10-04,53.47222
2023-10-05,46.52777
2023-10-06,51.38888
2023-10-07,50.0
2023-10-08,52.77777
2023-10-09,45.13888
2023-10-10,63.88888
2023-10-11,55.55555
2023-10-12,46.52777
2023-10-13,55.55555
2023-10-14,82.63888
2023-10-15,49.30555
2023-10-16,58.33333
2023-10-17,60.41666
2023-10-18,59.72222
2023-10-19,67.36111
2023-10-20,76.38888
2023-10-21,62.5
2023-10-22,70.83333
2023-10-23,67.36111
2023-10-24,72.91666
2023-10-25,50.0
2023-10-26,71.52777
2023-10-27,62.5
2023-10-28,77.08333
2023-10-29,80.55555
2023-10-30,67.36111
2023-10-31,77.08333
2023-11-01,61.80555
2023-11-02,80.55555
2023-11-03,67.36111
2023-11-04,67.36111
2023-11-05,59.72222
2023-11-06,54.86111
2023-11-07,63.88888
2023-11-08,70.83333
2023-11-09,58.33333
2023-11-10,63.19444
2023-11-11,61.11111
2023-11-12,59.72222
2023-11-13,61.80555
2023-11-14,67.36111
2023-11-15,56.94444
2023-11-16,63.88888
2023-11-17,56.94444
2023-11-18,49.30555
2023-11-19,39.58333
2023-11-20,50.0
2023-11-21,50.69444
2023-11-22,49.30555
2023-11-23,70.13888
2023-11-24,47.91666
2023-11-25,40.97222
2023-11-26,43.05555
2023-11-27,60.41666
2023-11-28,36.11111
2023-11-29,47.91666
2023-11-30,46.52777
2023-12-01,43.75
2023-12-02,41.66666
2023-12-03,35.41666
2023-12-04,39.58333
2023-12-05,44.44444
2023-12-06,45.13888
2023-12-07,63.19444
2023-12-08,65.97222
2023-12-09,57.63888
2023-12-10,41.66666
2023-12-11,47.91666
2023-12-12,50.0
2023-12-13,47.22222
2023-12-14,56.94444
2023-12-15,62.5
2023-12-16,61.80555
2023-12-17,51.38888
2023-12-18,49.30555
2023-12-19,61.80555
2023-12-20,40.97222
2023-12-21,50.0
2023-12-22,43.05555
2023-12-23,43.75
2023-12-24,52.08333
2023-12-25,31.94444
2023-12-26,44.44444
2023-12-27,58.33333
2023-12-28,49.30555
2023-12-29,45.83333
2023-12-30,56.25
2023-12-31,50.69444
2024-01-01,67.36111
2024-01-02,69.44444
2024-01-03,56.25
2024-01-04,54.16666
2024-01-05,51.38888
2024-01-06,46.52777
2024-01-07,70.83333
2024-01-08,56.25
2024-01-09,75.69444
2024-01-10,62.5
2024-01-11,56.25
2024-01-12,39.58333
2024-01-13,32.63888
2024-01-14,51.38888
2024-01-15,56.94444
2024-01-16,53.47222
2024-01-17,44.44444
2024-01-18,49.30555
2024-01-19,56.94444
2024-01-20,50.69444
2024-01-21,59.02777
2024-01-22,58.33333
2024-01-23,57.63888
2024-01-24,59.72222
2024-01-25,54.16666
2024-01-26,47.91666
2024-01-27,61.11111
2024-01-28,61.80555
2024-01-29,70.13888
2024-01-30,57.63888
2024-01-31,47.22222
2024-02-01,45.13888
2024-02-02,49.30555
2024-02-03,46.52777
2024-02-04,36.11111
2024-02-05,54.86111
2024-02-06,69.44444
2024-02-07,34.72222
2024-02-08,52.77777
2024-02-09,43.05555
2024-02-10,43.75
2024-02-11,45.13888
2024-02-12,57.63888
2024-02-13,47.91666
2024-02-14,68.75
2024-02-15,54.86111
2024-02-16,54.86111
2024-02-17,65.27777
2024-02-18,64.58333
2024-02-19,65.97222
2024-02-20,78.47222
2024-02-21,57.63888
2024-02-22,72.91666
2024-02-23,50.69444
2024-02-24,63.19444
2024-02-25,60.41666
2024-02-26,62.5
2024-02-27,66.66666
2024-02-28,70.13888
2024-02-29,72.22222
2024-03-01,65.27777
2024-03-02,70.13888
2024-03-03,61.11111
2024-03-04,70.83333
2024-03-05,53.47222
2024-03-06,68.75
2024-03-07,65.27777
2024-03-08,72.22222
2024-03-09,64.58333
2024-03-10,77.77777
2024-03-11,68.05555
2024-03-12,64.58333
2024-03-13,68.75
2024-03-14,58.33333
2024-03-15,41.66666
2024-03-16,57.63888
2024-03-17,50.69444
2024-03-18,44.44444
2024-03-19,64.58333
2024-03-20,59.02777
