date,남양주아파트
2023-05-30,7.14519
2023-05-31,5.73582
2023-06-01,4.392
2023-06-02,5.50639
2023-06-03,6.39134
2023-06-04,8.06293
2023-06-05,7.73516
2023-06-06,7.44018
2023-06-07,7.53851
2023-06-08,6.26024
2023-06-09,5.34251
2023-06-10,6.94854
2023-06-11,6.75188
2023-06-12,7.89904
2023-06-13,6.78466
2023-06-14,6.81743
2023-06-15,5.83415
2023-06-16,6.48967
2023-06-17,5.67027
2023-06-18,11.07833
2023-06-19,8.19403
2023-06-20,6.65355
2023-06-21,6.55522
2023-06-22,6.52245
2023-06-23,6.68633
2023-06-24,6.19469
2023-06-25,7.11242
2023-06-26,6.62078
2023-06-27,7.60406
2023-06-28,7.30907
2023-06-29,7.21075
2023-06-30,5.99803
2023-07-01,5.63749
2023-07-02,6.52245
2023-07-03,6.52245
2023-07-04,6.29301
2023-07-05,6.32579
2023-07-06,5.14585
2023-07-07,5.96525
2023-07-08,5.8997
2023-07-09,8.12848
2023-07-10,7.76794
2023-07-11,6.7191
2023-07-12,6.48967
2023-07-13,5.99803
2023-07-14,6.12913
2023-07-15,7.47295
2023-07-16,7.73516
2023-07-17,6.98131
2023-07-18,6.94854
2023-07-19,5.93248
2023-07-20,6.26024
2023-07-21,5.60471
2023-07-22,5.0803
2023-07-23,6.94854
2023-07-24,6.85021
2023-07-25,7.4074
2023-07-26,6.7191
2023-07-27,7.50573
2023-07-28,17.60078
2023-07-29,10.12782
2023-07-30,10.68502
2023-07-31,10.02949
2023-08-01,7.37463
2023-08-02,7.2763
2023-08-03,6.81743
2023-08-04,5.17862
2023-08-05,5.53916
2023-08-06,6.22746
2023-08-07,6.22746
2023-08-08,5.70304
2023-08-09,5.57194
2023-08-10,5.96525
2023-08-11,5.8997
2023-08-12,5.47361
2023-08-13,8.35791
2023-08-14,7.21075
2023-08-15,8.19403
2023-08-16,9.37397
2023-08-17,6.91576
2023-08-18,5.93248
2023-08-19,6.98131
2023-08-20,7.70239
2023-08-21,7.89904
2023-08-22,7.60406
2023-08-23,7.04686
2023-08-24,6.42412
2023-08-25,6.29301
2023-08-26,6.81743
2023-08-27,8.6529
2023-08-28,7.30907
2023-08-29,6.78466
2023-08-30,6.78466
2023-08-31,14.68371
2023-09-01,8.9151
2023-09-02,16.6175
2023-09-03,8.75122
2023-09-04,8.22681
2023-09-05,8.12848
2023-09-06,7.37463
2023-09-07,6.7191
2023-09-08,6.81743
2023-09-09,7.2763
2023-09-10,7.53851
2023-09-11,7.4074
2023-09-12,7.63684
2023-09-13,8.16125
2023-09-14,10.58669
2023-09-15,8.42346
2023-09-16,11.56997
2023-09-17,8.55457
2023-09-18,8.03015
2023-09-19,5.96525
2023-09-20,6.45689
2023-09-21,6.55522
2023-09-22,5.40806
2023-09-23,6.45689
2023-09-24,6.35857
2023-09-25,6.98131
2023-09-26,5.27695
2023-09-27,5.24418
2023-09-28,5.96525
2023-09-29,7.76794
2023-09-30,7.99737
2023-10-01,6.81743
2023-10-02,7.66961
2023-10-03,7.73516
2023-10-04,6.98131
2023-10-05,6.39134
2023-10-06,5.24418
2023-10-07,5.50639
2023-10-08,8.22681
2023-10-09,7.44018
2023-10-10,6.06358
2023-10-11,5.47361
2023-10-12,6.0308
2023-10-13,6.32579
2023-10-14,5.27695
2023-10-15,8.0957
2023-10-16,6.45689
2023-10-17,6.35857
2023-10-18,6.06358
2023-10-19,6.06358
2023-10-20,6.52245
2023-10-21,6.06358
2023-10-22,7.63684
2023-10-23,7.14519
2023-10-24,6.55522
2023-10-25,6.81743
2023-10-26,5.70304
2023-10-27,5.8997
2023-10-28,6.65355
2023-10-29,6.12913
2023-10-30,6.7191
2023-10-31,7.07964
2023-11-01,5.53916
2023-11-02,6.42412
2023-11-03,6.68633
2023-11-04,7.44018
2023-11-05,8.0957
2023-11-06,6.09636
2023-11-07,5.30973
2023-11-08,7.50573
2023-11-09,6.0308
2023-11-10,7.86627
2023-11-11,6.32579
2023-11-12,7.01409
2023-11-13,5.96525
2023-11-14,9.99672
2023-11-15,7.57128
2023-11-16,7.34185
2023-11-17,5.7686
2023-11-18,8.48901
2023-11-19,7.83349
2023-11-20,8.06293
2023-11-21,6.48967
2023-11-22,7.01409
2023-11-23,6.19469
2023-11-24,5.67027
2023-11-25,6.588
2023-11-26,7.63684
2023-11-27,6.45689
2023-11-28,5.34251
2023-11-29,5.80137
2023-11-30,6.65355
2023-12-01,6.48967
2023-12-02,5.7686
2023-12-03,6.42412
2023-12-04,6.29301
2023-12-05,6.85021
2023-12-06,6.7191
2023-12-07,5.73582
2023-12-08,6.22746
2023-12-09,5.73582
2023-12-10,6.78466
2023-12-11,6.94854
2023-12-12,7.2763
2023-12-13,6.12913
2023-12-14,6.65355
2023-12-15,6.39134
2023-12-16,5.8997
2023-12-17,6.588
2023-12-18,6.22746
2023-12-19,7.21075
2023-12-20,5.8997
2023-12-21,5.99803
2023-12-22,4.85086
2023-12-23,4.91642
2023-12-24,6.45689
2023-12-25,6.65355
2023-12-26,7.07964
2023-12-27,14.02818
2023-12-28,7.11242
2023-12-29,6.0308
2023-12-30,5.40806
2023-12-31,5.44083
2024-01-01,6.78466
2024-01-02,7.34185
2024-01-03,7.07964
2024-01-04,7.93182
2024-01-05,7.57128
2024-01-06,6.78466
2024-01-07,7.83349
2024-01-08,11.40609
2024-01-09,7.50573
2024-01-10,5.83415
2024-01-11,7.66961
2024-01-12,6.35857
2024-01-13,7.73516
2024-01-14,7.50573
2024-01-15,8.6529
2024-01-16,7.50573
2024-01-17,7.4074
2024-01-18,7.14519
2024-01-19,6.35857
2024-01-20,6.78466
2024-01-21,8.58734
2024-01-22,7.11242
2024-01-23,7.07964
2024-01-24,6.85021
2024-01-25,7.76794
2024-01-26,8.784
2024-01-27,8.06293
2024-01-28,8.48901
2024-01-29,6.62078
2024-01-30,7.70239
2024-01-31,7.2763
2024-02-01,5.86692
2024-02-02,6.7191
2024-02-03,6.45689
2024-02-04,7.47295
2024-02-05,6.52245
2024-02-06,6.39134
2024-02-07,5.57194
2024-02-08,4.88364
2024-02-09,5.67027
2024-02-10,8.42346
2024-02-11,7.80072
2024-02-12,7.53851
2024-02-13,8.84955
2024-02-14,6.42412
2024-02-15,6.94854
2024-02-16,3.90036
2024-02-17,6.85021
2024-02-18,7.50573
2024-02-19,6.52245
2024-02-20,6.7191
2024-02-21,6.62078
2024-02-22,6.06358
2024-02-23,5.50639
2024-02-24,5.30973
2024-02-25,6.48967
2024-02-26,6.88298
2024-02-27,5.40806
2024-02-28,6.29301
2024-02-29,6.35857
2024-03-01,7.01409
2024-03-02,6.09636
2024-03-03,7.17797
2024-03-04,5.96525
2024-03-05,6.88298
2024-03-06,6.7191
2024-03-07,6.62078
2024-03-08,5.83415
2024-03-09,7.9646
2024-03-10,7.17797
2024-03-11,6.81743
2024-03-12,5.7686
2024-03-13,5.27695
2024-03-14,5.11307
2024-03-15,6.42412
2024-03-16,6.09636
2024-03-17,6.88298
2024-03-18,6.06358
2024-03-19,7.37463
2024-03-20,7.07964
