date,피규어주문제작
2023-06-12,61.70212
2023-06-13,25.53191
2023-06-14,36.17021
2023-06-15,29.78723
2023-06-16,44.68085
2023-06-17,14.89361
2023-06-18,38.29787
2023-06-19,48.93617
2023-06-20,27.65957
2023-06-21,42.55319
2023-06-22,40.42553
2023-06-23,46.80851
2023-06-24,23.40425
2023-06-25,25.53191
2023-06-26,38.29787
2023-06-27,31.91489
2023-06-28,34.04255
2023-06-29,44.68085
2023-06-30,14.89361
2023-07-01,36.17021
2023-07-02,19.14893
2023-07-03,31.91489
2023-07-04,38.29787
2023-07-05,38.29787
2023-07-06,21.27659
2023-07-07,21.27659
2023-07-08,25.53191
2023-07-09,38.29787
2023-07-10,72.34042
2023-07-11,51.06382
2023-07-12,21.27659
2023-07-13,42.55319
2023-07-14,19.14893
2023-07-15,19.14893
2023-07-16,38.29787
2023-07-17,19.14893
2023-07-18,19.14893
2023-07-19,29.78723
2023-07-20,29.78723
2023-07-21,19.14893
2023-07-22,14.89361
2023-07-23,21.27659
2023-07-24,34.04255
2023-07-25,44.68085
2023-07-26,25.53191
2023-07-27,44.68085
2023-07-28,38.29787
2023-07-29,25.53191
2023-07-30,19.14893
2023-07-31,31.91489
2023-08-01,42.55319
2023-08-02,36.17021
2023-08-03,34.04255
2023-08-04,55.31914
2023-08-05,23.40425
2023-08-06,23.40425
2023-08-07,48.93617
2023-08-08,19.14893
2023-08-09,51.06382
2023-08-10,46.80851
2023-08-11,27.65957
2023-08-12,23.40425
2023-08-13,42.55319
2023-08-14,34.04255
2023-08-15,17.02127
2023-08-16,57.4468
2023-08-17,25.53191
2023-08-18,38.29787
2023-08-19,42.55319
2023-08-20,34.04255
2023-08-21,46.80851
2023-08-22,21.27659
2023-08-23,25.53191
2023-08-24,25.53191
2023-08-25,31.91489
2023-08-26,14.89361
2023-08-27,34.04255
2023-08-28,57.4468
2023-08-29,40.42553
2023-08-30,25.53191
2023-08-31,31.91489
2023-09-01,21.27659
2023-09-02,19.14893
2023-09-03,27.65957
2023-09-04,42.55319
2023-09-05,31.91489
2023-09-06,31.91489
2023-09-07,42.55319
2023-09-08,34.04255
2023-09-09,51.06382
2023-09-10,27.65957
2023-09-11,38.29787
2023-09-12,17.02127
2023-09-13,48.93617
2023-09-14,44.68085
2023-09-15,29.78723
2023-09-17,19.14893
2023-09-18,44.68085
2023-09-19,36.17021
2023-09-20,19.14893
2023-09-21,21.27659
2023-09-22,42.55319
2023-09-23,34.04255
2023-09-24,21.27659
2023-09-25,29.78723
2023-09-26,21.27659
2023-09-27,27.65957
2023-09-28,25.53191
2023-09-29,19.14893
2023-09-30,17.02127
2023-10-01,23.40425
2023-10-02,25.53191
2023-10-03,23.40425
2023-10-04,14.89361
2023-10-05,53.19148
2023-10-06,34.04255
2023-10-07,27.65957
2023-10-08,19.14893
2023-10-09,46.80851
2023-10-10,51.06382
2023-10-11,53.19148
2023-10-12,34.04255
2023-10-13,48.93617
2023-10-14,25.53191
2023-10-15,31.91489
2023-10-16,12.76595
2023-10-17,36.17021
2023-10-18,25.53191
2023-10-19,51.06382
2023-10-20,34.04255
2023-10-21,10.63829
2023-10-22,29.78723
2023-10-23,46.80851
2023-10-24,19.14893
2023-10-25,44.68085
2023-10-26,27.65957
2023-10-27,34.04255
2023-10-28,27.65957
2023-10-29,25.53191
2023-10-30,31.91489
2023-10-31,36.17021
2023-11-01,42.55319
2023-11-02,44.68085
2023-11-03,31.91489
2023-11-04,23.40425
2023-11-05,17.02127
2023-11-06,51.06382
2023-11-07,42.55319
2023-11-08,48.93617
2023-11-09,23.40425
2023-11-10,27.65957
2023-11-11,14.89361
2023-11-12,48.93617
2023-11-13,29.78723
2023-11-14,25.53191
2023-11-15,29.78723
2023-11-16,25.53191
2023-11-17,29.78723
2023-11-18,25.53191
2023-11-19,40.42553
2023-11-20,68.0851
2023-11-21,34.04255
2023-11-22,65.95744
2023-11-23,55.31914
2023-11-24,31.91489
2023-11-25,29.78723
2023-11-26,14.89361
2023-11-27,21.27659
2023-11-28,42.55319
2023-11-29,38.29787
2023-11-30,17.02127
2023-12-01,40.42553
2023-12-02,34.04255
2023-12-03,42.55319
2023-12-04,44.68085
2023-12-05,42.55319
2023-12-06,19.14893
2023-12-07,38.29787
2023-12-08,80.85106
2023-12-09,46.80851
2023-12-10,21.27659
2023-12-11,38.29787
2023-12-12,44.68085
2023-12-13,40.42553
2023-12-14,46.80851
2023-12-15,38.29787
2023-12-16,19.14893
2023-12-17,48.93617
2023-12-18,51.06382
2023-12-19,29.78723
2023-12-20,23.40425
2023-12-21,31.91489
2023-12-22,38.29787
2023-12-23,25.53191
2023-12-24,27.65957
2023-12-25,29.78723
2023-12-26,23.40425
2023-12-27,17.02127
2023-12-28,23.40425
2023-12-29,21.27659
2023-12-30,42.55319
2023-12-31,23.40425
2024-01-01,17.02127
2024-01-02,38.29787
2024-01-03,27.65957
2024-01-04,21.27659
2024-01-05,38.29787
2024-01-06,36.17021
2024-01-07,27.65957
2024-01-08,59.57446
2024-01-09,48.93617
2024-01-10,34.04255
2024-01-11,40.42553
2024-01-12,42.55319
2024-01-13,36.17021
2024-01-14,48.93617
2024-01-15,57.4468
2024-01-16,55.31914
2024-01-17,34.04255
2024-01-18,48.93617
2024-01-19,57.4468
2024-01-20,40.42553
2024-01-21,53.19148
2024-01-22,29.78723
2024-01-23,80.85106
2024-01-24,38.29787
2024-01-25,40.42553
2024-01-26,53.19148
2024-01-27,34.04255
2024-01-28,21.27659
2024-01-29,63.82978
2024-01-30,46.80851
2024-01-31,38.29787
2024-02-01,25.53191
2024-02-02,38.29787
2024-02-03,29.78723
2024-02-04,59.57446
2024-02-05,40.42553
2024-02-06,51.06382
2024-02-07,59.57446
2024-02-08,51.06382
2024-02-09,40.42553
2024-02-10,25.53191
2024-02-11,48.93617
2024-02-12,48.93617
2024-02-13,42.55319
2024-02-14,34.04255
2024-02-15,21.27659
2024-02-16,76.59574
2024-02-18,42.55319
2024-02-19,36.17021
2024-02-20,59.57446
2024-02-21,65.95744
2024-02-22,44.68085
2024-02-23,34.04255
2024-02-24,34.04255
2024-02-25,21.27659
2024-02-26,59.57446
2024-02-27,48.93617
2024-02-28,36.17021
2024-02-29,36.17021
2024-03-01,10.63829
2024-03-02,27.65957
2024-03-03,38.29787
2024-03-04,40.42553
2024-03-05,63.82978
2024-03-06,38.29787
2024-03-07,27.65957
2024-03-08,21.27659
2024-03-09,57.4468
2024-03-10,29.78723
2024-03-11,40.42553
2024-03-12,25.53191
2024-03-13,34.04255
2024-03-14,55.31914
2024-03-15,29.78723
2024-03-16,21.27659
2024-03-17,38.29787
2024-03-18,27.65957
2024-03-19,46.80851
2024-03-20,29.78723
