date,스마트폰부업
2023-05-30,48.97959
2023-05-31,35.71428
2023-06-01,45.40816
2023-06-02,34.69387
2023-06-03,34.18367
2023-06-04,35.20408
2023-06-05,30.61224
2023-06-06,43.87755
2023-06-07,52.55102
2023-06-08,45.91836
2023-06-09,43.36734
2023-06-10,35.71428
2023-06-11,42.34693
2023-06-12,58.16326
2023-06-13,53.06122
2023-06-14,47.44897
2023-06-15,42.34693
2023-06-16,46.93877
2023-06-17,27.55102
2023-06-18,26.53061
2023-06-19,57.65306
2023-06-20,69.38775
2023-06-21,43.36734
2023-06-22,53.57142
2023-06-23,26.53061
2023-06-24,17.34693
2023-06-25,33.16326
2023-06-26,36.22448
2023-06-27,44.38775
2023-06-28,53.06122
2023-06-29,35.71428
2023-06-30,37.24489
2023-07-01,22.95918
2023-07-02,32.14285
2023-07-03,58.16326
2023-07-04,48.46938
2023-07-05,48.97959
2023-07-06,48.46938
2023-07-07,39.79591
2023-07-08,26.53061
2023-07-09,34.18367
2023-07-10,51.0204
2023-07-11,59.18367
2023-07-12,49.48979
2023-07-13,55.10204
2023-07-14,44.89795
2023-07-15,25.5102
2023-07-16,33.16326
2023-07-17,67.85714
2023-07-18,43.87755
2023-07-19,37.7551
2023-07-20,44.89795
2023-07-21,28.57142
2023-07-22,33.16326
2023-07-23,32.14285
2023-07-24,47.95918
2023-07-25,59.18367
2023-07-26,61.73469
2023-07-27,33.67346
2023-07-28,38.77551
2023-07-29,21.93877
2023-07-30,30.10204
2023-07-31,44.89795
2023-08-01,38.77551
2023-08-02,39.79591
2023-08-03,43.36734
2023-08-04,30.61224
2023-08-05,27.55102
2023-08-06,38.2653
2023-08-07,51.0204
2023-08-08,45.91836
2023-08-09,54.59183
2023-08-10,41.83673
2023-08-11,46.42857
2023-08-12,38.2653
2023-08-13,28.57142
2023-08-14,52.55102
2023-08-15,63.2653
2023-08-16,80.10204
2023-08-17,66.32653
2023-08-18,58.16326
2023-08-19,32.65306
2023-08-20,46.42857
2023-08-21,93.87755
2023-08-22,59.18367
2023-08-23,49.48979
2023-08-24,44.89795
2023-08-25,62.7551
2023-08-26,33.16326
2023-08-27,42.34693
2023-08-28,64.28571
2023-08-29,62.7551
2023-08-30,51.53061
2023-08-31,53.57142
2023-09-01,46.42857
2023-09-02,35.20408
2023-09-03,42.85714
2023-09-04,46.93877
2023-09-05,56.12244
2023-09-06,51.53061
2023-09-07,57.65306
2023-09-08,50.0
2023-09-09,27.04081
2023-09-10,39.28571
2023-09-11,54.59183
2023-09-12,62.7551
2023-09-13,45.40816
2023-09-14,51.53061
2023-09-15,38.77551
2023-09-16,17.34693
2023-09-17,37.7551
2023-09-18,57.14285
2023-09-19,51.0204
2023-09-20,40.30612
2023-09-21,46.42857
2023-09-22,33.16326
2023-09-23,22.95918
2023-09-24,26.53061
2023-09-25,51.0204
2023-09-26,55.61224
2023-09-27,20.40816
2023-09-28,17.34693
2023-09-29,17.34693
2023-09-30,17.85714
2023-10-01,20.91836
2023-10-02,39.79591
2023-10-03,40.30612
2023-10-04,61.22448
2023-10-05,45.91836
2023-10-06,29.59183
2023-10-07,29.08163
2023-10-08,34.69387
2023-10-09,40.30612
2023-10-10,59.69387
2023-10-11,53.06122
2023-10-12,39.28571
2023-10-13,50.0
2023-10-14,21.42857
2023-10-15,41.32653
2023-10-16,73.46938
2023-10-17,55.61224
2023-10-18,69.38775
2023-10-19,43.36734
2023-10-20,41.83673
2023-10-21,31.12244
2023-10-22,30.61224
2023-10-23,66.83673
2023-10-24,57.65306
2023-10-25,66.83673
2023-10-26,58.16326
2023-10-27,56.63265
2023-10-28,29.08163
2023-10-29,33.16326
2023-10-30,60.71428
2023-10-31,66.32653
2023-11-01,62.24489
2023-11-02,52.55102
2023-11-03,33.16326
2023-11-04,28.06122
2023-11-05,33.16326
2023-11-06,48.97959
2023-11-07,55.10204
2023-11-08,52.04081
2023-11-09,48.46938
2023-11-10,41.83673
2023-11-11,21.93877
2023-11-12,36.22448
2023-11-13,53.57142
2023-11-14,56.12244
2023-11-15,58.67346
2023-11-16,40.81632
2023-11-17,29.08163
2023-11-18,20.91836
2023-11-19,32.14285
2023-11-20,42.85714
2023-11-21,31.12244
2023-11-22,45.40816
2023-11-23,51.53061
2023-11-24,28.57142
2023-11-25,18.36734
2023-11-26,37.24489
2023-11-27,58.16326
2023-11-28,64.28571
2023-11-29,52.55102
2023-11-30,45.40816
2023-12-01,36.22448
2023-12-02,32.14285
2023-12-03,27.04081
2023-12-04,45.91836
2023-12-05,50.5102
2023-12-06,53.57142
2023-12-07,40.81632
2023-12-08,32.65306
2023-12-09,36.22448
2023-12-10,26.0204
2023-12-11,57.65306
2023-12-12,55.61224
2023-12-13,53.57142
2023-12-14,47.44897
2023-12-15,37.7551
2023-12-16,26.53061
2023-12-17,40.30612
2023-12-18,46.42857
2023-12-19,42.34693
2023-12-20,50.0
2023-12-21,38.77551
2023-12-22,28.57142
2023-12-23,20.40816
2023-12-24,19.89795
2023-12-25,26.53061
2023-12-26,59.18367
2023-12-27,45.40816
2023-12-28,41.32653
2023-12-29,34.69387
2023-12-30,27.55102
2023-12-31,23.46938
2024-01-01,41.32653
2024-01-02,58.16326
2024-01-03,55.61224
2024-01-04,62.7551
2024-01-05,42.85714
2024-01-06,38.2653
2024-01-07,55.61224
2024-01-08,65.81632
2024-01-09,55.61224
2024-01-10,62.24489
2024-01-11,52.55102
2024-01-12,41.83673
2024-01-13,28.06122
2024-01-14,40.81632
2024-01-15,51.53061
2024-01-16,66.32653
2024-01-17,56.63265
2024-01-18,47.44897
2024-01-19,30.61224
2024-01-20,32.65306
2024-01-21,57.65306
2024-01-22,64.79591
2024-01-23,64.28571
2024-01-24,50.5102
2024-01-25,56.63265
2024-01-26,38.2653
2024-01-27,34.18367
2024-01-28,34.69387
2024-01-29,54.08163
2024-01-30,50.0
2024-01-31,43.36734
2024-02-01,38.2653
2024-02-02,40.30612
2024-02-03,29.59183
2024-02-04,39.28571
2024-02-05,57.65306
2024-02-06,45.91836
2024-02-07,38.77551
2024-02-08,18.36734
2024-02-09,30.10204
2024-02-10,25.5102
2024-02-11,32.14285
2024-02-12,44.38775
2024-02-13,66.32653
2024-02-14,62.7551
2024-02-15,43.87755
2024-02-16,41.83673
2024-02-17,28.06122
2024-02-18,35.71428
2024-02-19,54.08163
2024-02-20,56.12244
2024-02-21,50.5102
2024-02-22,45.40816
2024-02-23,36.22448
2024-02-24,29.59183
2024-02-25,33.67346
2024-02-26,64.28571
2024-02-27,44.89795
2024-02-28,41.83673
2024-02-29,38.2653
2024-03-01,26.53061
2024-03-02,36.73469
2024-03-03,37.7551
2024-03-04,55.10204
2024-03-05,65.81632
2024-03-06,62.7551
2024-03-07,48.97959
2024-03-08,50.0
2024-03-09,30.61224
2024-03-10,32.65306
2024-03-11,54.08163
2024-03-12,53.06122
2024-03-13,55.61224
2024-03-14,52.04081
2024-03-15,41.32653
2024-03-16,28.06122
2024-03-17,33.67346
2024-03-18,52.04081
2024-03-19,56.63265
2024-03-20,52.04081
