date,명함제작
2023-05-30,73.52355
2023-05-31,67.91639
2023-06-01,73.65627
2023-06-02,68.0491
2023-06-03,34.33974
2023-06-04,29.86065
2023-06-05,64.0345
2023-06-06,38.58659
2023-06-07,75.41473
2023-06-08,72.9927
2023-06-09,62.54147
2023-06-10,31.22096
2023-06-11,31.45321
2023-06-12,72.29595
2023-06-13,75.54744
2023-06-14,74.6848
2023-06-15,70.43795
2023-06-16,65.32846
2023-06-17,33.90842
2023-06-18,28.20172
2023-06-19,72.8268
2023-06-20,66.58925
2023-06-21,74.41937
2023-06-22,67.94956
2023-06-23,60.98208
2023-06-24,30.856
2023-06-25,27.50497
2023-06-26,74.18712
2023-06-27,72.69409
2023-06-28,69.9071
2023-06-29,69.67485
2023-06-30,58.85865
2023-07-01,33.31121
2023-07-02,31.05507
2023-07-03,79.42932
2023-07-04,71.99734
2023-07-05,75.74651
2023-07-06,72.3623
2023-07-07,61.08161
2023-07-08,35.66688
2023-07-09,29.06436
2023-07-10,73.32448
2023-07-11,67.88321
2023-07-12,72.3623
2023-07-13,66.15792
2023-07-14,56.83477
2023-07-15,29.13072
2023-07-16,32.78035
2023-07-17,66.29064
2023-07-18,64.63171
2023-07-19,66.25746
2023-07-20,65.16257
2023-07-21,59.38951
2023-07-22,32.74717
2023-07-23,31.85136
2023-07-24,68.54678
2023-07-25,66.78832
2023-07-26,61.61247
2023-07-27,63.90179
2023-07-28,57.43198
2023-07-29,31.42003
2023-07-30,29.4625
2023-07-31,66.82149
2023-08-01,63.60318
2023-08-02,63.37093
2023-08-03,62.8069
2023-08-04,53.58327
2023-08-05,28.73258
2023-08-06,28.00265
2023-08-07,68.11546
2023-08-08,67.45189
2023-08-09,69.4426
2023-08-10,66.85467
2023-08-11,62.67418
2023-08-12,33.90842
2023-08-13,33.41074
2023-08-14,61.31386
2023-08-15,41.20769
2023-08-16,71.96416
2023-08-17,73.7558
2023-08-18,63.73589
2023-08-19,35.56735
2023-08-20,34.37292
2023-08-21,74.45255
2023-08-22,72.16323
2023-08-23,77.14001
2023-08-24,75.1493
2023-08-25,71.00199
2023-08-26,37.52488
2023-08-27,36.86131
2023-08-28,82.11678
2023-08-29,79.99336
2023-08-30,80.29197
2023-08-31,72.56138
2023-09-01,68.41406
2023-09-02,40.67684
2023-09-03,39.25016
2023-09-04,87.9562
2023-09-05,82.81353
2023-09-06,82.81353
2023-09-07,83.84207
2023-09-08,71.43331
2023-09-09,40.14598
2023-09-10,34.70471
2023-09-11,84.50564
2023-09-12,79.06436
2023-09-13,74.41937
2023-09-14,70.70338
2023-09-15,64.39946
2023-09-16,38.68613
2023-09-17,37.32581
2023-09-18,77.17319
2023-09-19,75.64698
2023-09-20,64.63171
2023-09-21,64.83078
2023-09-22,60.81619
2023-09-23,35.56735
2023-09-24,29.32979
2023-09-25,62.87325
2023-09-26,58.09555
2023-09-27,43.56337
2023-09-28,21.16788
2023-09-29,19.80756
2023-09-30,21.23424
2023-10-01,21.69873
2023-10-02,28.53351
2023-10-03,36.49635
2023-10-04,69.04445
2023-10-05,71.40013
2023-10-06,68.24817
2023-10-07,39.1838
2023-10-08,33.67617
2023-10-09,42.4353
2023-10-10,78.43397
2023-10-11,82.5481
2023-10-12,80.98871
2023-10-13,69.34306
2023-10-14,36.36363
2023-10-15,35.36828
2023-10-16,81.55275
2023-10-17,77.7704
2023-10-18,75.74651
2023-10-19,70.73656
2023-10-20,61.14797
2023-10-21,32.81353
2023-10-22,36.42999
2023-10-23,78.56668
2023-10-24,73.98805
2023-10-25,71.79827
2023-10-26,69.2767
2023-10-27,61.34704
2023-10-28,34.07431
2023-10-29,34.04114
2023-10-30,75.84605
2023-10-31,71.89781
2023-11-01,77.37226
2023-11-02,79.1639
2023-11-03,67.78367
2023-11-04,34.57199
2023-11-05,34.90378
2023-11-06,76.11147
2023-11-07,72.13005
2023-11-08,73.32448
2023-11-09,70.80291
2023-11-10,58.22826
2023-11-11,34.43928
2023-11-12,32.68082
2023-11-13,73.68944
2023-11-14,73.55673
2023-11-15,75.31519
2023-11-16,67.02057
2023-11-17,56.73523
2023-11-18,29.82747
2023-11-19,28.40079
2023-11-20,69.37624
2023-11-21,70.13934
2023-11-22,68.44724
2023-11-23,66.68878
2023-11-24,57.16655
2023-11-25,28.86529
2023-11-26,27.96947
2023-11-27,71.16788
2023-11-28,64.499
2023-11-29,66.45653
2023-11-30,66.02521
2023-12-01,57.8633
2023-12-02,35.40145
2023-12-03,31.02189
2023-12-04,71.43331
2023-12-05,74.48573
2023-12-06,72.39548
2023-12-07,68.8122
2023-12-08,65.66025
2023-12-09,29.72793
2023-12-10,32.91307
2023-12-11,72.32913
2023-12-12,72.19641
2023-12-13,74.2203
2023-12-14,65.92568
2023-12-15,57.43198
2023-12-16,31.15461
2023-12-17,28.89847
2023-12-18,64.66489
2023-12-19,63.30457
2023-12-20,63.43729
2023-12-21,60.91572
2023-12-22,48.17518
2023-12-23,27.60451
2023-12-24,19.87392
2023-12-25,24.31984
2023-12-26,61.01526
2023-12-27,59.02455
2023-12-28,62.87325
2023-12-29,50.23224
2023-12-30,31.25414
2023-12-31,25.81287
2024-01-01,31.42003
2024-01-02,81.61911
2024-01-03,86.33045
2024-01-04,85.40145
2024-01-05,73.85534
2024-01-06,42.8998
2024-01-07,38.05573
2024-01-08,75.51426
2024-01-09,84.77106
2024-01-10,81.58593
2024-01-11,82.18314
2024-01-12,75.21566
2024-01-13,41.53948
2024-01-14,37.82349
2024-01-15,84.07431
2024-01-16,84.10749
2024-01-17,82.68082
2024-01-18,81.75182
2024-01-19,76.14465
2024-01-20,40.74319
2024-01-21,40.94226
2024-01-22,80.72329
2024-01-23,79.06436
2024-01-24,81.75182
2024-01-25,75.01658
2024-01-26,69.21035
2024-01-27,42.30258
2024-01-28,35.20238
2024-01-29,77.23954
2024-01-30,73.78898
2024-01-31,74.31984
2024-02-01,76.64233
2024-02-02,69.7412
2024-02-03,40.04644
2024-02-04,37.15992
2024-02-05,71.06834
2024-02-06,69.97345
2024-02-07,62.27604
2024-02-08,48.04246
2024-02-09,27.90311
2024-02-10,25.64698
2024-02-11,26.0783
2024-02-12,33.1785
2024-02-13,80.05972
2024-02-14,81.91771
2024-02-15,81.91771
2024-02-16,72.5282
2024-02-17,39.98009
2024-02-18,39.41605
2024-02-19,83.77571
2024-02-20,83.44392
2024-02-21,82.64764
2024-02-22,77.80358
2024-02-23,83.04578
2024-02-24,46.51625
2024-02-25,38.81884
2024-02-26,77.53815
2024-02-27,82.97942
2024-02-28,77.57133
2024-02-29,70.50431
2024-03-01,42.00398
2024-03-02,38.18845
2024-03-03,40.84273
2024-03-04,87.55806
2024-03-05,90.77637
2024-03-06,89.25016
2024-03-07,87.92302
2024-03-08,80.12607
2024-03-09,44.16058
2024-03-10,41.07498
2024-03-11,88.15527
2024-03-12,94.45919
2024-03-13,90.21234
2024-03-14,81.71864
2024-03-15,77.73722
2024-03-16,42.80026
2024-03-17,42.30258
2024-03-18,86.52952
2024-03-19,81.3205
2024-03-20,88.52023
