date,HLB주가
2023-05-30,5.56847
2023-05-31,4.72392
2023-06-01,5.11436
2023-06-02,4.38334
2023-06-03,1.75832
2023-06-04,1.10483
2023-06-05,6.42687
2023-06-06,1.75001
2023-06-07,5.18912
2023-06-08,3.76308
2023-06-09,3.64955
2023-06-10,0.52888
2023-06-11,0.4735
2023-06-12,4.11197
2023-06-13,3.93753
2023-06-14,3.56094
2023-06-15,3.59694
2023-06-16,3.57755
2023-06-17,0.51226
2023-06-18,0.44027
2023-06-19,3.5111
2023-06-20,3.64401
2023-06-21,4.11474
2023-06-22,4.05106
2023-06-23,3.83784
2023-06-24,0.5538
2023-06-25,0.49011
2023-06-26,4.18674
2023-06-27,3.752
2023-06-28,3.40865
2023-06-29,3.09852
2023-06-30,4.43041
2023-07-01,0.63964
2023-07-02,0.58979
2023-07-03,3.79631
2023-07-04,3.04591
2023-07-05,2.92407
2023-07-06,3.26466
2023-07-07,3.09298
2023-07-08,0.43473
2023-07-09,0.37658
2023-07-10,3.44464
2023-07-11,3.7077
2023-07-12,3.45295
2023-07-13,3.90984
2023-07-14,3.12344
2023-07-15,1.0273
2023-07-16,5.37464
2023-07-17,14.29916
2023-07-18,5.34695
2023-07-19,6.36041
2023-07-20,13.23309
2023-07-21,5.98936
2023-07-22,1.33743
2023-07-23,1.00515
2023-07-24,4.91222
2023-07-25,4.65747
2023-07-26,4.51071
2023-07-27,5.58786
2023-07-28,4.30304
2023-07-29,0.55657
2023-07-30,0.44857
2023-07-31,4.52179
2023-08-01,4.807
2023-08-02,4.25873
2023-08-03,4.45256
2023-08-04,3.30896
2023-08-05,0.52334
2023-08-06,0.44027
2023-08-07,3.52771
2023-08-08,2.97391
2023-08-09,4.06213
2023-08-10,3.71601
2023-08-11,3.38649
2023-08-12,0.4375
2023-08-13,0.45965
2023-08-14,2.97114
2023-08-15,0.65625
2023-08-16,3.30342
2023-08-17,2.8853
2023-08-18,2.99052
2023-08-19,0.43196
2023-08-20,0.39043
2023-08-21,3.4308
2023-08-22,3.36988
2023-08-23,3.52217
2023-08-24,3.6274
2023-08-25,3.12621
2023-08-26,0.45134
2023-08-27,0.43196
2023-08-28,3.07083
2023-08-29,3.54986
2023-08-30,3.33388
2023-08-31,3.36157
2023-09-01,3.00714
2023-09-02,0.48734
2023-09-03,0.39873
2023-09-04,2.8853
2023-09-05,2.93514
2023-09-06,2.74131
2023-09-07,2.42565
2023-09-08,2.73578
2023-09-09,0.43196
2023-09-10,0.36827
2023-09-11,3.95414
2023-09-12,9.52262
2023-09-13,5.98659
2023-09-14,5.67093
2023-09-15,4.76546
2023-09-16,0.67563
2023-09-17,0.60641
2023-09-18,4.23381
2023-09-19,3.88215
2023-09-20,3.76308
2023-09-21,3.53048
2023-09-22,2.96837
2023-09-23,0.53718
2023-09-24,0.3572
2023-09-25,2.93238
2023-09-26,2.6444
2023-09-27,2.81885
2023-09-28,0.40427
2023-09-29,0.41812
2023-09-30,0.38766
2023-10-01,0.31289
2023-10-02,0.60364
2023-10-03,0.50672
2023-10-04,3.38926
2023-10-05,3.18712
2023-10-06,2.92684
2023-10-07,0.37381
2023-10-08,0.31566
2023-10-09,0.55657
2023-10-10,2.7607
2023-10-11,2.32596
2023-10-12,2.41457
2023-10-13,2.19028
2023-10-14,0.34612
2023-10-15,0.35166
2023-10-16,2.54471
2023-10-17,3.69939
2023-10-18,3.19543
2023-10-19,2.72747
2023-10-20,3.04037
2023-10-21,0.51503
2023-10-22,0.45688
2023-10-23,3.23697
2023-10-24,3.27296
2023-10-25,2.56964
2023-10-26,2.73578
2023-10-27,3.04591
2023-10-28,0.49288
2023-10-29,0.35443
2023-10-30,2.41734
2023-10-31,2.38965
2023-11-01,2.49487
2023-11-02,2.81885
2023-11-03,2.45888
2023-11-04,0.42642
2023-11-05,0.57318
2023-11-06,7.17727
2023-11-07,6.2718
2023-11-08,3.50279
2023-11-09,3.28127
2023-11-10,2.50595
2023-11-11,0.44027
2023-11-12,0.36827
2023-11-13,2.66101
2023-11-14,2.60563
2023-11-15,2.90192
2023-11-16,3.05975
2023-11-17,2.5641
2023-11-18,0.4015
2023-11-19,0.2852
2023-11-20,2.69424
2023-11-21,3.48341
2023-11-22,2.55579
2023-11-23,3.32834
2023-11-24,2.94899
2023-11-25,0.44027
2023-11-26,0.37658
2023-11-27,3.28127
2023-11-28,3.46679
2023-11-29,2.96007
2023-11-30,2.75793
2023-12-01,2.50872
2023-12-02,0.39596
2023-12-03,0.33505
2023-12-04,4.08982
2023-12-05,3.57755
2023-12-06,3.76308
2023-12-07,3.32558
2023-12-08,4.55225
2023-12-09,0.84454
2023-12-10,0.68948
2023-12-11,5.2805
2023-12-12,6.15827
2023-12-13,4.46087
2023-12-14,34.28864
2023-12-15,31.71346
2023-12-16,9.34263
2023-12-17,8.29041
2023-12-18,21.24383
2023-12-19,39.11502
2023-12-20,28.91399
2023-12-21,22.24068
2023-12-22,13.08079
2023-12-23,2.79393
2023-12-24,3.5111
2023-12-25,3.89045
2023-12-26,15.86642
2023-12-27,18.50528
2023-12-28,12.56853
2023-12-29,5.18081
2023-12-30,3.05698
2023-12-31,4.42764
2024-01-01,4.93714
2024-01-02,20.01439
2024-01-03,14.29639
2024-01-04,26.90923
2024-01-05,15.60336
2024-01-06,3.48618
2024-01-07,3.71324
2024-01-08,12.98111
2024-01-09,11.28371
2024-01-10,10.60807
2024-01-11,10.43085
2024-01-12,8.58946
2024-01-13,1.49526
2024-01-14,1.49249
2024-01-15,10.17333
2024-01-16,9.19864
2024-01-17,8.43717
2024-01-18,17.61089
2024-01-19,11.19787
2024-01-20,1.88292
2024-01-21,1.39558
2024-01-22,10.03212
2024-01-23,35.74237
2024-01-24,19.60458
2024-01-25,36.47892
2024-01-26,73.56149
2024-01-27,21.41828
2024-01-28,18.65204
2024-01-29,100.0
2024-01-30,83.08966
2024-01-31,47.2919
2024-02-01,37.00503
2024-02-02,46.69657
2024-02-03,11.87628
2024-02-04,10.37547
2024-02-05,38.19294
2024-02-06,40.64074
2024-02-07,44.17677
2024-02-08,27.92268
2024-02-09,9.73583
2024-02-10,6.57916
2024-02-11,6.36318
2024-02-12,6.73423
2024-02-13,30.52001
2024-02-14,31.12089
2024-02-15,32.57462
2024-02-16,24.65802
2024-02-17,6.16935
2024-02-18,5.19189
2024-02-19,68.55513
2024-02-20,46.79348
2024-02-21,50.5621
2024-02-22,33.29733
2024-02-23,33.1838
2024-02-24,8.42055
2024-02-25,8.22118
2024-02-26,32.13435
2024-02-27,27.94761
2024-02-28,26.73201
2024-02-29,36.73367
2024-03-01,11.63537
2024-03-02,9.72199
2024-03-03,10.00443
2024-03-04,35.15257
2024-03-05,31.99313
2024-03-06,28.26327
2024-03-07,25.16475
2024-03-08,86.50938
2024-03-09,25.38073
2024-03-10,21.67303
2024-03-11,72.91908
2024-03-12,53.44187
2024-03-13,86.1411
2024-03-14,80.5837
2024-03-15,54.07875
2024-03-16,11.80982
2024-03-17,11.03173
2024-03-18,50.5178
2024-03-19,45.70803
2024-03-20,47.08146
