date,앱테크추천
2023-05-30,13.55119
2023-05-31,14.64052
2023-06-01,18.47494
2023-06-02,12.76688
2023-06-03,10.8061
2023-06-04,15.77342
2023-06-05,14.11764
2023-06-06,14.11764
2023-06-07,11.7647
2023-06-08,12.81045
2023-06-09,11.2854
2023-06-10,11.32897
2023-06-11,13.68191
2023-06-12,16.86274
2023-06-13,14.59694
2023-06-14,13.24618
2023-06-15,14.0305
2023-06-16,10.84967
2023-06-17,9.41176
2023-06-18,11.50326
2023-06-19,12.72331
2023-06-20,13.98692
2023-06-21,14.85838
2023-06-22,14.64052
2023-06-23,12.15686
2023-06-24,12.15686
2023-06-25,13.94335
2023-06-26,14.90196
2023-06-27,15.94771
2023-06-28,13.24618
2023-06-29,12.8976
2023-06-30,12.50544
2023-07-01,15.16339
2023-07-02,15.55555
2023-07-03,12.98474
2023-07-04,14.59694
2023-07-05,13.50762
2023-07-06,13.55119
2023-07-07,12.33115
2023-07-08,11.72113
2023-07-09,12.98474
2023-07-10,11.32897
2023-07-11,10.89324
2023-07-12,11.7647
2023-07-13,12.63616
2023-07-14,11.32897
2023-07-15,11.02396
2023-07-16,13.89978
2023-07-17,13.8562
2023-07-18,13.20261
2023-07-19,12.11328
2023-07-20,11.32897
2023-07-21,9.41176
2023-07-22,9.0196
2023-07-23,9.45533
2023-07-24,11.11111
2023-07-25,11.54684
2023-07-26,11.15468
2023-07-27,9.93464
2023-07-28,9.49891
2023-07-29,7.49455
2023-07-30,9.06318
2023-07-31,13.20261
2023-08-01,14.90196
2023-08-02,9.28104
2023-08-03,11.11111
2023-08-04,11.89542
2023-08-05,10.6318
2023-08-06,9.06318
2023-08-07,10.98039
2023-08-08,11.7647
2023-08-09,12.15686
2023-08-10,13.50762
2023-08-11,11.15468
2023-08-12,8.84531
2023-08-13,11.11111
2023-08-14,11.63398
2023-08-15,11.80827
2023-08-16,11.2854
2023-08-17,11.54684
2023-08-18,9.80392
2023-08-19,8.93246
2023-08-20,12.81045
2023-08-21,12.20043
2023-08-22,13.55119
2023-08-23,13.42047
2023-08-24,13.94335
2023-08-25,11.37254
2023-08-26,11.45969
2023-08-27,12.244
2023-08-28,14.68409
2023-08-29,14.11764
2023-08-30,13.55119
2023-08-31,12.67973
2023-09-01,13.50762
2023-09-02,12.244
2023-09-03,13.42047
2023-09-04,11.2854
2023-09-05,11.67755
2023-09-06,11.2854
2023-09-07,10.76252
2023-09-08,11.63398
2023-09-09,9.28104
2023-09-10,9.80392
2023-09-11,10.58823
2023-09-12,11.93899
2023-09-13,11.67755
2023-09-14,11.19825
2023-09-15,11.11111
2023-09-16,9.89106
2023-09-17,9.89106
2023-09-18,11.54684
2023-09-19,16.03485
2023-09-20,22.70152
2023-09-21,23.87799
2023-09-22,15.99128
2023-09-23,14.42265
2023-09-24,15.42483
2023-09-25,17.47276
2023-09-26,14.55337
2023-09-27,14.5098
2023-09-28,15.55555
2023-09-29,16.51416
2023-09-30,16.73202
2023-10-01,21.35076
2023-10-02,19.56427
2023-10-03,20.26143
2023-10-04,18.03921
2023-10-05,15.72984
2023-10-06,12.63616
2023-10-07,9.62962
2023-10-08,24.27015
2023-10-09,16.42701
2023-10-10,14.37908
2023-10-11,14.72766
2023-10-12,14.33551
2023-10-13,13.81263
2023-10-14,12.59259
2023-10-15,16.77559
2023-10-16,16.33986
2023-10-17,16.94989
2023-10-18,16.122
2023-10-19,16.38344
2023-10-20,12.8976
2023-10-21,11.89542
2023-10-22,13.63834
2023-10-23,15.11982
2023-10-24,13.8562
2023-10-25,14.81481
2023-10-26,15.29411
2023-10-27,15.4684
2023-10-28,15.20697
2023-10-29,14.37908
2023-10-30,17.82135
2023-10-31,20.9586
2023-11-01,20.43572
2023-11-02,17.12418
2023-11-03,15.20697
2023-11-04,33.63834
2023-11-05,23.09368
2023-11-06,22.35294
2023-11-07,21.39433
2023-11-08,15.72984
2023-11-09,11.63398
2023-11-10,10.23965
2023-11-11,8.67102
2023-11-12,8.71459
2023-11-13,11.15468
2023-11-14,8.97603
2023-11-15,8.45315
2023-11-16,9.23747
2023-11-17,9.71677
2023-11-18,8.80174
2023-11-19,8.80174
2023-11-20,7.97385
2023-11-21,9.15032
2023-11-22,9.41176
2023-11-23,8.36601
2023-11-24,8.84531
2023-11-25,8.45315
2023-11-26,10.76252
2023-11-27,9.41176
2023-11-28,11.32897
2023-11-29,9.49891
2023-11-30,10.41394
2023-12-01,12.20043
2023-12-02,9.0196
2023-12-03,12.28758
2023-12-04,10.37037
2023-12-05,9.93464
2023-12-06,11.32897
2023-12-07,11.67755
2023-12-08,7.71241
2023-12-09,9.36819
2023-12-10,10.71895
2023-12-11,9.97821
2023-12-12,12.63616
2023-12-13,12.85403
2023-12-14,12.28758
2023-12-15,9.93464
2023-12-16,11.19825
2023-12-17,11.54684
2023-12-18,11.89542
2023-12-19,14.16122
2023-12-20,15.20697
2023-12-21,10.54466
2023-12-22,8.45315
2023-12-23,8.40958
2023-12-24,8.5403
2023-12-25,9.97821
2023-12-26,9.23747
2023-12-27,9.41176
2023-12-28,10.84967
2023-12-29,10.50108
2023-12-30,11.63398
2023-12-31,14.81481
2024-01-01,18.43137
2024-01-02,15.20697
2024-01-03,15.99128
2024-01-04,16.29629
2024-01-05,13.15904
2024-01-06,12.81045
2024-01-07,16.6013
2024-01-08,15.07625
2024-01-09,14.81481
2024-01-10,12.46187
2024-01-11,14.29193
2024-01-12,12.72331
2024-01-13,13.02832
2024-01-14,14.90196
2024-01-15,14.68409
2024-01-16,13.72549
2024-01-17,13.68191
2024-01-18,13.20261
2024-01-19,10.54466
2024-01-20,11.59041
2024-01-21,25.53376
2024-01-22,14.72766
2024-01-23,11.67755
2024-01-24,12.54901
2024-01-25,10.89324
2024-01-26,11.32897
2024-01-27,12.244
2024-01-28,15.42483
2024-01-29,12.94117
2024-01-30,13.89978
2024-01-31,12.81045
2024-02-01,14.85838
2024-02-02,14.20479
2024-02-03,11.2854
2024-02-04,13.50762
2024-02-05,11.11111
2024-02-06,10.45751
2024-02-07,10.84967
2024-02-08,10.23965
2024-02-09,11.54684
2024-02-10,8.5403
2024-02-11,12.06971
2024-02-12,15.68627
2024-02-13,13.76906
2024-02-14,13.24618
2024-02-15,13.63834
2024-02-16,12.81045
2024-02-17,11.37254
2024-02-18,11.50326
2024-02-19,12.33115
2024-02-20,11.89542
2024-02-21,12.63616
2024-02-22,11.72113
2024-02-23,10.06535
2024-02-24,9.6732
2024-02-25,10.84967
2024-02-26,10.6318
2024-02-27,12.63616
2024-02-28,11.93899
2024-02-29,13.07189
2024-03-01,14.77124
2024-03-02,12.4183
2024-03-03,12.81045
2024-03-04,11.50326
2024-03-05,11.67755
2024-03-06,13.59477
2024-03-07,10.41394
2024-03-08,9.6732
2024-03-09,9.71677
2024-03-10,12.06971
2024-03-11,16.68845
2024-03-12,14.24836
2024-03-13,13.55119
2024-03-14,13.42047
2024-03-15,10.98039
2024-03-16,10.19607
2024-03-17,13.24618
2024-03-18,13.68191
2024-03-19,13.11546
2024-03-20,15.20697
