date,겸재정선
2023-05-30,4.9314
2023-05-31,4.18984
2023-06-01,4.96848
2023-06-02,3.41119
2023-06-03,3.93029
2023-06-04,4.78309
2023-06-05,3.11457
2023-06-06,3.59658
2023-06-07,5.41342
2023-06-08,5.07971
2023-06-09,4.30107
2023-06-10,2.8921
2023-06-11,4.37523
2023-06-12,4.89432
2023-06-13,6.00667
2023-06-14,5.33926
2023-06-15,4.22691
2023-06-16,4.04152
2023-06-17,2.70671
2023-06-18,3.85613
2023-06-19,3.96737
2023-06-20,4.11568
2023-06-21,3.29996
2023-06-22,4.22691
2023-06-23,3.96737
2023-06-24,3.2258
2023-06-25,8.86169
2023-06-26,3.7449
2023-06-27,5.48757
2023-06-28,4.9314
2023-06-29,3.59658
2023-06-30,3.48535
2023-07-01,4.26399
2023-07-02,2.8921
2023-07-03,2.96625
2023-07-04,3.11457
2023-07-05,3.89321
2023-07-06,3.26288
2023-07-07,3.48535
2023-07-08,3.93029
2023-07-09,3.85613
2023-07-10,2.41008
2023-07-11,3.18872
2023-07-12,2.78086
2023-07-13,2.85502
2023-07-14,2.66963
2023-07-15,4.37523
2023-07-16,3.41119
2023-07-17,2.373
2023-07-18,3.2258
2023-07-19,2.15053
2023-07-20,2.63255
2023-07-21,2.96625
2023-07-22,1.89098
2023-07-23,1.96514
2023-07-24,2.373
2023-07-25,2.44716
2023-07-26,2.26177
2023-07-27,2.41008
2023-07-28,2.18761
2023-07-29,2.70671
2023-07-30,3.18872
2023-07-31,2.41008
2023-08-01,3.26288
2023-08-02,2.373
2023-08-03,2.33592
2023-08-04,2.63255
2023-08-05,2.44716
2023-08-06,2.44716
2023-08-07,2.66963
2023-08-08,3.00333
2023-08-09,3.29996
2023-08-10,4.00444
2023-08-11,3.96737
2023-08-12,4.4123
2023-08-13,3.41119
2023-08-14,3.52243
2023-08-15,2.52131
2023-08-16,2.22469
2023-08-17,3.04041
2023-08-18,2.29885
2023-08-19,2.55839
2023-08-20,4.70893
2023-08-21,4.18984
2023-08-22,3.93029
2023-08-23,3.55951
2023-08-24,3.37411
2023-08-25,3.07749
2023-08-26,2.29885
2023-08-27,34.89061
2023-08-28,10.75268
2023-08-29,6.93362
2023-08-30,4.0786
2023-08-31,3.44827
2023-09-01,5.37634
2023-09-02,12.49536
2023-09-03,7.26733
2023-09-04,4.26399
2023-09-05,3.07749
2023-09-06,2.55839
2023-09-07,3.85613
2023-09-08,3.15164
2023-09-09,3.04041
2023-09-10,3.00333
2023-09-11,3.78197
2023-09-12,4.67185
2023-09-13,3.63366
2023-09-14,3.18872
2023-09-15,3.07749
2023-09-16,2.15053
2023-09-17,2.52131
2023-09-18,2.55839
2023-09-19,3.41119
2023-09-20,2.55839
2023-09-21,2.373
2023-09-22,3.26288
2023-09-23,2.41008
2023-09-24,2.63255
2023-09-25,2.78086
2023-09-26,2.96625
2023-09-27,2.373
2023-09-28,1.85391
2023-09-29,2.66963
2023-09-30,2.74378
2023-10-01,2.8921
2023-10-02,2.18761
2023-10-03,2.96625
2023-10-04,2.29885
2023-10-05,2.29885
2023-10-06,2.96625
2023-10-07,2.48424
2023-10-08,2.92918
2023-10-09,3.37411
2023-10-10,2.81794
2023-10-11,3.70782
2023-10-12,2.85502
2023-10-13,2.29885
2023-10-14,2.8921
2023-10-15,3.93029
2023-10-16,2.8921
2023-10-17,3.85613
2023-10-18,3.15164
2023-10-19,3.81905
2023-10-20,3.48535
2023-10-21,3.18872
2023-10-22,3.67074
2023-10-23,3.26288
2023-10-24,5.48757
2023-10-25,3.11457
2023-10-26,5.59881
2023-10-27,3.37411
2023-10-28,2.59547
2023-10-29,2.85502
2023-10-30,3.41119
2023-10-31,4.15276
2023-11-01,2.78086
2023-11-02,3.44827
2023-11-03,3.33704
2023-11-04,2.33592
2023-11-05,2.92918
2023-11-06,3.48535
2023-11-07,2.70671
2023-11-08,3.33704
2023-11-09,3.48535
2023-11-10,3.63366
2023-11-11,2.26177
2023-11-12,2.66963
2023-11-13,2.373
2023-11-14,2.81794
2023-11-15,3.15164
2023-11-16,2.41008
2023-11-17,2.78086
2023-11-18,2.59547
2023-11-19,6.9707
2023-11-20,5.67296
2023-11-21,3.44827
2023-11-22,3.37411
2023-11-23,4.70893
2023-11-24,3.59658
2023-11-25,2.44716
2023-11-26,3.15164
2023-11-27,2.92918
2023-11-28,3.70782
2023-11-29,3.18872
2023-11-30,3.2258
2023-12-01,4.11568
2023-12-02,2.55839
2023-12-03,2.0393
2023-12-04,3.33704
2023-12-05,3.41119
2023-12-06,2.85502
2023-12-07,4.56062
2023-12-08,3.67074
2023-12-09,2.33592
2023-12-10,2.63255
2023-12-11,2.18761
2023-12-12,3.07749
2023-12-13,3.04041
2023-12-14,3.07749
2023-12-15,3.81905
2023-12-16,2.18761
2023-12-17,2.15053
2023-12-18,2.59547
2023-12-19,2.92918
2023-12-20,4.5977
2023-12-21,1.85391
2023-12-22,2.26177
2023-12-23,1.22358
2023-12-24,2.22469
2023-12-25,2.63255
2023-12-26,2.33592
2023-12-27,2.18761
2023-12-28,3.2258
2023-12-29,1.48312
2023-12-30,2.22469
2023-12-31,1.92806
2024-01-01,1.74267
2024-01-02,2.11345
2024-01-03,1.96514
2024-01-04,1.74267
2024-01-05,1.74267
2024-01-06,2.55839
2024-01-07,2.29885
2024-01-08,1.92806
2024-01-09,2.373
2024-01-10,1.59436
2024-01-11,2.55839
2024-01-12,1.81683
2024-01-13,2.22469
2024-01-14,2.29885
2024-01-15,2.48424
2024-01-16,1.85391
2024-01-17,2.52131
2024-01-18,1.96514
2024-01-19,1.81683
2024-01-20,1.85391
2024-01-21,3.11457
2024-01-22,2.26177
2024-01-23,2.18761
2024-01-24,2.07638
2024-01-25,3.00333
2024-01-26,2.00222
2024-01-27,2.70671
2024-01-28,2.59547
2024-01-29,1.96514
2024-01-30,2.26177
2024-01-31,1.59436
2024-02-01,2.55839
2024-02-02,2.26177
2024-02-03,1.81683
2024-02-04,2.96625
2024-02-05,1.59436
2024-02-06,2.48424
2024-02-07,2.78086
2024-02-08,2.11345
2024-02-09,1.5202
2024-02-10,3.29996
2024-02-11,3.18872
2024-02-12,2.44716
2024-02-13,4.26399
2024-02-14,2.8921
2024-02-15,2.41008
2024-02-16,2.85502
2024-02-17,3.2258
2024-02-18,1.96514
2024-02-19,1.70559
2024-02-20,2.96625
2024-02-21,1.89098
2024-02-22,3.18872
2024-02-23,2.18761
2024-02-24,1.89098
2024-02-25,2.41008
2024-02-26,2.78086
2024-02-27,2.59547
2024-02-28,2.44716
2024-02-29,2.81794
2024-03-01,2.70671
2024-03-02,2.07638
2024-03-03,2.44716
2024-03-04,2.15053
2024-03-05,2.22469
2024-03-06,2.11345
2024-03-07,2.74378
2024-03-08,2.07638
2024-03-09,2.85502
2024-03-10,2.70671
2024-03-11,2.373
2024-03-12,2.29885
2024-03-13,2.33592
2024-03-14,3.85613
2024-03-15,2.81794
2024-03-16,3.07749
2024-03-17,2.66963
2024-03-18,3.07749
2024-03-19,3.18872
2024-03-20,3.04041
