date,비갱신실비보험
2023-06-16,5.4878
2023-06-17,3.04878
2023-06-18,3.35365
2023-06-19,7.62195
2023-06-20,9.45121
2023-06-21,8.2317
2023-06-22,7.62195
2023-06-23,9.45121
2023-06-24,3.35365
2023-06-25,6.09756
2023-06-26,9.14634
2023-06-27,12.5
2023-06-28,12.80487
2023-06-29,11.28048
2023-06-30,6.70731
2023-07-01,2.13414
2023-07-02,5.4878
2023-07-03,3.96341
2023-07-04,7.62195
2023-07-05,4.87804
2023-07-06,5.18292
2023-07-07,11.28048
2023-07-08,5.4878
2023-07-09,1.82926
2023-07-10,7.31707
2023-07-11,7.31707
2023-07-12,12.19512
2023-07-13,13.10975
2023-07-14,10.06097
2023-07-15,5.4878
2023-07-16,7.31707
2023-07-17,8.53658
2023-07-18,8.53658
2023-07-19,9.75609
2023-07-20,8.53658
2023-07-21,9.14634
2023-07-22,2.43902
2023-07-23,3.96341
2023-07-24,10.9756
2023-07-25,7.62195
2023-07-26,7.92682
2023-07-27,7.62195
2023-07-28,8.53658
2023-07-29,4.26829
2023-07-30,6.09756
2023-07-31,6.40243
2023-08-01,9.14634
2023-08-02,5.79268
2023-08-03,6.40243
2023-08-04,2.43902
2023-08-05,2.13414
2023-08-06,3.35365
2023-08-07,8.53658
2023-08-08,11.28048
2023-08-09,10.36585
2023-08-10,11.28048
2023-08-11,14.93902
2023-08-12,7.62195
2023-08-13,9.75609
2023-08-14,11.58536
2023-08-15,12.80487
2023-08-16,10.67073
2023-08-17,13.10975
2023-08-18,13.41463
2023-08-19,3.04878
2023-08-20,7.01219
2023-08-21,10.06097
2023-08-22,11.58536
2023-08-23,12.80487
2023-08-24,16.15853
2023-08-25,17.68292
2023-08-26,12.80487
2023-08-27,8.84146
2023-08-28,19.51219
2023-08-29,18.29268
2023-08-30,14.93902
2023-08-31,15.85365
2023-09-01,10.36585
2023-09-02,4.87804
2023-09-03,10.67073
2023-09-04,9.14634
2023-09-05,10.67073
2023-09-06,10.06097
2023-09-07,10.9756
2023-09-08,12.19512
2023-09-09,7.92682
2023-09-10,6.70731
2023-09-11,15.85365
2023-09-12,10.06097
2023-09-13,11.58536
2023-09-14,13.41463
2023-09-15,17.37804
2023-09-16,4.87804
2023-09-17,7.62195
2023-09-18,12.5
2023-09-19,10.9756
2023-09-20,10.67073
2023-09-21,11.28048
2023-09-22,10.67073
2023-09-23,4.87804
2023-09-24,8.84146
2023-09-25,13.71951
2023-09-26,12.5
2023-09-27,11.28048
2023-09-28,6.40243
2023-09-29,4.87804
2023-09-30,7.92682
2023-10-01,7.92682
2023-10-02,7.92682
2023-10-03,10.06097
2023-10-04,12.5
2023-10-05,14.93902
2023-10-06,11.89024
2023-10-07,6.40243
2023-10-08,3.96341
2023-10-09,5.4878
2023-10-10,11.58536
2023-10-11,16.76829
2023-10-12,11.28048
2023-10-13,18.29268
2023-10-14,7.92682
2023-10-15,4.26829
2023-10-16,10.36585
2023-10-17,16.76829
2023-10-18,10.36585
2023-10-19,12.5
2023-10-20,17.9878
2023-10-21,9.75609
2023-10-22,4.57317
2023-10-23,14.32926
2023-10-24,10.9756
2023-10-25,12.80487
2023-10-26,13.41463
2023-10-27,16.46341
2023-10-28,5.79268
2023-10-29,10.67073
2023-10-30,20.42682
2023-10-31,18.59756
2023-11-01,15.54878
2023-11-02,13.71951
2023-11-03,17.68292
2023-11-04,8.2317
2023-11-05,11.89024
2023-11-06,14.32926
2023-11-07,13.10975
2023-11-08,16.76829
2023-11-09,12.80487
2023-11-10,15.85365
2023-11-11,8.2317
2023-11-12,8.2317
2023-11-13,10.67073
2023-11-14,19.51219
2023-11-15,16.15853
2023-11-16,18.90243
2023-11-17,10.06097
2023-11-18,8.53658
2023-11-19,7.01219
2023-11-20,13.71951
2023-11-21,14.32926
2023-11-22,7.01219
2023-11-23,11.28048
2023-11-24,10.9756
2023-11-25,6.70731
2023-11-26,6.70731
2023-11-27,14.32926
2023-11-28,12.80487
2023-11-29,12.80487
2023-11-30,17.68292
2023-12-01,19.20731
2023-12-02,7.62195
2023-12-03,8.2317
2023-12-04,18.90243
2023-12-05,21.95121
2023-12-06,17.07317
2023-12-07,18.90243
2023-12-08,17.37804
2023-12-09,10.36585
2023-12-10,18.59756
2023-12-11,21.95121
2023-12-12,17.9878
2023-12-13,16.76829
2023-12-14,21.95121
2023-12-15,14.93902
2023-12-16,10.36585
2023-12-17,13.71951
2023-12-18,16.15853
2023-12-19,18.90243
2023-12-20,24.69512
2023-12-21,23.17073
2023-12-22,20.7317
2023-12-23,9.75609
2023-12-24,12.19512
2023-12-25,14.02439
2023-12-26,25.30487
2023-12-27,23.78048
2023-12-28,21.64634
2023-12-29,16.15853
2023-12-30,15.2439
2023-12-31,11.28048
2024-01-01,14.32926
2024-01-02,18.59756
2024-01-03,20.42682
2024-01-04,21.64634
2024-01-05,16.46341
2024-01-06,9.14634
2024-01-07,13.71951
2024-01-08,18.90243
2024-01-09,17.07317
2024-01-10,22.56097
2024-01-11,18.29268
2024-01-12,25.60975
2024-01-13,9.75609
2024-01-14,9.14634
2024-01-15,23.17073
2024-01-16,24.69512
2024-01-17,21.03658
2024-01-18,19.51219
2024-01-19,24.69512
2024-01-20,14.32926
2024-01-21,14.32926
2024-01-22,22.56097
2024-01-23,25.30487
2024-01-24,25.60975
2024-01-25,23.4756
2024-01-26,28.35365
2024-01-27,9.14634
2024-01-28,7.01219
2024-01-29,21.95121
2024-01-30,19.51219
2024-01-31,20.12195
2024-02-01,22.25609
2024-02-02,27.43902
2024-02-03,8.2317
2024-02-04,10.67073
2024-02-05,30.4878
2024-02-06,17.37804
2024-02-07,16.15853
2024-02-08,12.19512
2024-02-09,5.18292
2024-02-10,10.9756
2024-02-11,2.13414
2024-02-12,10.9756
2024-02-13,21.64634
2024-02-14,20.7317
2024-02-15,15.85365
2024-02-16,18.29268
2024-02-17,12.19512
2024-02-18,6.40243
2024-02-19,13.71951
2024-02-20,14.63414
2024-02-21,18.59756
2024-02-22,20.42682
2024-02-23,12.80487
2024-02-24,9.75609
2024-02-25,6.09756
2024-02-26,23.17073
2024-02-27,21.95121
2024-02-28,16.15853
2024-02-29,12.80487
2024-03-01,8.2317
2024-03-02,9.45121
2024-03-03,11.89024
2024-03-04,13.10975
2024-03-05,14.63414
2024-03-06,17.9878
2024-03-07,14.93902
2024-03-08,17.07317
2024-03-09,7.62195
2024-03-10,8.84146
2024-03-11,19.20731
2024-03-12,19.51219
2024-03-13,16.76829
2024-03-14,18.59756
2024-03-15,19.81707
2024-03-16,16.76829
2024-03-17,9.14634
2024-03-18,14.02439
2024-03-19,19.51219
2024-03-20,17.07317
