date,사회초년생적금
2023-05-30,23.19201
2023-05-31,26.18453
2023-06-01,18.45386
2023-06-02,19.45137
2023-06-03,10.72319
2023-06-04,17.20698
2023-06-05,23.19201
2023-06-06,19.95012
2023-06-07,16.9576
2023-06-08,24.68827
2023-06-09,23.69077
2023-06-10,14.21446
2023-06-11,19.70074
2023-06-12,26.68329
2023-06-13,25.4364
2023-06-14,16.9576
2023-06-15,23.19201
2023-06-16,18.20448
2023-06-17,11.22194
2023-06-18,17.70573
2023-06-19,20.1995
2023-06-20,17.95511
2023-06-21,30.92269
2023-06-22,19.20199
2023-06-23,19.45137
2023-06-24,19.45137
2023-06-25,15.21197
2023-06-26,25.93516
2023-06-27,27.18204
2023-06-28,17.20698
2023-06-29,15.46134
2023-06-30,17.95511
2023-07-01,11.47132
2023-07-02,16.20947
2023-07-03,22.19451
2023-07-04,18.20448
2023-07-05,17.95511
2023-07-06,20.69825
2023-07-07,14.71321
2023-07-08,15.21197
2023-07-09,13.96508
2023-07-10,26.43391
2023-07-11,22.94264
2023-07-12,20.94763
2023-07-13,17.70573
2023-07-14,12.21945
2023-07-15,12.21945
2023-07-16,17.70573
2023-07-17,22.69326
2023-07-18,18.20448
2023-07-19,20.94763
2023-07-20,12.96758
2023-07-21,18.70324
2023-07-22,10.47381
2023-07-23,18.95261
2023-07-24,18.20448
2023-07-25,27.43142
2023-07-26,20.1995
2023-07-27,16.70822
2023-07-28,19.45137
2023-07-29,11.72069
2023-07-30,16.9576
2023-07-31,22.69326
2023-08-01,23.19201
2023-08-02,22.94264
2023-08-03,18.70324
2023-08-04,19.95012
2023-08-05,9.22693
2023-08-06,18.45386
2023-08-07,21.44638
2023-08-08,19.20199
2023-08-09,20.1995
2023-08-10,28.6783
2023-08-11,20.44887
2023-08-12,13.21695
2023-08-13,12.96758
2023-08-14,18.20448
2023-08-15,20.94763
2023-08-16,26.18453
2023-08-17,13.21695
2023-08-18,18.45386
2023-08-19,13.71571
2023-08-20,17.20698
2023-08-21,19.70074
2023-08-22,23.19201
2023-08-23,15.96009
2023-08-24,20.94763
2023-08-25,29.17705
2023-08-26,14.71321
2023-08-27,24.68827
2023-08-28,28.6783
2023-08-29,25.93516
2023-08-30,21.197
2023-08-31,17.70573
2023-09-01,15.21197
2023-09-02,11.97007
2023-09-03,21.197
2023-09-04,26.68329
2023-09-05,25.4364
2023-09-06,21.197
2023-09-07,18.70324
2023-09-08,18.20448
2023-09-09,12.46882
2023-09-10,19.45137
2023-09-11,21.197
2023-09-12,16.9576
2023-09-13,17.45635
2023-09-14,17.45635
2023-09-15,19.20199
2023-09-16,14.96259
2023-09-17,16.70822
2023-09-18,18.20448
2023-09-19,17.20698
2023-09-20,14.46384
2023-09-21,17.45635
2023-09-22,15.21197
2023-09-23,11.97007
2023-09-24,14.21446
2023-09-25,24.18952
2023-09-26,19.95012
2023-09-27,20.44887
2023-09-28,11.97007
2023-09-29,12.96758
2023-09-30,13.46633
2023-10-01,13.21695
2023-10-02,11.72069
2023-10-03,21.197
2023-10-04,24.18952
2023-10-05,14.71321
2023-10-06,17.20698
2023-10-07,14.71321
2023-10-08,12.21945
2023-10-09,13.96508
2023-10-10,24.93765
2023-10-11,22.94264
2023-10-12,20.44887
2023-10-13,18.70324
2023-10-14,12.46882
2023-10-15,16.9576
2023-10-16,26.43391
2023-10-17,22.44389
2023-10-18,20.94763
2023-10-19,18.45386
2023-10-20,20.69825
2023-10-21,13.96508
2023-10-22,15.96009
2023-10-23,17.70573
2023-10-24,25.68578
2023-10-25,25.93516
2023-10-26,21.197
2023-10-27,20.69825
2023-10-28,12.21945
2023-10-29,17.45635
2023-10-30,22.44389
2023-10-31,21.197
2023-11-01,19.95012
2023-11-02,19.95012
2023-11-03,18.20448
2023-11-04,11.47132
2023-11-05,17.95511
2023-11-06,21.197
2023-11-07,16.9576
2023-11-08,13.71571
2023-11-09,17.95511
2023-11-10,18.95261
2023-11-11,13.71571
2023-11-12,14.71321
2023-11-13,19.20199
2023-11-14,14.46384
2023-11-15,15.46134
2023-11-16,20.1995
2023-11-17,14.46384
2023-11-18,15.46134
2023-11-19,20.94763
2023-11-20,26.18453
2023-11-21,19.95012
2023-11-22,19.95012
2023-11-23,18.70324
2023-11-24,25.93516
2023-11-25,12.96758
2023-11-26,18.45386
2023-11-27,22.44389
2023-11-28,17.95511
2023-11-29,17.20698
2023-11-30,17.70573
2023-12-01,14.96259
2023-12-02,12.96758
2023-12-03,15.46134
2023-12-04,21.44638
2023-12-05,25.4364
2023-12-06,20.94763
2023-12-07,20.1995
2023-12-08,19.45137
2023-12-09,9.97506
2023-12-10,14.71321
2023-12-11,20.94763
2023-12-12,15.71072
2023-12-13,14.71321
2023-12-14,15.46134
2023-12-15,15.96009
2023-12-16,13.46633
2023-12-17,17.95511
2023-12-18,18.95261
2023-12-19,21.44638
2023-12-20,23.94014
2023-12-21,18.45386
2023-12-22,25.4364
2023-12-23,18.95261
2023-12-24,16.20947
2023-12-25,17.20698
2023-12-26,24.4389
2023-12-27,26.68329
2023-12-28,27.93017
2023-12-29,25.4364
2023-12-30,19.95012
2023-12-31,22.69326
2024-01-01,32.66832
2024-01-02,35.91022
2024-01-03,37.1571
2024-01-04,26.18453
2024-01-05,27.18204
2024-01-06,20.69825
2024-01-07,25.68578
2024-01-08,29.42643
2024-01-09,28.17955
2024-01-10,28.6783
2024-01-11,25.68578
2024-01-12,25.4364
2024-01-13,21.44638
2024-01-14,28.42892
2024-01-15,24.18952
2024-01-16,28.42892
2024-01-17,27.68079
2024-01-18,23.69077
2024-01-19,23.69077
2024-01-20,23.19201
2024-01-21,22.94264
2024-01-22,22.44389
2024-01-23,21.69576
2024-01-24,26.43391
2024-01-25,40.399
2024-01-26,26.43391
2024-01-27,19.95012
2024-01-28,26.93266
2024-01-29,30.67331
2024-01-30,30.17456
2024-01-31,30.67331
2024-02-01,24.93765
2024-02-02,24.18952
2024-02-03,16.70822
2024-02-04,26.93266
2024-02-05,22.19451
2024-02-06,28.92768
2024-02-07,26.43391
2024-02-08,24.93765
2024-02-09,19.45137
2024-02-10,25.68578
2024-02-11,26.18453
2024-02-12,26.43391
2024-02-13,29.17705
2024-02-14,26.18453
2024-02-15,30.17456
2024-02-16,21.69576
2024-02-17,18.95261
2024-02-18,19.20199
2024-02-19,31.42144
2024-02-20,29.42643
2024-02-21,33.91521
2024-02-22,27.68079
2024-02-23,35.16209
2024-02-24,27.93017
2024-02-25,31.17206
2024-02-26,33.16708
2024-02-27,28.6783
2024-02-28,26.93266
2024-02-29,28.92768
2024-03-01,22.19451
2024-03-02,17.70573
2024-03-03,20.1995
2024-03-04,24.93765
2024-03-05,31.42144
2024-03-06,23.44139
2024-03-07,21.44638
2024-03-08,27.43142
2024-03-09,16.9576
2024-03-10,22.44389
2024-03-11,17.95511
2024-03-12,22.19451
2024-03-13,23.44139
2024-03-14,16.20947
2024-03-15,20.44887
2024-03-16,22.69326
2024-03-17,19.20199
2024-03-18,23.44139
2024-03-19,22.44389
2024-03-20,15.46134
