date,DB하이텍주가
2023-05-29,2.53085
2023-05-30,11.49926
2023-05-31,9.12693
2023-06-01,9.85732
2023-06-02,18.97293
2023-06-03,2.01562
2023-06-04,1.70422
2023-06-05,10.13475
2023-06-06,1.54569
2023-06-07,8.16442
2023-06-08,7.21888
2023-06-09,9.26282
2023-06-10,1.38149
2023-06-11,1.16634
2023-06-12,7.97757
2023-06-13,9.62518
2023-06-14,8.15309
2023-06-15,9.77239
2023-06-16,8.36824
2023-06-17,0.9342
2023-06-18,0.76435
2023-06-19,7.44536
2023-06-20,8.43052
2023-06-21,8.76457
2023-06-22,8.04552
2023-06-23,7.02072
2023-06-24,0.89457
2023-06-25,0.5492
2023-06-26,6.75461
2023-06-27,6.7999
2023-06-28,6.72064
2023-06-29,7.67183
2023-06-30,7.43403
2023-07-01,1.07009
2023-07-02,0.9795
2023-07-03,7.60955
2023-07-04,7.00373
2023-07-05,6.72064
2023-07-06,7.29815
2023-07-07,6.80557
2023-07-08,0.88325
2023-07-09,0.64545
2023-07-10,6.68667
2023-07-11,6.39225
2023-07-12,7.60955
2023-07-13,8.11346
2023-07-14,8.99671
2023-07-15,0.99648
2023-07-16,0.83795
2023-07-17,7.48499
2023-07-18,6.16011
2023-07-19,5.92798
2023-07-20,5.40142
2023-07-21,5.00509
2023-07-22,0.75869
2023-07-23,0.60015
2023-07-24,5.44672
2023-07-25,5.75246
2023-07-26,6.21673
2023-07-27,7.21888
2023-07-28,5.8204
2023-07-29,0.75302
2023-07-30,0.65111
2023-07-31,5.31083
2023-08-01,6.57909
2023-08-02,5.61657
2023-08-03,5.32216
2023-08-04,4.45023
2023-08-05,0.5492
2023-08-06,0.37368
2023-08-07,4.98811
2023-08-08,5.01075
2023-08-09,4.83523
2023-08-10,4.71634
2023-08-11,4.46721
2023-08-12,0.42464
2023-08-13,0.40765
2023-08-14,4.1728
2023-08-15,0.83229
2023-08-16,4.48986
2023-08-17,4.64273
2023-08-18,4.63141
2023-08-19,0.87759
2023-08-20,0.68508
2023-08-21,4.33699
2023-08-22,4.42192
2023-08-23,4.16147
2023-08-24,5.31649
2023-08-25,3.60661
2023-08-26,0.84361
2023-08-27,0.31706
2023-08-28,4.16713
2023-08-29,4.32
2023-08-30,4.42758
2023-08-31,4.28603
2023-09-01,5.12965
2023-09-02,0.91156
2023-09-03,0.67376
2023-09-04,4.56913
2023-09-05,4.13882
2023-09-06,3.77646
2023-09-07,3.60661
2023-09-08,3.56131
2023-09-09,0.49824
2023-09-10,0.39633
2023-09-11,3.81044
2023-09-12,3.87272
2023-09-13,4.23508
2023-09-14,5.31649
2023-09-15,5.11833
2023-09-16,0.77001
2023-09-17,0.58317
2023-09-18,4.0539
2023-09-19,3.47638
2023-09-20,3.62926
2023-09-21,3.82742
2023-09-22,3.83308
2023-09-23,0.49824
2023-09-24,0.40765
2023-09-25,3.72551
2023-09-26,3.37447
2023-09-27,3.5783
2023-09-28,0.44728
2023-09-29,0.23213
2023-09-30,0.2661
2023-10-01,0.1925
2023-10-02,0.34537
2023-10-03,0.4303
2023-10-04,3.39712
2023-10-05,3.89536
2023-10-06,3.58396
2023-10-07,0.30574
2023-10-08,0.18117
2023-10-09,0.35103
2023-10-10,3.50469
2023-10-11,4.1275
2023-10-12,4.29736
2023-10-13,3.56131
2023-10-14,0.49258
2023-10-15,0.34537
2023-10-16,3.32351
2023-10-17,4.18412
2023-10-18,3.78213
2023-10-19,3.44241
2023-10-20,3.4594
2023-10-21,0.48125
2023-10-22,0.37368
2023-10-23,4.72766
2023-10-24,3.82176
2023-10-25,3.59528
2023-10-26,3.28388
2023-10-27,3.56697
2023-10-28,0.31706
2023-10-29,0.29441
2023-10-30,3.78779
2023-10-31,3.39712
2023-11-01,3.90103
2023-11-02,4.93149
2023-11-03,4.62008
2023-11-04,0.60582
2023-11-05,0.52655
2023-11-06,6.78292
2023-11-07,5.41841
2023-11-08,4.90318
2023-11-09,4.71634
2023-11-10,4.722
2023-11-11,0.44728
2023-11-12,0.52089
2023-11-13,3.92933
2023-11-14,4.39361
2023-11-15,4.98811
2023-11-16,4.49552
2023-11-17,3.90669
2023-11-18,0.41331
2023-11-19,0.57751
2023-11-20,4.82957
2023-11-21,5.42407
2023-11-22,4.52949
2023-11-23,4.29169
2023-11-24,3.95198
2023-11-25,0.60582
2023-11-26,0.39066
2023-11-27,7.38874
2023-11-28,7.26984
2023-11-29,6.06386
2023-11-30,7.73411
2023-12-01,6.1318
2023-12-02,0.73038
2023-12-03,0.48125
2023-12-04,6.14313
2023-12-05,4.89752
2023-12-06,5.4637
2023-12-07,5.69584
2023-12-08,6.68101
2023-12-09,0.71905
2023-12-10,0.53221
2023-12-11,5.37311
2023-12-12,6.50549
2023-12-13,6.0582
2023-12-14,6.66402
2023-12-15,5.8657
2023-12-16,0.70773
2023-12-17,0.72471
2023-12-18,5.19193
2023-12-19,4.89752
2023-12-20,5.36745
2023-12-21,4.77295
2023-12-22,5.71282
2023-12-23,0.85494
2023-12-24,0.8606
2023-12-25,0.85494
2023-12-26,5.5826
2023-12-27,7.25285
2023-12-28,6.10916
2023-12-29,2.20813
2023-12-30,0.83229
2023-12-31,0.75302
2024-01-01,0.65677
2024-01-02,10.25365
2024-01-03,7.0377
2024-01-04,6.21107
2024-01-05,5.54863
2024-01-06,0.84928
2024-01-07,0.6681
2024-01-08,4.69935
2024-01-09,5.12965
2024-01-10,4.30302
2024-01-11,4.71067
2024-01-12,4.04823
2024-01-13,0.56052
2024-01-14,0.42464
2024-01-15,4.01426
2024-01-16,3.65756
2024-01-17,3.80477
2024-01-18,3.79345
2024-01-19,4.48986
2024-01-20,0.71339
2024-01-21,0.44728
2024-01-22,4.46721
2024-01-23,4.10485
2024-01-24,3.52168
2024-01-25,4.01992
2024-01-26,4.07088
2024-01-27,0.62846
2024-01-28,0.45861
2024-01-29,4.44457
2024-01-30,3.88404
2024-01-31,3.52168
2024-02-01,4.12184
2024-02-02,4.19544
2024-02-03,0.73038
2024-02-04,0.5492
2024-02-05,4.07654
2024-02-06,3.85007
2024-02-07,3.61227
2024-02-08,3.46506
2024-02-09,0.64545
2024-02-10,0.44162
2024-02-11,0.56052
2024-02-12,0.53221
2024-02-13,4.60876
2024-02-14,3.92367
2024-02-15,3.62359
2024-02-16,5.22024
2024-02-17,0.96251
2024-02-18,0.70207
2024-02-19,4.2011
2024-02-20,3.39712
2024-02-21,3.3405
2024-02-22,3.73683
2024-02-23,3.75382
2024-02-24,0.55486
2024-02-25,0.35669
2024-02-26,3.54999
2024-02-27,3.94066
2024-02-28,4.34265
2024-02-29,3.3405
2024-03-01,0.71905
2024-03-02,0.72471
2024-03-03,0.60015
2024-03-04,4.76163
2024-03-05,4.15581
2024-03-06,4.13882
2024-03-07,4.0539
2024-03-08,4.26339
2024-03-09,0.67376
2024-03-10,0.49258
2024-03-11,4.17846
2024-03-12,3.91235
2024-03-13,4.03691
2024-03-14,4.52949
2024-03-15,4.21809
2024-03-16,0.70207
2024-03-17,0.64545
2024-03-18,3.72551
2024-03-19,3.28388
2024-03-20,3.85007
