date,전세대출
2023-05-30,26.31548
2023-05-31,23.24994
2023-06-01,20.96546
2023-06-02,18.32276
2023-06-03,13.45431
2023-06-04,16.91919
2023-06-05,22.50411
2023-06-06,18.23467
2023-06-07,23.8372
2023-06-08,21.75828
2023-06-09,19.26826
2023-06-10,13.98872
2023-06-11,15.8621
2023-06-12,25.44045
2023-06-13,22.84472
2023-06-14,22.16936
2023-06-15,19.82029
2023-06-16,17.83533
2023-06-17,14.49964
2023-06-18,16.32017
2023-06-19,25.83392
2023-06-20,22.45125
2023-06-21,21.85224
2023-06-22,21.78764
2023-06-23,18.36974
2023-06-24,13.86539
2023-06-25,14.86375
2023-06-26,23.09137
2023-06-27,21.60559
2023-06-28,19.6676
2023-06-29,18.38148
2023-06-30,17.0014
2023-07-01,12.97862
2023-07-02,16.01479
2023-07-03,23.78435
2023-07-04,23.09725
2023-07-05,23.3439
2023-07-06,20.08456
2023-07-07,17.35964
2023-07-08,13.43081
2023-07-09,15.20436
2023-07-10,24.9119
2023-07-11,20.68945
2023-07-12,20.38994
2023-07-13,19.12731
2023-07-14,17.35964
2023-07-15,14.08268
2023-07-16,15.63307
2023-07-17,23.70213
2023-07-18,22.86234
2023-07-19,20.3547
2023-07-20,19.45031
2023-07-21,17.6474
2023-07-22,13.88301
2023-07-23,15.32769
2023-07-24,22.89758
2023-07-25,21.22386
2023-07-26,20.84801
2023-07-27,20.06694
2023-07-28,17.50645
2023-07-29,13.30749
2023-07-30,14.11792
2023-07-31,21.40004
2023-08-01,18.69274
2023-08-02,18.95701
2023-08-03,17.89405
2023-08-04,15.75052
2023-08-05,13.12544
2023-08-06,14.41743
2023-08-07,23.01503
2023-08-08,21.71717
2023-08-09,19.86727
2023-08-10,19.42682
2023-08-11,18.68099
2023-08-12,14.20014
2023-08-13,16.06178
2023-08-14,22.56283
2023-08-15,19.02748
2023-08-16,25.50505
2023-08-17,22.97979
2023-08-18,19.7968
2023-08-19,15.21024
2023-08-20,16.40826
2023-08-21,26.97909
2023-08-22,23.30866
2023-08-23,22.68029
2023-08-24,22.29269
2023-08-25,19.36809
2023-08-26,14.96358
2023-08-27,17.14822
2023-08-28,26.77354
2023-08-29,25.63424
2023-08-30,22.5922
2023-08-31,19.603
2023-09-01,18.3991
2023-09-02,14.7228
2023-09-03,17.2598
2023-09-04,25.39934
2023-09-05,24.10147
2023-09-06,22.84472
2023-09-07,20.23725
2023-09-08,18.34038
2023-09-09,14.19426
2023-09-10,15.9267
2023-09-11,24.32464
2023-09-12,23.23232
2023-09-13,21.20624
2023-09-14,18.25816
2023-09-15,16.81935
2023-09-16,12.98449
2023-09-17,15.79163
2023-09-18,22.6568
2023-09-19,20.61898
2023-09-20,18.29927
2023-09-21,16.36715
2023-09-22,14.39981
2023-09-23,12.67324
2023-09-24,14.52901
2023-09-25,20.66596
2023-09-26,17.65327
2023-09-27,13.62461
2023-09-28,9.56659
2023-09-29,9.76039
2023-09-30,10.04228
2023-10-01,10.70002
2023-10-02,13.5424
2023-10-03,16.99553
2023-10-04,25.39346
2023-10-05,22.78599
2023-10-06,18.29927
2023-10-07,12.56166
2023-10-08,13.16654
2023-10-09,18.32276
2023-10-10,25.51679
2023-10-11,22.6568
2023-10-12,20.8069
2023-10-13,18.43434
2023-10-14,13.5424
2023-10-15,15.38642
2023-10-16,24.43035
2023-10-17,21.65844
2023-10-18,19.55602
2023-10-19,19.11557
2023-10-20,16.66079
2023-10-21,12.83767
2023-10-22,14.49377
2023-10-23,22.53347
2023-10-24,21.59384
2023-10-25,19.46793
2023-10-26,18.5283
2023-10-27,16.38477
2023-10-28,12.09772
2023-10-29,14.52901
2023-10-30,24.27766
2023-10-31,21.03594
2023-11-01,19.06272
2023-11-02,18.75146
2023-11-03,17.6474
2023-11-04,13.0902
2023-11-05,15.4334
2023-11-06,22.11651
2023-11-07,19.56777
2023-11-08,19.02748
2023-11-09,17.54756
2023-11-10,16.07939
2023-11-11,12.33262
2023-11-12,14.4879
2023-11-13,21.88747
2023-11-14,20.19614
2023-11-15,19.39746
2023-11-16,18.11721
2023-11-17,16.1851
2023-11-18,17.81183
2023-11-19,16.50223
2023-11-20,25.22903
2023-11-21,22.99154
2023-11-22,20.32534
2023-11-23,18.35212
2023-11-24,17.13648
2023-11-25,13.43669
2023-11-26,14.84026
2023-11-27,22.56871
2023-11-28,21.44702
2023-11-29,18.24641
2023-11-30,17.61804
2023-12-01,16.10876
2023-12-02,13.63049
2023-12-03,15.67418
2023-12-04,22.5276
2023-12-05,20.92435
2023-12-06,19.5384
2023-12-07,18.7221
2023-12-08,16.2497
2023-12-09,13.51891
2023-12-10,16.17923
2023-12-11,23.16772
2023-12-12,21.3237
2023-12-13,19.59713
2023-12-14,18.45196
2023-12-15,16.73713
2023-12-16,13.04909
2023-12-17,15.87972
2023-12-18,21.91684
2023-12-19,19.8614
2023-12-20,16.9368
2023-12-21,17.2598
2023-12-22,14.51139
2023-12-23,11.86868
2023-12-24,10.90556
2023-12-25,13.13131
2023-12-26,22.73901
2023-12-27,22.28682
2023-12-28,21.04181
2023-12-29,17.15997
2023-12-30,14.12379
2023-12-31,13.80079
2024-01-01,17.81771
2024-01-02,27.69556
2024-01-03,25.54615
2024-01-04,24.83556
2024-01-05,22.05778
2024-01-06,18.4637
2024-01-07,20.63659
2024-01-08,28.55297
2024-01-09,30.20319
2024-01-10,27.3197
2024-01-11,25.18792
2024-01-12,21.98731
2024-01-13,17.81771
2024-01-14,20.94785
2024-01-15,29.95066
2024-01-16,26.90862
2024-01-17,27.04956
2024-01-18,25.54028
2024-01-19,21.18275
2024-01-20,17.3244
2024-01-21,22.11064
2024-01-22,29.05802
2024-01-23,25.6225
2024-01-24,23.63166
2024-01-25,22.91519
2024-01-26,20.68357
2024-01-27,16.80761
2024-01-28,20.45454
2024-01-29,28.59408
2024-01-30,36.3049
2024-01-31,39.99882
2024-02-01,26.54451
2024-02-02,22.38665
2024-02-03,17.01902
2024-02-04,22.19285
2024-02-05,28.93469
2024-02-06,25.6871
2024-02-07,21.34719
2024-02-08,19.08621
2024-02-09,13.70683
2024-02-10,14.18839
2024-02-11,15.46863
2024-02-12,21.68193
2024-02-13,30.69649
2024-02-14,27.07305
2024-02-15,25.2349
2024-02-16,22.0108
2024-02-17,17.89405
2024-02-18,18.75146
2024-02-19,28.60582
2024-02-20,25.22316
2024-02-21,23.9018
2024-02-22,23.05614
2024-02-23,22.8917
2024-02-24,17.73549
2024-02-25,20.43105
2024-02-26,31.08996
2024-02-27,25.0411
2024-02-28,23.74911
2024-02-29,21.18275
2024-03-01,16.07352
2024-03-02,16.17923
2024-03-03,18.78083
2024-03-04,27.27859
2024-03-05,25.37585
2024-03-06,24.21306
2024-03-07,21.64082
2024-03-08,19.4738
2024-03-09,15.07517
2024-03-10,18.28752
2024-03-11,24.53605
2024-03-12,23.32041
2024-03-13,21.35306
2024-03-14,20.00234
2024-03-15,18.97463
2024-03-16,14.13554
2024-03-17,16.39652
2024-03-18,24.64763
2024-03-19,23.26168
2024-03-20,21.46464
