date,오피스텔
2023-05-30,21.10091
2023-05-31,17.8065
2023-06-01,18.05671
2023-06-02,17.11148
2023-06-03,16.31915
2023-06-04,17.9316
2023-06-05,18.80733
2023-06-06,19.55796
2023-06-07,19.89157
2023-06-08,18.00111
2023-06-09,17.47289
2023-06-10,16.51376
2023-06-11,17.36169
2023-06-12,20.51709
2023-06-13,20.39199
2023-06-14,18.91854
2023-06-15,17.63969
2023-06-16,17.38949
2023-06-17,15.99944
2023-06-18,17.13928
2023-06-19,20.55879
2023-06-20,18.09841
2023-06-21,17.51459
2023-06-22,17.8065
2023-06-23,15.81873
2023-06-24,16.18015
2023-06-25,17.13928
2023-06-26,18.69613
2023-06-27,19.16875
2023-06-28,17.31998
2023-06-29,17.45899
2023-06-30,17.36169
2023-07-01,15.01251
2023-07-02,16.86127
2023-07-03,19.59966
2023-07-04,20.92021
2023-07-05,18.82123
2023-07-06,17.9316
2023-07-07,18.54323
2023-07-08,15.49902
2023-07-09,16.59716
2023-07-10,20.12788
2023-07-11,18.16791
2023-07-12,19.40505
2023-07-13,18.71003
2023-07-14,17.40339
2023-07-15,16.66666
2023-07-16,17.6675
2023-07-17,20.92021
2023-07-18,20.8646
2023-07-19,22.68557
2023-07-20,22.74117
2023-07-21,18.77953
2023-07-22,16.83347
2023-07-23,18.32082
2023-07-24,20.57269
2023-07-25,18.66833
2023-07-26,18.57103
2023-07-27,20.33639
2023-07-28,18.87684
2023-07-29,15.74923
2023-07-30,17.62579
2023-07-31,19.69696
2023-08-01,18.11231
2023-08-02,18.07061
2023-08-03,17.8482
2023-08-04,17.61189
2023-08-05,16.69446
2023-08-06,17.6953
2023-08-07,19.83597
2023-08-08,19.94717
2023-08-09,19.19655
2023-08-10,18.09841
2023-08-11,18.45982
2023-08-12,20.7812
2023-08-13,20.25298
2023-08-14,21.33722
2023-08-15,21.08701
2023-08-16,21.96274
2023-08-17,22.00444
2023-08-18,18.89074
2023-08-19,18.55713
2023-08-20,19.34945
2023-08-21,21.50403
2023-08-22,21.18432
2023-08-23,20.36419
2023-08-24,21.04531
2023-08-25,18.34862
2023-08-26,17.19488
2023-08-27,21.05921
2023-08-28,21.28162
2023-08-29,20.6978
2023-08-30,25.71587
2023-08-31,21.22602
2023-09-01,21.22602
2023-09-02,19.05754
2023-09-03,19.39115
2023-09-04,23.6586
2023-09-05,28.21795
2023-09-06,26.5221
2023-09-07,23.89491
2023-09-08,25.47956
2023-09-09,20.03058
2023-09-10,25.86877
2023-09-11,49.52738
2023-09-12,43.48067
2023-09-13,39.36613
2023-09-14,36.07172
2023-09-15,28.71837
2023-09-16,23.96441
2023-09-17,32.11009
2023-09-18,51.79316
2023-09-19,46.03836
2023-09-20,33.58354
2023-09-21,27.75924
2023-09-22,21.80984
2023-09-23,19.50236
2023-09-24,20.96191
2023-09-25,31.44286
2023-09-26,30.63664
2023-09-27,20.04448
2023-09-28,15.02641
2023-09-29,14.8179
2023-09-30,15.05421
2023-10-01,15.01251
2023-10-02,20.29469
2023-10-03,21.93494
2023-10-04,22.18515
2023-10-05,20.67
2023-10-06,22.76897
2023-10-07,19.00194
2023-10-08,16.91687
2023-10-09,19.94717
2023-10-10,20.48929
2023-10-11,20.23908
2023-10-12,20.32249
2023-10-13,16.83347
2023-10-14,16.98637
2023-10-15,19.34945
2023-10-16,20.50319
2023-10-17,20.97581
2023-10-18,20.8368
2023-10-19,18.91854
2023-10-20,22.76897
2023-10-21,16.55546
2023-10-22,17.8621
2023-10-23,20.29469
2023-10-24,18.23742
2023-10-25,17.98721
2023-10-26,16.87517
2023-10-27,17.04197
2023-10-28,15.59633
2023-10-29,16.48596
2023-10-30,19.72477
2023-10-31,18.50152
2023-11-01,18.04281
2023-11-02,18.27912
2023-11-03,16.76396
2023-11-04,16.38865
2023-11-05,16.69446
2023-11-06,19.84987
2023-11-07,19.01584
2023-11-08,18.82123
2023-11-09,18.04281
2023-11-10,16.41645
2023-11-11,14.8318
2023-11-12,17.34778
2023-11-13,20.7534
2023-11-14,18.51542
2023-11-15,18.69613
2023-11-16,17.8621
2023-11-17,17.27828
2023-11-18,16.02724
2023-11-19,15.95774
2023-11-20,19.78037
2023-11-21,19.93327
2023-11-22,18.04281
2023-11-23,16.72226
2023-11-24,15.63803
2023-11-25,15.16541
2023-11-26,19.14095
2023-11-27,20.97581
2023-11-28,19.18265
2023-11-29,16.73616
2023-11-30,17.40339
2023-12-01,16.77787
2023-12-02,16.59716
2023-12-03,17.7231
2023-12-04,20.41979
2023-12-05,18.61273
2023-12-06,20.98971
2023-12-07,23.5613
2023-12-08,20.7951
2023-12-09,19.18265
2023-12-10,19.93327
2023-12-11,26.07728
2023-12-12,25.14595
2023-12-13,22.18515
2023-12-14,21.11481
2023-12-15,19.36335
2023-12-16,18.39032
2023-12-17,19.82207
2023-12-18,20.89241
2023-12-19,22.67167
2023-12-20,19.80817
2023-12-21,20.03058
2023-12-22,18.26522
2023-12-23,17.52849
2023-12-24,18.41812
2023-12-25,17.62579
2023-12-26,21.55963
2023-12-27,19.66916
2023-12-28,20.40589
2023-12-29,20.22518
2023-12-30,16.52766
2023-12-31,15.37392
2024-01-01,17.876
2024-01-02,27.17542
2024-01-03,23.06088
2024-01-04,24.82624
2024-01-05,22.11565
2024-01-06,20.26688
2024-01-07,20.8646
2024-01-08,22.43536
2024-01-09,24.36752
2024-01-10,71.92104
2024-01-11,54.99026
2024-01-12,32.93021
2024-01-13,25.88268
2024-01-14,25.78537
2024-01-15,28.73227
2024-01-16,27.59243
2024-01-17,24.67333
2024-01-18,26.25799
2024-01-19,23.51959
2024-01-20,20.40589
2024-01-21,24.82624
2024-01-22,28.31526
2024-01-23,24.42313
2024-01-24,23.49179
2024-01-25,22.94968
2024-01-26,21.49013
2024-01-27,18.91854
2024-01-28,19.83597
2024-01-29,23.5474
2024-01-30,29.7053
2024-01-31,25.46566
2024-02-01,23.07478
2024-02-02,22.08785
2024-02-03,19.73867
2024-02-04,21.86544
2024-02-05,23.17208
2024-02-06,24.36752
2024-02-07,22.72727
2024-02-08,18.68223
2024-02-09,16.26355
2024-02-10,16.84737
2024-02-11,18.91854
2024-02-12,22.50486
2024-02-13,26.32749
2024-02-14,22.58826
2024-02-15,24.13122
2024-02-16,24.08951
2024-02-17,21.76814
2024-02-18,21.18432
2024-02-19,24.36752
2024-02-20,25.15985
2024-02-21,21.96274
2024-02-22,22.67167
2024-02-23,22.74117
2024-02-24,19.65526
2024-02-25,20.6978
2024-02-26,26.02168
2024-02-27,24.03391
2024-02-28,20.6005
2024-02-29,20.05838
2024-03-01,17.6814
2024-03-02,18.97414
2024-03-03,21.17041
2024-03-04,21.10091
2024-03-05,20.98971
2024-03-06,20.6144
2024-03-07,19.29385
2024-03-08,18.96024
2024-03-09,18.62663
2024-03-10,20.19738
2024-03-11,21.89324
2024-03-12,20.7395
2024-03-13,21.90714
2024-03-14,19.75257
2024-03-15,17.48679
2024-03-16,22.40756
2024-03-17,21.55963
2024-03-18,22.69947
2024-03-19,22.36586
2024-03-20,20.25298
