date,실손보험비교
2023-05-29,6.06372
2023-05-30,9.60945
2023-05-31,8.53031
2023-06-01,9.35251
2023-06-02,7.91366
2023-06-03,4.11099
2023-06-04,4.11099
2023-06-05,7.7595
2023-06-06,4.36793
2023-06-07,9.35251
2023-06-08,8.5817
2023-06-09,6.78314
2023-06-10,3.80267
2023-06-11,3.95683
2023-06-12,8.53031
2023-06-13,8.5817
2023-06-14,7.81089
2023-06-15,7.65673
2023-06-16,8.06783
2023-06-17,3.75128
2023-06-18,4.52209
2023-06-19,8.22199
2023-06-20,9.30113
2023-06-21,10.48304
2023-06-22,7.55395
2023-06-23,6.78314
2023-06-24,2.98047
2023-06-25,3.23741
2023-06-26,8.27338
2023-06-27,8.22199
2023-06-28,7.45118
2023-06-29,9.55806
2023-06-30,6.01233
2023-07-01,4.62487
2023-07-02,4.31654
2023-07-03,5.96094
2023-07-04,8.42754
2023-07-05,8.32476
2023-07-06,8.5817
2023-07-07,6.01233
2023-07-08,3.18602
2023-07-09,3.75128
2023-07-10,7.14285
2023-07-11,7.29701
2023-07-12,7.81089
2023-07-13,8.47893
2023-07-14,7.14285
2023-07-15,4.21377
2023-07-16,3.23741
2023-07-17,7.45118
2023-07-18,5.96094
2023-07-19,8.73586
2023-07-20,6.1151
2023-07-21,8.53031
2023-07-22,4.21377
2023-07-23,3.54573
2023-07-24,6.68036
2023-07-25,8.63309
2023-07-26,6.57759
2023-07-27,6.5262
2023-07-28,6.9373
2023-07-29,3.54573
2023-07-30,2.36382
2023-07-31,5.96094
2023-08-01,6.88591
2023-08-02,6.98869
2023-08-03,6.57759
2023-08-04,5.704
2023-08-05,3.59712
2023-08-06,3.13463
2023-08-07,7.04008
2023-08-08,7.50256
2023-08-09,7.14285
2023-08-10,8.68448
2023-08-11,7.09146
2023-08-12,3.34018
2023-08-13,3.85405
2023-08-14,7.60534
2023-08-15,4.57348
2023-08-16,8.63309
2023-08-17,8.78725
2023-08-18,6.83453
2023-08-19,4.31654
2023-08-20,4.77903
2023-08-21,8.78725
2023-08-22,10.17471
2023-08-23,9.55806
2023-08-24,9.24974
2023-08-25,8.73586
2023-08-26,3.13463
2023-08-27,4.16238
2023-08-28,9.14696
2023-08-29,8.68448
2023-08-30,8.22199
2023-08-31,8.9928
2023-09-01,6.5262
2023-09-02,3.80267
2023-09-03,3.85405
2023-09-04,8.94141
2023-09-05,8.11921
2023-09-06,7.96505
2023-09-07,8.47893
2023-09-08,6.88591
2023-09-09,4.26515
2023-09-10,3.75128
2023-09-11,8.27338
2023-09-12,8.06783
2023-09-13,9.66084
2023-09-14,9.76361
2023-09-15,9.24974
2023-09-16,4.67625
2023-09-17,4.77903
2023-09-18,7.91366
2023-09-19,11.66495
2023-09-20,14.28571
2023-09-21,13.82322
2023-09-22,15.41623
2023-09-23,9.96916
2023-09-24,9.60945
2023-09-25,14.59403
2023-09-26,16.59815
2023-09-27,10.27749
2023-09-28,3.6485
2023-09-29,3.49434
2023-09-30,5.24152
2023-10-01,4.77903
2023-10-02,4.62487
2023-10-03,6.5262
2023-10-04,10.84275
2023-10-05,8.27338
2023-10-06,9.55806
2023-10-07,6.9373
2023-10-08,6.1151
2023-10-09,5.96094
2023-10-10,10.84275
2023-10-11,9.96916
2023-10-12,11.35662
2023-10-13,10.84275
2023-10-14,4.72764
2023-10-15,5.08735
2023-10-16,9.66084
2023-10-17,10.6372
2023-10-18,9.60945
2023-10-19,8.9928
2023-10-20,8.78725
2023-10-21,6.26927
2023-10-22,6.73175
2023-10-23,9.71223
2023-10-24,10.99691
2023-10-25,11.81911
2023-10-26,9.35251
2023-10-27,8.83864
2023-10-28,4.93319
2023-10-29,5.19013
2023-10-30,10.02055
2023-10-31,9.76361
2023-11-01,9.04419
2023-11-02,9.55806
2023-11-03,8.53031
2023-11-04,4.0596
2023-11-05,3.90544
2023-11-06,7.39979
2023-11-07,9.91778
2023-11-08,8.94141
2023-11-09,7.55395
2023-11-10,7.50256
2023-11-11,3.75128
2023-11-12,2.98047
2023-11-13,9.35251
2023-11-14,9.50668
2023-11-15,9.30113
2023-11-16,8.01644
2023-11-17,8.53031
2023-11-18,4.0596
2023-11-19,4.8818
2023-11-20,8.9928
2023-11-21,9.66084
2023-11-22,8.22199
2023-11-23,9.60945
2023-11-24,7.3484
2023-11-25,3.90544
2023-11-26,2.92908
2023-11-27,8.47893
2023-11-28,11.09969
2023-11-29,10.73997
2023-11-30,8.11921
2023-12-01,7.70811
2023-12-02,4.36793
2023-12-03,4.72764
2023-12-04,12.64131
2023-12-05,9.45529
2023-12-06,9.71223
2023-12-07,11.30524
2023-12-08,9.14696
2023-12-09,4.67625
2023-12-10,5.03597
2023-12-11,11.56217
2023-12-12,10.48304
2023-12-13,10.84275
2023-12-14,10.07194
2023-12-15,8.37615
2023-12-16,3.54573
2023-12-17,4.41932
2023-12-18,18.65364
2023-12-19,21.06885
2023-12-20,13.61767
2023-12-21,11.92189
2023-12-22,10.84275
2023-12-23,5.34429
2023-12-24,4.8818
2023-12-25,5.03597
2023-12-26,12.6927
2023-12-27,11.25385
2023-12-28,11.40801
2023-12-29,10.07194
2023-12-30,4.8818
2023-12-31,5.75539
2024-01-01,4.4707
2024-01-02,10.73997
2024-01-03,10.94552
2024-01-04,10.58581
2024-01-05,8.42754
2024-01-06,4.77903
2024-01-07,5.08735
2024-01-08,9.96916
2024-01-09,10.2261
2024-01-10,9.76361
2024-01-11,9.86639
2024-01-12,9.96916
2024-01-13,3.44295
2024-01-14,5.34429
2024-01-15,10.94552
2024-01-16,9.96916
2024-01-17,10.58581
2024-01-18,11.66495
2024-01-19,22.81603
2024-01-20,6.73175
2024-01-21,6.47482
2024-01-22,21.37718
2024-01-23,19.01336
2024-01-24,21.99383
2024-01-25,20.81192
2024-01-26,18.03699
2024-01-27,5.54984
2024-01-28,5.85817
2024-01-29,20.96608
2024-01-30,18.91058
2024-01-31,20.09249
2024-02-01,20.55498
2024-02-02,20.14388
2024-02-03,5.60123
2024-02-04,5.65262
2024-02-05,18.70503
2024-02-06,16.23843
2024-02-07,16.28982
2024-02-08,14.13155
2024-02-09,3.85405
2024-02-10,3.59712
2024-02-11,4.21377
2024-02-12,5.90955
2024-02-13,17.47173
2024-02-14,15.93011
2024-02-15,17.72867
2024-02-16,15.77595
2024-02-17,4.4707
2024-02-18,6.88591
2024-02-19,17.00924
2024-02-20,16.03288
2024-02-21,18.08838
2024-02-22,16.13566
2024-02-23,15.62178
2024-02-24,4.98458
2024-02-25,6.32065
2024-02-26,19.68139
2024-02-27,16.23843
2024-02-28,17.11202
2024-02-29,15.36485
2024-03-01,4.21377
2024-03-02,3.95683
2024-03-03,5.24152
2024-03-04,15.31346
2024-03-05,14.85097
2024-03-06,16.28982
2024-03-07,18.13977
2024-03-08,18.55087
2024-03-09,3.85405
2024-03-10,5.80678
2024-03-11,16.18705
2024-03-12,20.50359
2024-03-13,17.93422
2024-03-14,19.11613
2024-03-15,20.34943
2024-03-16,3.90544
2024-03-17,6.73175
2024-03-18,18.29393
2024-03-19,15.72456
2024-03-20,16.23843
