date,루시드주가
2023-10-26,9.36809
2023-10-27,8.20946
2023-10-28,4.92415
2023-10-29,1.87895
2023-10-30,4.88604
2023-10-31,8.5258
2023-11-01,8.1561
2023-11-02,10.3209
2023-11-03,12.66864
2023-11-04,6.9022
2023-11-05,2.25245
2023-11-06,6.7688
2023-11-07,10.21038
2023-11-08,12.25703
2023-11-09,12.39804
2023-11-10,10.44286
2023-11-11,6.65447
2023-11-12,2.21434
2023-11-13,5.48441
2023-11-14,11.03361
2023-11-15,11.36519
2023-11-16,10.74777
2023-11-17,10.25611
2023-11-18,5.5492
2023-11-19,2.63739
2023-11-20,5.57207
2023-11-21,10.0503
2023-11-22,8.11418
2023-11-23,7.11944
2023-11-24,5.24049
2023-11-25,4.1962
2023-11-26,2.2677
2023-11-27,4.55065
2023-11-28,6.94412
2023-11-29,9.66918
2023-11-30,8.29331
2023-12-01,6.93269
2023-12-02,5.6521
2023-12-03,2.00472
2023-12-04,4.48586
2023-12-05,7.68351
2023-12-06,7.51962
2023-12-07,9.76827
2023-12-08,8.60965
2023-12-09,6.8336
2023-12-10,2.70981
2023-12-11,7.3443
2023-12-12,10.2523
2023-12-13,11.2318
2023-12-14,11.63198
2023-12-15,17.78336
2023-12-16,8.58678
2023-12-17,2.59928
2023-12-18,5.85029
2023-12-19,9.72635
2023-12-20,9.48243
2023-12-21,9.51673
2023-12-22,8.15992
2023-12-23,5.14139
2023-12-24,1.61978
2023-12-25,1.84846
2023-12-26,4.95845
2023-12-27,7.97316
2023-12-28,7.38242
2023-12-29,6.40673
2023-12-30,3.89892
2023-12-31,1.64265
2024-01-01,2.10381
2024-01-02,5.37007
2024-01-03,7.5806
2024-01-04,8.49912
2024-01-05,7.96554
2024-01-06,5.78931
2024-01-07,2.00853
2024-01-08,4.40963
2024-01-09,8.48387
2024-01-10,9.89023
2024-01-11,13.03453
2024-01-12,12.79442
2024-01-13,10.92308
2024-01-14,2.95754
2024-01-15,5.22905
2024-01-16,8.07226
2024-01-17,13.46139
2024-01-18,11.07935
2024-01-19,12.37899
2024-01-20,8.14086
2024-01-21,2.22577
2024-01-22,5.6864
2024-01-23,10.46192
2024-01-24,12.10458
2024-01-25,12.74106
2024-01-26,11.38044
2024-01-27,6.17425
2024-01-28,2.53449
2024-01-29,5.73214
2024-01-30,27.66979
2024-01-31,19.1821
2024-02-01,14.05594
2024-02-02,11.57862
2024-02-03,7.76736
2024-02-04,2.48494
2024-02-05,5.75882
2024-02-06,9.24232
2024-02-07,10.85448
2024-02-08,8.14467
2024-02-09,7.46627
2024-02-10,5.9227
2024-02-11,2.51543
2024-02-12,4.05137
2024-02-13,9.79495
2024-02-14,9.10511
2024-02-15,9.36046
2024-02-16,10.42762
2024-02-17,6.7345
2024-02-18,2.75173
2024-02-19,4.32959
2024-02-20,7.24521
2024-02-21,9.29948
2024-02-22,14.277
2024-02-23,18.15687
2024-02-24,7.45864
2024-02-25,2.60309
2024-02-26,6.62398
2024-02-27,10.54196
2024-02-28,10.46954
2024-02-29,8.84213
2024-03-01,7.53868
2024-03-02,6.32289
2024-03-03,2.45826
2024-03-04,5.72833
2024-03-05,9.85974
2024-03-06,8.62108
2024-03-07,9.2042
2024-03-08,9.43669
2024-03-09,6.01417
2024-03-10,2.1991
2024-03-11,5.40437
2024-03-12,8.8993
2024-03-13,9.02888
2024-03-14,9.97027
2024-03-15,10.18751
2024-03-16,5.6864
2024-03-17,2.07714
2024-03-18,5.7512
2024-03-19,8.56391
2024-03-20,7.66826
