date,주식옮기기
2023-05-29,2.50896
2023-05-30,9.67741
2023-05-31,9.94623
2023-06-01,9.13978
2023-06-02,8.24372
2023-06-03,3.40501
2023-06-04,3.49462
2023-06-05,7.43727
2023-06-06,6.09318
2023-06-07,8.24372
2023-06-08,13.35125
2023-06-09,17.56272
2023-06-10,6.81003
2023-06-11,3.94265
2023-06-12,9.31899
2023-06-13,13.17204
2023-06-14,14.69534
2023-06-15,12.09677
2023-06-16,10.12544
2023-06-17,3.94265
2023-06-18,4.39068
2023-06-19,7.97491
2023-06-20,8.51254
2023-06-21,8.06451
2023-06-22,8.15412
2023-06-23,7.97491
2023-06-24,2.86738
2023-06-25,1.6129
2023-06-26,7.79569
2023-06-27,8.60215
2023-06-28,7.34767
2023-06-29,8.87096
2023-06-30,8.06451
2023-07-01,4.48028
2023-07-02,3.58422
2023-07-03,10.66308
2023-07-04,10.12544
2023-07-05,9.58781
2023-07-06,8.33333
2023-07-07,8.33333
2023-07-08,3.2258
2023-07-09,2.41935
2023-07-10,7.16845
2023-07-11,8.24372
2023-07-12,8.06451
2023-07-13,12.00716
2023-07-14,11.64874
2023-07-15,5.19713
2023-07-16,2.59856
2023-07-17,10.39426
2023-07-18,11.29032
2023-07-19,9.4086
2023-07-20,8.33333
2023-07-21,9.67741
2023-07-22,5.10752
2023-07-23,4.56989
2023-07-24,12.45519
2023-07-25,9.85663
2023-07-26,15.41218
2023-07-27,12.09677
2023-07-28,9.76702
2023-07-29,3.58422
2023-07-30,2.59856
2023-07-31,7.97491
2023-08-01,11.46953
2023-08-02,11.0215
2023-08-03,7.79569
2023-08-04,11.64874
2023-08-05,3.40501
2023-08-06,2.95698
2023-08-07,11.20071
2023-08-08,9.22939
2023-08-09,8.96057
2023-08-10,7.8853
2023-08-11,7.25806
2023-08-12,3.31541
2023-08-13,1.97132
2023-08-14,7.70609
2023-08-15,4.92831
2023-08-16,7.79569
2023-08-17,8.96057
2023-08-18,7.07885
2023-08-19,1.79211
2023-08-20,1.25448
2023-08-21,7.43727
2023-08-22,7.43727
2023-08-23,8.33333
2023-08-24,10.03584
2023-08-25,6.45161
2023-08-26,2.68817
2023-08-27,4.12186
2023-08-28,7.52688
2023-08-29,8.24372
2023-08-30,7.34767
2023-08-31,5.73476
2023-09-01,6.98924
2023-09-02,2.77777
2023-09-03,2.41935
2023-09-04,6.81003
2023-09-05,6.63082
2023-09-06,6.89964
2023-09-07,6.63082
2023-09-08,5.82437
2023-09-09,3.40501
2023-09-10,2.59856
2023-09-11,5.82437
2023-09-12,6.81003
2023-09-13,6.45161
2023-09-14,7.61648
2023-09-15,6.45161
2023-09-16,3.31541
2023-09-17,2.15053
2023-09-18,4.92831
2023-09-19,5.82437
2023-09-20,5.73476
2023-09-21,7.25806
2023-09-22,6.54121
2023-09-23,1.52329
2023-09-24,2.15053
2023-09-25,6.18279
2023-09-26,6.09318
2023-09-27,5.46594
2023-09-28,1.6129
2023-09-29,0.80645
2023-09-30,2.59856
2023-10-01,1.25448
2023-10-02,1.43369
2023-10-03,2.50896
2023-10-04,5.46594
2023-10-05,14.1577
2023-10-06,7.16845
2023-10-07,2.06093
2023-10-08,1.25448
2023-10-09,2.32974
2023-10-10,6.45161
2023-10-11,5.10752
2023-10-12,6.18279
2023-10-13,6.362
2023-10-14,1.88172
2023-10-15,1.52329
2023-10-16,4.65949
2023-10-17,4.30107
2023-10-18,5.64516
2023-10-19,5.46594
2023-10-20,4.65949
2023-10-21,2.32974
2023-10-22,3.2258
2023-10-23,10.12544
2023-10-24,8.15412
2023-10-25,5.28673
2023-10-26,6.45161
2023-10-27,6.63082
2023-10-28,1.97132
2023-10-29,2.50896
2023-10-30,7.43727
2023-10-31,6.362
2023-11-01,6.18279
2023-11-02,9.13978
2023-11-03,9.31899
2023-11-04,3.2258
2023-11-05,3.31541
2023-11-06,9.67741
2023-11-07,7.52688
2023-11-08,5.73476
2023-11-09,7.34767
2023-11-10,8.51254
2023-11-11,3.67383
2023-11-12,3.2258
2023-11-13,5.64516
2023-11-14,7.61648
2023-11-15,8.42293
2023-11-16,8.06451
2023-11-17,8.42293
2023-11-18,2.95698
2023-11-19,2.06093
2023-11-20,7.52688
2023-11-21,11.0215
2023-11-22,6.98924
2023-11-23,6.81003
2023-11-24,5.82437
2023-11-25,2.95698
2023-11-26,3.04659
2023-11-27,6.18279
2023-11-28,7.25806
2023-11-29,8.96057
2023-11-30,7.79569
2023-12-01,8.24372
2023-12-02,2.77777
2023-12-03,2.77777
2023-12-04,7.43727
2023-12-05,7.16845
2023-12-06,7.97491
2023-12-07,8.24372
2023-12-08,8.69175
2023-12-09,2.41935
2023-12-10,4.65949
2023-12-11,7.07885
2023-12-12,12.81362
2023-12-13,8.51254
2023-12-14,7.61648
2023-12-15,8.78136
2023-12-16,3.49462
2023-12-17,3.40501
2023-12-18,9.31899
2023-12-19,8.42293
2023-12-20,10.66308
2023-12-21,7.16845
2023-12-22,10.12544
2023-12-23,3.2258
2023-12-24,3.31541
2023-12-25,3.2258
2023-12-26,7.52688
2023-12-27,11.73835
2023-12-28,9.4982
2023-12-29,5.55555
2023-12-30,3.67383
2023-12-31,1.97132
2024-01-01,1.97132
2024-01-02,8.33333
2024-01-03,9.4086
2024-01-04,6.63082
2024-01-05,6.54121
2024-01-06,3.85304
2024-01-07,2.86738
2024-01-08,6.362
2024-01-09,8.60215
2024-01-10,7.43727
2024-01-11,10.21505
2024-01-12,8.15412
2024-01-13,3.76344
2024-01-14,1.97132
2024-01-15,6.54121
2024-01-16,7.61648
2024-01-17,9.31899
2024-01-18,8.60215
2024-01-19,11.37992
2024-01-20,4.21146
2024-01-21,5.01792
2024-01-22,8.78136
2024-01-23,10.03584
2024-01-24,9.58781
2024-01-25,10.30465
2024-01-26,9.58781
2024-01-27,4.30107
2024-01-28,4.21146
2024-01-29,10.66308
2024-01-30,8.87096
2024-01-31,8.78136
2024-02-01,10.39426
2024-02-02,11.20071
2024-02-03,4.48028
2024-02-04,4.30107
2024-02-05,8.60215
2024-02-06,9.67741
2024-02-07,9.4086
2024-02-08,10.48387
2024-02-09,4.56989
2024-02-10,3.1362
2024-02-11,3.2258
2024-02-12,4.21146
2024-02-13,12.45519
2024-02-14,11.91756
2024-02-15,12.18637
2024-02-16,11.73835
2024-02-17,4.12186
2024-02-18,4.65949
2024-02-19,11.29032
2024-02-20,10.39426
2024-02-21,10.84229
2024-02-22,12.72401
2024-02-23,14.33691
2024-02-24,5.37634
2024-02-25,5.01792
2024-02-26,11.37992
2024-02-27,12.81362
2024-02-28,10.30465
2024-02-29,11.11111
2024-03-01,5.55555
2024-03-02,5.28673
2024-03-03,5.19713
2024-03-04,13.26164
2024-03-05,13.35125
2024-03-06,13.44086
2024-03-07,12.45519
2024-03-08,12.45519
2024-03-09,5.28673
2024-03-10,5.91397
2024-03-11,9.58781
2024-03-12,10.93189
2024-03-13,11.46953
2024-03-14,12.45519
2024-03-15,10.12544
2024-03-16,3.94265
2024-03-17,3.1362
2024-03-18,8.87096
2024-03-19,8.51254
2024-03-20,9.31899
