date,엔화환전
2023-05-29,15.35735
2023-05-30,26.99939
2023-05-31,22.81838
2023-06-01,20.61145
2023-06-02,24.16481
2023-06-03,15.7218
2023-06-04,14.84106
2023-06-05,32.98238
2023-06-06,17.65539
2023-06-07,29.96558
2023-06-08,50.23284
2023-06-09,53.24964
2023-06-10,25.25814
2023-06-11,21.59343
2023-06-12,45.29256
2023-06-13,74.16481
2023-06-14,78.03199
2023-06-15,61.51042
2023-06-16,72.06924
2023-06-17,32.44583
2023-06-18,37.98339
2023-06-19,96.69973
2023-06-20,100.0
2023-06-21,69.2549
2023-06-22,55.79064
2023-06-23,53.33063
2023-06-24,23.22332
2023-06-25,24.33691
2023-06-26,51.43753
2023-06-27,50.03037
2023-06-28,45.42417
2023-06-29,35.71573
2023-06-30,32.92164
2023-07-01,17.53391
2023-07-02,19.85219
2023-07-03,47.06418
2023-07-04,72.92974
2023-07-05,65.5497
2023-07-06,43.16663
2023-07-07,31.85867
2023-07-08,18.1312
2023-07-09,18.98157
2023-07-10,39.97772
2023-07-11,36.00931
2023-07-12,37.27475
2023-07-13,34.95646
2023-07-14,34.67301
2023-07-15,19.5991
2023-07-16,21.68455
2023-07-17,38.13525
2023-07-18,34.07572
2023-07-19,37.28487
2023-07-20,31.1804
2023-07-21,25.01518
2023-07-22,15.58007
2023-07-23,17.39218
2023-07-24,35.50313
2023-07-25,35.574
2023-07-26,29.35816
2023-07-27,26.59445
2023-07-28,26.73618
2023-07-29,17.64527
2023-07-30,15.95464
2023-07-31,66.21785
2023-08-01,49.87851
2023-08-02,34.40979
2023-08-03,28.26483
2023-08-04,24.30653
2023-08-05,12.91759
2023-08-06,15.82304
2023-08-07,28.49767
2023-08-08,25.79469
2023-08-09,22.66653
2023-08-10,22.27171
2023-08-11,22.29196
2023-08-12,12.35067
2023-08-13,14.30451
2023-08-14,25.21765
2023-08-15,17.70601
2023-08-16,28.78112
2023-08-17,24.84308
2023-08-18,21.75541
2023-08-19,12.03684
2023-08-20,14.24377
2023-08-21,25.81494
2023-08-22,24.45839
2023-08-23,20.96578
2023-08-24,25.90605
2023-08-25,25.39987
2023-08-26,13.14031
2023-08-27,13.34278
2023-08-28,25.5416
2023-08-29,24.49888
2023-08-30,21.52257
2023-08-31,19.40676
2023-09-01,17.6149
2023-09-02,10.79165
2023-09-03,12.13808
2023-09-04,25.13666
2023-09-05,22.89937
2023-09-06,20.41911
2023-09-07,19.84207
2023-09-08,17.90848
2023-09-09,10.15387
2023-09-10,11.76351
2023-09-11,20.34824
2023-09-12,22.17047
2023-09-13,22.85887
2023-09-14,22.85887
2023-09-15,24.77222
2023-09-16,11.07511
2023-09-17,12.15833
2023-09-18,36.6066
2023-09-19,56.86373
2023-09-20,36.6066
2023-09-21,25.34926
2023-09-22,22.15023
2023-09-23,11.65215
2023-09-24,12.88722
2023-09-25,28.54828
2023-09-26,22.11986
2023-09-27,21.18849
2023-09-28,8.94917
2023-09-29,8.85806
2023-09-30,10.20449
2023-10-01,11.22696
2023-10-02,13.34278
2023-10-03,16.90625
2023-10-04,31.05891
2023-10-05,25.55173
2023-10-06,19.9433
2023-10-07,9.87041
2023-10-08,10.51832
2023-10-09,14.07167
2023-10-10,24.06357
2023-10-11,28.69001
2023-10-12,31.91941
2023-10-13,20.81392
2023-10-14,11.18647
2023-10-15,12.19882
2023-10-16,23.25369
2023-10-17,20.83417
2023-10-18,20.76331
2023-10-19,18.76898
2023-10-20,17.62502
2023-10-21,10.11338
2023-10-22,11.90524
2023-10-23,20.38874
2023-10-24,30.17817
2023-10-25,26.71593
2023-10-26,19.76108
2023-10-27,20.47985
2023-10-28,9.90078
2023-10-29,12.48228
2023-10-30,22.26159
2023-10-31,26.53371
2023-11-01,31.39299
2023-11-02,47.17554
2023-11-03,85.06782
2023-11-04,32.81028
2023-11-05,28.72038
2023-11-06,73.20307
2023-11-07,61.3282
2023-11-08,63.19092
2023-11-09,54.3531
2023-11-10,39.98785
2023-11-11,18.63737
2023-11-12,20.48997
2023-11-13,38.60093
2023-11-14,40.37254
2023-11-15,56.17533
2023-11-16,63.1808
2023-11-17,45.57602
2023-11-18,21.71492
2023-11-19,24.05345
2023-11-20,44.19923
2023-11-21,39.72464
2023-11-22,34.68313
2023-11-23,33.86313
2023-11-24,31.19052
2023-11-25,15.39785
2023-11-26,18.84996
2023-11-27,34.10609
2023-11-28,31.04879
2023-11-29,28.95322
2023-11-30,28.86211
2023-12-01,29.48977
2023-12-02,16.7544
2023-12-03,18.53614
2023-12-04,37.45697
2023-12-05,37.09252
2023-12-06,32.09151
2023-12-07,37.69993
2023-12-08,36.76857
2023-12-09,20.54059
2023-12-10,21.59343
2023-12-11,38.84389
2023-12-12,33.21522
2023-12-13,30.19842
2023-12-14,35.94857
2023-12-15,30.1478
2023-12-16,17.32132
2023-12-17,18.71836
2023-12-18,32.92164
2023-12-19,33.07349
2023-12-20,28.44705
2023-12-21,25.44037
2023-12-22,25.20753
2023-12-23,14.59809
2023-12-24,12.8366
2023-12-25,16.54181
2023-12-26,28.20408
2023-12-27,28.09273
2023-12-28,25.68333
2023-12-29,24.509
2023-12-30,15.28649
2023-12-31,14.19315
2024-01-01,17.52379
2024-01-02,30.4515
2024-01-03,30.48187
2024-01-04,30.90706
2024-01-05,30.37052
2024-01-06,15.5497
2024-01-07,16.74428
2024-01-08,27.64729
2024-01-09,27.24235
2024-01-10,29.08483
2024-01-11,34.48066
2024-01-12,28.05223
2024-01-13,15.28649
2024-01-14,16.48106
2024-01-15,29.17594
2024-01-16,27.90038
2024-01-17,28.93298
2024-01-18,29.65175
2024-01-19,31.87892
2024-01-20,16.05588
2024-01-21,17.39218
2024-01-22,27.12087
2024-01-23,27.63717
2024-01-24,24.86333
2024-01-25,23.3448
2024-01-26,22.74751
2024-01-27,14.74994
2024-01-28,15.56995
2024-01-29,27.47519
2024-01-30,24.57987
2024-01-31,24.22555
2024-02-01,25.2379
2024-02-02,22.80826
2024-02-03,14.13241
2024-02-04,15.83316
2024-02-05,34.16683
2024-02-06,45.30269
2024-02-07,30.13767
2024-02-08,27.87001
2024-02-09,14.88155
2024-02-10,13.60599
2024-02-11,14.345
2024-02-12,19.19416
2024-02-13,39.55254
2024-02-14,36.25227
2024-02-15,30.74509
2024-02-16,27.07025
2024-02-17,15.56995
2024-02-18,16.76452
2024-02-19,27.38408
2024-02-20,24.55962
2024-02-21,23.56752
2024-02-22,29.94533
2024-02-23,25.78457
2024-02-24,12.46203
2024-02-25,14.7297
2024-02-26,25.45049
2024-02-27,23.37517
2024-02-28,21.77566
2024-02-29,20.17614
2024-03-01,12.54302
2024-03-02,11.3282
2024-03-03,13.13018
2024-03-04,23.99271
2024-03-05,22.06924
2024-03-06,21.43146
2024-03-07,21.11763
2024-03-08,19.18404
2024-03-09,11.27758
2024-03-10,11.94573
2024-03-11,21.87689
2024-03-12,21.148
2024-03-13,20.85442
2024-03-14,18.46527
2024-03-15,16.99736
2024-03-16,9.96153
2024-03-17,11.6319
2024-03-18,24.84308
2024-03-19,30.15792
2024-03-20,32.19275
