date,사업자등록신청
2023-05-30,82.21343
2023-05-31,68.51119
2023-06-01,68.11594
2023-06-02,59.94729
2023-06-03,17.78656
2023-06-04,27.53623
2023-06-05,63.76811
2023-06-06,35.44137
2023-06-07,71.27799
2023-06-08,64.29512
2023-06-09,54.28194
2023-06-10,22.52964
2023-06-11,30.56653
2023-06-12,73.91304
2023-06-13,72.20026
2023-06-14,69.96047
2023-06-15,64.82213
2023-06-16,56.25823
2023-06-17,24.76943
2023-06-18,26.61396
2023-06-19,82.74044
2023-06-20,71.14624
2023-06-21,67.32542
2023-06-22,68.37944
2023-06-23,57.1805
2023-06-24,23.97891
2023-06-25,26.74571
2023-06-26,77.07509
2023-06-27,76.15283
2023-06-28,69.96047
2023-06-29,69.43346
2023-06-30,61.26482
2023-07-01,26.48221
2023-07-02,33.72859
2023-07-03,90.51383
2023-07-04,72.72727
2023-07-05,66.40316
2023-07-06,59.02503
2023-07-07,52.04216
2023-07-08,25.55994
2023-07-09,23.58366
2023-07-10,74.70355
2023-07-11,65.87615
2023-07-12,64.55862
2023-07-13,63.2411
2023-07-14,55.46772
2023-07-15,25.69169
2023-07-16,26.2187
2023-07-17,75.09881
2023-07-18,65.61264
2023-07-19,65.48089
2023-07-20,55.99472
2023-07-21,48.08959
2023-07-22,26.2187
2023-07-23,23.71541
2023-07-24,73.51778
2023-07-25,60.34255
2023-07-26,59.81554
2023-07-27,59.81554
2023-07-28,55.07246
2023-07-29,21.73913
2023-07-30,23.71541
2023-07-31,68.51119
2023-08-01,67.58893
2023-08-02,63.37285
2023-08-03,55.59947
2023-08-04,47.95783
2023-08-05,24.24242
2023-08-06,24.11067
2023-08-07,68.24769
2023-08-08,66.13965
2023-08-09,56.91699
2023-08-10,54.6772
2023-08-11,54.54545
2023-08-12,24.90118
2023-08-13,26.08695
2023-08-14,62.84584
2023-08-15,28.9855
2023-08-16,71.67325
2023-08-17,64.55862
2023-08-18,54.94071
2023-08-19,21.87088
2023-08-20,27.00922
2023-08-21,70.88274
2023-08-22,66.0079
2023-08-23,68.51119
2023-08-24,65.21739
2023-08-25,57.444
2023-08-26,24.37417
2023-08-27,29.11725
2023-08-28,75.09881
2023-08-29,72.59552
2023-08-30,77.20685
2023-08-31,66.2714
2023-09-01,63.89986
2023-09-02,26.74571
2023-09-03,30.96179
2023-09-04,80.3689
2023-09-05,75.23056
2023-09-06,73.25428
2023-09-07,68.37944
2023-09-08,48.6166
2023-09-09,22.26613
2023-09-10,30.56653
2023-09-11,74.3083
2023-09-12,68.24769
2023-09-13,60.4743
2023-09-14,61.66007
2023-09-15,55.07246
2023-09-16,24.37417
2023-09-17,30.83003
2023-09-18,76.41633
2023-09-19,69.56521
2023-09-20,63.50461
2023-09-21,61.26482
2023-09-22,49.93412
2023-09-23,21.73913
2023-09-24,24.76943
2023-09-25,66.13965
2023-09-26,48.8801
2023-09-27,44.92753
2023-09-28,16.60079
2023-09-29,13.30698
2023-09-30,15.81027
2023-10-01,18.44532
2023-10-02,21.73913
2023-10-03,34.7826
2023-10-04,79.18313
2023-10-05,67.06192
2023-10-06,56.78524
2023-10-07,17.78656
2023-10-08,24.63768
2023-10-09,37.5494
2023-10-10,79.18313
2023-10-11,67.06192
2023-10-12,68.51119
2023-10-13,51.6469
2023-10-14,22.52964
2023-10-15,24.50592
2023-10-16,77.47035
2023-10-17,63.50461
2023-10-18,65.34914
2023-10-19,64.42687
2023-10-20,48.6166
2023-10-21,21.87088
2023-10-22,23.45191
2023-10-23,64.69038
2023-10-24,67.06192
2023-10-25,60.60606
2023-10-26,64.29512
2023-10-27,53.49143
2023-10-28,21.08036
2023-10-29,26.08695
2023-10-30,72.20026
2023-10-31,68.37944
2023-11-01,66.66666
2023-11-02,64.69038
2023-11-03,58.23451
2023-11-04,24.63768
2023-11-05,32.14756
2023-11-06,72.59552
2023-11-07,67.45718
2023-11-08,62.84584
2023-11-09,58.36627
2023-11-10,50.59288
2023-11-11,21.60737
2023-11-12,26.08695
2023-11-13,70.22397
2023-11-14,66.2714
2023-11-15,64.42687
2023-11-16,56.12648
2023-11-17,49.01185
2023-11-18,20.28985
2023-11-19,27.00922
2023-11-20,76.28458
2023-11-21,70.09222
2023-11-22,59.02503
2023-11-23,60.07905
2023-11-24,49.14361
2023-11-25,20.55335
2023-11-26,30.43478
2023-11-27,69.16996
2023-11-28,64.95388
2023-11-29,57.83926
2023-11-30,60.07905
2023-12-01,51.11989
2023-12-02,24.90118
2023-12-03,25.82345
2023-12-04,72.46376
2023-12-05,66.0079
2023-12-06,64.42687
2023-12-07,62.05533
2023-12-08,55.73122
2023-12-09,22.66139
2023-12-10,28.59025
2023-12-11,74.17654
2023-12-12,67.32542
2023-12-13,55.20421
2023-12-14,59.42028
2023-12-15,55.20421
2023-12-16,23.58366
2023-12-17,25.16469
2023-12-18,61.13306
2023-12-19,58.89328
2023-12-20,55.86297
2023-12-21,57.7075
2023-12-22,46.24505
2023-12-23,21.08036
2023-12-24,17.12779
2023-12-25,22.00263
2023-12-26,67.45718
2023-12-27,65.61264
2023-12-28,65.7444
2023-12-29,48.22134
2023-12-30,21.34387
2023-12-31,24.63768
2024-01-01,36.49538
2024-01-02,99.73649
2024-01-03,74.17654
2024-01-04,71.01449
2024-01-05,62.84584
2024-01-06,27.53623
2024-01-07,38.60342
2024-01-08,75.36231
2024-01-09,75.62582
2024-01-10,72.20026
2024-01-11,69.43346
2024-01-12,64.16337
2024-01-13,27.00922
2024-01-14,36.23188
2024-01-15,81.29117
2024-01-16,65.48089
2024-01-17,68.37944
2024-01-18,73.64953
2024-01-19,58.23451
2024-01-20,26.87747
2024-01-21,31.62055
2024-01-22,86.03425
2024-01-23,70.75098
2024-01-24,68.90645
2024-01-25,61.00131
2024-01-26,60.60606
2024-01-27,30.69828
2024-01-28,33.06982
2024-01-29,80.63241
2024-01-30,69.96047
2024-01-31,66.66666
2024-02-01,69.69696
2024-02-02,64.95388
2024-02-03,26.35046
2024-02-04,33.72859
2024-02-05,74.04479
2024-02-06,68.37944
2024-02-07,64.16337
2024-02-08,47.03557
2024-02-09,20.81686
2024-02-10,15.81027
2024-02-11,20.94861
2024-02-12,35.83662
2024-02-13,85.63899
2024-02-14,78.39262
2024-02-15,81.81818
2024-02-16,71.27799
2024-02-17,29.38076
2024-02-18,34.65085
2024-02-19,85.9025
2024-02-20,76.54808
2024-02-21,67.72068
2024-02-22,73.78129
2024-02-23,56.12648
2024-02-24,28.06324
2024-02-25,35.04611
2024-02-26,86.82476
2024-02-27,72.99077
2024-02-28,66.66666
2024-02-29,62.71409
2024-03-01,27.66798
2024-03-02,26.74571
2024-03-03,38.07641
2024-03-04,95.12516
2024-03-05,73.51778
2024-03-06,84.05797
2024-03-07,69.16996
2024-03-08,56.78524
2024-03-09,24.37417
2024-03-10,32.54281
2024-03-11,90.25032
2024-03-12,74.70355
2024-03-13,70.09222
2024-03-14,60.2108
2024-03-15,64.03162
2024-03-16,23.45191
2024-03-17,28.85375
2024-03-18,81.55467
2024-03-19,71.67325
2024-03-20,63.89986
