date,주식
2023-05-31,11.78141
2023-06-01,10.0811
2023-06-02,9.75291
2023-06-03,3.49394
2023-06-04,2.61285
2023-06-05,9.38262
2023-06-06,4.87519
2023-06-07,10.09074
2023-06-08,10.0948
2023-06-09,9.99386
2023-06-10,3.71104
2023-06-11,2.88169
2023-06-12,10.04915
2023-06-13,11.25691
2023-06-14,14.06962
2023-06-15,12.56866
2023-06-16,10.43212
2023-06-17,3.55126
2023-06-18,2.6798
2023-06-19,9.85588
2023-06-20,10.44582
2023-06-21,10.50415
2023-06-22,10.19219
2023-06-23,9.71183
2023-06-24,3.33264
2023-06-25,2.49364
2023-06-26,8.92102
2023-06-27,9.80313
2023-06-28,9.85538
2023-06-29,9.82241
2023-06-30,9.0108
2023-07-01,3.10691
2023-07-02,2.2177
2023-07-03,9.65146
2023-07-04,9.69103
2023-07-05,9.66871
2023-07-06,10.95358
2023-07-07,10.75676
2023-07-08,3.27278
2023-07-09,2.48705
2023-07-10,9.82342
2023-07-11,10.24241
2023-07-12,10.52241
2023-07-13,10.45596
2023-07-14,10.48031
2023-07-15,3.49293
2023-07-16,2.66053
2023-07-17,9.69052
2023-07-18,10.96829
2023-07-19,10.99669
2023-07-20,10.37328
2023-07-21,10.11205
2023-07-22,3.42293
2023-07-23,2.80864
2023-07-24,11.30865
2023-07-25,12.12431
2023-07-26,32.53356
2023-07-27,16.79356
2023-07-28,12.86591
2023-07-29,3.74199
2023-07-30,2.76046
2023-07-31,19.87359
2023-08-01,12.11163
2023-08-02,14.61999
2023-08-03,13.77643
2023-08-04,11.47554
2023-08-05,3.67402
2023-08-06,2.68031
2023-08-07,11.24626
2023-08-08,11.68554
2023-08-09,10.66241
2023-08-10,10.78365
2023-08-11,10.03697
2023-08-12,3.38437
2023-08-13,2.66509
2023-08-14,10.6685
2023-08-15,5.41947
2023-08-16,13.51824
2023-08-17,13.52128
2023-08-18,12.42004
2023-08-19,4.0504
2023-08-20,3.03184
2023-08-21,10.30074
2023-08-22,10.63604
2023-08-23,11.25894
2023-08-24,10.99923
2023-08-25,10.53509
2023-08-26,3.83431
2023-08-27,2.69299
2023-08-28,9.89241
2023-08-29,10.19371
2023-08-30,10.14958
2023-08-31,10.31951
2023-09-01,10.05473
2023-09-02,3.49191
2023-09-03,2.78075
2023-09-04,9.82088
2023-09-05,9.9832
2023-09-06,9.62204
2023-09-07,10.24292
2023-09-08,9.39581
2023-09-09,3.39198
2023-09-10,2.61741
2023-09-11,9.20457
2023-09-12,10.56198
2023-09-13,10.3885
2023-09-14,9.4303
2023-09-15,9.30704
2023-09-16,3.39046
2023-09-17,2.48096
2023-09-18,8.98798
2023-09-19,9.43487
2023-09-20,9.13356
2023-09-21,11.31778
2023-09-22,9.95784
2023-09-23,3.23981
2023-09-24,2.2811
2023-09-25,9.42421
2023-09-26,10.29161
2023-09-27,8.76377
2023-09-28,3.14292
2023-09-29,2.86951
2023-09-30,2.67625
2023-10-01,2.29531
2023-10-02,4.18634
2023-10-03,3.86018
2023-10-04,17.0132
2023-10-05,12.01931
2023-10-06,9.70016
2023-10-07,3.14242
2023-10-08,2.17509
2023-10-09,4.00829
2023-10-10,12.46671
2023-10-11,10.86379
2023-10-12,9.89393
2023-10-13,9.33747
2023-10-14,3.14292
2023-10-15,2.35415
2023-10-16,9.66516
2023-10-17,9.37704
2023-10-18,9.67125
2023-10-19,12.36323
2023-10-20,13.991
2023-10-21,4.17569
2023-10-22,2.6935
2023-10-23,11.17271
2023-10-24,11.96757
2023-10-25,11.21126
2023-10-26,17.70661
2023-10-27,12.8999
2023-10-28,3.67655
2023-10-29,2.56364
2023-10-30,10.25458
2023-10-31,12.64982
2023-11-01,10.83691
2023-11-02,11.3472
2023-11-03,10.62336
2023-11-04,3.69583
2023-11-05,2.94002
2023-11-06,23.03478
2023-11-07,21.54295
2023-11-08,14.29383
2023-11-09,12.78272
2023-11-10,12.25062
2023-11-11,3.50459
2023-11-12,2.39574
2023-11-13,10.93532
2023-11-14,11.16104
2023-11-15,12.53519
2023-11-16,37.51933
2023-11-17,13.30925
2023-11-18,3.49343
2023-11-19,2.344
2023-11-20,11.22141
2023-11-21,12.20852
2023-11-22,11.53387
2023-11-23,11.13061
2023-11-24,10.00755
2023-11-25,3.10184
2023-11-26,2.2882
2023-11-27,10.34843
2023-11-28,11.03017
2023-11-29,11.08648
2023-11-30,11.2909
2023-12-01,10.71314
2023-12-02,3.36155
2023-12-03,2.43226
2023-12-04,10.32611
2023-12-05,11.17575
2023-12-06,12.06446
2023-12-07,11.32844
2023-12-08,10.53712
2023-12-09,3.6588
2023-12-10,2.65038
2023-12-11,10.45748
2023-12-12,11.27416
2023-12-13,11.32641
2023-12-14,12.66961
2023-12-15,11.5425
2023-12-16,3.61872
2023-12-17,2.63111
2023-12-18,10.64567
2023-12-19,11.27467
2023-12-20,12.0325
2023-12-21,12.52859
2023-12-22,11.61605
2023-12-23,3.57713
2023-12-24,2.34147
2023-12-25,2.94256
2023-12-26,10.98756
2023-12-27,11.9417
2023-12-28,14.11477
2023-12-29,44.71368
2023-12-30,3.13887
2023-12-31,2.33538
2024-01-01,3.23727
2024-01-02,39.94552
2024-01-03,15.01869
2024-01-04,13.22505
2024-01-05,11.79612
2024-01-06,3.8688
2024-01-07,2.68386
2024-01-08,10.36567
2024-01-09,12.18518
2024-01-10,12.12736
2024-01-11,12.21562
2024-01-12,11.45271
2024-01-13,3.81148
2024-01-14,2.87662
2024-01-15,10.86481
2024-01-16,11.89605
2024-01-17,20.61417
2024-01-18,13.9844
2024-01-19,12.10554
2024-01-20,4.10873
2024-01-21,2.86241
2024-01-22,11.67793
2024-01-23,11.85496
2024-01-24,11.71648
2024-01-25,12.48497
2024-01-26,11.29901
2024-01-27,3.78916
2024-01-28,2.68995
2024-01-29,11.37409
2024-01-30,11.64902
2024-01-31,11.65916
2024-02-01,12.3196
2024-02-02,13.2849
2024-02-03,4.21728
2024-02-04,2.85227
2024-02-05,11.82909
2024-02-06,11.71445
2024-02-07,11.57141
2024-02-08,10.89879
2024-02-09,4.37098
2024-02-10,3.61974
2024-02-11,2.94662
2024-02-12,4.11025
2024-02-13,13.02823
2024-02-14,12.81012
2024-02-15,12.11062
2024-02-16,11.41923
2024-02-17,3.80184
2024-02-18,2.79495
2024-02-19,11.08698
2024-02-20,11.69011
2024-02-21,12.04417
2024-02-22,11.74184
2024-02-23,11.92243
2024-02-24,4.07119
2024-02-25,3.24387
2024-02-26,11.3467
2024-02-27,12.38758
2024-02-28,11.90112
2024-02-29,11.48416
2024-03-01,4.77323
2024-03-02,3.73641
2024-03-03,2.80509
2024-03-04,10.93024
2024-03-05,12.4591
2024-03-06,12.06902
2024-03-07,11.8996
2024-03-08,11.53083
2024-03-09,4.22083
2024-03-10,2.92075
2024-03-11,11.09966
2024-03-12,12.18518
2024-03-13,12.28613
2024-03-14,12.23439
2024-03-15,11.56279
2024-03-16,3.72677
2024-03-17,2.81169
2024-03-18,10.7101
2024-03-19,11.87627
2024-03-20,11.91634
