date,주식수익
2023-06-02,12.13114
2023-06-03,5.57377
2023-06-04,1.63934
2023-06-05,6.2295
2023-06-06,5.90163
2023-06-07,11.80327
2023-06-08,5.90163
2023-06-09,9.83606
2023-06-10,6.55737
2023-06-11,6.2295
2023-06-12,6.2295
2023-06-13,10.81967
2023-06-14,14.09836
2023-06-15,12.13114
2023-06-16,6.88524
2023-06-17,3.93442
2023-06-18,3.27868
2023-06-19,6.88524
2023-06-20,6.88524
2023-06-21,8.85245
2023-06-22,3.93442
2023-06-23,4.26229
2023-06-24,3.93442
2023-06-25,3.27868
2023-06-26,7.86885
2023-06-27,6.55737
2023-06-28,7.86885
2023-06-29,5.2459
2023-06-30,8.85245
2023-07-01,4.26229
2023-07-02,6.2295
2023-07-03,10.4918
2023-07-04,7.86885
2023-07-05,7.21311
2023-07-06,5.57377
2023-07-07,8.85245
2023-07-08,2.29508
2023-07-09,3.93442
2023-07-10,9.18032
2023-07-11,11.4754
2023-07-12,4.91803
2023-07-13,7.86885
2023-07-14,9.18032
2023-07-15,2.95081
2023-07-16,2.29508
2023-07-17,8.19672
2023-07-18,8.85245
2023-07-19,11.80327
2023-07-20,11.4754
2023-07-21,9.83606
2023-07-22,5.57377
2023-07-23,5.2459
2023-07-24,13.44262
2023-07-25,16.39344
2023-07-26,14.75409
2023-07-27,12.13114
2023-07-28,7.21311
2023-07-29,4.91803
2023-07-30,6.88524
2023-07-31,9.83606
2023-08-01,12.45901
2023-08-02,10.16393
2023-08-03,7.21311
2023-08-04,9.83606
2023-08-05,3.27868
2023-08-06,5.2459
2023-08-07,12.45901
2023-08-08,11.80327
2023-08-09,7.86885
2023-08-10,8.19672
2023-08-11,8.19672
2023-08-12,4.59016
2023-08-13,3.93442
2023-08-14,8.19672
2023-08-15,6.88524
2023-08-16,10.81967
2023-08-17,6.88524
2023-08-18,6.88524
2023-08-19,4.59016
2023-08-20,3.27868
2023-08-21,4.26229
2023-08-22,6.2295
2023-08-23,3.93442
2023-08-24,10.16393
2023-08-25,7.86885
2023-08-26,3.27868
2023-08-27,2.29508
2023-08-28,10.4918
2023-08-29,7.86885
2023-08-30,8.52459
2023-08-31,10.16393
2023-09-01,6.55737
2023-09-02,8.19672
2023-09-03,6.55737
2023-09-04,8.85245
2023-09-05,7.21311
2023-09-06,9.50819
2023-09-07,9.18032
2023-09-08,5.57377
2023-09-09,4.91803
2023-09-10,8.52459
2023-09-11,7.86885
2023-09-12,8.19672
2023-09-13,8.85245
2023-09-14,8.19672
2023-09-15,6.2295
2023-09-16,3.27868
2023-09-17,3.93442
2023-09-18,8.85245
2023-09-19,5.90163
2023-09-20,5.90163
2023-09-21,3.27868
2023-09-22,6.2295
2023-09-25,4.26229
2023-09-26,5.90163
2023-09-27,3.27868
2023-09-28,1.63934
2023-09-29,2.95081
2023-09-30,2.95081
2023-10-01,1.63934
2023-10-02,2.62295
2023-10-03,2.29508
2023-10-04,3.27868
2023-10-05,7.54098
2023-10-06,7.21311
2023-10-07,3.27868
2023-10-08,1.96721
2023-10-09,5.90163
2023-10-10,7.54098
2023-10-11,7.86885
2023-10-12,5.2459
2023-10-13,3.60655
2023-10-14,2.95081
2023-10-15,2.62295
2023-10-16,5.90163
2023-10-17,5.57377
2023-10-18,9.18032
2023-10-19,8.52459
2023-10-20,3.60655
2023-10-21,4.26229
2023-10-22,1.63934
2023-10-23,6.55737
2023-10-24,5.2459
2023-10-25,4.59016
2023-10-26,6.55737
2023-10-27,7.54098
2023-10-28,6.2295
2023-10-29,1.96721
2023-10-30,5.2459
2023-10-31,3.27868
2023-11-01,5.90163
2023-11-02,6.88524
2023-11-03,8.52459
2023-11-04,4.91803
2023-11-05,7.21311
2023-11-06,12.78688
2023-11-07,3.93442
2023-11-08,4.91803
2023-11-09,5.57377
2023-11-10,5.2459
2023-11-11,4.26229
2023-11-12,5.57377
2023-11-13,6.2295
2023-11-14,5.57377
2023-11-15,9.50819
2023-11-16,5.90163
2023-11-17,8.52459
2023-11-18,4.91803
2023-11-19,5.90163
2023-11-20,5.57377
2023-11-21,8.85245
2023-11-22,8.19672
2023-11-23,5.90163
2023-11-24,5.57377
2023-11-25,2.29508
2023-11-26,2.62295
2023-11-27,8.85245
2023-11-28,6.2295
2023-11-29,5.90163
2023-11-30,10.16393
2023-12-01,8.19672
2023-12-02,5.57377
2023-12-03,3.93442
2023-12-04,4.26229
2023-12-05,5.90163
2023-12-06,8.19672
2023-12-07,6.2295
2023-12-08,10.4918
2023-12-09,6.88524
2023-12-10,3.27868
2023-12-11,5.57377
2023-12-12,8.85245
2023-12-13,7.86885
2023-12-14,8.19672
2023-12-15,10.16393
2023-12-16,3.93442
2023-12-17,4.26229
2023-12-18,6.55737
2023-12-19,7.21311
2023-12-20,11.14754
2023-12-21,8.19672
2023-12-22,5.57377
2023-12-23,3.27868
2023-12-24,2.62295
2023-12-25,7.86885
2023-12-26,8.52459
2023-12-27,7.86885
2023-12-28,9.18032
2023-12-29,11.4754
2023-12-30,7.21311
2023-12-31,6.2295
2024-01-01,8.19672
2024-01-02,11.14754
2024-01-03,11.14754
2024-01-04,6.88524
2024-01-05,6.55737
2024-01-06,5.57377
2024-01-07,2.95081
2024-01-08,8.52459
2024-01-09,9.18032
2024-01-10,10.16393
2024-01-11,10.16393
2024-01-12,8.19672
2024-01-13,3.93442
2024-01-14,2.95081
2024-01-15,8.52459
2024-01-16,3.93442
2024-01-17,5.90163
2024-01-18,8.19672
2024-01-19,5.2459
2024-01-20,3.60655
2024-01-21,5.2459
2024-01-22,4.59016
2024-01-23,6.88524
2024-01-24,8.19672
2024-01-25,8.85245
2024-01-26,6.88524
2024-01-27,5.57377
2024-01-28,4.91803
2024-01-29,12.78688
2024-01-30,9.83606
2024-01-31,7.54098
2024-02-01,9.50819
2024-02-02,11.4754
2024-02-03,5.57377
2024-02-04,4.91803
2024-02-05,12.13114
2024-02-06,6.55737
2024-02-07,8.52459
2024-02-08,8.19672
2024-02-09,3.27868
2024-02-10,4.26229
2024-02-11,5.57377
2024-02-12,9.50819
2024-02-13,16.06557
2024-02-14,12.78688
2024-02-15,9.18032
2024-02-16,11.4754
2024-02-17,8.19672
2024-02-18,3.60655
2024-02-19,7.86885
2024-02-20,11.14754
2024-02-21,10.16393
2024-02-22,8.19672
2024-02-23,9.83606
2024-02-24,7.21311
2024-02-25,4.26229
2024-02-26,7.21311
2024-02-27,11.14754
2024-02-28,11.4754
2024-02-29,10.16393
2024-03-01,6.2295
2024-03-02,4.26229
2024-03-03,5.90163
2024-03-04,8.85245
2024-03-05,10.81967
2024-03-06,6.88524
2024-03-07,11.4754
2024-03-08,13.11475
2024-03-09,6.88524
2024-03-10,3.60655
2024-03-11,8.19672
2024-03-12,9.50819
2024-03-13,4.59016
2024-03-14,6.88524
2024-03-15,7.21311
2024-03-16,3.93442
2024-03-17,3.93442
2024-03-18,3.93442
2024-03-19,5.90163
2024-03-20,9.83606
