date,신용카드
2023-05-30,60.58531
2023-05-31,59.60978
2023-06-01,64.67568
2023-06-02,52.4217
2023-06-03,32.34639
2023-06-04,36.50521
2023-06-05,55.63922
2023-06-06,44.80575
2023-06-07,56.80301
2023-06-08,55.46808
2023-06-09,51.70289
2023-06-10,33.23635
2023-06-11,37.85726
2023-06-12,60.00342
2023-06-13,70.97381
2023-06-14,60.32859
2023-06-15,57.89833
2023-06-16,50.64179
2023-06-17,32.65445
2023-06-18,35.34143
2023-06-19,56.39226
2023-06-20,57.21376
2023-06-21,58.13794
2023-06-22,55.74191
2023-06-23,53.08916
2023-06-24,34.33167
2023-06-25,38.16532
2023-06-26,59.14769
2023-06-27,60.75646
2023-06-28,54.27006
2023-06-29,53.31165
2023-06-30,47.88635
2023-07-01,41.57111
2023-07-02,41.87917
2023-07-03,64.72702
2023-07-04,61.6293
2023-07-05,61.40681
2023-07-06,54.04757
2023-07-07,49.40954
2023-07-08,33.98938
2023-07-09,36.4881
2023-07-10,63.39209
2023-07-11,61.20143
2023-07-12,60.61954
2023-07-13,55.24559
2023-07-14,52.01095
2023-07-15,35.13606
2023-07-16,35.71795
2023-07-17,58.87386
2023-07-18,58.08659
2023-07-19,55.65634
2023-07-20,55.99863
2023-07-21,49.92298
2023-07-22,33.25346
2023-07-23,38.33647
2023-07-24,60.36282
2023-07-25,61.68064
2023-07-26,57.81276
2023-07-27,52.72976
2023-07-28,49.51223
2023-07-29,30.66917
2023-07-30,38.9697
2023-07-31,58.17217
2023-08-01,69.75868
2023-08-02,60.82491
2023-08-03,56.47783
2023-08-04,48.1773
2023-08-05,36.65925
2023-08-06,37.99418
2023-08-07,60.79068
2023-08-08,56.93992
2023-08-09,57.40201
2023-08-10,60.31148
2023-08-11,53.63683
2023-08-12,35.99178
2023-08-13,37.13845
2023-08-14,59.09635
2023-08-15,45.84973
2023-08-16,60.55108
2023-08-17,60.65377
2023-08-18,53.14051
2023-08-19,33.21923
2023-08-20,38.25089
2023-08-21,59.42153
2023-08-22,64.4703
2023-08-23,59.40441
2023-08-24,55.89594
2023-08-25,52.79822
2023-08-26,35.10183
2023-08-27,39.85966
2023-08-28,56.64898
2023-08-29,56.54629
2023-08-30,57.64162
2023-08-31,53.41434
2023-09-01,57.79565
2023-09-02,36.7277
2023-09-03,38.81567
2023-09-04,57.57316
2023-09-05,60.17456
2023-09-06,57.57316
2023-09-07,54.45832
2023-09-08,52.30189
2023-09-09,33.39038
2023-09-10,38.71298
2023-09-11,58.48023
2023-09-12,61.01317
2023-09-13,59.26749
2023-09-14,57.04261
2023-09-15,47.30446
2023-09-16,36.93308
2023-09-17,37.29248
2023-09-18,57.59027
2023-09-19,57.0255
2023-09-20,54.81773
2023-09-21,46.50008
2023-09-22,41.57111
2023-09-23,28.30737
2023-09-24,30.36111
2023-09-25,51.44617
2023-09-26,46.39739
2023-09-27,35.58103
2023-09-28,25.99691
2023-09-29,24.98716
2023-09-30,26.51035
2023-10-01,35.0676
2023-10-02,34.4857
2023-10-03,40.8523
2023-10-04,58.42888
2023-10-05,58.61714
2023-10-06,53.67105
2023-10-07,32.02122
2023-10-08,30.87455
2023-10-09,37.669
2023-10-10,61.61218
2023-10-11,55.89594
2023-10-12,56.01574
2023-10-13,48.12596
2023-10-14,32.24371
2023-10-15,33.40749
2023-10-16,57.43624
2023-10-17,57.6245
2023-10-18,56.71743
2023-10-19,52.28478
2023-10-20,44.20674
2023-10-21,31.09703
2023-10-22,33.54441
2023-10-23,53.14051
2023-10-24,57.29933
2023-10-25,56.51206
2023-10-26,52.9009
2023-10-27,44.92555
2023-10-28,30.72052
2023-10-29,34.04073
2023-10-30,52.11364
2023-10-31,57.07684
2023-11-01,62.65616
2023-11-02,52.59284
2023-11-03,51.37771
2023-11-04,35.03337
2023-11-05,38.25089
2023-11-06,55.36539
2023-11-07,54.21872
2023-11-08,51.3606
2023-11-09,49.39243
2023-11-10,44.83997
2023-11-11,28.52986
2023-11-12,31.91853
2023-11-13,54.38986
2023-11-14,55.93017
2023-11-15,51.73712
2023-11-16,51.12099
2023-11-17,32.39774
2023-11-18,31.49067
2023-11-19,33.62998
2023-11-20,53.12339
2023-11-21,53.32876
2023-11-22,51.92538
2023-11-23,45.95242
2023-11-24,45.04535
2023-11-25,30.20708
2023-11-26,36.09447
2023-11-27,55.55365
2023-11-28,53.05493
2023-11-29,52.38747
2023-11-30,49.99144
2023-12-01,52.64418
2023-12-02,35.47835
2023-12-03,39.44891
2023-12-04,57.09395
2023-12-05,57.59027
2023-12-06,53.6026
2023-12-07,48.24576
2023-12-08,48.27999
2023-12-09,32.14102
2023-12-10,38.11398
2023-12-11,58.08659
2023-12-12,54.68081
2023-12-13,52.11364
2023-12-14,51.01831
2023-12-15,47.20177
2023-12-16,31.5249
2023-12-17,35.0676
2023-12-18,49.75183
2023-12-19,51.65154
2023-12-20,49.08437
2023-12-21,43.71042
2023-12-22,43.95002
2023-12-23,30.92589
2023-12-24,29.83056
2023-12-25,33.37326
2023-12-26,52.67841
2023-12-27,53.94489
2023-12-28,51.03542
2023-12-29,46.10645
2023-12-30,36.77905
2023-12-31,35.08471
2024-01-01,51.72
2024-01-02,73.98596
2024-01-03,68.013
2024-01-04,65.58274
2024-01-05,54.92041
2024-01-06,41.36573
2024-01-07,46.12356
2024-01-08,55.99863
2024-01-09,63.23806
2024-01-10,64.88105
2024-01-11,57.53893
2024-01-12,53.24319
2024-01-13,38.83279
2024-01-14,44.65172
2024-01-15,72.68526
2024-01-16,71.96645
2024-01-17,67.15728
2024-01-18,68.74893
2024-01-19,60.07188
2024-01-20,43.11141
2024-01-21,46.5172
2024-01-22,71.6755
2024-01-23,67.91032
2024-01-24,67.25996
2024-01-25,69.41639
2024-01-26,59.26749
2024-01-27,45.59301
2024-01-28,50.57333
2024-01-29,70.39192
2024-01-30,66.04483
2024-01-31,67.39688
2024-02-01,69.39928
2024-02-02,59.18192
2024-02-03,40.54424
2024-02-04,47.25312
2024-02-05,62.70751
2024-02-06,63.46055
2024-02-07,55.45096
2024-02-08,51.39483
2024-02-09,36.89885
2024-02-10,34.91357
2024-02-11,35.83775
2024-02-12,47.80078
2024-02-13,69.58754
2024-02-14,68.49221
2024-02-15,64.72702
2024-02-16,50.83005
2024-02-17,35.92332
2024-02-18,40.30463
2024-02-19,62.69039
2024-02-20,57.59027
2024-02-21,58.53157
2024-02-22,51.6002
2024-02-23,53.80797
2024-02-24,37.68612
2024-02-25,41.07479
2024-02-26,56.58052
2024-02-27,55.45096
2024-02-28,49.99144
2024-02-29,46.68834
2024-03-01,40.23618
2024-03-02,36.55656
2024-03-03,39.73985
2024-03-04,55.3825
2024-03-05,55.34827
2024-03-06,53.68817
2024-03-07,48.69074
2024-03-08,47.64675
2024-03-09,33.7669
2024-03-10,34.86222
2024-03-11,53.82508
2024-03-12,64.72702
2024-03-13,61.66352
2024-03-14,54.35563
2024-03-15,47.64675
2024-03-16,33.69844
2024-03-17,35.51257
2024-03-18,51.51463
2024-03-19,53.12339
2024-03-20,57.35067
