date,누드화
2023-06-05,16.7647
2023-06-06,25.88235
2023-06-07,18.52941
2023-06-08,19.41176
2023-06-09,18.52941
2023-06-10,15.58823
2023-06-11,14.11764
2023-06-12,15.58823
2023-06-13,17.05882
2023-06-14,23.23529
2023-06-15,14.70588
2023-06-16,14.11764
2023-06-17,17.64705
2023-06-18,21.47058
2023-06-19,21.47058
2023-06-20,15.0
2023-06-21,12.05882
2023-06-22,10.58823
2023-06-23,14.41176
2023-06-24,15.88235
2023-06-25,15.29411
2023-06-26,13.82352
2023-06-27,12.64705
2023-06-28,12.64705
2023-06-29,16.17647
2023-06-30,11.47058
2023-07-01,16.7647
2023-07-02,15.0
2023-07-03,7.35294
2023-07-04,16.17647
2023-07-05,17.05882
2023-07-06,11.17647
2023-07-07,11.17647
2023-07-08,23.82352
2023-07-09,12.35294
2023-07-10,8.82352
2023-07-11,11.7647
2023-07-12,13.23529
2023-07-13,8.82352
2023-07-14,13.23529
2023-07-15,16.7647
2023-07-16,14.11764
2023-07-17,15.88235
2023-07-18,11.7647
2023-07-19,11.47058
2023-07-20,11.17647
2023-07-21,11.47058
2023-07-22,15.29411
2023-07-23,22.05882
2023-07-24,12.94117
2023-07-25,11.47058
2023-07-26,18.82352
2023-07-27,15.0
2023-07-28,12.05882
2023-07-29,9.11764
2023-07-30,9.70588
2023-07-31,12.35294
2023-08-01,7.35294
2023-08-02,9.70588
2023-08-03,7.64705
2023-08-04,10.58823
2023-08-05,8.82352
2023-08-06,13.82352
2023-08-07,13.82352
2023-08-08,11.17647
2023-08-09,12.94117
2023-08-10,19.70588
2023-08-11,14.70588
2023-08-12,11.7647
2023-08-13,10.88235
2023-08-14,14.41176
2023-08-15,12.64705
2023-08-16,12.05882
2023-08-17,14.70588
2023-08-18,10.0
2023-08-19,18.23529
2023-08-20,8.82352
2023-08-21,16.7647
2023-08-22,12.35294
2023-08-23,15.58823
2023-08-24,13.52941
2023-08-25,7.94117
2023-08-26,13.52941
2023-08-27,12.64705
2023-08-28,15.29411
2023-08-29,11.7647
2023-08-30,9.41176
2023-08-31,12.64705
2023-09-01,14.41176
2023-09-02,29.41176
2023-09-03,18.23529
2023-09-04,15.29411
2023-09-05,13.52941
2023-09-06,15.58823
2023-09-07,13.82352
2023-09-08,13.52941
2023-09-09,16.47058
2023-09-10,13.82352
2023-09-11,10.58823
2023-09-12,12.64705
2023-09-13,11.7647
2023-09-14,12.35294
2023-09-15,12.05882
2023-09-16,12.94117
2023-09-17,11.47058
2023-09-18,12.94117
2023-09-19,9.41176
2023-09-20,20.58823
2023-09-21,10.29411
2023-09-22,13.82352
2023-09-23,15.58823
2023-09-24,13.23529
2023-09-25,8.82352
2023-09-26,11.7647
2023-09-27,9.70588
2023-09-28,13.23529
2023-09-29,5.88235
2023-09-30,8.23529
2023-10-01,10.29411
2023-10-02,16.17647
2023-10-03,16.47058
2023-10-04,13.23529
2023-10-05,10.0
2023-10-06,9.11764
2023-10-07,17.35294
2023-10-08,16.17647
2023-10-09,17.35294
2023-10-10,12.94117
2023-10-11,10.58823
2023-10-12,13.23529
2023-10-13,9.41176
2023-10-14,13.82352
2023-10-15,11.47058
2023-10-16,11.47058
2023-10-17,10.0
2023-10-18,9.11764
2023-10-19,9.70588
2023-10-20,12.35294
2023-10-21,13.82352
2023-10-22,10.88235
2023-10-23,13.23529
2023-10-24,12.64705
2023-10-25,15.0
2023-10-26,12.64705
2023-10-27,10.29411
2023-10-28,16.7647
2023-10-29,12.94117
2023-10-30,13.23529
2023-10-31,14.70588
2023-11-01,10.88235
2023-11-02,12.35294
2023-11-03,13.23529
2023-11-04,10.88235
2023-11-05,8.82352
2023-11-06,13.23529
2023-11-07,7.94117
2023-11-08,12.05882
2023-11-09,16.7647
2023-11-10,12.35294
2023-11-11,14.41176
2023-11-12,18.23529
2023-11-13,11.17647
2023-11-14,10.29411
2023-11-15,9.41176
2023-11-16,9.41176
2023-11-17,12.05882
2023-11-18,18.82352
2023-11-19,14.70588
2023-11-20,10.29411
2023-11-21,6.47058
2023-11-22,14.70588
2023-11-23,11.17647
2023-11-24,11.17647
2023-11-25,11.17647
2023-11-26,9.70588
2023-11-27,5.88235
2023-11-28,14.11764
2023-11-29,10.29411
2023-11-30,13.23529
2023-12-01,10.58823
2023-12-02,16.17647
2023-12-03,13.52941
2023-12-04,7.35294
2023-12-05,10.58823
2023-12-06,8.52941
2023-12-07,10.58823
2023-12-08,12.05882
2023-12-09,13.52941
2023-12-10,16.47058
2023-12-11,10.58823
2023-12-12,14.41176
2023-12-13,8.23529
2023-12-14,15.88235
2023-12-15,17.64705
2023-12-16,33.52941
2023-12-17,37.94117
2023-12-18,19.70588
2023-12-19,13.82352
2023-12-20,13.52941
2023-12-21,12.94117
2023-12-22,9.70588
2023-12-23,10.29411
2023-12-24,7.94117
2023-12-25,12.64705
2023-12-26,11.7647
2023-12-27,10.88235
2023-12-28,14.41176
2023-12-29,15.0
2023-12-30,12.05882
2023-12-31,10.29411
2024-01-01,12.05882
2024-01-02,11.7647
2024-01-03,8.82352
2024-01-04,10.0
2024-01-05,12.94117
2024-01-06,11.17647
2024-01-07,10.0
2024-01-08,10.0
2024-01-09,13.23529
2024-01-10,17.64705
2024-01-11,9.70588
2024-01-12,13.82352
2024-01-13,17.35294
2024-01-14,10.29411
2024-01-15,10.88235
2024-01-16,11.7647
2024-01-17,17.35294
2024-01-18,12.05882
2024-01-19,10.29411
2024-01-20,10.0
2024-01-21,13.82352
2024-01-22,12.35294
2024-01-23,14.11764
2024-01-24,10.58823
2024-01-25,11.17647
2024-01-26,15.29411
2024-01-27,10.88235
2024-01-28,16.17647
2024-01-29,18.82352
2024-01-30,17.35294
2024-01-31,15.0
2024-02-01,10.29411
2024-02-02,12.64705
2024-02-03,8.82352
2024-02-04,17.94117
2024-02-05,5.58823
2024-02-06,11.17647
2024-02-07,12.05882
2024-02-08,17.94117
2024-02-09,7.64705
2024-02-10,7.05882
2024-02-11,26.47058
2024-02-12,14.70588
2024-02-13,15.29411
2024-02-14,16.7647
2024-02-15,16.47058
2024-02-16,17.64705
2024-02-17,13.82352
2024-02-18,24.11764
2024-02-19,13.23529
2024-02-20,8.52941
2024-02-21,18.82352
2024-02-22,17.94117
2024-02-23,16.17647
2024-02-24,17.35294
2024-02-25,13.82352
2024-02-26,10.88235
2024-02-27,11.47058
2024-02-28,12.05882
2024-02-29,21.17647
2024-03-01,15.29411
2024-03-02,12.64705
2024-03-03,15.58823
2024-03-04,13.82352
2024-03-05,13.23529
2024-03-06,22.05882
2024-03-07,12.64705
2024-03-08,21.17647
2024-03-09,21.17647
2024-03-10,20.88235
2024-03-11,17.35294
2024-03-12,13.23529
2024-03-13,10.0
2024-03-14,12.35294
2024-03-15,16.17647
2024-03-16,13.82352
2024-03-17,11.7647
2024-03-18,14.11764
2024-03-19,17.94117
2024-03-20,16.17647
