date,주식복리계산기
2023-05-29,22.27211
2023-05-30,22.85585
2023-05-31,26.67265
2023-06-01,24.7418
2023-06-02,23.34979
2023-06-03,19.17377
2023-06-04,18.41041
2023-06-05,21.91288
2023-06-06,22.1374
2023-06-07,24.02334
2023-06-08,21.37404
2023-06-09,23.21508
2023-06-10,18.2757
2023-06-11,18.85945
2023-06-12,23.34979
2023-06-13,26.044
2023-06-14,26.67265
2023-06-15,24.83161
2023-06-16,22.54153
2023-06-17,21.73327
2023-06-18,18.36551
2023-06-19,23.08037
2023-06-20,24.51728
2023-06-21,24.65199
2023-06-22,24.29277
2023-06-23,22.99057
2023-06-24,20.16165
2023-06-25,18.94925
2023-06-26,22.81095
2023-06-27,21.37404
2023-06-28,23.12528
2023-06-29,21.23933
2023-06-30,21.73327
2023-07-01,21.05972
2023-07-02,21.77817
2023-07-03,26.40323
2023-07-04,26.22361
2023-07-05,26.13381
2023-07-06,22.67624
2023-07-07,22.00269
2023-07-08,18.63493
2023-07-09,20.38616
2023-07-10,20.70049
2023-07-11,20.61068
2023-07-12,22.58643
2023-07-13,23.75392
2023-07-14,24.56219
2023-07-15,21.05972
2023-07-16,20.7903
2023-07-17,23.97844
2023-07-18,25.14593
2023-07-19,24.56219
2023-07-20,24.11315
2023-07-21,20.34126
2023-07-22,17.60215
2023-07-23,19.03906
2023-07-24,24.51728
2023-07-25,26.76246
2023-07-26,25.23574
2023-07-27,29.86079
2023-07-28,32.64481
2023-07-29,26.35832
2023-07-30,28.10956
2023-07-31,25.41535
2023-08-01,23.08037
2023-08-02,23.75392
2023-08-03,21.95779
2023-08-04,23.70902
2023-08-05,19.08396
2023-08-06,20.20655
2023-08-07,24.06825
2023-08-08,22.72114
2023-08-09,23.75392
2023-08-10,20.96991
2023-08-11,24.15806
2023-08-12,18.99416
2023-08-13,19.12887
2023-08-14,22.31701
2023-08-15,21.68837
2023-08-16,26.044
2023-08-17,21.23933
2023-08-18,20.65559
2023-08-19,19.08396
2023-08-20,19.44319
2023-08-21,25.41535
2023-08-22,26.76246
2023-08-23,21.68837
2023-08-24,25.95419
2023-08-25,21.19443
2023-08-26,18.72474
2023-08-27,19.4881
2023-08-28,23.52941
2023-08-29,22.40682
2023-08-30,24.06825
2023-08-31,21.46385
2023-09-01,22.72114
2023-09-02,20.29636
2023-09-03,17.82667
2023-09-04,22.1823
2023-09-05,22.72114
2023-09-06,24.11315
2023-09-07,22.36192
2023-09-08,24.56219
2023-09-09,19.30848
2023-09-10,17.82667
2023-09-11,24.7418
2023-09-12,21.28423
2023-09-13,20.96991
2023-09-14,20.96991
2023-09-15,21.73327
2023-09-16,18.54512
2023-09-17,20.11674
2023-09-18,23.25999
2023-09-19,20.52088
2023-09-20,20.47597
2023-09-21,20.25145
2023-09-22,18.2757
2023-09-23,17.24292
2023-09-24,17.73686
2023-09-25,20.34126
2023-09-26,20.70049
2023-09-27,18.32061
2023-09-28,15.71621
2023-09-29,13.56084
2023-09-30,14.63852
2023-10-01,15.17736
2023-10-02,17.60215
2023-10-03,18.2308
2023-10-04,19.39829
2023-10-05,21.46385
2023-10-06,18.54512
2023-10-07,16.07543
2023-10-08,16.03053
2023-10-09,18.1859
2023-10-10,20.92501
2023-10-11,20.8352
2023-10-12,21.46385
2023-10-13,19.66771
2023-10-14,18.05118
2023-10-15,19.12887
2023-10-16,22.63134
2023-10-17,23.4396
2023-10-18,21.73327
2023-10-19,21.59856
2023-10-20,21.19443
2023-10-21,18.00628
2023-10-22,16.34485
2023-10-23,21.86798
2023-10-24,23.52941
2023-10-25,20.70049
2023-10-26,20.74539
2023-10-27,22.49663
2023-10-28,15.71621
2023-10-29,17.96138
2023-10-30,21.37404
2023-10-31,20.74539
2023-11-01,21.10462
2023-11-02,26.0889
2023-11-03,21.10462
2023-11-04,17.91647
2023-11-05,18.63493
2023-11-06,22.76605
2023-11-07,21.68837
2023-11-08,23.08037
2023-11-09,21.64346
2023-11-10,19.44319
2023-11-11,18.76964
2023-11-12,19.71261
2023-11-13,20.47597
2023-11-14,26.94207
2023-11-15,23.25999
2023-11-16,24.47238
2023-11-17,18.59003
2023-11-18,16.38976
2023-11-19,16.38976
2023-11-20,22.31701
2023-11-21,22.81095
2023-11-22,21.73327
2023-11-23,25.10103
2023-11-24,19.89223
2023-11-25,20.02694
2023-11-26,19.89223
2023-11-27,21.23933
2023-11-28,21.73327
2023-11-29,20.74539
2023-11-30,22.72114
2023-12-01,23.30489
2023-12-02,19.30848
2023-12-03,19.62281
2023-12-04,23.34979
2023-12-05,26.044
2023-12-06,22.85585
2023-12-07,25.95419
2023-12-08,24.06825
2023-12-09,23.30489
2023-12-10,21.64346
2023-12-11,26.40323
2023-12-12,24.24786
2023-12-13,24.7418
2023-12-14,26.17871
2023-12-15,25.63987
2023-12-16,21.32914
2023-12-17,20.16165
2023-12-18,22.90076
2023-12-19,25.9991
2023-12-20,24.47238
2023-12-21,24.29277
2023-12-22,21.41894
2023-12-23,19.80242
2023-12-24,19.44319
2023-12-25,19.98203
2023-12-26,24.6969
2023-12-27,26.22361
2023-12-28,27.92995
2023-12-29,22.40682
2023-12-30,19.39829
2023-12-31,21.41894
2024-01-01,25.14593
2024-01-02,28.87292
2024-01-03,25.32555
2024-01-04,28.6933
2024-01-05,25.86439
2024-01-06,21.86798
2024-01-07,25.41535
2024-01-08,24.60709
2024-01-09,27.57072
2024-01-10,27.88504
2024-01-11,29.05253
2024-01-12,23.66412
2024-01-13,21.73327
2024-01-14,21.01481
2024-01-15,23.97844
2024-01-16,22.99057
2024-01-17,24.83161
2024-01-18,25.01122
2024-01-19,25.90929
2024-01-20,24.11315
2024-01-21,22.1374
2024-01-22,26.17871
2024-01-23,25.63987
2024-01-24,27.3911
2024-01-25,25.59497
2024-01-26,28.96273
2024-01-27,23.3947
2024-01-28,25.72968
2024-01-29,28.73821
2024-01-30,24.33767
2024-01-31,22.22721
2024-02-01,23.93354
2024-02-02,23.52941
2024-02-03,19.26358
2024-02-04,19.4881
2024-02-05,23.61921
2024-02-06,23.4845
2024-02-07,18.85945
2024-02-08,21.77817
2024-02-09,18.76964
2024-02-10,18.05118
2024-02-11,21.05972
2024-02-12,22.31701
2024-02-13,27.3911
2024-02-14,26.35832
2024-02-15,27.25639
2024-02-16,24.15806
2024-02-17,21.77817
2024-02-18,20.8352
2024-02-19,24.42748
2024-02-20,26.26852
2024-02-21,27.66052
2024-02-22,27.66052
2024-02-23,27.57072
2024-02-24,23.3947
2024-02-25,23.03547
2024-02-26,26.40323
2024-02-27,26.94207
2024-02-28,26.80736
2024-02-29,27.84014
2024-03-01,25.46026
2024-03-02,24.11315
2024-03-03,23.70902
2024-03-04,26.85226
2024-03-05,29.59137
2024-03-06,25.90929
2024-03-07,27.79524
2024-03-08,24.96632
2024-03-09,25.86439
2024-03-10,22.67624
2024-03-11,29.81589
2024-03-12,27.97485
2024-03-13,31.34261
2024-03-14,26.31342
2024-03-15,24.42748
2024-03-16,21.01481
2024-03-17,21.91288
2024-03-18,26.31342
2024-03-19,25.86439
2024-03-20,28.06466
