date,신규상장종목
2023-05-30,7.76846
2023-05-31,7.64723
2023-06-01,7.04111
2023-06-02,6.68754
2023-06-03,2.46489
2023-06-04,1.88907
2023-06-05,6.28346
2023-06-06,2.81846
2023-06-07,6.90978
2023-06-08,8.10182
2023-06-09,7.81897
2023-06-10,3.07101
2023-06-11,2.69724
2023-06-12,7.57652
2023-06-13,8.41499
2023-06-14,9.53631
2023-06-15,9.78886
2023-06-16,8.40488
2023-06-17,2.92958
2023-06-18,2.39418
2023-06-19,7.68764
2023-06-20,7.63713
2023-06-21,6.80876
2023-06-22,6.86938
2023-06-23,6.37438
2023-06-24,2.36387
2023-06-25,2.28305
2023-06-26,7.87958
2023-06-27,7.9907
2023-06-28,7.81897
2023-06-29,12.9508
2023-06-30,14.18325
2023-07-01,3.80846
2023-07-02,2.64673
2023-07-03,8.92009
2023-07-04,8.82917
2023-07-05,9.34437
2023-07-06,14.39539
2023-07-07,9.39488
2023-07-08,3.04071
2023-07-09,2.89928
2023-07-10,8.74835
2023-07-11,8.4756
2023-07-12,9.63733
2023-07-13,9.25345
2023-07-14,10.14243
2023-07-15,3.25285
2023-07-16,2.81846
2023-07-17,7.93009
2023-07-18,9.88988
2023-07-19,10.09192
2023-07-20,9.9505
2023-07-21,8.53621
2023-07-22,2.83867
2023-07-23,2.77805
2023-07-24,11.25366
2023-07-25,10.92029
2023-07-26,15.25406
2023-07-27,14.25396
2023-07-28,9.86968
2023-07-29,2.68714
2023-07-30,2.18203
2023-07-31,9.56662
2023-08-01,9.85958
2023-08-02,9.54641
2023-08-03,10.68794
2023-08-04,9.9606
2023-08-05,2.76795
2023-08-06,2.17193
2023-08-07,9.84947
2023-08-08,8.4655
2023-08-09,8.17254
2023-08-10,11.05162
2023-08-11,9.15243
2023-08-12,2.83867
2023-08-13,2.39418
2023-08-14,7.72805
2023-08-15,3.4852
2023-08-16,9.17264
2023-08-17,9.4959
2023-08-18,8.68774
2023-08-19,2.42448
2023-08-20,2.56591
2023-08-21,7.69774
2023-08-22,9.14233
2023-08-23,8.34427
2023-08-24,8.85948
2023-08-25,8.80897
2023-08-26,2.91948
2023-08-27,2.18203
2023-08-28,7.33407
2023-08-29,8.16244
2023-08-30,8.56652
2023-08-31,8.18264
2023-09-01,6.96029
2023-09-02,2.67703
2023-09-03,2.14163
2023-09-04,7.79876
2023-09-05,6.67744
2023-09-06,7.16233
2023-09-07,7.30376
2023-09-08,6.24305
2023-09-09,2.88918
2023-09-10,2.17193
2023-09-11,7.54621
2023-09-12,8.08162
2023-09-13,6.79866
2023-09-14,6.16223
2023-09-15,7.09162
2023-09-16,2.33356
2023-09-17,2.56591
2023-09-18,6.92999
2023-09-19,6.72795
2023-09-20,5.9804
2023-09-21,7.60682
2023-09-22,6.53601
2023-09-23,2.13152
2023-09-24,1.80826
2023-09-25,8.02101
2023-09-26,7.45529
2023-09-27,6.88958
2023-09-28,1.66683
2023-09-29,1.56581
2023-09-30,1.5153
2023-10-01,1.61632
2023-10-02,2.19214
2023-10-03,2.06081
2023-10-04,11.76886
2023-10-05,9.06152
2023-10-06,8.06142
2023-10-07,2.16183
2023-10-08,1.58601
2023-10-09,1.9901
2023-10-10,8.38468
2023-10-11,7.4856
2023-10-12,6.27336
2023-10-13,7.02091
2023-10-14,2.26285
2023-10-15,2.0103
2023-10-16,6.24305
2023-10-17,6.57642
2023-10-18,7.56642
2023-10-19,8.78876
2023-10-20,10.15254
2023-10-21,3.25285
2023-10-22,2.61642
2023-10-23,7.4856
2023-10-24,6.9805
2023-10-25,7.39468
2023-10-26,11.39509
2023-10-27,8.92009
2023-10-28,2.21234
2023-10-29,1.88907
2023-10-30,6.57642
2023-10-31,7.83917
2023-11-01,7.27346
2023-11-02,9.4555
2023-11-03,8.84937
2023-11-04,2.89928
2023-11-05,2.68714
2023-11-06,16.55722
2023-11-07,13.05182
2023-11-08,9.54641
2023-11-09,12.25376
2023-11-10,8.79886
2023-11-11,2.45479
2023-11-12,2.11132
2023-11-13,9.51611
2023-11-14,8.87968
2023-11-15,10.15254
2023-11-16,11.82947
2023-11-17,12.9508
2023-11-18,2.98009
2023-11-19,2.12142
2023-11-20,11.86988
2023-11-21,13.84988
2023-11-22,10.84958
2023-11-23,11.05162
2023-11-24,12.17294
2023-11-25,3.76805
2023-11-26,3.33367
2023-11-27,12.21335
2023-11-28,14.35498
2023-11-29,11.73855
2023-11-30,10.20305
2023-12-01,11.36478
2023-12-02,2.80836
2023-12-03,2.36387
2023-12-04,9.12213
2023-12-05,9.4555
2023-12-06,10.05152
2023-12-07,9.52621
2023-12-08,7.5058
2023-12-09,2.15173
2023-12-10,1.77795
2023-12-11,8.27356
2023-12-12,10.50611
2023-12-13,9.86968
2023-12-14,8.18264
2023-12-15,7.65733
2023-12-16,2.23254
2023-12-17,2.15173
2023-12-18,7.40478
2023-12-19,8.53621
2023-12-20,8.68774
2023-12-21,9.40499
2023-12-22,11.17284
2023-12-23,2.5154
2023-12-24,2.09112
2023-12-25,1.96989
2023-12-26,7.85937
2023-12-27,7.13203
2023-12-28,7.39468
2023-12-29,5.74805
2023-12-30,1.78805
2023-12-31,1.58601
2024-01-01,1.96989
2024-01-02,9.64743
2024-01-03,9.08172
2024-01-04,8.43519
2024-01-05,6.82897
2024-01-06,2.37397
2024-01-07,2.18203
2024-01-08,7.09162
2024-01-09,7.65733
2024-01-10,8.01091
2024-01-11,8.24325
2024-01-12,7.03101
2024-01-13,2.71744
2024-01-14,2.42448
2024-01-15,7.18254
2024-01-16,7.34417
2024-01-17,9.01101
2024-01-18,7.0007
2024-01-19,6.72795
2024-01-20,2.66693
2024-01-21,1.81836
2024-01-22,6.84917
2024-01-23,7.19264
2024-01-24,9.37468
2024-01-25,9.70805
2024-01-26,8.64733
2024-01-27,2.68714
2024-01-28,2.32346
2024-01-29,8.5059
2024-01-30,8.15233
2024-01-31,7.59672
2024-02-01,8.89988
2024-02-02,8.58672
2024-02-03,2.36387
2024-02-04,2.24265
2024-02-05,7.54621
2024-02-06,8.4857
2024-02-07,6.36427
2024-02-08,6.28346
2024-02-09,2.18203
2024-02-10,1.77795
2024-02-11,1.83856
2024-02-12,2.19214
2024-02-13,7.66744
2024-02-14,7.53611
2024-02-15,7.64723
2024-02-16,6.90978
2024-02-17,2.75785
2024-02-18,2.06081
2024-02-19,7.89978
2024-02-20,7.63713
2024-02-21,7.83917
2024-02-22,8.30386
2024-02-23,8.79886
2024-02-24,2.64673
2024-02-25,2.80836
2024-02-26,8.10182
2024-02-27,10.12223
2024-02-28,7.76846
2024-02-29,7.88968
2024-03-01,2.54571
2024-03-02,2.13152
2024-03-03,1.9901
2024-03-04,9.11203
2024-03-05,9.11203
2024-03-06,8.32407
2024-03-07,8.04121
2024-03-08,7.25325
2024-03-09,2.37397
2024-03-10,1.89918
2024-03-11,7.28356
2024-03-12,6.81887
2024-03-13,7.87958
2024-03-14,6.95019
2024-03-15,6.15213
2024-03-16,2.12142
2024-03-17,2.08101
2024-03-18,5.88948
2024-03-19,6.17234
2024-03-20,5.55611
