date,배당기준일
2023-06-05,0.20648
2023-06-06,0.19788
2023-06-07,0.2495
2023-06-08,0.60225
2023-06-09,0.20648
2023-06-10,0.08603
2023-06-11,0.12905
2023-06-12,0.42157
2023-06-13,0.31833
2023-06-14,0.33554
2023-06-15,0.41297
2023-06-16,0.38716
2023-06-17,0.10324
2023-06-18,0.17207
2023-06-19,0.21509
2023-06-20,0.37855
2023-06-21,0.42157
2023-06-22,0.4818
2023-06-23,0.41297
2023-06-24,0.19788
2023-06-25,0.04301
2023-06-26,0.91198
2023-06-27,1.64329
2023-06-28,1.63468
2023-06-29,2.04766
2023-06-30,1.17009
2023-07-01,0.17207
2023-07-02,0.19788
2023-07-03,0.29252
2023-07-04,0.27531
2023-07-05,0.31833
2023-07-06,0.2495
2023-07-07,0.36135
2023-07-08,0.06022
2023-07-09,0.07743
2023-07-10,0.28391
2023-07-11,0.18067
2023-07-12,0.22369
2023-07-13,0.15486
2023-07-14,0.31833
2023-07-15,0.13765
2023-07-16,0.10324
2023-07-17,0.29252
2023-07-18,0.20648
2023-07-19,0.11184
2023-07-20,0.20648
2023-07-21,0.28391
2023-07-22,0.09463
2023-07-23,0.06882
2023-07-24,0.23229
2023-07-25,0.26671
2023-07-26,0.66247
2023-07-27,0.63666
2023-07-28,0.39576
2023-07-29,0.07743
2023-07-30,0.18067
2023-07-31,0.44738
2023-08-01,0.28391
2023-08-02,0.43878
2023-08-03,0.41297
2023-08-04,0.4818
2023-08-05,0.08603
2023-08-06,0.08603
2023-08-07,0.27531
2023-08-08,1.16149
2023-08-09,0.82594
2023-08-10,0.53342
2023-08-11,0.45599
2023-08-12,0.12905
2023-08-13,0.06882
2023-08-14,0.30973
2023-08-15,0.17207
2023-08-16,0.36135
2023-08-17,0.44738
2023-08-18,0.2495
2023-08-19,0.12045
2023-08-21,0.2409
2023-08-22,0.2495
2023-08-23,0.28391
2023-08-24,0.22369
2023-08-25,0.18927
2023-08-26,0.17207
2023-08-27,0.12905
2023-08-28,0.32693
2023-08-29,0.43878
2023-08-30,0.33554
2023-08-31,0.30112
2023-09-01,0.23229
2023-09-02,0.16346
2023-09-03,0.11184
2023-09-04,0.26671
2023-09-05,0.2581
2023-09-06,0.31833
2023-09-07,0.26671
2023-09-08,0.35274
2023-09-09,0.11184
2023-09-10,0.06022
2023-09-11,0.30973
2023-09-12,0.32693
2023-09-13,0.34414
2023-09-14,1.05824
2023-09-15,1.32495
2023-09-16,0.44738
2023-09-17,0.31833
2023-09-18,0.65387
2023-09-19,0.51621
2023-09-20,0.58504
2023-09-21,0.55923
2023-09-22,0.67108
2023-09-23,0.35274
2023-09-24,0.36995
2023-09-25,1.13567
2023-09-26,1.45401
2023-09-27,0.7227
2023-09-28,0.17207
2023-09-29,0.17207
2023-09-30,0.13765
2023-10-01,0.12045
2023-10-02,0.19788
2023-10-03,0.19788
2023-10-04,0.4818
2023-10-05,0.41297
2023-10-06,0.26671
2023-10-07,0.06882
2023-10-08,0.12905
2023-10-09,0.04301
2023-10-10,0.37855
2023-10-11,0.38716
2023-10-12,0.29252
2023-10-13,0.34414
2023-10-14,0.04301
2023-10-15,0.26671
2023-10-16,0.39576
2023-10-17,0.46459
2023-10-18,0.55063
2023-10-19,0.35274
2023-10-20,0.34414
2023-10-21,0.16346
2023-10-22,0.22369
2023-10-23,0.38716
2023-10-24,0.30973
2023-10-25,0.45599
2023-10-26,0.33554
2023-10-27,0.39576
2023-10-28,0.16346
2023-10-29,0.15486
2023-10-30,0.55063
2023-10-31,0.60225
2023-11-01,0.46459
2023-11-02,0.52482
2023-11-03,0.86036
2023-11-04,0.20648
2023-11-05,0.29252
2023-11-06,1.12707
2023-11-07,0.79153
2023-11-08,0.63666
2023-11-09,0.89477
2023-11-10,1.12707
2023-11-11,0.22369
2023-11-12,0.21509
2023-11-13,1.05824
2023-11-14,1.2045
2023-11-15,1.1959
2023-11-16,1.10986
2023-11-17,0.92919
2023-11-18,0.4904
2023-11-19,0.28391
2023-11-20,1.10986
2023-11-21,1.35937
2023-11-22,1.23031
2023-11-23,1.11847
2023-11-24,1.09266
2023-11-25,0.30112
2023-11-26,0.58504
2023-11-27,1.35077
2023-11-28,1.57446
2023-11-29,1.33356
2023-11-30,1.74653
2023-12-01,1.52284
2023-12-02,0.63666
2023-12-03,0.67108
2023-12-04,1.6691
2023-12-05,2.52946
2023-12-06,2.29716
2023-12-07,2.27135
2023-12-08,2.34879
2023-12-09,0.88617
2023-12-10,1.00662
2023-12-11,3.20915
2023-12-12,3.99208
2023-12-13,4.08672
2023-12-14,4.70618
2023-12-15,5.61817
2023-12-16,2.59829
2023-12-17,2.51226
2023-12-18,7.10659
2023-12-19,7.14101
2023-12-20,11.8644
2023-12-21,15.24563
2023-12-22,22.86845
2023-12-23,8.87034
2023-12-24,7.64002
2023-12-25,12.69035
2023-12-26,84.5995
2023-12-27,100.0
2023-12-28,36.80633
2023-12-29,8.68106
2023-12-30,2.21113
2023-12-31,1.52284
2024-01-01,1.45401
2024-01-02,4.62875
2024-01-03,2.79617
2024-01-04,2.25415
2024-01-05,1.91
2024-01-06,0.97221
2024-01-07,0.70549
2024-01-08,1.40239
2024-01-09,1.82396
2024-01-10,1.47982
2024-01-11,1.36797
2024-01-12,0.97221
2024-01-13,0.52482
2024-01-14,0.45599
2024-01-15,1.01522
2024-01-16,1.06685
2024-01-17,0.89477
2024-01-18,1.05824
2024-01-19,0.88617
2024-01-20,0.43018
2024-01-21,0.43878
2024-01-22,1.07545
2024-01-23,0.93779
2024-01-24,1.1873
2024-01-25,7.40772
2024-01-26,4.06951
2024-01-27,1.23892
2024-01-28,0.84315
2024-01-29,3.46726
2024-01-30,3.27798
2024-01-31,3.28658
2024-02-01,4.7578
2024-02-02,4.71478
2024-02-03,1.57446
2024-02-04,1.38518
2024-02-05,3.49307
2024-02-06,4.0437
2024-02-07,4.58573
2024-02-08,4.0351
2024-02-09,1.35077
2024-02-10,0.91198
2024-02-11,0.9636
2024-02-12,1.41959
2024-02-13,4.17276
2024-02-14,4.06951
2024-02-15,3.44145
2024-02-16,3.39843
2024-02-17,1.22171
2024-02-18,1.61748
2024-02-19,4.54271
2024-02-20,3.85442
2024-02-21,3.88884
2024-02-22,4.22438
2024-02-23,4.36204
2024-02-24,1.68631
2024-02-25,2.16811
2024-02-26,6.75385
2024-02-27,7.70024
2024-02-28,8.43155
2024-02-29,5.67839
2024-03-01,1.35077
2024-03-02,1.25613
2024-03-03,1.22171
2024-03-04,3.75118
2024-03-05,3.27798
2024-03-06,2.95964
2024-03-07,2.73595
2024-03-08,2.98545
2024-03-09,1.49703
2024-03-10,1.09266
2024-03-11,2.48644
2024-03-12,3.3382
2024-03-13,3.88884
2024-03-14,5.28262
2024-03-15,3.64793
2024-03-16,1.13567
2024-03-17,1.2045
2024-03-18,3.96627
2024-03-19,4.37924
2024-03-20,4.02649
