date,자동차다이렉트보험비교견적사이트
2023-05-27,6.06694
2023-05-28,7.11297
2023-05-29,6.06694
2023-05-30,17.78242
2023-05-31,17.36401
2023-06-01,11.71548
2023-06-02,14.43514
2023-06-03,5.64853
2023-06-04,10.46025
2023-06-05,17.99163
2023-06-06,9.20502
2023-06-07,17.36401
2023-06-08,16.7364
2023-06-09,14.22594
2023-06-10,7.74058
2023-06-11,4.60251
2023-06-12,12.97071
2023-06-13,12.5523
2023-06-14,19.24686
2023-06-15,15.89958
2023-06-16,15.69037
2023-06-17,5.23012
2023-06-18,6.90376
2023-06-19,20.08368
2023-06-20,17.99163
2023-06-21,16.10878
2023-06-22,15.48117
2023-06-23,20.08368
2023-06-24,8.15899
2023-06-25,7.53138
2023-06-26,18.61924
2023-06-27,19.66527
2023-06-28,17.15481
2023-06-29,16.7364
2023-06-30,13.80753
2023-07-01,6.27615
2023-07-02,5.64853
2023-07-03,21.33891
2023-07-04,15.69037
2023-07-05,16.31799
2023-07-06,16.9456
2023-07-07,16.9456
2023-07-08,6.90376
2023-07-09,9.20502
2023-07-10,18.20083
2023-07-11,14.01673
2023-07-12,19.45606
2023-07-13,26.56903
2023-07-14,22.59414
2023-07-15,9.83263
2023-07-16,7.32217
2023-07-17,48.74476
2023-07-18,31.79916
2023-07-19,18.41004
2023-07-20,17.15481
2023-07-21,12.97071
2023-07-22,6.27615
2023-07-23,6.69456
2023-07-24,22.17573
2023-07-25,18.61924
2023-07-26,15.89958
2023-07-27,17.99163
2023-07-28,14.64435
2023-07-29,9.83263
2023-07-30,6.69456
2023-07-31,16.52719
2023-08-01,24.05857
2023-08-02,12.7615
2023-08-03,21.75732
2023-08-04,15.27196
2023-08-05,7.74058
2023-08-06,9.20502
2023-08-07,22.59414
2023-08-08,22.59414
2023-08-09,12.7615
2023-08-10,19.45606
2023-08-11,13.38912
2023-08-12,9.62343
2023-08-13,4.3933
2023-08-14,13.38912
2023-08-15,7.74058
2023-08-16,17.78242
2023-08-17,16.52719
2023-08-18,17.57322
2023-08-19,11.08786
2023-08-20,11.29707
2023-08-21,19.66527
2023-08-22,17.36401
2023-08-23,16.7364
2023-08-24,10.66945
2023-08-25,13.59832
2023-08-26,5.43933
2023-08-27,5.02092
2023-08-28,17.99163
2023-08-29,17.36401
2023-08-30,13.80753
2023-08-31,21.1297
2023-09-01,19.87447
2023-09-02,7.94979
2023-09-03,14.64435
2023-09-04,23.64016
2023-09-05,31.38075
2023-09-06,27.61506
2023-09-07,21.75732
2023-09-08,20.29288
2023-09-09,11.92468
2023-09-10,11.08786
2023-09-11,24.47698
2023-09-12,19.66527
2023-09-13,18.82845
2023-09-14,19.24686
2023-09-15,19.66527
2023-09-16,9.41422
2023-09-17,6.06694
2023-09-18,21.33891
2023-09-19,24.89539
2023-09-20,20.08368
2023-09-21,21.33891
2023-09-22,16.9456
2023-09-23,5.02092
2023-09-24,6.06694
2023-09-25,15.89958
2023-09-26,16.31799
2023-09-27,11.92468
2023-09-28,3.34728
2023-09-29,6.06694
2023-09-30,3.55648
2023-10-01,5.64853
2023-10-02,5.02092
2023-10-03,5.85774
2023-10-04,21.54811
2023-10-05,18.82845
2023-10-06,12.5523
2023-10-07,6.06694
2023-10-08,8.99581
2023-10-09,8.15899
2023-10-10,18.61924
2023-10-11,17.57322
2023-10-12,15.48117
2023-10-13,15.69037
2023-10-14,8.3682
2023-10-15,9.62343
2023-10-16,23.84937
2023-10-17,20.9205
2023-10-18,24.05857
2023-10-19,23.84937
2023-10-20,19.87447
2023-10-21,8.15899
2023-10-22,9.41422
2023-10-23,18.61924
2023-10-24,19.45606
2023-10-25,20.71129
2023-10-26,17.36401
2023-10-27,14.01673
2023-10-28,8.3682
2023-10-29,11.50627
2023-10-30,30.54393
2023-10-31,19.45606
2023-11-01,22.59414
2023-11-02,16.10878
2023-11-03,21.96652
2023-11-04,10.46025
2023-11-05,12.34309
2023-11-06,31.79916
2023-11-07,29.70711
2023-11-08,28.87029
2023-11-09,26.98744
2023-11-10,23.64016
2023-11-11,6.90376
2023-11-12,8.99581
2023-11-13,25.3138
2023-11-14,26.35983
2023-11-15,29.70711
2023-11-16,26.35983
2023-11-17,22.59414
2023-11-18,11.29707
2023-11-19,12.7615
2023-11-20,18.61924
2023-11-21,19.87447
2023-11-22,19.03765
2023-11-23,21.75732
2023-11-24,22.17573
2023-11-25,6.06694
2023-11-26,9.41422
2023-11-27,26.15062
2023-11-28,19.45606
2023-11-29,23.01255
2023-11-30,17.99163
2023-12-01,16.31799
2023-12-02,8.5774
2023-12-03,11.08786
2023-12-04,22.17573
2023-12-05,18.41004
2023-12-06,25.1046
2023-12-07,19.24686
2023-12-08,23.43096
2023-12-09,9.20502
2023-12-10,10.87866
2023-12-11,26.56903
2023-12-12,22.17573
2023-12-13,18.82845
2023-12-14,21.54811
2023-12-15,14.85355
2023-12-16,7.53138
2023-12-17,7.74058
2023-12-18,20.50209
2023-12-19,21.1297
2023-12-20,20.71129
2023-12-21,19.66527
2023-12-22,12.5523
2023-12-23,8.99581
2023-12-24,5.64853
2023-12-25,8.99581
2023-12-26,16.9456
2023-12-27,16.9456
2023-12-28,18.41004
2023-12-29,18.82845
2023-12-30,9.83263
2023-12-31,8.15899
2024-01-01,8.3682
2024-01-02,30.33472
2024-01-03,29.07949
2024-01-04,21.75732
2024-01-05,17.57322
2024-01-06,14.85355
2024-01-07,8.15899
2024-01-08,25.3138
2024-01-09,26.56903
2024-01-10,24.26778
2024-01-11,25.1046
2024-01-12,20.50209
2024-01-13,8.3682
2024-01-14,12.7615
2024-01-15,28.45188
2024-01-16,25.1046
2024-01-17,20.71129
2024-01-18,26.15062
2024-01-19,87.44769
2024-01-20,83.89121
2024-01-21,76.98744
2024-01-22,84.10041
2024-01-23,81.79916
2024-01-24,99.37238
2024-01-25,80.33472
2024-01-26,80.33472
2024-01-27,88.70292
2024-01-28,82.42677
2024-01-29,100.0
2024-01-30,94.56066
2024-01-31,88.28451
2024-02-01,75.3138
2024-02-02,68.20083
2024-02-03,77.40585
2024-02-04,91.42259
2024-02-05,89.12133
2024-02-06,81.17154
2024-02-07,78.45188
2024-02-08,86.40167
2024-02-09,82.63598
2024-02-10,87.6569
2024-02-11,88.07531
2024-02-12,78.45188
2024-02-13,88.91213
2024-02-14,81.38075
2024-02-15,82.84518
2024-02-16,75.73221
2024-02-17,72.59414
2024-02-18,82.21757
2024-02-19,93.09623
2024-02-20,88.49372
2024-02-21,87.44769
2024-02-22,79.4979
2024-02-23,77.82426
2024-02-24,81.38075
2024-02-25,74.89539
2024-02-26,76.56903
2024-02-27,82.42677
2024-02-28,74.26778
2024-02-29,67.78242
2024-03-01,81.79916
2024-03-02,70.9205
2024-03-03,35.56485
2024-03-04,67.57322
2024-03-05,88.70292
2024-03-06,90.16736
2024-03-07,82.21757
2024-03-08,84.30962
2024-03-09,72.59414
2024-03-10,79.70711
2024-03-11,68.41004
2024-03-12,73.43096
2024-03-13,87.02928
2024-03-14,79.4979
2024-03-15,75.1046
2024-03-16,68.82845
2024-03-17,57.74058
2024-03-18,55.43933
2024-03-19,46.86192
2024-03-20,55.85774
