date,ART
2023-05-30,11.35755
2023-05-31,12.69598
2023-06-01,12.12237
2023-06-02,9.82791
2023-06-03,9.98087
2023-06-04,8.48948
2023-06-05,10.97514
2023-06-06,11.08986
2023-06-07,12.42829
2023-06-08,11.62523
2023-06-09,10.70745
2023-06-10,9.02485
2023-06-11,9.78967
2023-06-12,12.54302
2023-06-13,12.84894
2023-06-14,12.8107
2023-06-15,12.46653
2023-06-16,11.81644
2023-06-17,7.5717
2023-06-18,8.22179
2023-06-19,11.9694
2023-06-20,11.16634
2023-06-21,10.24856
2023-06-22,10.2868
2023-06-23,9.75143
2023-06-24,7.26577
2023-06-25,8.75717
2023-06-26,10.66921
2023-06-27,13.00191
2023-06-28,12.42829
2023-06-29,9.90439
2023-06-30,10.47801
2023-07-01,9.13957
2023-07-02,7.83938
2023-07-03,9.94263
2023-07-04,11.70172
2023-07-05,11.28107
2023-07-06,11.66347
2023-07-07,10.0956
2023-07-08,7.87762
2023-07-09,8.94837
2023-07-10,12.31357
2023-07-11,11.28107
2023-07-12,12.08413
2023-07-13,12.88718
2023-07-14,12.8107
2023-07-15,10.70745
2023-07-16,11.31931
2023-07-17,14.18738
2023-07-18,13.30783
2023-07-19,13.99617
2023-07-20,11.81644
2023-07-21,11.47227
2023-07-22,8.48948
2023-07-23,8.87189
2023-07-24,12.31357
2023-07-25,13.00191
2023-07-26,13.15487
2023-07-27,12.73422
2023-07-28,11.7782
2023-07-29,7.99235
2023-07-30,8.22179
2023-07-31,10.0956
2023-08-01,10.59273
2023-08-02,10.55449
2023-08-03,10.43977
2023-08-04,10.70745
2023-08-05,8.48948
2023-08-06,9.02485
2023-08-07,13.19311
2023-08-08,12.58126
2023-08-09,12.73422
2023-08-10,11.58699
2023-08-11,12.58126
2023-08-12,10.66921
2023-08-13,10.70745
2023-08-14,14.07265
2023-08-15,11.39579
2023-08-16,12.65774
2023-08-17,13.4608
2023-08-18,12.42829
2023-08-19,9.75143
2023-08-20,9.29254
2023-08-21,13.34608
2023-08-22,12.27533
2023-08-23,12.16061
2023-08-24,10.97514
2023-08-25,10.40152
2023-08-26,8.6042
2023-08-27,9.29254
2023-08-28,12.16061
2023-08-29,12.46653
2023-08-30,13.04015
2023-08-31,10.97514
2023-09-01,12.54302
2023-09-02,8.79541
2023-09-03,9.82791
2023-09-04,12.77246
2023-09-05,13.34608
2023-09-06,15.3346
2023-09-07,13.91969
2023-09-08,10.36328
2023-09-09,9.17782
2023-09-10,9.82791
2023-09-11,11.66347
2023-09-12,13.07839
2023-09-13,12.92543
2023-09-14,12.31357
2023-09-15,9.98087
2023-09-16,9.59847
2023-09-17,10.0956
2023-09-18,11.28107
2023-09-19,12.84894
2023-09-20,10.36328
2023-09-21,11.1281
2023-09-22,11.05162
2023-09-23,8.45124
2023-09-24,9.90439
2023-09-25,11.01338
2023-09-26,10.66921
2023-09-27,9.98087
2023-09-28,7.18929
2023-09-29,7.45697
2023-09-30,6.99808
2023-10-01,7.87762
2023-10-02,9.48374
2023-10-03,9.63671
2023-10-04,9.67495
2023-10-05,13.57552
2023-10-06,9.36902
2023-10-07,9.40726
2023-10-08,8.83365
2023-10-09,11.1281
2023-10-10,11.89292
2023-10-11,11.73996
2023-10-12,12.39005
2023-10-13,10.32504
2023-10-14,9.82791
2023-10-15,9.10133
2023-10-16,11.47227
2023-10-17,13.42256
2023-10-18,12.39005
2023-10-19,13.53728
2023-10-20,9.33078
2023-10-21,8.413
2023-10-22,9.21606
2023-10-23,12.65774
2023-10-24,13.15487
2023-10-25,11.9694
2023-10-26,10.86042
2023-10-27,10.40152
2023-10-28,7.83938
2023-10-29,7.95411
2023-10-30,11.51051
2023-10-31,12.92543
2023-11-01,12.19885
2023-11-02,11.39579
2023-11-03,9.90439
2023-11-04,9.13957
2023-11-05,9.36902
2023-11-06,12.54302
2023-11-07,11.54875
2023-11-08,11.24282
2023-11-09,11.31931
2023-11-10,11.54875
2023-11-11,9.21606
2023-11-12,9.82791
2023-11-13,11.7782
2023-11-14,11.70172
2023-11-15,11.43403
2023-11-16,11.08986
2023-11-17,9.4455
2023-11-18,9.02485
2023-11-19,7.95411
2023-11-20,12.08413
2023-11-21,13.11663
2023-11-22,12.96367
2023-11-23,12.19885
2023-11-24,11.28107
2023-11-25,9.17782
2023-11-26,10.63097
2023-11-27,11.20458
2023-11-28,12.65774
2023-11-29,12.96367
2023-11-30,12.65774
2023-12-01,10.32504
2023-12-02,8.98661
2023-12-03,10.17208
2023-12-04,11.73996
2023-12-05,11.73996
2023-12-06,11.16634
2023-12-07,11.24282
2023-12-08,9.48374
2023-12-09,9.59847
2023-12-10,10.43977
2023-12-11,11.81644
2023-12-12,10.9369
2023-12-13,12.92543
2023-12-14,14.87571
2023-12-15,9.59847
2023-12-16,7.83938
2023-12-17,9.21606
2023-12-18,9.63671
2023-12-19,10.82217
2023-12-20,11.43403
2023-12-21,10.13384
2023-12-22,8.37476
2023-12-23,7.41873
2023-12-24,5.77437
2023-12-25,8.52772
2023-12-26,9.75143
2023-12-27,9.94263
2023-12-28,10.51625
2023-12-29,8.71892
2023-12-30,8.26003
2023-12-31,7.45697
2024-01-01,8.71892
2024-01-02,12.31357
2024-01-03,12.16061
2024-01-04,11.1281
2024-01-05,10.86042
2024-01-06,9.02485
2024-01-07,9.10133
2024-01-08,11.73996
2024-01-09,14.41682
2024-01-10,13.07839
2024-01-11,13.42256
2024-01-12,12.46653
2024-01-13,10.0956
2024-01-14,10.24856
2024-01-15,13.34608
2024-01-16,13.4608
2024-01-17,15.71701
2024-01-18,13.91969
2024-01-19,11.89292
2024-01-20,19.46462
2024-01-21,11.16634
2024-01-22,12.69598
2024-01-23,13.26959
2024-01-24,12.96367
2024-01-25,12.88718
2024-01-26,12.16061
2024-01-27,8.45124
2024-01-28,11.54875
2024-01-29,13.42256
2024-01-30,13.99617
2024-01-31,12.92543
2024-02-01,12.65774
2024-02-02,11.73996
2024-02-03,9.10133
2024-02-04,8.94837
2024-02-05,12.92543
2024-02-06,12.00764
2024-02-07,11.47227
2024-02-08,11.16634
2024-02-09,6.42447
2024-02-10,7.26577
2024-02-11,7.95411
2024-02-12,9.13957
2024-02-13,13.95793
2024-02-14,16.29063
2024-02-15,13.04015
2024-02-16,12.84894
2024-02-17,8.52772
2024-02-18,10.40152
2024-02-19,14.91395
2024-02-20,14.41682
2024-02-21,13.53728
2024-02-22,13.42256
2024-02-23,12.04588
2024-02-24,10.66921
2024-02-25,10.86042
2024-02-26,13.00191
2024-02-27,12.88718
2024-02-28,12.42829
2024-02-29,12.23709
2024-03-01,8.29827
2024-03-02,8.29827
2024-03-03,9.10133
2024-03-04,11.58699
2024-03-05,16.63479
2024-03-06,17.0172
2024-03-07,13.11663
2024-03-08,12.23709
2024-03-09,12.6195
2024-03-10,11.81644
2024-03-11,14.4933
2024-03-12,15.83173
2024-03-13,14.83747
2024-03-14,13.652
2024-03-15,12.84894
2024-03-16,11.01338
2024-03-17,10.66921
2024-03-18,11.62523
2024-03-19,14.4933
2024-03-20,13.49904
