date,후견인
2023-05-30,26.48083
2023-05-31,29.84901
2023-06-01,25.66782
2023-06-02,25.78397
2023-06-03,17.4216
2023-06-04,20.20905
2023-06-05,28.33914
2023-06-06,22.76422
2023-06-07,31.59117
2023-06-08,24.62253
2023-06-09,26.59698
2023-06-10,18.93147
2023-06-11,21.25435
2023-06-12,29.96515
2023-06-13,28.45528
2023-06-14,28.57142
2023-06-15,27.87456
2023-06-16,24.62253
2023-06-17,17.77003
2023-06-18,18.93147
2023-06-19,26.1324
2023-06-20,26.36469
2023-06-21,26.59698
2023-06-22,26.48083
2023-06-23,23.2288
2023-06-24,16.95702
2023-06-25,16.3763
2023-06-26,36.12078
2023-06-27,27.87456
2023-06-28,27.64227
2023-06-29,30.77816
2023-06-30,24.15795
2023-07-01,15.44715
2023-07-02,23.34494
2023-07-03,26.94541
2023-07-04,31.01045
2023-07-05,26.71312
2023-07-06,24.04181
2023-07-07,21.25435
2023-07-08,15.33101
2023-07-09,15.79558
2023-07-10,29.50058
2023-07-11,21.25435
2023-07-12,29.73286
2023-07-13,25.66782
2023-07-14,21.95121
2023-07-15,18.23461
2023-07-16,18.46689
2023-07-17,27.40998
2023-07-18,25.20325
2023-07-19,26.24854
2023-07-20,27.52613
2023-07-21,23.69337
2023-07-22,16.72473
2023-07-23,16.49245
2023-07-24,28.45528
2023-07-25,22.88037
2023-07-26,28.57142
2023-07-27,27.75842
2023-07-28,22.99651
2023-07-29,13.4727
2023-07-30,16.02787
2023-07-31,27.1777
2023-08-01,30.19744
2023-08-02,26.71312
2023-08-03,25.55168
2023-08-04,23.92566
2023-08-05,15.79558
2023-08-06,17.88617
2023-08-07,25.20325
2023-08-08,26.48083
2023-08-09,26.36469
2023-08-10,25.0871
2023-08-11,25.31939
2023-08-12,16.02787
2023-08-13,13.82113
2023-08-14,24.39024
2023-08-15,26.01626
2023-08-16,27.9907
2023-08-17,25.90011
2023-08-18,23.2288
2023-08-19,13.12427
2023-08-20,15.44715
2023-08-21,30.8943
2023-08-22,26.71312
2023-08-23,25.20325
2023-08-24,26.59698
2023-08-25,24.50638
2023-08-26,14.63414
2023-08-27,15.33101
2023-08-28,22.53193
2023-08-29,23.46109
2023-08-30,24.97096
2023-08-31,25.78397
2023-09-01,23.80952
2023-09-02,14.05342
2023-09-03,14.98257
2023-09-04,24.73867
2023-09-05,23.69337
2023-09-06,27.06155
2023-09-07,23.92566
2023-09-08,23.2288
2023-09-09,14.98257
2023-09-10,14.16957
2023-09-11,23.92566
2023-09-12,25.55168
2023-09-13,24.97096
2023-09-14,26.01626
2023-09-15,22.64808
2023-09-16,14.98257
2023-09-17,15.44715
2023-09-18,25.0871
2023-09-19,25.20325
2023-09-20,24.15795
2023-09-21,22.64808
2023-09-22,24.27409
2023-09-23,12.77584
2023-09-24,14.40185
2023-09-25,24.15795
2023-09-26,24.04181
2023-09-27,18.69918
2023-09-28,13.70499
2023-09-29,11.6144
2023-09-30,12.31126
2023-10-01,12.19512
2023-10-02,14.63414
2023-10-03,15.67944
2023-10-04,28.33914
2023-10-05,27.52613
2023-10-06,24.27409
2023-10-07,13.12427
2023-10-08,18.00232
2023-10-09,17.07317
2023-10-10,26.36469
2023-10-11,26.48083
2023-10-12,22.41579
2023-10-13,20.67363
2023-10-14,16.72473
2023-10-15,17.53774
2023-10-16,28.45528
2023-10-17,27.75842
2023-10-18,27.06155
2023-10-19,25.78397
2023-10-20,25.43554
2023-10-21,18.81533
2023-10-22,15.33101
2023-10-23,29.96515
2023-10-24,27.87456
2023-10-25,25.55168
2023-10-26,22.41579
2023-10-27,24.85481
2023-10-28,14.75029
2023-10-29,13.82113
2023-10-30,28.33914
2023-10-31,25.55168
2023-11-01,30.8943
2023-11-02,23.57723
2023-11-03,28.22299
2023-11-04,13.93728
2023-11-05,15.67944
2023-11-06,25.0871
2023-11-07,20.90592
2023-11-08,21.71893
2023-11-09,22.1835
2023-11-10,22.41579
2023-11-11,10.5691
2023-11-12,13.35656
2023-11-13,26.1324
2023-11-14,24.27409
2023-11-15,25.66782
2023-11-16,22.64808
2023-11-17,20.44134
2023-11-18,13.00813
2023-11-19,14.63414
2023-11-20,24.85481
2023-11-21,22.64808
2023-11-22,21.83507
2023-11-23,19.16376
2023-11-24,23.11265
2023-11-25,12.77584
2023-11-26,12.77584
2023-11-27,25.0871
2023-11-28,22.99651
2023-11-29,27.06155
2023-11-30,22.76422
2023-12-01,23.46109
2023-12-02,15.79558
2023-12-03,16.72473
2023-12-04,25.43554
2023-12-05,27.40998
2023-12-06,23.2288
2023-12-07,25.55168
2023-12-08,22.64808
2023-12-09,17.53774
2023-12-10,15.79558
2023-12-11,31.9396
2023-12-12,23.57723
2023-12-13,23.80952
2023-12-14,24.39024
2023-12-15,23.57723
2023-12-16,16.95702
2023-12-17,16.3763
2023-12-18,23.57723
2023-12-19,23.92566
2023-12-20,26.48083
2023-12-21,26.24854
2023-12-22,20.78977
2023-12-23,11.03368
2023-12-24,11.96283
2023-12-25,12.89198
2023-12-26,22.1835
2023-12-27,22.53193
2023-12-28,21.71893
2023-12-29,21.13821
2023-12-30,14.05342
2023-12-31,10.5691
2024-01-01,13.35656
2024-01-02,25.43554
2024-01-03,23.80952
2024-01-04,23.69337
2024-01-05,21.60278
2024-01-06,15.33101
2024-01-07,16.14401
2024-01-08,27.52613
2024-01-09,28.45528
2024-01-10,29.50058
2024-01-11,28.57142
2024-01-12,28.91986
2024-01-13,17.88617
2024-01-14,15.91173
2024-01-15,27.1777
2024-01-16,25.55168
2024-01-17,26.59698
2024-01-18,22.64808
2024-01-19,25.31939
2024-01-20,14.518
2024-01-21,13.93728
2024-01-22,24.85481
2024-01-23,26.82926
2024-01-24,26.71312
2024-01-25,24.39024
2024-01-26,23.11265
2024-01-27,13.82113
2024-01-28,14.86643
2024-01-29,25.20325
2024-01-30,22.76422
2024-01-31,23.2288
2024-02-01,25.55168
2024-02-02,24.04181
2024-02-03,11.96283
2024-02-04,13.93728
2024-02-05,24.27409
2024-02-06,27.9907
2024-02-07,21.25435
2024-02-08,20.78977
2024-02-09,13.93728
2024-02-10,14.05342
2024-02-11,14.16957
2024-02-12,16.14401
2024-02-13,27.75842
2024-02-14,27.75842
2024-02-15,26.48083
2024-02-16,22.06736
2024-02-17,15.67944
2024-02-18,14.518
2024-02-19,26.36469
2024-02-20,29.26829
2024-02-21,30.66202
2024-02-22,22.88037
2024-02-23,25.66782
2024-02-24,12.89198
2024-02-25,12.54355
2024-02-26,27.87456
2024-02-27,27.1777
2024-02-28,23.92566
2024-02-29,22.06736
2024-03-01,14.16957
2024-03-02,13.58885
2024-03-03,13.35656
2024-03-04,31.47502
2024-03-05,23.2288
2024-03-06,26.59698
2024-03-07,25.66782
2024-03-08,26.71312
2024-03-09,13.12427
2024-03-10,18.11846
2024-03-11,24.39024
2024-03-12,27.06155
2024-03-13,27.29384
2024-03-14,25.90011
2024-03-15,22.1835
2024-03-16,13.35656
2024-03-17,15.21486
2024-03-18,29.84901
2024-03-19,28.68757
2024-03-20,25.43554
