date,오피스텔투자
2023-05-29,20.65934
2023-05-30,20.65934
2023-05-31,14.94505
2023-06-01,16.48351
2023-06-02,15.82417
2023-06-03,16.92307
2023-06-04,18.46153
2023-06-05,21.75824
2023-06-06,17.36263
2023-06-07,20.0
2023-06-08,19.34065
2023-06-09,18.24175
2023-06-10,14.06593
2023-06-11,15.16483
2023-06-12,22.41758
2023-06-13,19.34065
2023-06-14,20.43956
2023-06-15,15.60439
2023-06-16,15.38461
2023-06-17,13.40659
2023-06-18,21.0989
2023-06-19,20.65934
2023-06-20,20.43956
2023-06-21,18.68131
2023-06-22,18.46153
2023-06-23,16.04395
2023-06-24,13.84615
2023-06-25,19.12087
2023-06-26,20.87912
2023-06-27,18.46153
2023-06-28,20.87912
2023-06-29,18.24175
2023-06-30,16.04395
2023-07-01,20.0
2023-07-02,16.70329
2023-07-03,19.78021
2023-07-04,20.21978
2023-07-05,18.24175
2023-07-06,15.38461
2023-07-07,13.84615
2023-07-08,12.52747
2023-07-09,17.14285
2023-07-10,20.0
2023-07-11,19.12087
2023-07-12,18.46153
2023-07-13,15.60439
2023-07-14,19.78021
2023-07-15,13.62637
2023-07-16,20.21978
2023-07-17,18.46153
2023-07-18,23.2967
2023-07-19,19.34065
2023-07-20,18.02197
2023-07-21,16.70329
2023-07-22,13.84615
2023-07-23,17.14285
2023-07-24,19.78021
2023-07-25,21.53846
2023-07-26,19.12087
2023-07-27,19.78021
2023-07-28,11.86813
2023-07-29,12.30769
2023-07-30,25.05494
2023-07-31,21.97802
2023-08-01,15.38461
2023-08-02,18.02197
2023-08-03,16.04395
2023-08-04,16.26373
2023-08-05,12.52747
2023-08-06,17.14285
2023-08-07,20.87912
2023-08-08,16.48351
2023-08-09,15.16483
2023-08-10,13.84615
2023-08-11,17.36263
2023-08-12,15.16483
2023-08-13,19.12087
2023-08-14,19.12087
2023-08-15,20.87912
2023-08-16,28.35164
2023-08-17,28.35164
2023-08-18,16.04395
2023-08-19,16.04395
2023-08-20,16.26373
2023-08-21,20.43956
2023-08-22,25.71428
2023-08-23,18.90109
2023-08-24,32.96703
2023-08-25,22.41758
2023-08-26,17.14285
2023-08-27,17.58241
2023-08-28,20.21978
2023-08-29,22.1978
2023-08-30,18.46153
2023-08-31,18.46153
2023-09-01,19.34065
2023-09-02,16.04395
2023-09-03,19.78021
2023-09-04,24.61538
2023-09-05,19.78021
2023-09-06,22.63736
2023-09-07,24.83516
2023-09-08,20.0
2023-09-09,13.84615
2023-09-10,18.02197
2023-09-11,25.27472
2023-09-12,17.58241
2023-09-13,19.12087
2023-09-14,18.90109
2023-09-15,20.0
2023-09-16,15.38461
2023-09-17,19.56043
2023-09-18,18.46153
2023-09-19,22.41758
2023-09-20,13.18681
2023-09-21,17.58241
2023-09-22,14.94505
2023-09-23,13.40659
2023-09-24,17.14285
2023-09-25,19.78021
2023-09-26,15.38461
2023-09-27,13.18681
2023-09-28,10.98901
2023-09-29,9.23076
2023-09-30,9.67032
2023-10-01,12.74725
2023-10-02,18.02197
2023-10-03,16.92307
2023-10-04,19.12087
2023-10-05,18.90109
2023-10-06,16.70329
2023-10-07,12.52747
2023-10-08,13.18681
2023-10-09,18.68131
2023-10-10,19.78021
2023-10-11,18.02197
2023-10-12,20.0
2023-10-13,13.40659
2023-10-14,12.96703
2023-10-15,16.26373
2023-10-16,15.16483
2023-10-17,18.24175
2023-10-18,17.80219
2023-10-19,15.82417
2023-10-20,15.82417
2023-10-21,10.54945
2023-10-22,15.82417
2023-10-23,18.68131
2023-10-24,19.56043
2023-10-25,16.92307
2023-10-26,12.30769
2023-10-27,15.16483
2023-10-28,13.40659
2023-10-29,16.92307
2023-10-30,13.62637
2023-10-31,18.02197
2023-11-01,15.60439
2023-11-02,18.24175
2023-11-03,18.46153
2023-11-04,13.18681
2023-11-05,16.04395
2023-11-06,18.24175
2023-11-07,16.92307
2023-11-08,12.96703
2023-11-09,11.20879
2023-11-10,13.62637
2023-11-11,9.67032
2023-11-12,15.60439
2023-11-13,19.34065
2023-11-14,17.36263
2023-11-15,12.08791
2023-11-16,14.94505
2023-11-17,9.8901
2023-11-18,11.20879
2023-11-19,16.70329
2023-11-20,14.28571
2023-11-21,21.0989
2023-11-22,13.40659
2023-11-23,13.40659
2023-11-24,15.16483
2023-11-25,12.30769
2023-11-26,16.48351
2023-11-27,13.40659
2023-11-28,20.43956
2023-11-29,14.72527
2023-11-30,15.38461
2023-12-01,9.67032
2023-12-02,10.32967
2023-12-03,12.08791
2023-12-04,13.62637
2023-12-05,14.28571
2023-12-06,13.62637
2023-12-07,13.62637
2023-12-08,14.50549
2023-12-09,9.23076
2023-12-10,14.72527
2023-12-11,18.68131
2023-12-12,17.14285
2023-12-13,15.82417
2023-12-14,17.58241
2023-12-15,16.26373
2023-12-16,11.64835
2023-12-17,14.06593
2023-12-18,16.92307
2023-12-19,18.46153
2023-12-20,13.40659
2023-12-21,13.62637
2023-12-22,15.82417
2023-12-23,14.50549
2023-12-24,20.65934
2023-12-25,15.60439
2023-12-26,17.80219
2023-12-27,16.70329
2023-12-28,20.87912
2023-12-29,14.50549
2023-12-30,11.64835
2023-12-31,14.72527
2024-01-01,20.65934
2024-01-02,20.21978
2024-01-03,20.87912
2024-01-04,14.94505
2024-01-05,15.60439
2024-01-06,15.38461
2024-01-07,18.90109
2024-01-08,21.31868
2024-01-09,25.05494
2024-01-10,22.63736
2024-01-11,26.15384
2024-01-12,24.61538
2024-01-13,22.41758
2024-01-14,21.97802
2024-01-15,23.95604
2024-01-16,20.43956
2024-01-17,18.90109
2024-01-18,18.46153
2024-01-19,18.46153
2024-01-20,15.16483
2024-01-21,24.61538
2024-01-22,20.43956
2024-01-23,21.31868
2024-01-24,18.24175
2024-01-25,19.78021
2024-01-26,19.78021
2024-01-27,19.56043
2024-01-28,23.07692
2024-01-29,17.36263
2024-01-30,20.0
2024-01-31,14.50549
2024-02-01,19.56043
2024-02-02,16.92307
2024-02-03,20.0
2024-02-04,18.68131
2024-02-05,16.26373
2024-02-06,24.3956
2024-02-07,17.80219
2024-02-08,17.14285
2024-02-09,12.96703
2024-02-10,14.72527
2024-02-11,21.53846
2024-02-12,18.68131
2024-02-13,22.85714
2024-02-14,21.0989
2024-02-15,18.02197
2024-02-16,19.34065
2024-02-17,19.56043
2024-02-18,27.47252
2024-02-19,21.97802
2024-02-20,29.01098
2024-02-21,21.31868
2024-02-22,17.14285
2024-02-23,20.43956
2024-02-24,18.02197
2024-02-25,20.21978
2024-02-26,22.63736
2024-02-27,21.97802
2024-02-28,25.05494
2024-02-29,13.62637
2024-03-01,20.0
2024-03-02,23.07692
2024-03-03,21.53846
2024-03-04,22.1978
2024-03-05,22.41758
2024-03-06,21.0989
2024-03-07,18.02197
2024-03-08,21.97802
2024-03-09,14.72527
2024-03-10,21.97802
2024-03-11,22.1978
2024-03-12,19.34065
2024-03-13,22.85714
2024-03-14,24.61538
2024-03-15,19.34065
2024-03-16,14.28571
2024-03-17,22.1978
2024-03-18,23.95604
2024-03-19,22.85714
2024-03-20,18.90109
