date,전세권설정등기
2023-05-29,24.17582
2023-05-30,44.23076
2023-05-31,39.56043
2023-06-01,32.96703
2023-06-02,41.20879
2023-06-03,15.65934
2023-06-04,18.68131
2023-06-05,43.40659
2023-06-06,31.04395
2023-06-07,46.97802
2023-06-08,37.63736
2023-06-09,34.8901
2023-06-10,22.52747
2023-06-11,27.47252
2023-06-12,46.97802
2023-06-13,38.73626
2023-06-14,29.94505
2023-06-15,34.61538
2023-06-16,34.61538
2023-06-17,15.65934
2023-06-18,16.75824
2023-06-19,36.53846
2023-06-20,41.48351
2023-06-21,31.5934
2023-06-22,42.85714
2023-06-23,37.63736
2023-06-24,29.94505
2023-06-25,21.15384
2023-06-26,36.53846
2023-06-27,35.16483
2023-06-28,33.24175
2023-06-29,32.6923
2023-06-30,31.04395
2023-07-01,17.03296
2023-07-02,13.73626
2023-07-03,33.24175
2023-07-04,34.61538
2023-07-05,27.74725
2023-07-06,28.2967
2023-07-07,26.92307
2023-07-08,15.93406
2023-07-09,15.65934
2023-07-10,34.06593
2023-07-11,28.02197
2023-07-12,25.0
2023-07-13,30.4945
2023-07-14,22.25274
2023-07-15,34.34065
2023-07-16,19.78021
2023-07-17,37.63736
2023-07-18,34.06593
2023-07-19,51.64835
2023-07-20,48.90109
2023-07-21,32.6923
2023-07-22,20.87912
2023-07-23,17.30769
2023-07-24,39.01098
2023-07-25,37.36263
2023-07-26,29.12087
2023-07-27,25.0
2023-07-28,31.31868
2023-07-29,15.10989
2023-07-30,15.10989
2023-07-31,26.37362
2023-08-01,25.82417
2023-08-02,21.15384
2023-08-03,25.0
2023-08-04,24.72527
2023-08-05,16.20879
2023-08-06,15.65934
2023-08-07,37.63736
2023-08-08,39.28571
2023-08-09,37.36263
2023-08-10,30.21978
2023-08-11,31.04395
2023-08-12,19.23076
2023-08-13,13.46153
2023-08-14,36.26373
2023-08-15,23.90109
2023-08-16,28.2967
2023-08-17,32.14285
2023-08-18,26.0989
2023-08-19,16.75824
2023-08-20,12.63736
2023-08-21,24.72527
2023-08-22,27.47252
2023-08-23,29.94505
2023-08-24,36.26373
2023-08-25,29.12087
2023-08-26,22.25274
2023-08-27,13.46153
2023-08-28,39.01098
2023-08-29,29.94505
2023-08-30,31.5934
2023-08-31,20.87912
2023-09-01,26.64835
2023-09-02,21.15384
2023-09-03,17.03296
2023-09-04,37.08791
2023-09-05,34.8901
2023-09-06,25.27472
2023-09-07,29.67032
2023-09-08,25.54945
2023-09-09,21.42857
2023-09-10,16.20879
2023-09-11,35.98901
2023-09-12,31.04395
2023-09-13,29.3956
2023-09-14,29.12087
2023-09-15,34.61538
2023-09-16,22.52747
2023-09-17,20.87912
2023-09-18,38.73626
2023-09-19,42.30769
2023-09-20,39.28571
2023-09-21,35.43956
2023-09-22,19.23076
2023-09-23,21.15384
2023-09-24,21.42857
2023-09-25,34.61538
2023-09-26,32.6923
2023-09-27,15.10989
2023-09-28,10.71428
2023-09-29,7.41758
2023-09-30,7.41758
2023-10-01,9.8901
2023-10-02,16.48351
2023-10-03,14.56043
2023-10-04,35.98901
2023-10-05,38.46153
2023-10-06,31.5934
2023-10-07,12.36263
2023-10-08,20.32967
2023-10-09,24.72527
2023-10-10,43.68131
2023-10-11,46.15384
2023-10-12,38.18681
2023-10-13,33.7912
2023-10-14,21.97802
2023-10-15,21.15384
2023-10-16,50.27472
2023-10-17,44.23076
2023-10-18,40.93406
2023-10-19,40.93406
2023-10-20,35.43956
2023-10-21,25.54945
2023-10-22,26.37362
2023-10-23,45.05494
2023-10-24,46.70329
2023-10-25,43.68131
2023-10-26,37.63736
2023-10-27,38.46153
2023-10-28,21.97802
2023-10-29,14.56043
2023-10-30,40.38461
2023-10-31,37.91208
2023-11-01,32.14285
2023-11-02,40.38461
2023-11-03,32.14285
2023-11-04,18.95604
2023-11-05,16.20879
2023-11-06,32.96703
2023-11-07,35.43956
2023-11-08,32.96703
2023-11-09,29.94505
2023-11-10,28.2967
2023-11-11,15.93406
2023-11-12,20.05494
2023-11-13,38.18681
2023-11-14,34.34065
2023-11-15,40.38461
2023-11-16,27.74725
2023-11-17,24.45054
2023-11-18,20.05494
2023-11-19,12.63736
2023-11-20,34.61538
2023-11-21,40.93406
2023-11-22,30.76923
2023-11-23,22.80219
2023-11-24,23.90109
2023-11-25,20.05494
2023-11-26,14.56043
2023-11-27,44.78021
2023-11-28,25.27472
2023-11-29,20.60439
2023-11-30,29.12087
2023-12-01,19.50549
2023-12-02,14.56043
2023-12-03,14.83516
2023-12-04,24.45054
2023-12-05,34.34065
2023-12-06,32.96703
2023-12-07,26.37362
2023-12-08,31.04395
2023-12-09,18.68131
2023-12-10,15.38461
2023-12-11,32.14285
2023-12-12,25.82417
2023-12-13,27.1978
2023-12-14,25.54945
2023-12-15,27.47252
2023-12-16,15.10989
2023-12-17,10.71428
2023-12-18,23.62637
2023-12-19,34.61538
2023-12-20,32.14285
2023-12-21,28.2967
2023-12-22,25.27472
2023-12-23,13.18681
2023-12-24,13.46153
2023-12-25,11.26373
2023-12-26,33.51648
2023-12-27,34.06593
2023-12-28,29.3956
2023-12-29,19.78021
2023-12-30,15.93406
2023-12-31,7.41758
2024-01-01,12.08791
2024-01-02,31.86813
2024-01-03,32.41758
2024-01-04,37.08791
2024-01-05,37.36263
2024-01-06,19.23076
2024-01-07,15.38461
2024-01-08,30.4945
2024-01-09,41.48351
2024-01-10,44.78021
2024-01-11,45.05494
2024-01-12,42.85714
2024-01-13,23.07692
2024-01-14,19.23076
2024-01-15,34.61538
2024-01-16,34.61538
2024-01-17,44.23076
2024-01-18,29.3956
2024-01-19,37.36263
2024-01-20,25.54945
2024-01-21,21.97802
2024-01-22,40.10989
2024-01-23,38.46153
2024-01-24,30.21978
2024-01-25,29.3956
2024-01-26,28.84615
2024-01-27,20.05494
2024-01-28,18.95604
2024-01-29,42.03296
2024-01-30,39.01098
2024-01-31,34.61538
2024-02-01,31.31868
2024-02-02,27.74725
2024-02-03,22.25274
2024-02-04,22.52747
2024-02-05,38.18681
2024-02-06,44.50549
2024-02-07,30.21978
2024-02-08,26.37362
2024-02-09,13.73626
2024-02-10,12.08791
2024-02-11,10.71428
2024-02-12,15.93406
2024-02-13,43.95604
2024-02-14,51.0989
2024-02-15,43.68131
2024-02-16,39.01098
2024-02-17,23.07692
2024-02-18,21.70329
2024-02-19,49.72527
2024-02-20,37.63736
2024-02-21,43.13186
2024-02-22,39.56043
2024-02-23,34.8901
2024-02-24,23.35164
2024-02-25,20.32967
2024-02-26,42.30769
2024-02-27,45.32967
2024-02-28,41.20879
2024-02-29,37.08791
2024-03-01,20.87912
2024-03-02,14.56043
2024-03-03,25.82417
2024-03-04,36.26373
2024-03-05,43.95604
2024-03-06,42.30769
2024-03-07,51.0989
2024-03-08,35.16483
2024-03-09,25.0
2024-03-10,19.23076
2024-03-11,37.08791
2024-03-12,44.23076
2024-03-13,37.08791
2024-03-14,37.36263
2024-03-15,40.93406
2024-03-16,19.50549
2024-03-17,18.13186
2024-03-18,37.36263
2024-03-19,31.31868
2024-03-20,37.63736
